File,WaveData20070101_053.csv,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,E
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,F
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,G
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,H
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,I
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,J
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,-1.1490E-008,1520.050000,-1.1490E-008,1520.050000,-1.1490E-008,1520.050000,-1.1490E-008,1520.050000,-1.1490E-008,1520.050000,-1.1490E-008,1520.050000,-1.1490E-008,1520.050000,-1.1490E-008,1520.050000,-1.1490E-008,1520.050000,-1.1490E-008
1520.210000,1.9160E-009,1520.210000,1.9160E-009,1520.210000,1.9160E-009,1520.210000,1.9160E-009,1520.210000,1.9160E-009,1520.210000,1.9160E-009,1520.210000,1.9160E-009,1520.210000,1.9160E-009,1520.210000,1.9160E-009,1520.210000,1.9160E-009
1520.370000,-1.0470E-008,1520.370000,-1.0470E-008,1520.370000,-1.0470E-008,1520.370000,-1.0470E-008,1520.370000,-1.0470E-008,1520.370000,-1.0470E-008,1520.370000,-1.0470E-008,1520.370000,-1.0470E-008,1520.370000,-1.0470E-008,1520.370000,-1.0470E-008
1520.530000,-3.3330E-009,1520.530000,-3.3330E-009,1520.530000,-3.3330E-009,1520.530000,-3.3330E-009,1520.530000,-3.3330E-009,1520.530000,-3.3330E-009,1520.530000,-3.3330E-009,1520.530000,-3.3330E-009,1520.530000,-3.3330E-009,1520.530000,-3.3330E-009
1520.690000,-3.1580E-009,1520.690000,-3.1580E-009,1520.690000,-3.1580E-009,1520.690000,-3.1580E-009,1520.690000,-3.1580E-009,1520.690000,-3.1580E-009,1520.690000,-3.1580E-009,1520.690000,-3.1580E-009,1520.690000,-3.1580E-009,1520.690000,-3.1580E-009
1520.850000,-1.9580E-008,1520.850000,-1.9580E-008,1520.850000,-1.9580E-008,1520.850000,-1.9580E-008,1520.850000,-1.9580E-008,1520.850000,-1.9580E-008,1520.850000,-1.9580E-008,1520.850000,-1.9580E-008,1520.850000,-1.9580E-008,1520.850000,-1.9580E-008
1521.010000,-2.0950E-008,1521.010000,-2.0950E-008,1521.010000,-2.0950E-008,1521.010000,-2.0950E-008,1521.010000,-2.0950E-008,1521.010000,-2.0950E-008,1521.010000,-2.0950E-008,1521.010000,-2.0950E-008,1521.010000,-2.0950E-008,1521.010000,-2.0950E-008
1521.170000,3.5620E-009,1521.170000,3.5620E-009,1521.170000,3.5620E-009,1521.170000,3.5620E-009,1521.170000,3.5620E-009,1521.170000,3.5620E-009,1521.170000,3.5620E-009,1521.170000,3.5620E-009,1521.170000,3.5620E-009,1521.170000,3.5620E-009
1521.330000,-2.4140E-008,1521.330000,-2.4140E-008,1521.330000,-2.4140E-008,1521.330000,-2.4140E-008,1521.330000,-2.4140E-008,1521.330000,-2.4140E-008,1521.330000,-2.4140E-008,1521.330000,-2.4140E-008,1521.330000,-2.4140E-008,1521.330000,-2.4140E-008
1521.490000,-4.5760E-010,1521.490000,-4.5760E-010,1521.490000,-4.5760E-010,1521.490000,-4.5760E-010,1521.490000,-4.5760E-010,1521.490000,-4.5760E-010,1521.490000,-4.5760E-010,1521.490000,-4.5760E-010,1521.490000,-4.5760E-010,1521.490000,-4.5760E-010
1521.650000,-1.2420E-009,1521.650000,-1.2420E-009,1521.650000,-1.2420E-009,1521.650000,-1.2420E-009,1521.650000,-1.2420E-009,1521.650000,-1.2420E-009,1521.650000,-1.2420E-009,1521.650000,-1.2420E-009,1521.650000,-1.2420E-009,1521.650000,-1.2420E-009
1521.810000,6.5390E-010,1521.810000,6.5390E-010,1521.810000,6.5390E-010,1521.810000,6.5390E-010,1521.810000,6.5390E-010,1521.810000,6.5390E-010,1521.810000,6.5390E-010,1521.810000,6.5390E-010,1521.810000,6.5390E-010,1521.810000,6.5390E-010
1521.970000,3.2360E-009,1521.970000,3.2360E-009,1521.970000,3.2360E-009,1521.970000,3.2360E-009,1521.970000,3.2360E-009,1521.970000,3.2360E-009,1521.970000,3.2360E-009,1521.970000,3.2360E-009,1521.970000,3.2360E-009,1521.970000,3.2360E-009
1522.130000,-9.6110E-009,1522.130000,-9.6110E-009,1522.130000,-9.6110E-009,1522.130000,-9.6110E-009,1522.130000,-9.6110E-009,1522.130000,-9.6110E-009,1522.130000,-9.6110E-009,1522.130000,-9.6110E-009,1522.130000,-9.6110E-009,1522.130000,-9.6110E-009
1522.290000,8.9330E-010,1522.290000,8.9330E-010,1522.290000,8.9330E-010,1522.290000,8.9330E-010,1522.290000,8.9330E-010,1522.290000,8.9330E-010,1522.290000,8.9330E-010,1522.290000,8.9330E-010,1522.290000,8.9330E-010,1522.290000,8.9330E-010
1522.450000,-1.0600E-008,1522.450000,-1.0600E-008,1522.450000,-1.0600E-008,1522.450000,-1.0600E-008,1522.450000,-1.0600E-008,1522.450000,-1.0600E-008,1522.450000,-1.0600E-008,1522.450000,-1.0600E-008,1522.450000,-1.0600E-008,1522.450000,-1.0600E-008
1522.610000,-9.9810E-009,1522.610000,-9.9810E-009,1522.610000,-9.9810E-009,1522.610000,-9.9810E-009,1522.610000,-9.9810E-009,1522.610000,-9.9810E-009,1522.610000,-9.9810E-009,1522.610000,-9.9810E-009,1522.610000,-9.9810E-009,1522.610000,-9.9810E-009
1522.770000,-1.3340E-008,1522.770000,-1.3340E-008,1522.770000,-1.3340E-008,1522.770000,-1.3340E-008,1522.770000,-1.3340E-008,1522.770000,-1.3340E-008,1522.770000,-1.3340E-008,1522.770000,-1.3340E-008,1522.770000,-1.3340E-008,1522.770000,-1.3340E-008
1522.930000,-2.0650E-008,1522.930000,-2.0650E-008,1522.930000,-2.0650E-008,1522.930000,-2.0650E-008,1522.930000,-2.0650E-008,1522.930000,-2.0650E-008,1522.930000,-2.0650E-008,1522.930000,-2.0650E-008,1522.930000,-2.0650E-008,1522.930000,-2.0650E-008
1523.090000,-1.3050E-008,1523.090000,-1.3050E-008,1523.090000,-1.3050E-008,1523.090000,-1.3050E-008,1523.090000,-1.3050E-008,1523.090000,-1.3050E-008,1523.090000,-1.3050E-008,1523.090000,-1.3050E-008,1523.090000,-1.3050E-008,1523.090000,-1.3050E-008
1523.250000,-7.9630E-009,1523.250000,-7.9630E-009,1523.250000,-7.9630E-009,1523.250000,-7.9630E-009,1523.250000,-7.9630E-009,1523.250000,-7.9630E-009,1523.250000,-7.9630E-009,1523.250000,-7.9630E-009,1523.250000,-7.9630E-009,1523.250000,-7.9630E-009
1523.410000,-3.5230E-009,1523.410000,-3.5230E-009,1523.410000,-3.5230E-009,1523.410000,-3.5230E-009,1523.410000,-3.5230E-009,1523.410000,-3.5230E-009,1523.410000,-3.5230E-009,1523.410000,-3.5230E-009,1523.410000,-3.5230E-009,1523.410000,-3.5230E-009
1523.570000,-1.2930E-008,1523.570000,-1.2930E-008,1523.570000,-1.2930E-008,1523.570000,-1.2930E-008,1523.570000,-1.2930E-008,1523.570000,-1.2930E-008,1523.570000,-1.2930E-008,1523.570000,-1.2930E-008,1523.570000,-1.2930E-008,1523.570000,-1.2930E-008
1523.730000,-1.4480E-008,1523.730000,-1.4480E-008,1523.730000,-1.4480E-008,1523.730000,-1.4480E-008,1523.730000,-1.4480E-008,1523.730000,-1.4480E-008,1523.730000,-1.4480E-008,1523.730000,-1.4480E-008,1523.730000,-1.4480E-008,1523.730000,-1.4480E-008
1523.890000,-6.2610E-009,1523.890000,-6.2610E-009,1523.890000,-6.2610E-009,1523.890000,-6.2610E-009,1523.890000,-6.2610E-009,1523.890000,-6.2610E-009,1523.890000,-6.2610E-009,1523.890000,-6.2610E-009,1523.890000,-6.2610E-009,1523.890000,-6.2610E-009
1524.050000,1.1780E-008,1524.050000,1.1780E-008,1524.050000,1.1780E-008,1524.050000,1.1780E-008,1524.050000,1.1780E-008,1524.050000,1.1780E-008,1524.050000,1.1780E-008,1524.050000,1.1780E-008,1524.050000,1.1780E-008,1524.050000,1.1780E-008
1524.210000,-1.4460E-008,1524.210000,-1.4460E-008,1524.210000,-1.4460E-008,1524.210000,-1.4460E-008,1524.210000,-1.4460E-008,1524.210000,-1.4460E-008,1524.210000,-1.4460E-008,1524.210000,-1.4460E-008,1524.210000,-1.4460E-008,1524.210000,-1.4460E-008
1524.370000,-2.7340E-008,1524.370000,-2.7340E-008,1524.370000,-2.7340E-008,1524.370000,-2.7340E-008,1524.370000,-2.7340E-008,1524.370000,-2.7340E-008,1524.370000,-2.7340E-008,1524.370000,-2.7340E-008,1524.370000,-2.7340E-008,1524.370000,-2.7340E-008
1524.530000,-3.0400E-009,1524.530000,-3.0400E-009,1524.530000,-3.0400E-009,1524.530000,-3.0400E-009,1524.530000,-3.0400E-009,1524.530000,-3.0400E-009,1524.530000,-3.0400E-009,1524.530000,-3.0400E-009,1524.530000,-3.0400E-009,1524.530000,-3.0400E-009
1524.690000,-2.9960E-009,1524.690000,-2.9960E-009,1524.690000,-2.9960E-009,1524.690000,-2.9960E-009,1524.690000,-2.9960E-009,1524.690000,-2.9960E-009,1524.690000,-2.9960E-009,1524.690000,-2.9960E-009,1524.690000,-2.9960E-009,1524.690000,-2.9960E-009
1524.850000,-2.5280E-009,1524.850000,-2.5280E-009,1524.850000,-2.5280E-009,1524.850000,-2.5280E-009,1524.850000,-2.5280E-009,1524.850000,-2.5280E-009,1524.850000,-2.5280E-009,1524.850000,-2.5280E-009,1524.850000,-2.5280E-009,1524.850000,-2.5280E-009
1525.010000,-9.6260E-009,1525.010000,-9.6260E-009,1525.010000,-9.6260E-009,1525.010000,-9.6260E-009,1525.010000,-9.6260E-009,1525.010000,-9.6260E-009,1525.010000,-9.6260E-009,1525.010000,-9.6260E-009,1525.010000,-9.6260E-009,1525.010000,-9.6260E-009
1525.170000,6.8030E-009,1525.170000,6.8030E-009,1525.170000,6.8030E-009,1525.170000,6.8030E-009,1525.170000,6.8030E-009,1525.170000,6.8030E-009,1525.170000,6.8030E-009,1525.170000,6.8030E-009,1525.170000,6.8030E-009,1525.170000,6.8030E-009
1525.330000,-1.3300E-008,1525.330000,-1.3300E-008,1525.330000,-1.3300E-008,1525.330000,-1.3300E-008,1525.330000,-1.3300E-008,1525.330000,-1.3300E-008,1525.330000,-1.3300E-008,1525.330000,-1.3300E-008,1525.330000,-1.3300E-008,1525.330000,-1.3300E-008
1525.490000,-7.6460E-009,1525.490000,-7.6460E-009,1525.490000,-7.6460E-009,1525.490000,-7.6460E-009,1525.490000,-7.6460E-009,1525.490000,-7.6460E-009,1525.490000,-7.6460E-009,1525.490000,-7.6460E-009,1525.490000,-7.6460E-009,1525.490000,-7.6460E-009
1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008
1525.810000,-1.1050E-009,1525.810000,-1.1050E-009,1525.810000,-1.1050E-009,1525.810000,-1.1050E-009,1525.810000,-1.1050E-009,1525.810000,-1.1050E-009,1525.810000,-1.1050E-009,1525.810000,-1.1050E-009,1525.810000,-1.1050E-009,1525.810000,-1.1050E-009
1525.970000,1.9930E-009,1525.970000,1.9930E-009,1525.970000,1.9930E-009,1525.970000,1.9930E-009,1525.970000,1.9930E-009,1525.970000,1.9930E-009,1525.970000,1.9930E-009,1525.970000,1.9930E-009,1525.970000,1.9930E-009,1525.970000,1.9930E-009
1526.130000,-6.5050E-010,1526.130000,-6.5050E-010,1526.130000,-6.5050E-010,1526.130000,-6.5050E-010,1526.130000,-6.5050E-010,1526.130000,-6.5050E-010,1526.130000,-6.5050E-010,1526.130000,-6.5050E-010,1526.130000,-6.5050E-010,1526.130000,-6.5050E-010
1526.290000,-2.4940E-009,1526.290000,-2.4940E-009,1526.290000,-2.4940E-009,1526.290000,-2.4940E-009,1526.290000,-2.4940E-009,1526.290000,-2.4940E-009,1526.290000,-2.4940E-009,1526.290000,-2.4940E-009,1526.290000,-2.4940E-009,1526.290000,-2.4940E-009
1526.450000,1.5290E-009,1526.450000,1.5290E-009,1526.450000,1.5290E-009,1526.450000,1.5290E-009,1526.450000,1.5290E-009,1526.450000,1.5290E-009,1526.450000,1.5290E-009,1526.450000,1.5290E-009,1526.450000,1.5290E-009,1526.450000,1.5290E-009
1526.610000,-9.4470E-010,1526.610000,-9.4470E-010,1526.610000,-9.4470E-010,1526.610000,-9.4470E-010,1526.610000,-9.4470E-010,1526.610000,-9.4470E-010,1526.610000,-9.4470E-010,1526.610000,-9.4470E-010,1526.610000,-9.4470E-010,1526.610000,-9.4470E-010
1526.770000,-1.2850E-008,1526.770000,-1.2850E-008,1526.770000,-1.2850E-008,1526.770000,-1.2850E-008,1526.770000,-1.2850E-008,1526.770000,-1.2850E-008,1526.770000,-1.2850E-008,1526.770000,-1.2850E-008,1526.770000,-1.2850E-008,1526.770000,-1.2850E-008
1526.930000,-1.2600E-009,1526.930000,-1.2600E-009,1526.930000,-1.2600E-009,1526.930000,-1.2600E-009,1526.930000,-1.2600E-009,1526.930000,-1.2600E-009,1526.930000,-1.2600E-009,1526.930000,-1.2600E-009,1526.930000,-1.2600E-009,1526.930000,-1.2600E-009
1527.090000,1.5690E-008,1527.090000,1.5690E-008,1527.090000,1.5690E-008,1527.090000,1.5690E-008,1527.090000,1.5690E-008,1527.090000,1.5690E-008,1527.090000,1.5690E-008,1527.090000,1.5690E-008,1527.090000,1.5690E-008,1527.090000,1.5690E-008
1527.250000,-1.1240E-008,1527.250000,-1.1240E-008,1527.250000,-1.1240E-008,1527.250000,-1.1240E-008,1527.250000,-1.1240E-008,1527.250000,-1.1240E-008,1527.250000,-1.1240E-008,1527.250000,-1.1240E-008,1527.250000,-1.1240E-008,1527.250000,-1.1240E-008
1527.410000,-6.8600E-010,1527.410000,-6.8600E-010,1527.410000,-6.8600E-010,1527.410000,-6.8600E-010,1527.410000,-6.8600E-010,1527.410000,-6.8600E-010,1527.410000,-6.8600E-010,1527.410000,-6.8600E-010,1527.410000,-6.8600E-010,1527.410000,-6.8600E-010
1527.570000,-5.5340E-009,1527.570000,-5.5340E-009,1527.570000,-5.5340E-009,1527.570000,-5.5340E-009,1527.570000,-5.5340E-009,1527.570000,-5.5340E-009,1527.570000,-5.5340E-009,1527.570000,-5.5340E-009,1527.570000,-5.5340E-009,1527.570000,-5.5340E-009
1527.730000,-8.9060E-009,1527.730000,-8.9060E-009,1527.730000,-8.9060E-009,1527.730000,-8.9060E-009,1527.730000,-8.9060E-009,1527.730000,-8.9060E-009,1527.730000,-8.9060E-009,1527.730000,-8.9060E-009,1527.730000,-8.9060E-009,1527.730000,-8.9060E-009
1527.890000,1.2140E-008,1527.890000,1.2140E-008,1527.890000,1.2140E-008,1527.890000,1.2140E-008,1527.890000,1.2140E-008,1527.890000,1.2140E-008,1527.890000,1.2140E-008,1527.890000,1.2140E-008,1527.890000,1.2140E-008,1527.890000,1.2140E-008
1528.050000,-9.2200E-009,1528.050000,-9.2200E-009,1528.050000,-9.2200E-009,1528.050000,-9.2200E-009,1528.050000,-9.2200E-009,1528.050000,-9.2200E-009,1528.050000,-9.2200E-009,1528.050000,-9.2200E-009,1528.050000,-9.2200E-009,1528.050000,-9.2200E-009
1528.210000,2.5650E-009,1528.210000,2.5650E-009,1528.210000,2.5650E-009,1528.210000,2.5650E-009,1528.210000,2.5650E-009,1528.210000,2.5650E-009,1528.210000,2.5650E-009,1528.210000,2.5650E-009,1528.210000,2.5650E-009,1528.210000,2.5650E-009
1528.370000,3.3320E-009,1528.370000,3.3320E-009,1528.370000,3.3320E-009,1528.370000,3.3320E-009,1528.370000,3.3320E-009,1528.370000,3.3320E-009,1528.370000,3.3320E-009,1528.370000,3.3320E-009,1528.370000,3.3320E-009,1528.370000,3.3320E-009
1528.530000,5.9260E-009,1528.530000,5.9260E-009,1528.530000,5.9260E-009,1528.530000,5.9260E-009,1528.530000,5.9260E-009,1528.530000,5.9260E-009,1528.530000,5.9260E-009,1528.530000,5.9260E-009,1528.530000,5.9260E-009,1528.530000,5.9260E-009
1528.690000,9.5630E-009,1528.690000,9.5630E-009,1528.690000,9.5630E-009,1528.690000,9.5630E-009,1528.690000,9.5630E-009,1528.690000,9.5630E-009,1528.690000,9.5630E-009,1528.690000,9.5630E-009,1528.690000,9.5630E-009,1528.690000,9.5630E-009
1528.850000,1.0570E-008,1528.850000,1.0570E-008,1528.850000,1.0570E-008,1528.850000,1.0570E-008,1528.850000,1.0570E-008,1528.850000,1.0570E-008,1528.850000,1.0570E-008,1528.850000,1.0570E-008,1528.850000,1.0570E-008,1528.850000,1.0570E-008
1529.010000,1.0870E-008,1529.010000,1.0870E-008,1529.010000,1.0870E-008,1529.010000,1.0870E-008,1529.010000,1.0870E-008,1529.010000,1.0870E-008,1529.010000,1.0870E-008,1529.010000,1.0870E-008,1529.010000,1.0870E-008,1529.010000,1.0870E-008
1529.170000,1.2020E-008,1529.170000,1.2020E-008,1529.170000,1.2020E-008,1529.170000,1.2020E-008,1529.170000,1.2020E-008,1529.170000,1.2020E-008,1529.170000,1.2020E-008,1529.170000,1.2020E-008,1529.170000,1.2020E-008,1529.170000,1.2020E-008
1529.330000,1.8150E-008,1529.330000,1.8150E-008,1529.330000,1.8150E-008,1529.330000,1.8150E-008,1529.330000,1.8150E-008,1529.330000,1.8150E-008,1529.330000,1.8150E-008,1529.330000,1.8150E-008,1529.330000,1.8150E-008,1529.330000,1.8150E-008
1529.490000,1.3690E-008,1529.490000,1.3690E-008,1529.490000,1.3690E-008,1529.490000,1.3690E-008,1529.490000,1.3690E-008,1529.490000,1.3690E-008,1529.490000,1.3690E-008,1529.490000,1.3690E-008,1529.490000,1.3690E-008,1529.490000,1.3690E-008
1529.650000,1.3220E-008,1529.650000,1.3220E-008,1529.650000,1.3220E-008,1529.650000,1.3220E-008,1529.650000,1.3220E-008,1529.650000,1.3220E-008,1529.650000,1.3220E-008,1529.650000,1.3220E-008,1529.650000,1.3220E-008,1529.650000,1.3220E-008
1529.810000,-5.6270E-009,1529.810000,-5.6270E-009,1529.810000,-5.6270E-009,1529.810000,-5.6270E-009,1529.810000,-5.6270E-009,1529.810000,-5.6270E-009,1529.810000,-5.6270E-009,1529.810000,-5.6270E-009,1529.810000,-5.6270E-009,1529.810000,-5.6270E-009
1529.970000,2.1720E-008,1529.970000,2.1720E-008,1529.970000,2.1720E-008,1529.970000,2.1720E-008,1529.970000,2.1720E-008,1529.970000,2.1720E-008,1529.970000,2.1720E-008,1529.970000,2.1720E-008,1529.970000,2.1720E-008,1529.970000,2.1720E-008
1530.130000,1.7480E-008,1530.130000,1.7480E-008,1530.130000,1.7480E-008,1530.130000,1.7480E-008,1530.130000,1.7480E-008,1530.130000,1.7480E-008,1530.130000,1.7480E-008,1530.130000,1.7480E-008,1530.130000,1.7480E-008,1530.130000,1.7480E-008
1530.290000,1.3300E-008,1530.290000,1.3300E-008,1530.290000,1.3300E-008,1530.290000,1.3300E-008,1530.290000,1.3300E-008,1530.290000,1.3300E-008,1530.290000,1.3300E-008,1530.290000,1.3300E-008,1530.290000,1.3300E-008,1530.290000,1.3300E-008
1530.450000,3.2800E-008,1530.450000,3.2800E-008,1530.450000,3.2800E-008,1530.450000,3.2800E-008,1530.450000,3.2800E-008,1530.450000,3.2800E-008,1530.450000,3.2800E-008,1530.450000,3.2800E-008,1530.450000,3.2800E-008,1530.450000,3.2800E-008
1530.610000,2.7590E-008,1530.610000,2.7590E-008,1530.610000,2.7590E-008,1530.610000,2.7590E-008,1530.610000,2.7590E-008,1530.610000,2.7590E-008,1530.610000,2.7590E-008,1530.610000,2.7590E-008,1530.610000,2.7590E-008,1530.610000,2.7590E-008
1530.770000,1.9640E-008,1530.770000,1.9640E-008,1530.770000,1.9640E-008,1530.770000,1.9640E-008,1530.770000,1.9640E-008,1530.770000,1.9640E-008,1530.770000,1.9640E-008,1530.770000,1.9640E-008,1530.770000,1.9640E-008,1530.770000,1.9640E-008
1530.930000,1.5890E-008,1530.930000,1.5890E-008,1530.930000,1.5890E-008,1530.930000,1.5890E-008,1530.930000,1.5890E-008,1530.930000,1.5890E-008,1530.930000,1.5890E-008,1530.930000,1.5890E-008,1530.930000,1.5890E-008,1530.930000,1.5890E-008
1531.090000,2.1720E-008,1531.090000,2.1720E-008,1531.090000,2.1720E-008,1531.090000,2.1720E-008,1531.090000,2.1720E-008,1531.090000,2.1720E-008,1531.090000,2.1720E-008,1531.090000,2.1720E-008,1531.090000,2.1720E-008,1531.090000,2.1720E-008
1531.250000,4.0700E-008,1531.250000,4.0700E-008,1531.250000,4.0700E-008,1531.250000,4.0700E-008,1531.250000,4.0700E-008,1531.250000,4.0700E-008,1531.250000,4.0700E-008,1531.250000,4.0700E-008,1531.250000,4.0700E-008,1531.250000,4.0700E-008
1531.410000,1.1830E-008,1531.410000,1.1830E-008,1531.410000,1.1830E-008,1531.410000,1.1830E-008,1531.410000,1.1830E-008,1531.410000,1.1830E-008,1531.410000,1.1830E-008,1531.410000,1.1830E-008,1531.410000,1.1830E-008,1531.410000,1.1830E-008
1531.570000,2.7590E-008,1531.570000,2.7590E-008,1531.570000,2.7590E-008,1531.570000,2.7590E-008,1531.570000,2.7590E-008,1531.570000,2.7590E-008,1531.570000,2.7590E-008,1531.570000,2.7590E-008,1531.570000,2.7590E-008,1531.570000,2.7590E-008
1531.730000,3.4150E-008,1531.730000,3.4150E-008,1531.730000,3.4150E-008,1531.730000,3.4150E-008,1531.730000,3.4150E-008,1531.730000,3.4150E-008,1531.730000,3.4150E-008,1531.730000,3.4150E-008,1531.730000,3.4150E-008,1531.730000,3.4150E-008
