File,WaveData20070101_027.csv,
1523.570000,-7.3830E-009,1523.570000,-7.3830E-009,1523.570000,-7.3830E-009,1523.570000,-7.3830E-009,1523.570000,-7.3830E-009,1523.570000,-7.3830E-009,1523.570000,-7.3830E-009,1523.570000,-7.3830E-009,1523.570000,-7.3830E-009,1523.570000,-7.3830E-009
1523.730000,-1.5710E-008,1523.730000,-1.5710E-008,1523.730000,-1.5710E-008,1523.730000,-1.5710E-008,1523.730000,-1.5710E-008,1523.730000,-1.5710E-008,1523.730000,-1.5710E-008,1523.730000,-1.5710E-008,1523.730000,-1.5710E-008,1523.730000,-1.5710E-008
1523.890000,-3.9240E-009,1523.890000,-3.9240E-009,1523.890000,-3.9240E-009,1523.890000,-3.9240E-009,1523.890000,-3.9240E-009,1523.890000,-3.9240E-009,1523.890000,-3.9240E-009,1523.890000,-3.9240E-009,1523.890000,-3.9240E-009,1523.890000,-3.9240E-009
1524.050000,-3.5860E-009,1524.050000,-3.5860E-009,1524.050000,-3.5860E-009,1524.050000,-3.5860E-009,1524.050000,-3.5860E-009,1524.050000,-3.5860E-009,1524.050000,-3.5860E-009,1524.050000,-3.5860E-009,1524.050000,-3.5860E-009,1524.050000,-3.5860E-009
1524.210000,-1.7270E-008,1524.210000,-1.7270E-008,1524.210000,-1.7270E-008,1524.210000,-1.7270E-008,1524.210000,-1.7270E-008,1524.210000,-1.7270E-008,1524.210000,-1.7270E-008,1524.210000,-1.7270E-008,1524.210000,-1.7270E-008,1524.210000,-1.7270E-008
1524.370000,-2.3670E-009,1524.370000,-2.3670E-009,1524.370000,-2.3670E-009,1524.370000,-2.3670E-009,1524.370000,-2.3670E-009,1524.370000,-2.3670E-009,1524.370000,-2.3670E-009,1524.370000,-2.3670E-009,1524.370000,-2.3670E-009,1524.370000,-2.3670E-009
1524.530000,-2.7850E-008,1524.530000,-2.7850E-008,1524.530000,-2.7850E-008,1524.530000,-2.7850E-008,1524.530000,-2.7850E-008,1524.530000,-2.7850E-008,1524.530000,-2.7850E-008,1524.530000,-2.7850E-008,1524.530000,-2.7850E-008,1524.530000,-2.7850E-008
1524.690000,1.4480E-008,1524.690000,1.4480E-008,1524.690000,1.4480E-008,1524.690000,1.4480E-008,1524.690000,1.4480E-008,1524.690000,1.4480E-008,1524.690000,1.4480E-008,1524.690000,1.4480E-008,1524.690000,1.4480E-008,1524.690000,1.4480E-008
1524.850000,1.1630E-008,1524.850000,1.1630E-008,1524.850000,1.1630E-008,1524.850000,1.1630E-008,1524.850000,1.1630E-008,1524.850000,1.1630E-008,1524.850000,1.1630E-008,1524.850000,1.1630E-008,1524.850000,1.1630E-008,1524.850000,1.1630E-008
1525.010000,1.7780E-008,1525.010000,1.7780E-008,1525.010000,1.7780E-008,1525.010000,1.7780E-008,1525.010000,1.7780E-008,1525.010000,1.7780E-008,1525.010000,1.7780E-008,1525.010000,1.7780E-008,1525.010000,1.7780E-008,1525.010000,1.7780E-008
1525.170000,2.0820E-009,1525.170000,2.0820E-009,1525.170000,2.0820E-009,1525.170000,2.0820E-009,1525.170000,2.0820E-009,1525.170000,2.0820E-009,1525.170000,2.0820E-009,1525.170000,2.0820E-009,1525.170000,2.0820E-009,1525.170000,2.0820E-009
1525.330000,-8.2870E-009,1525.330000,-8.2870E-009,1525.330000,-8.2870E-009,1525.330000,-8.2870E-009,1525.330000,-8.2870E-009,1525.330000,-8.2870E-009,1525.330000,-8.2870E-009,1525.330000,-8.2870E-009,1525.330000,-8.2870E-009,1525.330000,-8.2870E-009
1525.490000,8.8170E-009,1525.490000,8.8170E-009,1525.490000,8.8170E-009,1525.490000,8.8170E-009,1525.490000,8.8170E-009,1525.490000,8.8170E-009,1525.490000,8.8170E-009,1525.490000,8.8170E-009,1525.490000,8.8170E-009,1525.490000,8.8170E-009
1525.650000,-9.3680E-009,1525.650000,-9.3680E-009,1525.650000,-9.3680E-009,1525.650000,-9.3680E-009,1525.650000,-9.3680E-009,1525.650000,-9.3680E-009,1525.650000,-9.3680E-009,1525.650000,-9.3680E-009,1525.650000,-9.3680E-009,1525.650000,-9.3680E-009
1525.810000,-1.6210E-008,1525.810000,-1.6210E-008,1525.810000,-1.6210E-008,1525.810000,-1.6210E-008,1525.810000,-1.6210E-008,1525.810000,-1.6210E-008,1525.810000,-1.6210E-008,1525.810000,-1.6210E-008,1525.810000,-1.6210E-008,1525.810000,-1.6210E-008
1525.970000,-4.3670E-009,1525.970000,-4.3670E-009,1525.970000,-4.3670E-009,1525.970000,-4.3670E-009,1525.970000,-4.3670E-009,1525.970000,-4.3670E-009,1525.970000,-4.3670E-009,1525.970000,-4.3670E-009,1525.970000,-4.3670E-009,1525.970000,-4.3670E-009
1526.130000,2.7490E-008,1526.130000,2.7490E-008,1526.130000,2.7490E-008,1526.130000,2.7490E-008,1526.130000,2.7490E-008,1526.130000,2.7490E-008,1526.130000,2.7490E-008,1526.130000,2.7490E-008,1526.130000,2.7490E-008,1526.130000,2.7490E-008
1526.290000,-1.6890E-008,1526.290000,-1.6890E-008,1526.290000,-1.6890E-008,1526.290000,-1.6890E-008,1526.290000,-1.6890E-008,1526.290000,-1.6890E-008,1526.290000,-1.6890E-008,1526.290000,-1.6890E-008,1526.290000,-1.6890E-008,1526.290000,-1.6890E-008
1526.450000,1.3700E-008,1526.450000,1.3700E-008,1526.450000,1.3700E-008,1526.450000,1.3700E-008,1526.450000,1.3700E-008,1526.450000,1.3700E-008,1526.450000,1.3700E-008,1526.450000,1.3700E-008,1526.450000,1.3700E-008,1526.450000,1.3700E-008
1526.610000,1.5980E-008,1526.610000,1.5980E-008,1526.610000,1.5980E-008,1526.610000,1.5980E-008,1526.610000,1.5980E-008,1526.610000,1.5980E-008,1526.610000,1.5980E-008,1526.610000,1.5980E-008,1526.610000,1.5980E-008,1526.610000,1.5980E-008
1526.770000,-8.2570E-010,1526.770000,-8.2570E-010,1526.770000,-8.2570E-010,1526.770000,-8.2570E-010,1526.770000,-8.2570E-010,1526.770000,-8.2570E-010,1526.770000,-8.2570E-010,1526.770000,-8.2570E-010,1526.770000,-8.2570E-010,1526.770000,-8.2570E-010
1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009
1527.090000,-8.2770E-009,1527.090000,-8.2770E-009,1527.090000,-8.2770E-009,1527.090000,-8.2770E-009,1527.090000,-8.2770E-009,1527.090000,-8.2770E-009,1527.090000,-8.2770E-009,1527.090000,-8.2770E-009,1527.090000,-8.2770E-009,1527.090000,-8.2770E-009
1527.250000,-2.0450E-009,1527.250000,-2.0450E-009,1527.250000,-2.0450E-009,1527.250000,-2.0450E-009,1527.250000,-2.0450E-009,1527.250000,-2.0450E-009,1527.250000,-2.0450E-009,1527.250000,-2.0450E-009,1527.250000,-2.0450E-009,1527.250000,-2.0450E-009
1527.410000,3.0970E-008,1527.410000,3.0970E-008,1527.410000,3.0970E-008,1527.410000,3.0970E-008,1527.410000,3.0970E-008,1527.410000,3.0970E-008,1527.410000,3.0970E-008,1527.410000,3.0970E-008,1527.410000,3.0970E-008,1527.410000,3.0970E-008
1527.570000,3.1420E-008,1527.570000,3.1420E-008,1527.570000,3.1420E-008,1527.570000,3.1420E-008,1527.570000,3.1420E-008,1527.570000,3.1420E-008,1527.570000,3.1420E-008,1527.570000,3.1420E-008,1527.570000,3.1420E-008,1527.570000,3.1420E-008
1527.730000,4.6040E-008,1527.730000,4.6040E-008,1527.730000,4.6040E-008,1527.730000,4.6040E-008,1527.730000,4.6040E-008,1527.730000,4.6040E-008,1527.730000,4.6040E-008,1527.730000,4.6040E-008,1527.730000,4.6040E-008,1527.730000,4.6040E-008
1527.890000,3.7450E-008,1527.890000,3.7450E-008,1527.890000,3.7450E-008,1527.890000,3.7450E-008,1527.890000,3.7450E-008,1527.890000,3.7450E-008,1527.890000,3.7450E-008,1527.890000,3.7450E-008,1527.890000,3.7450E-008,1527.890000,3.7450E-008
1528.050000,5.9300E-008,1528.050000,5.9300E-008,1528.050000,5.9300E-008,1528.050000,5.9300E-008,1528.050000,5.9300E-008,1528.050000,5.9300E-008,1528.050000,5.9300E-008,1528.050000,5.9300E-008,1528.050000,5.9300E-008,1528.050000,5.9300E-008
1528.210000,4.5080E-008,1528.210000,4.5080E-008,1528.210000,4.5080E-008,1528.210000,4.5080E-008,1528.210000,4.5080E-008,1528.210000,4.5080E-008,1528.210000,4.5080E-008,1528.210000,4.5080E-008,1528.210000,4.5080E-008,1528.210000,4.5080E-008
1528.370000,9.0130E-008,1528.370000,9.0130E-008,1528.370000,9.0130E-008,1528.370000,9.0130E-008,1528.370000,9.0130E-008,1528.370000,9.0130E-008,1528.370000,9.0130E-008,1528.370000,9.0130E-008,1528.370000,9.0130E-008,1528.370000,9.0130E-008
1528.530000,1.2980E-007,1528.530000,1.2980E-007,1528.530000,1.2980E-007,1528.530000,1.2980E-007,1528.530000,1.2980E-007,1528.530000,1.2980E-007,1528.530000,1.2980E-007,1528.530000,1.2980E-007,1528.530000,1.2980E-007,1528.530000,1.2980E-007
1528.690000,1.6090E-007,1528.690000,1.6090E-007,1528.690000,1.6090E-007,1528.690000,1.6090E-007,1528.690000,1.6090E-007,1528.690000,1.6090E-007,1528.690000,1.6090E-007,1528.690000,1.6090E-007,1528.690000,1.6090E-007,1528.690000,1.6090E-007
1528.850000,2.9320E-007,1528.850000,2.9320E-007,1528.850000,2.9320E-007,1528.850000,2.9320E-007,1528.850000,2.9320E-007,1528.850000,2.9320E-007,1528.850000,2.9320E-007,1528.850000,2.9320E-007,1528.850000,2.9320E-007,1528.850000,2.9320E-007
1529.010000,3.2800E-007,1529.010000,3.2800E-007,1529.010000,3.2800E-007,1529.010000,3.2800E-007,1529.010000,3.2800E-007,1529.010000,3.2800E-007,1529.010000,3.2800E-007,1529.010000,3.2800E-007,1529.010000,3.2800E-007,1529.010000,3.2800E-007
1529.170000,4.2590E-007,1529.170000,4.2590E-007,1529.170000,4.2590E-007,1529.170000,4.2590E-007,1529.170000,4.2590E-007,1529.170000,4.2590E-007,1529.170000,4.2590E-007,1529.170000,4.2590E-007,1529.170000,4.2590E-007,1529.170000,4.2590E-007
1529.330000,6.4180E-007,1529.330000,6.4180E-007,1529.330000,6.4180E-007,1529.330000,6.4180E-007,1529.330000,6.4180E-007,1529.330000,6.4180E-007,1529.330000,6.4180E-007,1529.330000,6.4180E-007,1529.330000,6.4180E-007,1529.330000,6.4180E-007
1529.490000,3.0980E-005,1529.490000,3.0980E-005,1529.490000,3.0980E-005,1529.490000,3.0980E-005,1529.490000,3.0980E-005,1529.490000,3.0980E-005,1529.490000,3.0980E-005,1529.490000,3.0980E-005,1529.490000,3.0980E-005,1529.490000,3.0980E-005
1529.650000,2.0610E-006,1529.650000,2.0610E-006,1529.650000,2.0610E-006,1529.650000,2.0610E-006,1529.650000,2.0610E-006,1529.650000,2.0610E-006,1529.650000,2.0610E-006,1529.650000,2.0610E-006,1529.650000,2.0610E-006,1529.650000,2.0610E-006
1529.810000,1.0980E-006,1529.810000,1.0980E-006,1529.810000,1.0980E-006,1529.810000,1.0980E-006,1529.810000,1.0980E-006,1529.810000,1.0980E-006,1529.810000,1.0980E-006,1529.810000,1.0980E-006,1529.810000,1.0980E-006,1529.810000,1.0980E-006
1529.970000,1.8370E-005,1529.970000,1.8370E-005,1529.970000,1.8370E-005,1529.970000,1.8370E-005,1529.970000,1.8370E-005,1529.970000,1.8370E-005,1529.970000,1.8370E-005,1529.970000,1.8370E-005,1529.970000,1.8370E-005,1529.970000,1.8370E-005
1530.130000,1.1060E-006,1530.130000,1.1060E-006,1530.130000,1.1060E-006,1530.130000,1.1060E-006,1530.130000,1.1060E-006,1530.130000,1.1060E-006,1530.130000,1.1060E-006,1530.130000,1.1060E-006,1530.130000,1.1060E-006,1530.130000,1.1060E-006
1530.290000,7.4180E-007,1530.290000,7.4180E-007,1530.290000,7.4180E-007,1530.290000,7.4180E-007,1530.290000,7.4180E-007,1530.290000,7.4180E-007,1530.290000,7.4180E-007,1530.290000,7.4180E-007,1530.290000,7.4180E-007,1530.290000,7.4180E-007
1530.450000,7.1180E-007,1530.450000,7.1180E-007,1530.450000,7.1180E-007,1530.450000,7.1180E-007,1530.450000,7.1180E-007,1530.450000,7.1180E-007,1530.450000,7.1180E-007,1530.450000,7.1180E-007,1530.450000,7.1180E-007,1530.450000,7.1180E-007
1530.610000,1.3950E-006,1530.610000,1.3950E-006,1530.610000,1.3950E-006,1530.610000,1.3950E-006,1530.610000,1.3950E-006,1530.610000,1.3950E-006,1530.610000,1.3950E-006,1530.610000,1.3950E-006,1530.610000,1.3950E-006,1530.610000,1.3950E-006
1530.770000,2.8390E-005,1530.770000,2.8390E-005,1530.770000,2.8390E-005,1530.770000,2.8390E-005,1530.770000,2.8390E-005,1530.770000,2.8390E-005,1530.770000,2.8390E-005,1530.770000,2.8390E-005,1530.770000,2.8390E-005,1530.770000,2.8390E-005
1530.930000,1.2980E-006,1530.930000,1.2980E-006,1530.930000,1.2980E-006,1530.930000,1.2980E-006,1530.930000,1.2980E-006,1530.930000,1.2980E-006,1530.930000,1.2980E-006,1530.930000,1.2980E-006,1530.930000,1.2980E-006,1530.930000,1.2980E-006
1531.090000,8.0850E-007,1531.090000,8.0850E-007,1531.090000,8.0850E-007,1531.090000,8.0850E-007,1531.090000,8.0850E-007,1531.090000,8.0850E-007,1531.090000,8.0850E-007,1531.090000,8.0850E-007,1531.090000,8.0850E-007,1531.090000,8.0850E-007
1531.250000,8.3060E-007,1531.250000,8.3060E-007,1531.250000,8.3060E-007,1531.250000,8.3060E-007,1531.250000,8.3060E-007,1531.250000,8.3060E-007,1531.250000,8.3060E-007,1531.250000,8.3060E-007,1531.250000,8.3060E-007,1531.250000,8.3060E-007
1531.410000,7.5860E-007,1531.410000,7.5860E-007,1531.410000,7.5860E-007,1531.410000,7.5860E-007,1531.410000,7.5860E-007,1531.410000,7.5860E-007,1531.410000,7.5860E-007,1531.410000,7.5860E-007,1531.410000,7.5860E-007,1531.410000,7.5860E-007
1531.570000,6.6030E-007,1531.570000,6.6030E-007,1531.570000,6.6030E-007,1531.570000,6.6030E-007,1531.570000,6.6030E-007,1531.570000,6.6030E-007,1531.570000,6.6030E-007,1531.570000,6.6030E-007,1531.570000,6.6030E-007,1531.570000,6.6030E-007
1531.730000,7.3880E-005,1531.730000,7.3880E-005,1531.730000,7.3880E-005,1531.730000,7.3880E-005,1531.730000,7.3880E-005,1531.730000,7.3880E-005,1531.730000,7.3880E-005,1531.730000,7.3880E-005,1531.730000,7.3880E-005,1531.730000,7.3880E-005
1531.890000,1.0530E-005,1531.890000,1.0530E-005,1531.890000,1.0530E-005,1531.890000,1.0530E-005,1531.890000,1.0530E-005,1531.890000,1.0530E-005,1531.890000,1.0530E-005,1531.890000,1.0530E-005,1531.890000,1.0530E-005,1531.890000,1.0530E-005
