File,WaveData20070101_052.csv,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,E
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,F
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,G
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,H
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,I
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,J
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,-2.2350E-008,1520.050000,-2.2350E-008,1520.050000,-2.2350E-008,1520.050000,-2.2350E-008,1520.050000,-2.2350E-008,1520.050000,-2.2350E-008,1520.050000,-2.2350E-008,1520.050000,-2.2350E-008,1520.050000,-2.2350E-008,1520.050000,-2.2350E-008
1520.210000,-8.4950E-010,1520.210000,-8.4950E-010,1520.210000,-8.4950E-010,1520.210000,-8.4950E-010,1520.210000,-8.4950E-010,1520.210000,-8.4950E-010,1520.210000,-8.4950E-010,1520.210000,-8.4950E-010,1520.210000,-8.4950E-010,1520.210000,-8.4950E-010
1520.370000,-1.3940E-008,1520.370000,-1.3940E-008,1520.370000,-1.3940E-008,1520.370000,-1.3940E-008,1520.370000,-1.3940E-008,1520.370000,-1.3940E-008,1520.370000,-1.3940E-008,1520.370000,-1.3940E-008,1520.370000,-1.3940E-008,1520.370000,-1.3940E-008
1520.530000,-2.2540E-009,1520.530000,-2.2540E-009,1520.530000,-2.2540E-009,1520.530000,-2.2540E-009,1520.530000,-2.2540E-009,1520.530000,-2.2540E-009,1520.530000,-2.2540E-009,1520.530000,-2.2540E-009,1520.530000,-2.2540E-009,1520.530000,-2.2540E-009
1520.690000,-1.2940E-008,1520.690000,-1.2940E-008,1520.690000,-1.2940E-008,1520.690000,-1.2940E-008,1520.690000,-1.2940E-008,1520.690000,-1.2940E-008,1520.690000,-1.2940E-008,1520.690000,-1.2940E-008,1520.690000,-1.2940E-008,1520.690000,-1.2940E-008
1520.850000,5.3800E-009,1520.850000,5.3800E-009,1520.850000,5.3800E-009,1520.850000,5.3800E-009,1520.850000,5.3800E-009,1520.850000,5.3800E-009,1520.850000,5.3800E-009,1520.850000,5.3800E-009,1520.850000,5.3800E-009,1520.850000,5.3800E-009
1521.010000,3.8890E-009,1521.010000,3.8890E-009,1521.010000,3.8890E-009,1521.010000,3.8890E-009,1521.010000,3.8890E-009,1521.010000,3.8890E-009,1521.010000,3.8890E-009,1521.010000,3.8890E-009,1521.010000,3.8890E-009,1521.010000,3.8890E-009
1521.170000,1.6060E-008,1521.170000,1.6060E-008,1521.170000,1.6060E-008,1521.170000,1.6060E-008,1521.170000,1.6060E-008,1521.170000,1.6060E-008,1521.170000,1.6060E-008,1521.170000,1.6060E-008,1521.170000,1.6060E-008,1521.170000,1.6060E-008
1521.330000,-9.7400E-009,1521.330000,-9.7400E-009,1521.330000,-9.7400E-009,1521.330000,-9.7400E-009,1521.330000,-9.7400E-009,1521.330000,-9.7400E-009,1521.330000,-9.7400E-009,1521.330000,-9.7400E-009,1521.330000,-9.7400E-009,1521.330000,-9.7400E-009
1521.490000,-1.6480E-008,1521.490000,-1.6480E-008,1521.490000,-1.6480E-008,1521.490000,-1.6480E-008,1521.490000,-1.6480E-008,1521.490000,-1.6480E-008,1521.490000,-1.6480E-008,1521.490000,-1.6480E-008,1521.490000,-1.6480E-008,1521.490000,-1.6480E-008
1521.650000,-1.7430E-010,1521.650000,-1.7430E-010,1521.650000,-1.7430E-010,1521.650000,-1.7430E-010,1521.650000,-1.7430E-010,1521.650000,-1.7430E-010,1521.650000,-1.7430E-010,1521.650000,-1.7430E-010,1521.650000,-1.7430E-010,1521.650000,-1.7430E-010
1521.810000,-1.0640E-008,1521.810000,-1.0640E-008,1521.810000,-1.0640E-008,1521.810000,-1.0640E-008,1521.810000,-1.0640E-008,1521.810000,-1.0640E-008,1521.810000,-1.0640E-008,1521.810000,-1.0640E-008,1521.810000,-1.0640E-008,1521.810000,-1.0640E-008
1521.970000,-5.9710E-009,1521.970000,-5.9710E-009,1521.970000,-5.9710E-009,1521.970000,-5.9710E-009,1521.970000,-5.9710E-009,1521.970000,-5.9710E-009,1521.970000,-5.9710E-009,1521.970000,-5.9710E-009,1521.970000,-5.9710E-009,1521.970000,-5.9710E-009
1522.130000,2.5050E-010,1522.130000,2.5050E-010,1522.130000,2.5050E-010,1522.130000,2.5050E-010,1522.130000,2.5050E-010,1522.130000,2.5050E-010,1522.130000,2.5050E-010,1522.130000,2.5050E-010,1522.130000,2.5050E-010,1522.130000,2.5050E-010
1522.290000,-8.7590E-009,1522.290000,-8.7590E-009,1522.290000,-8.7590E-009,1522.290000,-8.7590E-009,1522.290000,-8.7590E-009,1522.290000,-8.7590E-009,1522.290000,-8.7590E-009,1522.290000,-8.7590E-009,1522.290000,-8.7590E-009,1522.290000,-8.7590E-009
1522.450000,-9.5520E-009,1522.450000,-9.5520E-009,1522.450000,-9.5520E-009,1522.450000,-9.5520E-009,1522.450000,-9.5520E-009,1522.450000,-9.5520E-009,1522.450000,-9.5520E-009,1522.450000,-9.5520E-009,1522.450000,-9.5520E-009,1522.450000,-9.5520E-009
1522.610000,-1.6610E-008,1522.610000,-1.6610E-008,1522.610000,-1.6610E-008,1522.610000,-1.6610E-008,1522.610000,-1.6610E-008,1522.610000,-1.6610E-008,1522.610000,-1.6610E-008,1522.610000,-1.6610E-008,1522.610000,-1.6610E-008,1522.610000,-1.6610E-008
1522.770000,2.9610E-009,1522.770000,2.9610E-009,1522.770000,2.9610E-009,1522.770000,2.9610E-009,1522.770000,2.9610E-009,1522.770000,2.9610E-009,1522.770000,2.9610E-009,1522.770000,2.9610E-009,1522.770000,2.9610E-009,1522.770000,2.9610E-009
1522.930000,1.4560E-008,1522.930000,1.4560E-008,1522.930000,1.4560E-008,1522.930000,1.4560E-008,1522.930000,1.4560E-008,1522.930000,1.4560E-008,1522.930000,1.4560E-008,1522.930000,1.4560E-008,1522.930000,1.4560E-008,1522.930000,1.4560E-008
1523.090000,-3.2860E-009,1523.090000,-3.2860E-009,1523.090000,-3.2860E-009,1523.090000,-3.2860E-009,1523.090000,-3.2860E-009,1523.090000,-3.2860E-009,1523.090000,-3.2860E-009,1523.090000,-3.2860E-009,1523.090000,-3.2860E-009,1523.090000,-3.2860E-009
1523.250000,-2.3070E-008,1523.250000,-2.3070E-008,1523.250000,-2.3070E-008,1523.250000,-2.3070E-008,1523.250000,-2.3070E-008,1523.250000,-2.3070E-008,1523.250000,-2.3070E-008,1523.250000,-2.3070E-008,1523.250000,-2.3070E-008,1523.250000,-2.3070E-008
1523.410000,-2.3310E-008,1523.410000,-2.3310E-008,1523.410000,-2.3310E-008,1523.410000,-2.3310E-008,1523.410000,-2.3310E-008,1523.410000,-2.3310E-008,1523.410000,-2.3310E-008,1523.410000,-2.3310E-008,1523.410000,-2.3310E-008,1523.410000,-2.3310E-008
1523.570000,-2.1300E-008,1523.570000,-2.1300E-008,1523.570000,-2.1300E-008,1523.570000,-2.1300E-008,1523.570000,-2.1300E-008,1523.570000,-2.1300E-008,1523.570000,-2.1300E-008,1523.570000,-2.1300E-008,1523.570000,-2.1300E-008,1523.570000,-2.1300E-008
1523.730000,-1.0780E-008,1523.730000,-1.0780E-008,1523.730000,-1.0780E-008,1523.730000,-1.0780E-008,1523.730000,-1.0780E-008,1523.730000,-1.0780E-008,1523.730000,-1.0780E-008,1523.730000,-1.0780E-008,1523.730000,-1.0780E-008,1523.730000,-1.0780E-008
1523.890000,-5.3260E-010,1523.890000,-5.3260E-010,1523.890000,-5.3260E-010,1523.890000,-5.3260E-010,1523.890000,-5.3260E-010,1523.890000,-5.3260E-010,1523.890000,-5.3260E-010,1523.890000,-5.3260E-010,1523.890000,-5.3260E-010,1523.890000,-5.3260E-010
1524.050000,-8.4120E-009,1524.050000,-8.4120E-009,1524.050000,-8.4120E-009,1524.050000,-8.4120E-009,1524.050000,-8.4120E-009,1524.050000,-8.4120E-009,1524.050000,-8.4120E-009,1524.050000,-8.4120E-009,1524.050000,-8.4120E-009,1524.050000,-8.4120E-009
1524.210000,-6.6710E-009,1524.210000,-6.6710E-009,1524.210000,-6.6710E-009,1524.210000,-6.6710E-009,1524.210000,-6.6710E-009,1524.210000,-6.6710E-009,1524.210000,-6.6710E-009,1524.210000,-6.6710E-009,1524.210000,-6.6710E-009,1524.210000,-6.6710E-009
1524.370000,-6.5180E-010,1524.370000,-6.5180E-010,1524.370000,-6.5180E-010,1524.370000,-6.5180E-010,1524.370000,-6.5180E-010,1524.370000,-6.5180E-010,1524.370000,-6.5180E-010,1524.370000,-6.5180E-010,1524.370000,-6.5180E-010,1524.370000,-6.5180E-010
1524.530000,1.0860E-010,1524.530000,1.0860E-010,1524.530000,1.0860E-010,1524.530000,1.0860E-010,1524.530000,1.0860E-010,1524.530000,1.0860E-010,1524.530000,1.0860E-010,1524.530000,1.0860E-010,1524.530000,1.0860E-010,1524.530000,1.0860E-010
1524.690000,-2.6230E-008,1524.690000,-2.6230E-008,1524.690000,-2.6230E-008,1524.690000,-2.6230E-008,1524.690000,-2.6230E-008,1524.690000,-2.6230E-008,1524.690000,-2.6230E-008,1524.690000,-2.6230E-008,1524.690000,-2.6230E-008,1524.690000,-2.6230E-008
1524.850000,-1.4320E-009,1524.850000,-1.4320E-009,1524.850000,-1.4320E-009,1524.850000,-1.4320E-009,1524.850000,-1.4320E-009,1524.850000,-1.4320E-009,1524.850000,-1.4320E-009,1524.850000,-1.4320E-009,1524.850000,-1.4320E-009,1524.850000,-1.4320E-009
1525.010000,-2.6660E-008,1525.010000,-2.6660E-008,1525.010000,-2.6660E-008,1525.010000,-2.6660E-008,1525.010000,-2.6660E-008,1525.010000,-2.6660E-008,1525.010000,-2.6660E-008,1525.010000,-2.6660E-008,1525.010000,-2.6660E-008,1525.010000,-2.6660E-008
1525.170000,3.2210E-009,1525.170000,3.2210E-009,1525.170000,3.2210E-009,1525.170000,3.2210E-009,1525.170000,3.2210E-009,1525.170000,3.2210E-009,1525.170000,3.2210E-009,1525.170000,3.2210E-009,1525.170000,3.2210E-009,1525.170000,3.2210E-009
1525.330000,-1.5330E-008,1525.330000,-1.5330E-008,1525.330000,-1.5330E-008,1525.330000,-1.5330E-008,1525.330000,-1.5330E-008,1525.330000,-1.5330E-008,1525.330000,-1.5330E-008,1525.330000,-1.5330E-008,1525.330000,-1.5330E-008,1525.330000,-1.5330E-008
1525.490000,7.1470E-009,1525.490000,7.1470E-009,1525.490000,7.1470E-009,1525.490000,7.1470E-009,1525.490000,7.1470E-009,1525.490000,7.1470E-009,1525.490000,7.1470E-009,1525.490000,7.1470E-009,1525.490000,7.1470E-009,1525.490000,7.1470E-009
1525.650000,-6.0390E-009,1525.650000,-6.0390E-009,1525.650000,-6.0390E-009,1525.650000,-6.0390E-009,1525.650000,-6.0390E-009,1525.650000,-6.0390E-009,1525.650000,-6.0390E-009,1525.650000,-6.0390E-009,1525.650000,-6.0390E-009,1525.650000,-6.0390E-009
1525.810000,-2.9370E-009,1525.810000,-2.9370E-009,1525.810000,-2.9370E-009,1525.810000,-2.9370E-009,1525.810000,-2.9370E-009,1525.810000,-2.9370E-009,1525.810000,-2.9370E-009,1525.810000,-2.9370E-009,1525.810000,-2.9370E-009,1525.810000,-2.9370E-009
1525.970000,-4.7350E-009,1525.970000,-4.7350E-009,1525.970000,-4.7350E-009,1525.970000,-4.7350E-009,1525.970000,-4.7350E-009,1525.970000,-4.7350E-009,1525.970000,-4.7350E-009,1525.970000,-4.7350E-009,1525.970000,-4.7350E-009,1525.970000,-4.7350E-009
1526.130000,1.1240E-008,1526.130000,1.1240E-008,1526.130000,1.1240E-008,1526.130000,1.1240E-008,1526.130000,1.1240E-008,1526.130000,1.1240E-008,1526.130000,1.1240E-008,1526.130000,1.1240E-008,1526.130000,1.1240E-008,1526.130000,1.1240E-008
1526.290000,-1.7260E-008,1526.290000,-1.7260E-008,1526.290000,-1.7260E-008,1526.290000,-1.7260E-008,1526.290000,-1.7260E-008,1526.290000,-1.7260E-008,1526.290000,-1.7260E-008,1526.290000,-1.7260E-008,1526.290000,-1.7260E-008,1526.290000,-1.7260E-008
1526.450000,-7.0210E-009,1526.450000,-7.0210E-009,1526.450000,-7.0210E-009,1526.450000,-7.0210E-009,1526.450000,-7.0210E-009,1526.450000,-7.0210E-009,1526.450000,-7.0210E-009,1526.450000,-7.0210E-009,1526.450000,-7.0210E-009,1526.450000,-7.0210E-009
1526.610000,3.0290E-009,1526.610000,3.0290E-009,1526.610000,3.0290E-009,1526.610000,3.0290E-009,1526.610000,3.0290E-009,1526.610000,3.0290E-009,1526.610000,3.0290E-009,1526.610000,3.0290E-009,1526.610000,3.0290E-009,1526.610000,3.0290E-009
1526.770000,1.2380E-009,1526.770000,1.2380E-009,1526.770000,1.2380E-009,1526.770000,1.2380E-009,1526.770000,1.2380E-009,1526.770000,1.2380E-009,1526.770000,1.2380E-009,1526.770000,1.2380E-009,1526.770000,1.2380E-009,1526.770000,1.2380E-009
1526.930000,-5.0870E-009,1526.930000,-5.0870E-009,1526.930000,-5.0870E-009,1526.930000,-5.0870E-009,1526.930000,-5.0870E-009,1526.930000,-5.0870E-009,1526.930000,-5.0870E-009,1526.930000,-5.0870E-009,1526.930000,-5.0870E-009,1526.930000,-5.0870E-009
1527.090000,2.9040E-009,1527.090000,2.9040E-009,1527.090000,2.9040E-009,1527.090000,2.9040E-009,1527.090000,2.9040E-009,1527.090000,2.9040E-009,1527.090000,2.9040E-009,1527.090000,2.9040E-009,1527.090000,2.9040E-009,1527.090000,2.9040E-009
1527.250000,-1.8930E-009,1527.250000,-1.8930E-009,1527.250000,-1.8930E-009,1527.250000,-1.8930E-009,1527.250000,-1.8930E-009,1527.250000,-1.8930E-009,1527.250000,-1.8930E-009,1527.250000,-1.8930E-009,1527.250000,-1.8930E-009,1527.250000,-1.8930E-009
1527.410000,-8.3740E-009,1527.410000,-8.3740E-009,1527.410000,-8.3740E-009,1527.410000,-8.3740E-009,1527.410000,-8.3740E-009,1527.410000,-8.3740E-009,1527.410000,-8.3740E-009,1527.410000,-8.3740E-009,1527.410000,-8.3740E-009,1527.410000,-8.3740E-009
1527.570000,-7.7460E-009,1527.570000,-7.7460E-009,1527.570000,-7.7460E-009,1527.570000,-7.7460E-009,1527.570000,-7.7460E-009,1527.570000,-7.7460E-009,1527.570000,-7.7460E-009,1527.570000,-7.7460E-009,1527.570000,-7.7460E-009,1527.570000,-7.7460E-009
1527.730000,-1.7440E-010,1527.730000,-1.7440E-010,1527.730000,-1.7440E-010,1527.730000,-1.7440E-010,1527.730000,-1.7440E-010,1527.730000,-1.7440E-010,1527.730000,-1.7440E-010,1527.730000,-1.7440E-010,1527.730000,-1.7440E-010,1527.730000,-1.7440E-010
1527.890000,1.9650E-008,1527.890000,1.9650E-008,1527.890000,1.9650E-008,1527.890000,1.9650E-008,1527.890000,1.9650E-008,1527.890000,1.9650E-008,1527.890000,1.9650E-008,1527.890000,1.9650E-008,1527.890000,1.9650E-008,1527.890000,1.9650E-008
1528.050000,6.4370E-010,1528.050000,6.4370E-010,1528.050000,6.4370E-010,1528.050000,6.4370E-010,1528.050000,6.4370E-010,1528.050000,6.4370E-010,1528.050000,6.4370E-010,1528.050000,6.4370E-010,1528.050000,6.4370E-010,1528.050000,6.4370E-010
1528.210000,2.9620E-008,1528.210000,2.9620E-008,1528.210000,2.9620E-008,1528.210000,2.9620E-008,1528.210000,2.9620E-008,1528.210000,2.9620E-008,1528.210000,2.9620E-008,1528.210000,2.9620E-008,1528.210000,2.9620E-008,1528.210000,2.9620E-008
1528.370000,4.1400E-009,1528.370000,4.1400E-009,1528.370000,4.1400E-009,1528.370000,4.1400E-009,1528.370000,4.1400E-009,1528.370000,4.1400E-009,1528.370000,4.1400E-009,1528.370000,4.1400E-009,1528.370000,4.1400E-009,1528.370000,4.1400E-009
1528.530000,1.0460E-008,1528.530000,1.0460E-008,1528.530000,1.0460E-008,1528.530000,1.0460E-008,1528.530000,1.0460E-008,1528.530000,1.0460E-008,1528.530000,1.0460E-008,1528.530000,1.0460E-008,1528.530000,1.0460E-008,1528.530000,1.0460E-008
1528.690000,-1.9470E-009,1528.690000,-1.9470E-009,1528.690000,-1.9470E-009,1528.690000,-1.9470E-009,1528.690000,-1.9470E-009,1528.690000,-1.9470E-009,1528.690000,-1.9470E-009,1528.690000,-1.9470E-009,1528.690000,-1.9470E-009,1528.690000,-1.9470E-009
1528.850000,-1.4110E-009,1528.850000,-1.4110E-009,1528.850000,-1.4110E-009,1528.850000,-1.4110E-009,1528.850000,-1.4110E-009,1528.850000,-1.4110E-009,1528.850000,-1.4110E-009,1528.850000,-1.4110E-009,1528.850000,-1.4110E-009,1528.850000,-1.4110E-009
1529.010000,5.1920E-009,1529.010000,5.1920E-009,1529.010000,5.1920E-009,1529.010000,5.1920E-009,1529.010000,5.1920E-009,1529.010000,5.1920E-009,1529.010000,5.1920E-009,1529.010000,5.1920E-009,1529.010000,5.1920E-009,1529.010000,5.1920E-009
1529.170000,2.2270E-008,1529.170000,2.2270E-008,1529.170000,2.2270E-008,1529.170000,2.2270E-008,1529.170000,2.2270E-008,1529.170000,2.2270E-008,1529.170000,2.2270E-008,1529.170000,2.2270E-008,1529.170000,2.2270E-008,1529.170000,2.2270E-008
1529.330000,5.7800E-009,1529.330000,5.7800E-009,1529.330000,5.7800E-009,1529.330000,5.7800E-009,1529.330000,5.7800E-009,1529.330000,5.7800E-009,1529.330000,5.7800E-009,1529.330000,5.7800E-009,1529.330000,5.7800E-009,1529.330000,5.7800E-009
1529.490000,2.1610E-009,1529.490000,2.1610E-009,1529.490000,2.1610E-009,1529.490000,2.1610E-009,1529.490000,2.1610E-009,1529.490000,2.1610E-009,1529.490000,2.1610E-009,1529.490000,2.1610E-009,1529.490000,2.1610E-009,1529.490000,2.1610E-009
1529.650000,9.7540E-009,1529.650000,9.7540E-009,1529.650000,9.7540E-009,1529.650000,9.7540E-009,1529.650000,9.7540E-009,1529.650000,9.7540E-009,1529.650000,9.7540E-009,1529.650000,9.7540E-009,1529.650000,9.7540E-009,1529.650000,9.7540E-009
1529.810000,-2.0500E-008,1529.810000,-2.0500E-008,1529.810000,-2.0500E-008,1529.810000,-2.0500E-008,1529.810000,-2.0500E-008,1529.810000,-2.0500E-008,1529.810000,-2.0500E-008,1529.810000,-2.0500E-008,1529.810000,-2.0500E-008,1529.810000,-2.0500E-008
1529.970000,2.1370E-008,1529.970000,2.1370E-008,1529.970000,2.1370E-008,1529.970000,2.1370E-008,1529.970000,2.1370E-008,1529.970000,2.1370E-008,1529.970000,2.1370E-008,1529.970000,2.1370E-008,1529.970000,2.1370E-008,1529.970000,2.1370E-008
1530.130000,1.6490E-009,1530.130000,1.6490E-009,1530.130000,1.6490E-009,1530.130000,1.6490E-009,1530.130000,1.6490E-009,1530.130000,1.6490E-009,1530.130000,1.6490E-009,1530.130000,1.6490E-009,1530.130000,1.6490E-009,1530.130000,1.6490E-009
1530.290000,-3.5250E-009,1530.290000,-3.5250E-009,1530.290000,-3.5250E-009,1530.290000,-3.5250E-009,1530.290000,-3.5250E-009,1530.290000,-3.5250E-009,1530.290000,-3.5250E-009,1530.290000,-3.5250E-009,1530.290000,-3.5250E-009,1530.290000,-3.5250E-009
1530.450000,-2.0530E-008,1530.450000,-2.0530E-008,1530.450000,-2.0530E-008,1530.450000,-2.0530E-008,1530.450000,-2.0530E-008,1530.450000,-2.0530E-008,1530.450000,-2.0530E-008,1530.450000,-2.0530E-008,1530.450000,-2.0530E-008,1530.450000,-2.0530E-008
1530.610000,3.8930E-009,1530.610000,3.8930E-009,1530.610000,3.8930E-009,1530.610000,3.8930E-009,1530.610000,3.8930E-009,1530.610000,3.8930E-009,1530.610000,3.8930E-009,1530.610000,3.8930E-009,1530.610000,3.8930E-009,1530.610000,3.8930E-009
1530.770000,1.2790E-008,1530.770000,1.2790E-008,1530.770000,1.2790E-008,1530.770000,1.2790E-008,1530.770000,1.2790E-008,1530.770000,1.2790E-008,1530.770000,1.2790E-008,1530.770000,1.2790E-008,1530.770000,1.2790E-008,1530.770000,1.2790E-008
1530.930000,-2.2770E-009,1530.930000,-2.2770E-009,1530.930000,-2.2770E-009,1530.930000,-2.2770E-009,1530.930000,-2.2770E-009,1530.930000,-2.2770E-009,1530.930000,-2.2770E-009,1530.930000,-2.2770E-009,1530.930000,-2.2770E-009,1530.930000,-2.2770E-009
1531.090000,-4.2550E-009,1531.090000,-4.2550E-009,1531.090000,-4.2550E-009,1531.090000,-4.2550E-009,1531.090000,-4.2550E-009,1531.090000,-4.2550E-009,1531.090000,-4.2550E-009,1531.090000,-4.2550E-009,1531.090000,-4.2550E-009,1531.090000,-4.2550E-009
1531.250000,-1.0810E-008,1531.250000,-1.0810E-008,1531.250000,-1.0810E-008,1531.250000,-1.0810E-008,1531.250000,-1.0810E-008,1531.250000,-1.0810E-008,1531.250000,-1.0810E-008,1531.250000,-1.0810E-008,1531.250000,-1.0810E-008,1531.250000,-1.0810E-008
1531.410000,-1.1110E-008,1531.410000,-1.1110E-008,1531.410000,-1.1110E-008,1531.410000,-1.1110E-008,1531.410000,-1.1110E-008,1531.410000,-1.1110E-008,1531.410000,-1.1110E-008,1531.410000,-1.1110E-008,1531.410000,-1.1110E-008,1531.410000,-1.1110E-008
1531.570000,-1.8650E-009,1531.570000,-1.8650E-009,1531.570000,-1.8650E-009,1531.570000,-1.8650E-009,1531.570000,-1.8650E-009,1531.570000,-1.8650E-009,1531.570000,-1.8650E-009,1531.570000,-1.8650E-009,1531.570000,-1.8650E-009,1531.570000,-1.8650E-009
