File,WaveData20070101_058.csv,
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,J
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,-1.8500E-008,1520.050000,-1.8500E-008,1520.050000,-1.8500E-008,1520.050000,-1.8500E-008,1520.050000,-1.8500E-008,1520.050000,-1.8500E-008,1520.050000,-1.8500E-008,1520.050000,-1.8500E-008,1520.050000,-1.8500E-008,1520.050000,-1.8500E-008
1520.210000,6.2840E-009,1520.210000,6.2840E-009,1520.210000,6.2840E-009,1520.210000,6.2840E-009,1520.210000,6.2840E-009,1520.210000,6.2840E-009,1520.210000,6.2840E-009,1520.210000,6.2840E-009,1520.210000,6.2840E-009,1520.210000,6.2840E-009
1520.370000,-8.5940E-009,1520.370000,-8.5940E-009,1520.370000,-8.5940E-009,1520.370000,-8.5940E-009,1520.370000,-8.5940E-009,1520.370000,-8.5940E-009,1520.370000,-8.5940E-009,1520.370000,-8.5940E-009,1520.370000,-8.5940E-009,1520.370000,-8.5940E-009
1520.530000,2.3850E-009,1520.530000,2.3850E-009,1520.530000,2.3850E-009,1520.530000,2.3850E-009,1520.530000,2.3850E-009,1520.530000,2.3850E-009,1520.530000,2.3850E-009,1520.530000,2.3850E-009,1520.530000,2.3850E-009,1520.530000,2.3850E-009
1520.690000,-3.7340E-008,1520.690000,-3.7340E-008,1520.690000,-3.7340E-008,1520.690000,-3.7340E-008,1520.690000,-3.7340E-008,1520.690000,-3.7340E-008,1520.690000,-3.7340E-008,1520.690000,-3.7340E-008,1520.690000,-3.7340E-008,1520.690000,-3.7340E-008
1520.850000,-1.3380E-008,1520.850000,-1.3380E-008,1520.850000,-1.3380E-008,1520.850000,-1.3380E-008,1520.850000,-1.3380E-008,1520.850000,-1.3380E-008,1520.850000,-1.3380E-008,1520.850000,-1.3380E-008,1520.850000,-1.3380E-008,1520.850000,-1.3380E-008
1521.010000,7.2990E-009,1521.010000,7.2990E-009,1521.010000,7.2990E-009,1521.010000,7.2990E-009,1521.010000,7.2990E-009,1521.010000,7.2990E-009,1521.010000,7.2990E-009,1521.010000,7.2990E-009,1521.010000,7.2990E-009,1521.010000,7.2990E-009
1521.170000,3.2680E-009,1521.170000,3.2680E-009,1521.170000,3.2680E-009,1521.170000,3.2680E-009,1521.170000,3.2680E-009,1521.170000,3.2680E-009,1521.170000,3.2680E-009,1521.170000,3.2680E-009,1521.170000,3.2680E-009,1521.170000,3.2680E-009
1521.330000,-1.2760E-008,1521.330000,-1.2760E-008,1521.330000,-1.2760E-008,1521.330000,-1.2760E-008,1521.330000,-1.2760E-008,1521.330000,-1.2760E-008,1521.330000,-1.2760E-008,1521.330000,-1.2760E-008,1521.330000,-1.2760E-008,1521.330000,-1.2760E-008
1521.490000,-2.3730E-008,1521.490000,-2.3730E-008,1521.490000,-2.3730E-008,1521.490000,-2.3730E-008,1521.490000,-2.3730E-008,1521.490000,-2.3730E-008,1521.490000,-2.3730E-008,1521.490000,-2.3730E-008,1521.490000,-2.3730E-008,1521.490000,-2.3730E-008
1521.650000,4.1070E-009,1521.650000,4.1070E-009,1521.650000,4.1070E-009,1521.650000,4.1070E-009,1521.650000,4.1070E-009,1521.650000,4.1070E-009,1521.650000,4.1070E-009,1521.650000,4.1070E-009,1521.650000,4.1070E-009,1521.650000,4.1070E-009
1521.810000,-2.7410E-008,1521.810000,-2.7410E-008,1521.810000,-2.7410E-008,1521.810000,-2.7410E-008,1521.810000,-2.7410E-008,1521.810000,-2.7410E-008,1521.810000,-2.7410E-008,1521.810000,-2.7410E-008,1521.810000,-2.7410E-008,1521.810000,-2.7410E-008
1521.970000,-5.6990E-009,1521.970000,-5.6990E-009,1521.970000,-5.6990E-009,1521.970000,-5.6990E-009,1521.970000,-5.6990E-009,1521.970000,-5.6990E-009,1521.970000,-5.6990E-009,1521.970000,-5.6990E-009,1521.970000,-5.6990E-009,1521.970000,-5.6990E-009
1522.130000,-8.7290E-009,1522.130000,-8.7290E-009,1522.130000,-8.7290E-009,1522.130000,-8.7290E-009,1522.130000,-8.7290E-009,1522.130000,-8.7290E-009,1522.130000,-8.7290E-009,1522.130000,-8.7290E-009,1522.130000,-8.7290E-009,1522.130000,-8.7290E-009
1522.290000,-1.3590E-008,1522.290000,-1.3590E-008,1522.290000,-1.3590E-008,1522.290000,-1.3590E-008,1522.290000,-1.3590E-008,1522.290000,-1.3590E-008,1522.290000,-1.3590E-008,1522.290000,-1.3590E-008,1522.290000,-1.3590E-008,1522.290000,-1.3590E-008
1522.450000,-9.9930E-009,1522.450000,-9.9930E-009,1522.450000,-9.9930E-009,1522.450000,-9.9930E-009,1522.450000,-9.9930E-009,1522.450000,-9.9930E-009,1522.450000,-9.9930E-009,1522.450000,-9.9930E-009,1522.450000,-9.9930E-009,1522.450000,-9.9930E-009
1522.610000,4.7040E-009,1522.610000,4.7040E-009,1522.610000,4.7040E-009,1522.610000,4.7040E-009,1522.610000,4.7040E-009,1522.610000,4.7040E-009,1522.610000,4.7040E-009,1522.610000,4.7040E-009,1522.610000,4.7040E-009,1522.610000,4.7040E-009
1522.770000,-2.9990E-008,1522.770000,-2.9990E-008,1522.770000,-2.9990E-008,1522.770000,-2.9990E-008,1522.770000,-2.9990E-008,1522.770000,-2.9990E-008,1522.770000,-2.9990E-008,1522.770000,-2.9990E-008,1522.770000,-2.9990E-008,1522.770000,-2.9990E-008
1522.930000,-6.1170E-009,1522.930000,-6.1170E-009,1522.930000,-6.1170E-009,1522.930000,-6.1170E-009,1522.930000,-6.1170E-009,1522.930000,-6.1170E-009,1522.930000,-6.1170E-009,1522.930000,-6.1170E-009,1522.930000,-6.1170E-009,1522.930000,-6.1170E-009
1523.090000,1.2950E-008,1523.090000,1.2950E-008,1523.090000,1.2950E-008,1523.090000,1.2950E-008,1523.090000,1.2950E-008,1523.090000,1.2950E-008,1523.090000,1.2950E-008,1523.090000,1.2950E-008,1523.090000,1.2950E-008,1523.090000,1.2950E-008
1523.250000,-2.0770E-008,1523.250000,-2.0770E-008,1523.250000,-2.0770E-008,1523.250000,-2.0770E-008,1523.250000,-2.0770E-008,1523.250000,-2.0770E-008,1523.250000,-2.0770E-008,1523.250000,-2.0770E-008,1523.250000,-2.0770E-008,1523.250000,-2.0770E-008
1523.410000,-1.5710E-008,1523.410000,-1.5710E-008,1523.410000,-1.5710E-008,1523.410000,-1.5710E-008,1523.410000,-1.5710E-008,1523.410000,-1.5710E-008,1523.410000,-1.5710E-008,1523.410000,-1.5710E-008,1523.410000,-1.5710E-008,1523.410000,-1.5710E-008
1523.570000,-2.3270E-009,1523.570000,-2.3270E-009,1523.570000,-2.3270E-009,1523.570000,-2.3270E-009,1523.570000,-2.3270E-009,1523.570000,-2.3270E-009,1523.570000,-2.3270E-009,1523.570000,-2.3270E-009,1523.570000,-2.3270E-009,1523.570000,-2.3270E-009
1523.730000,6.3050E-010,1523.730000,6.3050E-010,1523.730000,6.3050E-010,1523.730000,6.3050E-010,1523.730000,6.3050E-010,1523.730000,6.3050E-010,1523.730000,6.3050E-010,1523.730000,6.3050E-010,1523.730000,6.3050E-010,1523.730000,6.3050E-010
1523.890000,-7.4240E-009,1523.890000,-7.4240E-009,1523.890000,-7.4240E-009,1523.890000,-7.4240E-009,1523.890000,-7.4240E-009,1523.890000,-7.4240E-009,1523.890000,-7.4240E-009,1523.890000,-7.4240E-009,1523.890000,-7.4240E-009,1523.890000,-7.4240E-009
1524.050000,2.8040E-009,1524.050000,2.8040E-009,1524.050000,2.8040E-009,1524.050000,2.8040E-009,1524.050000,2.8040E-009,1524.050000,2.8040E-009,1524.050000,2.8040E-009,1524.050000,2.8040E-009,1524.050000,2.8040E-009,1524.050000,2.8040E-009
1524.210000,-1.3890E-008,1524.210000,-1.3890E-008,1524.210000,-1.3890E-008,1524.210000,-1.3890E-008,1524.210000,-1.3890E-008,1524.210000,-1.3890E-008,1524.210000,-1.3890E-008,1524.210000,-1.3890E-008,1524.210000,-1.3890E-008,1524.210000,-1.3890E-008
1524.370000,-9.7540E-009,1524.370000,-9.7540E-009,1524.370000,-9.7540E-009,1524.370000,-9.7540E-009,1524.370000,-9.7540E-009,1524.370000,-9.7540E-009,1524.370000,-9.7540E-009,1524.370000,-9.7540E-009,1524.370000,-9.7540E-009,1524.370000,-9.7540E-009
1524.530000,-1.3470E-008,1524.530000,-1.3470E-008,1524.530000,-1.3470E-008,1524.530000,-1.3470E-008,1524.530000,-1.3470E-008,1524.530000,-1.3470E-008,1524.530000,-1.3470E-008,1524.530000,-1.3470E-008,1524.530000,-1.3470E-008,1524.530000,-1.3470E-008
1524.690000,1.2310E-008,1524.690000,1.2310E-008,1524.690000,1.2310E-008,1524.690000,1.2310E-008,1524.690000,1.2310E-008,1524.690000,1.2310E-008,1524.690000,1.2310E-008,1524.690000,1.2310E-008,1524.690000,1.2310E-008,1524.690000,1.2310E-008
1524.850000,-2.4540E-008,1524.850000,-2.4540E-008,1524.850000,-2.4540E-008,1524.850000,-2.4540E-008,1524.850000,-2.4540E-008,1524.850000,-2.4540E-008,1524.850000,-2.4540E-008,1524.850000,-2.4540E-008,1524.850000,-2.4540E-008,1524.850000,-2.4540E-008
1525.010000,1.0780E-008,1525.010000,1.0780E-008,1525.010000,1.0780E-008,1525.010000,1.0780E-008,1525.010000,1.0780E-008,1525.010000,1.0780E-008,1525.010000,1.0780E-008,1525.010000,1.0780E-008,1525.010000,1.0780E-008,1525.010000,1.0780E-008
1525.170000,8.4090E-009,1525.170000,8.4090E-009,1525.170000,8.4090E-009,1525.170000,8.4090E-009,1525.170000,8.4090E-009,1525.170000,8.4090E-009,1525.170000,8.4090E-009,1525.170000,8.4090E-009,1525.170000,8.4090E-009,1525.170000,8.4090E-009
1525.330000,-1.3290E-008,1525.330000,-1.3290E-008,1525.330000,-1.3290E-008,1525.330000,-1.3290E-008,1525.330000,-1.3290E-008,1525.330000,-1.3290E-008,1525.330000,-1.3290E-008,1525.330000,-1.3290E-008,1525.330000,-1.3290E-008,1525.330000,-1.3290E-008
1525.490000,-2.6020E-010,1525.490000,-2.6020E-010,1525.490000,-2.6020E-010,1525.490000,-2.6020E-010,1525.490000,-2.6020E-010,1525.490000,-2.6020E-010,1525.490000,-2.6020E-010,1525.490000,-2.6020E-010,1525.490000,-2.6020E-010,1525.490000,-2.6020E-010
1525.650000,6.6360E-009,1525.650000,6.6360E-009,1525.650000,6.6360E-009,1525.650000,6.6360E-009,1525.650000,6.6360E-009,1525.650000,6.6360E-009,1525.650000,6.6360E-009,1525.650000,6.6360E-009,1525.650000,6.6360E-009,1525.650000,6.6360E-009
1525.810000,-8.2600E-009,1525.810000,-8.2600E-009,1525.810000,-8.2600E-009,1525.810000,-8.2600E-009,1525.810000,-8.2600E-009,1525.810000,-8.2600E-009,1525.810000,-8.2600E-009,1525.810000,-8.2600E-009,1525.810000,-8.2600E-009,1525.810000,-8.2600E-009
1525.970000,1.9050E-008,1525.970000,1.9050E-008,1525.970000,1.9050E-008,1525.970000,1.9050E-008,1525.970000,1.9050E-008,1525.970000,1.9050E-008,1525.970000,1.9050E-008,1525.970000,1.9050E-008,1525.970000,1.9050E-008,1525.970000,1.9050E-008
1526.130000,7.0470E-009,1526.130000,7.0470E-009,1526.130000,7.0470E-009,1526.130000,7.0470E-009,1526.130000,7.0470E-009,1526.130000,7.0470E-009,1526.130000,7.0470E-009,1526.130000,7.0470E-009,1526.130000,7.0470E-009,1526.130000,7.0470E-009
1526.290000,8.0800E-009,1526.290000,8.0800E-009,1526.290000,8.0800E-009,1526.290000,8.0800E-009,1526.290000,8.0800E-009,1526.290000,8.0800E-009,1526.290000,8.0800E-009,1526.290000,8.0800E-009,1526.290000,8.0800E-009,1526.290000,8.0800E-009
1526.450000,2.0280E-009,1526.450000,2.0280E-009,1526.450000,2.0280E-009,1526.450000,2.0280E-009,1526.450000,2.0280E-009,1526.450000,2.0280E-009,1526.450000,2.0280E-009,1526.450000,2.0280E-009,1526.450000,2.0280E-009,1526.450000,2.0280E-009
1526.610000,-2.3780E-009,1526.610000,-2.3780E-009,1526.610000,-2.3780E-009,1526.610000,-2.3780E-009,1526.610000,-2.3780E-009,1526.610000,-2.3780E-009,1526.610000,-2.3780E-009,1526.610000,-2.3780E-009,1526.610000,-2.3780E-009,1526.610000,-2.3780E-009
1526.770000,-9.5170E-009,1526.770000,-9.5170E-009,1526.770000,-9.5170E-009,1526.770000,-9.5170E-009,1526.770000,-9.5170E-009,1526.770000,-9.5170E-009,1526.770000,-9.5170E-009,1526.770000,-9.5170E-009,1526.770000,-9.5170E-009,1526.770000,-9.5170E-009
1526.930000,-1.4630E-008,1526.930000,-1.4630E-008,1526.930000,-1.4630E-008,1526.930000,-1.4630E-008,1526.930000,-1.4630E-008,1526.930000,-1.4630E-008,1526.930000,-1.4630E-008,1526.930000,-1.4630E-008,1526.930000,-1.4630E-008,1526.930000,-1.4630E-008
1527.090000,-1.7600E-008,1527.090000,-1.7600E-008,1527.090000,-1.7600E-008,1527.090000,-1.7600E-008,1527.090000,-1.7600E-008,1527.090000,-1.7600E-008,1527.090000,-1.7600E-008,1527.090000,-1.7600E-008,1527.090000,-1.7600E-008,1527.090000,-1.7600E-008
1527.250000,-1.0030E-008,1527.250000,-1.0030E-008,1527.250000,-1.0030E-008,1527.250000,-1.0030E-008,1527.250000,-1.0030E-008,1527.250000,-1.0030E-008,1527.250000,-1.0030E-008,1527.250000,-1.0030E-008,1527.250000,-1.0030E-008,1527.250000,-1.0030E-008
1527.410000,1.3450E-008,1527.410000,1.3450E-008,1527.410000,1.3450E-008,1527.410000,1.3450E-008,1527.410000,1.3450E-008,1527.410000,1.3450E-008,1527.410000,1.3450E-008,1527.410000,1.3450E-008,1527.410000,1.3450E-008,1527.410000,1.3450E-008
1527.570000,2.6980E-008,1527.570000,2.6980E-008,1527.570000,2.6980E-008,1527.570000,2.6980E-008,1527.570000,2.6980E-008,1527.570000,2.6980E-008,1527.570000,2.6980E-008,1527.570000,2.6980E-008,1527.570000,2.6980E-008,1527.570000,2.6980E-008
1527.730000,-9.7450E-009,1527.730000,-9.7450E-009,1527.730000,-9.7450E-009,1527.730000,-9.7450E-009,1527.730000,-9.7450E-009,1527.730000,-9.7450E-009,1527.730000,-9.7450E-009,1527.730000,-9.7450E-009,1527.730000,-9.7450E-009,1527.730000,-9.7450E-009
1527.890000,1.6500E-008,1527.890000,1.6500E-008,1527.890000,1.6500E-008,1527.890000,1.6500E-008,1527.890000,1.6500E-008,1527.890000,1.6500E-008,1527.890000,1.6500E-008,1527.890000,1.6500E-008,1527.890000,1.6500E-008,1527.890000,1.6500E-008
1528.050000,3.8300E-009,1528.050000,3.8300E-009,1528.050000,3.8300E-009,1528.050000,3.8300E-009,1528.050000,3.8300E-009,1528.050000,3.8300E-009,1528.050000,3.8300E-009,1528.050000,3.8300E-009,1528.050000,3.8300E-009,1528.050000,3.8300E-009
1528.210000,-9.1940E-009,1528.210000,-9.1940E-009,1528.210000,-9.1940E-009,1528.210000,-9.1940E-009,1528.210000,-9.1940E-009,1528.210000,-9.1940E-009,1528.210000,-9.1940E-009,1528.210000,-9.1940E-009,1528.210000,-9.1940E-009,1528.210000,-9.1940E-009
1528.370000,8.7850E-009,1528.370000,8.7850E-009,1528.370000,8.7850E-009,1528.370000,8.7850E-009,1528.370000,8.7850E-009,1528.370000,8.7850E-009,1528.370000,8.7850E-009,1528.370000,8.7850E-009,1528.370000,8.7850E-009,1528.370000,8.7850E-009
1528.530000,1.0930E-008,1528.530000,1.0930E-008,1528.530000,1.0930E-008,1528.530000,1.0930E-008,1528.530000,1.0930E-008,1528.530000,1.0930E-008,1528.530000,1.0930E-008,1528.530000,1.0930E-008,1528.530000,1.0930E-008,1528.530000,1.0930E-008
1528.690000,1.6920E-008,1528.690000,1.6920E-008,1528.690000,1.6920E-008,1528.690000,1.6920E-008,1528.690000,1.6920E-008,1528.690000,1.6920E-008,1528.690000,1.6920E-008,1528.690000,1.6920E-008,1528.690000,1.6920E-008,1528.690000,1.6920E-008
1528.850000,-8.8900E-009,1528.850000,-8.8900E-009,1528.850000,-8.8900E-009,1528.850000,-8.8900E-009,1528.850000,-8.8900E-009,1528.850000,-8.8900E-009,1528.850000,-8.8900E-009,1528.850000,-8.8900E-009,1528.850000,-8.8900E-009,1528.850000,-8.8900E-009
1529.010000,-6.4850E-009,1529.010000,-6.4850E-009,1529.010000,-6.4850E-009,1529.010000,-6.4850E-009,1529.010000,-6.4850E-009,1529.010000,-6.4850E-009,1529.010000,-6.4850E-009,1529.010000,-6.4850E-009,1529.010000,-6.4850E-009,1529.010000,-6.4850E-009
1529.170000,2.5220E-008,1529.170000,2.5220E-008,1529.170000,2.5220E-008,1529.170000,2.5220E-008,1529.170000,2.5220E-008,1529.170000,2.5220E-008,1529.170000,2.5220E-008,1529.170000,2.5220E-008,1529.170000,2.5220E-008,1529.170000,2.5220E-008
1529.330000,1.1250E-008,1529.330000,1.1250E-008,1529.330000,1.1250E-008,1529.330000,1.1250E-008,1529.330000,1.1250E-008,1529.330000,1.1250E-008,1529.330000,1.1250E-008,1529.330000,1.1250E-008,1529.330000,1.1250E-008,1529.330000,1.1250E-008
1529.490000,9.5490E-009,1529.490000,9.5490E-009,1529.490000,9.5490E-009,1529.490000,9.5490E-009,1529.490000,9.5490E-009,1529.490000,9.5490E-009,1529.490000,9.5490E-009,1529.490000,9.5490E-009,1529.490000,9.5490E-009,1529.490000,9.5490E-009
1529.650000,-2.2880E-008,1529.650000,-2.2880E-008,1529.650000,-2.2880E-008,1529.650000,-2.2880E-008,1529.650000,-2.2880E-008,1529.650000,-2.2880E-008,1529.650000,-2.2880E-008,1529.650000,-2.2880E-008,1529.650000,-2.2880E-008,1529.650000,-2.2880E-008
1529.810000,1.0800E-008,1529.810000,1.0800E-008,1529.810000,1.0800E-008,1529.810000,1.0800E-008,1529.810000,1.0800E-008,1529.810000,1.0800E-008,1529.810000,1.0800E-008,1529.810000,1.0800E-008,1529.810000,1.0800E-008,1529.810000,1.0800E-008
1529.970000,-7.2590E-010,1529.970000,-7.2590E-010,1529.970000,-7.2590E-010,1529.970000,-7.2590E-010,1529.970000,-7.2590E-010,1529.970000,-7.2590E-010,1529.970000,-7.2590E-010,1529.970000,-7.2590E-010,1529.970000,-7.2590E-010,1529.970000,-7.2590E-010
1530.130000,-1.7300E-008,1530.130000,-1.7300E-008,1530.130000,-1.7300E-008,1530.130000,-1.7300E-008,1530.130000,-1.7300E-008,1530.130000,-1.7300E-008,1530.130000,-1.7300E-008,1530.130000,-1.7300E-008,1530.130000,-1.7300E-008,1530.130000,-1.7300E-008
1530.290000,2.4420E-008,1530.290000,2.4420E-008,1530.290000,2.4420E-008,1530.290000,2.4420E-008,1530.290000,2.4420E-008,1530.290000,2.4420E-008,1530.290000,2.4420E-008,1530.290000,2.4420E-008,1530.290000,2.4420E-008,1530.290000,2.4420E-008
1530.450000,3.1490E-009,1530.450000,3.1490E-009,1530.450000,3.1490E-009,1530.450000,3.1490E-009,1530.450000,3.1490E-009,1530.450000,3.1490E-009,1530.450000,3.1490E-009,1530.450000,3.1490E-009,1530.450000,3.1490E-009,1530.450000,3.1490E-009
1530.610000,-9.1230E-009,1530.610000,-9.1230E-009,1530.610000,-9.1230E-009,1530.610000,-9.1230E-009,1530.610000,-9.1230E-009,1530.610000,-9.1230E-009,1530.610000,-9.1230E-009,1530.610000,-9.1230E-009,1530.610000,-9.1230E-009,1530.610000,-9.1230E-009
1530.770000,-1.6660E-008,1530.770000,-1.6660E-008,1530.770000,-1.6660E-008,1530.770000,-1.6660E-008,1530.770000,-1.6660E-008,1530.770000,-1.6660E-008,1530.770000,-1.6660E-008,1530.770000,-1.6660E-008,1530.770000,-1.6660E-008,1530.770000,-1.6660E-008
1530.930000,-9.5250E-010,1530.930000,-9.5250E-010,1530.930000,-9.5250E-010,1530.930000,-9.5250E-010,1530.930000,-9.5250E-010,1530.930000,-9.5250E-010,1530.930000,-9.5250E-010,1530.930000,-9.5250E-010,1530.930000,-9.5250E-010,1530.930000,-9.5250E-010
1531.090000,-1.4280E-008,1531.090000,-1.4280E-008,1531.090000,-1.4280E-008,1531.090000,-1.4280E-008,1531.090000,-1.4280E-008,1531.090000,-1.4280E-008,1531.090000,-1.4280E-008,1531.090000,-1.4280E-008,1531.090000,-1.4280E-008,1531.090000,-1.4280E-008
1531.250000,1.0160E-008,1531.250000,1.0160E-008,1531.250000,1.0160E-008,1531.250000,1.0160E-008,1531.250000,1.0160E-008,1531.250000,1.0160E-008,1531.250000,1.0160E-008,1531.250000,1.0160E-008,1531.250000,1.0160E-008,1531.250000,1.0160E-008
1531.410000,-2.1150E-008,1531.410000,-2.1150E-008,1531.410000,-2.1150E-008,1531.410000,-2.1150E-008,1531.410000,-2.1150E-008,1531.410000,-2.1150E-008,1531.410000,-2.1150E-008,1531.410000,-2.1150E-008,1531.410000,-2.1150E-008,1531.410000,-2.1150E-008
1531.570000,1.2200E-008,1531.570000,1.2200E-008,1531.570000,1.2200E-008,1531.570000,1.2200E-008,1531.570000,1.2200E-008,1531.570000,1.2200E-008,1531.570000,1.2200E-008,1531.570000,1.2200E-008,1531.570000,1.2200E-008,1531.570000,1.2200E-008
1531.730000,-1.0780E-009,1531.730000,-1.0780E-009,1531.730000,-1.0780E-009,1531.730000,-1.0780E-009,1531.730000,-1.0780E-009,1531.730000,-1.0780E-009,1531.730000,-1.0780E-009,1531.730000,-1.0780E-009,1531.730000,-1.0780E-009,1531.730000,-1.0780E-009
