File,WaveData20070101_002.csv,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,F
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,G
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,H
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,I
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,J
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,-9.2460E-009,1520.050000,-9.2460E-009,1520.050000,-9.2460E-009,1520.050000,-9.2460E-009,1520.050000,-9.2460E-009,1520.050000,-9.2460E-009,1520.050000,-9.2460E-009,1520.050000,-9.2460E-009,1520.050000,-9.2460E-009,1520.050000,-9.2460E-009
1520.210000,1.6670E-008,1520.210000,1.6670E-008,1520.210000,1.6670E-008,1520.210000,1.6670E-008,1520.210000,1.6670E-008,1520.210000,1.6670E-008,1520.210000,1.6670E-008,1520.210000,1.6670E-008,1520.210000,1.6670E-008,1520.210000,1.6670E-008
1520.370000,-9.9440E-009,1520.370000,-9.9440E-009,1520.370000,-9.9440E-009,1520.370000,-9.9440E-009,1520.370000,-9.9440E-009,1520.370000,-9.9440E-009,1520.370000,-9.9440E-009,1520.370000,-9.9440E-009,1520.370000,-9.9440E-009,1520.370000,-9.9440E-009
1520.530000,1.4370E-009,1520.530000,1.4370E-009,1520.530000,1.4370E-009,1520.530000,1.4370E-009,1520.530000,1.4370E-009,1520.530000,1.4370E-009,1520.530000,1.4370E-009,1520.530000,1.4370E-009,1520.530000,1.4370E-009,1520.530000,1.4370E-009
1520.690000,1.0810E-008,1520.690000,1.0810E-008,1520.690000,1.0810E-008,1520.690000,1.0810E-008,1520.690000,1.0810E-008,1520.690000,1.0810E-008,1520.690000,1.0810E-008,1520.690000,1.0810E-008,1520.690000,1.0810E-008,1520.690000,1.0810E-008
1520.850000,-2.3330E-008,1520.850000,-2.3330E-008,1520.850000,-2.3330E-008,1520.850000,-2.3330E-008,1520.850000,-2.3330E-008,1520.850000,-2.3330E-008,1520.850000,-2.3330E-008,1520.850000,-2.3330E-008,1520.850000,-2.3330E-008,1520.850000,-2.3330E-008
1521.010000,1.8270E-008,1521.010000,1.8270E-008,1521.010000,1.8270E-008,1521.010000,1.8270E-008,1521.010000,1.8270E-008,1521.010000,1.8270E-008,1521.010000,1.8270E-008,1521.010000,1.8270E-008,1521.010000,1.8270E-008,1521.010000,1.8270E-008
1521.170000,1.6720E-008,1521.170000,1.6720E-008,1521.170000,1.6720E-008,1521.170000,1.6720E-008,1521.170000,1.6720E-008,1521.170000,1.6720E-008,1521.170000,1.6720E-008,1521.170000,1.6720E-008,1521.170000,1.6720E-008,1521.170000,1.6720E-008
1521.330000,-2.3200E-009,1521.330000,-2.3200E-009,1521.330000,-2.3200E-009,1521.330000,-2.3200E-009,1521.330000,-2.3200E-009,1521.330000,-2.3200E-009,1521.330000,-2.3200E-009,1521.330000,-2.3200E-009,1521.330000,-2.3200E-009,1521.330000,-2.3200E-009
1521.490000,1.9680E-008,1521.490000,1.9680E-008,1521.490000,1.9680E-008,1521.490000,1.9680E-008,1521.490000,1.9680E-008,1521.490000,1.9680E-008,1521.490000,1.9680E-008,1521.490000,1.9680E-008,1521.490000,1.9680E-008,1521.490000,1.9680E-008
1521.650000,-6.8860E-009,1521.650000,-6.8860E-009,1521.650000,-6.8860E-009,1521.650000,-6.8860E-009,1521.650000,-6.8860E-009,1521.650000,-6.8860E-009,1521.650000,-6.8860E-009,1521.650000,-6.8860E-009,1521.650000,-6.8860E-009,1521.650000,-6.8860E-009
1521.810000,1.2860E-008,1521.810000,1.2860E-008,1521.810000,1.2860E-008,1521.810000,1.2860E-008,1521.810000,1.2860E-008,1521.810000,1.2860E-008,1521.810000,1.2860E-008,1521.810000,1.2860E-008,1521.810000,1.2860E-008,1521.810000,1.2860E-008
1521.970000,2.9640E-009,1521.970000,2.9640E-009,1521.970000,2.9640E-009,1521.970000,2.9640E-009,1521.970000,2.9640E-009,1521.970000,2.9640E-009,1521.970000,2.9640E-009,1521.970000,2.9640E-009,1521.970000,2.9640E-009,1521.970000,2.9640E-009
1522.130000,1.2030E-008,1522.130000,1.2030E-008,1522.130000,1.2030E-008,1522.130000,1.2030E-008,1522.130000,1.2030E-008,1522.130000,1.2030E-008,1522.130000,1.2030E-008,1522.130000,1.2030E-008,1522.130000,1.2030E-008,1522.130000,1.2030E-008
1522.290000,-2.2110E-009,1522.290000,-2.2110E-009,1522.290000,-2.2110E-009,1522.290000,-2.2110E-009,1522.290000,-2.2110E-009,1522.290000,-2.2110E-009,1522.290000,-2.2110E-009,1522.290000,-2.2110E-009,1522.290000,-2.2110E-009,1522.290000,-2.2110E-009
1522.450000,1.1880E-008,1522.450000,1.1880E-008,1522.450000,1.1880E-008,1522.450000,1.1880E-008,1522.450000,1.1880E-008,1522.450000,1.1880E-008,1522.450000,1.1880E-008,1522.450000,1.1880E-008,1522.450000,1.1880E-008,1522.450000,1.1880E-008
1522.610000,-8.9300E-009,1522.610000,-8.9300E-009,1522.610000,-8.9300E-009,1522.610000,-8.9300E-009,1522.610000,-8.9300E-009,1522.610000,-8.9300E-009,1522.610000,-8.9300E-009,1522.610000,-8.9300E-009,1522.610000,-8.9300E-009,1522.610000,-8.9300E-009
1522.770000,6.4220E-010,1522.770000,6.4220E-010,1522.770000,6.4220E-010,1522.770000,6.4220E-010,1522.770000,6.4220E-010,1522.770000,6.4220E-010,1522.770000,6.4220E-010,1522.770000,6.4220E-010,1522.770000,6.4220E-010,1522.770000,6.4220E-010
1522.930000,4.3420E-009,1522.930000,4.3420E-009,1522.930000,4.3420E-009,1522.930000,4.3420E-009,1522.930000,4.3420E-009,1522.930000,4.3420E-009,1522.930000,4.3420E-009,1522.930000,4.3420E-009,1522.930000,4.3420E-009,1522.930000,4.3420E-009
1523.090000,-5.0060E-010,1523.090000,-5.0060E-010,1523.090000,-5.0060E-010,1523.090000,-5.0060E-010,1523.090000,-5.0060E-010,1523.090000,-5.0060E-010,1523.090000,-5.0060E-010,1523.090000,-5.0060E-010,1523.090000,-5.0060E-010,1523.090000,-5.0060E-010
1523.250000,2.2520E-009,1523.250000,2.2520E-009,1523.250000,2.2520E-009,1523.250000,2.2520E-009,1523.250000,2.2520E-009,1523.250000,2.2520E-009,1523.250000,2.2520E-009,1523.250000,2.2520E-009,1523.250000,2.2520E-009,1523.250000,2.2520E-009
1523.410000,-2.2620E-009,1523.410000,-2.2620E-009,1523.410000,-2.2620E-009,1523.410000,-2.2620E-009,1523.410000,-2.2620E-009,1523.410000,-2.2620E-009,1523.410000,-2.2620E-009,1523.410000,-2.2620E-009,1523.410000,-2.2620E-009,1523.410000,-2.2620E-009
1523.570000,-1.1650E-008,1523.570000,-1.1650E-008,1523.570000,-1.1650E-008,1523.570000,-1.1650E-008,1523.570000,-1.1650E-008,1523.570000,-1.1650E-008,1523.570000,-1.1650E-008,1523.570000,-1.1650E-008,1523.570000,-1.1650E-008,1523.570000,-1.1650E-008
1523.730000,1.6930E-008,1523.730000,1.6930E-008,1523.730000,1.6930E-008,1523.730000,1.6930E-008,1523.730000,1.6930E-008,1523.730000,1.6930E-008,1523.730000,1.6930E-008,1523.730000,1.6930E-008,1523.730000,1.6930E-008,1523.730000,1.6930E-008
1523.890000,-2.2570E-008,1523.890000,-2.2570E-008,1523.890000,-2.2570E-008,1523.890000,-2.2570E-008,1523.890000,-2.2570E-008,1523.890000,-2.2570E-008,1523.890000,-2.2570E-008,1523.890000,-2.2570E-008,1523.890000,-2.2570E-008,1523.890000,-2.2570E-008
1524.050000,1.5520E-008,1524.050000,1.5520E-008,1524.050000,1.5520E-008,1524.050000,1.5520E-008,1524.050000,1.5520E-008,1524.050000,1.5520E-008,1524.050000,1.5520E-008,1524.050000,1.5520E-008,1524.050000,1.5520E-008,1524.050000,1.5520E-008
1524.210000,8.5180E-009,1524.210000,8.5180E-009,1524.210000,8.5180E-009,1524.210000,8.5180E-009,1524.210000,8.5180E-009,1524.210000,8.5180E-009,1524.210000,8.5180E-009,1524.210000,8.5180E-009,1524.210000,8.5180E-009,1524.210000,8.5180E-009
1524.370000,-9.9960E-009,1524.370000,-9.9960E-009,1524.370000,-9.9960E-009,1524.370000,-9.9960E-009,1524.370000,-9.9960E-009,1524.370000,-9.9960E-009,1524.370000,-9.9960E-009,1524.370000,-9.9960E-009,1524.370000,-9.9960E-009,1524.370000,-9.9960E-009
1524.530000,6.0820E-010,1524.530000,6.0820E-010,1524.530000,6.0820E-010,1524.530000,6.0820E-010,1524.530000,6.0820E-010,1524.530000,6.0820E-010,1524.530000,6.0820E-010,1524.530000,6.0820E-010,1524.530000,6.0820E-010,1524.530000,6.0820E-010
1524.690000,-1.2630E-008,1524.690000,-1.2630E-008,1524.690000,-1.2630E-008,1524.690000,-1.2630E-008,1524.690000,-1.2630E-008,1524.690000,-1.2630E-008,1524.690000,-1.2630E-008,1524.690000,-1.2630E-008,1524.690000,-1.2630E-008,1524.690000,-1.2630E-008
1524.850000,-6.2410E-009,1524.850000,-6.2410E-009,1524.850000,-6.2410E-009,1524.850000,-6.2410E-009,1524.850000,-6.2410E-009,1524.850000,-6.2410E-009,1524.850000,-6.2410E-009,1524.850000,-6.2410E-009,1524.850000,-6.2410E-009,1524.850000,-6.2410E-009
1525.010000,3.1460E-009,1525.010000,3.1460E-009,1525.010000,3.1460E-009,1525.010000,3.1460E-009,1525.010000,3.1460E-009,1525.010000,3.1460E-009,1525.010000,3.1460E-009,1525.010000,3.1460E-009,1525.010000,3.1460E-009,1525.010000,3.1460E-009
1525.170000,8.7890E-010,1525.170000,8.7890E-010,1525.170000,8.7890E-010,1525.170000,8.7890E-010,1525.170000,8.7890E-010,1525.170000,8.7890E-010,1525.170000,8.7890E-010,1525.170000,8.7890E-010,1525.170000,8.7890E-010,1525.170000,8.7890E-010
1525.330000,1.0580E-008,1525.330000,1.0580E-008,1525.330000,1.0580E-008,1525.330000,1.0580E-008,1525.330000,1.0580E-008,1525.330000,1.0580E-008,1525.330000,1.0580E-008,1525.330000,1.0580E-008,1525.330000,1.0580E-008,1525.330000,1.0580E-008
1525.490000,-1.0180E-009,1525.490000,-1.0180E-009,1525.490000,-1.0180E-009,1525.490000,-1.0180E-009,1525.490000,-1.0180E-009,1525.490000,-1.0180E-009,1525.490000,-1.0180E-009,1525.490000,-1.0180E-009,1525.490000,-1.0180E-009,1525.490000,-1.0180E-009
1525.650000,7.2100E-009,1525.650000,7.2100E-009,1525.650000,7.2100E-009,1525.650000,7.2100E-009,1525.650000,7.2100E-009,1525.650000,7.2100E-009,1525.650000,7.2100E-009,1525.650000,7.2100E-009,1525.650000,7.2100E-009,1525.650000,7.2100E-009
1525.810000,1.0480E-008,1525.810000,1.0480E-008,1525.810000,1.0480E-008,1525.810000,1.0480E-008,1525.810000,1.0480E-008,1525.810000,1.0480E-008,1525.810000,1.0480E-008,1525.810000,1.0480E-008,1525.810000,1.0480E-008,1525.810000,1.0480E-008
1525.970000,1.7300E-008,1525.970000,1.7300E-008,1525.970000,1.7300E-008,1525.970000,1.7300E-008,1525.970000,1.7300E-008,1525.970000,1.7300E-008,1525.970000,1.7300E-008,1525.970000,1.7300E-008,1525.970000,1.7300E-008,1525.970000,1.7300E-008
1526.130000,-3.2630E-009,1526.130000,-3.2630E-009,1526.130000,-3.2630E-009,1526.130000,-3.2630E-009,1526.130000,-3.2630E-009,1526.130000,-3.2630E-009,1526.130000,-3.2630E-009,1526.130000,-3.2630E-009,1526.130000,-3.2630E-009,1526.130000,-3.2630E-009
1526.290000,1.5470E-008,1526.290000,1.5470E-008,1526.290000,1.5470E-008,1526.290000,1.5470E-008,1526.290000,1.5470E-008,1526.290000,1.5470E-008,1526.290000,1.5470E-008,1526.290000,1.5470E-008,1526.290000,1.5470E-008,1526.290000,1.5470E-008
1526.450000,-1.0870E-008,1526.450000,-1.0870E-008,1526.450000,-1.0870E-008,1526.450000,-1.0870E-008,1526.450000,-1.0870E-008,1526.450000,-1.0870E-008,1526.450000,-1.0870E-008,1526.450000,-1.0870E-008,1526.450000,-1.0870E-008,1526.450000,-1.0870E-008
1526.610000,-9.0240E-009,1526.610000,-9.0240E-009,1526.610000,-9.0240E-009,1526.610000,-9.0240E-009,1526.610000,-9.0240E-009,1526.610000,-9.0240E-009,1526.610000,-9.0240E-009,1526.610000,-9.0240E-009,1526.610000,-9.0240E-009,1526.610000,-9.0240E-009
1526.770000,-1.3440E-008,1526.770000,-1.3440E-008,1526.770000,-1.3440E-008,1526.770000,-1.3440E-008,1526.770000,-1.3440E-008,1526.770000,-1.3440E-008,1526.770000,-1.3440E-008,1526.770000,-1.3440E-008,1526.770000,-1.3440E-008,1526.770000,-1.3440E-008
1526.930000,1.5210E-009,1526.930000,1.5210E-009,1526.930000,1.5210E-009,1526.930000,1.5210E-009,1526.930000,1.5210E-009,1526.930000,1.5210E-009,1526.930000,1.5210E-009,1526.930000,1.5210E-009,1526.930000,1.5210E-009,1526.930000,1.5210E-009
1527.090000,-2.0000E-009,1527.090000,-2.0000E-009,1527.090000,-2.0000E-009,1527.090000,-2.0000E-009,1527.090000,-2.0000E-009,1527.090000,-2.0000E-009,1527.090000,-2.0000E-009,1527.090000,-2.0000E-009,1527.090000,-2.0000E-009,1527.090000,-2.0000E-009
1527.250000,-1.1680E-008,1527.250000,-1.1680E-008,1527.250000,-1.1680E-008,1527.250000,-1.1680E-008,1527.250000,-1.1680E-008,1527.250000,-1.1680E-008,1527.250000,-1.1680E-008,1527.250000,-1.1680E-008,1527.250000,-1.1680E-008,1527.250000,-1.1680E-008
1527.410000,-3.3320E-009,1527.410000,-3.3320E-009,1527.410000,-3.3320E-009,1527.410000,-3.3320E-009,1527.410000,-3.3320E-009,1527.410000,-3.3320E-009,1527.410000,-3.3320E-009,1527.410000,-3.3320E-009,1527.410000,-3.3320E-009,1527.410000,-3.3320E-009
1527.570000,-2.1560E-008,1527.570000,-2.1560E-008,1527.570000,-2.1560E-008,1527.570000,-2.1560E-008,1527.570000,-2.1560E-008,1527.570000,-2.1560E-008,1527.570000,-2.1560E-008,1527.570000,-2.1560E-008,1527.570000,-2.1560E-008,1527.570000,-2.1560E-008
1527.730000,4.7960E-010,1527.730000,4.7960E-010,1527.730000,4.7960E-010,1527.730000,4.7960E-010,1527.730000,4.7960E-010,1527.730000,4.7960E-010,1527.730000,4.7960E-010,1527.730000,4.7960E-010,1527.730000,4.7960E-010,1527.730000,4.7960E-010
1527.890000,-2.2350E-009,1527.890000,-2.2350E-009,1527.890000,-2.2350E-009,1527.890000,-2.2350E-009,1527.890000,-2.2350E-009,1527.890000,-2.2350E-009,1527.890000,-2.2350E-009,1527.890000,-2.2350E-009,1527.890000,-2.2350E-009,1527.890000,-2.2350E-009
1528.050000,-7.2350E-009,1528.050000,-7.2350E-009,1528.050000,-7.2350E-009,1528.050000,-7.2350E-009,1528.050000,-7.2350E-009,1528.050000,-7.2350E-009,1528.050000,-7.2350E-009,1528.050000,-7.2350E-009,1528.050000,-7.2350E-009,1528.050000,-7.2350E-009
1528.210000,-5.8960E-009,1528.210000,-5.8960E-009,1528.210000,-5.8960E-009,1528.210000,-5.8960E-009,1528.210000,-5.8960E-009,1528.210000,-5.8960E-009,1528.210000,-5.8960E-009,1528.210000,-5.8960E-009,1528.210000,-5.8960E-009,1528.210000,-5.8960E-009
1528.370000,-1.9580E-008,1528.370000,-1.9580E-008,1528.370000,-1.9580E-008,1528.370000,-1.9580E-008,1528.370000,-1.9580E-008,1528.370000,-1.9580E-008,1528.370000,-1.9580E-008,1528.370000,-1.9580E-008,1528.370000,-1.9580E-008,1528.370000,-1.9580E-008
1528.530000,6.3960E-009,1528.530000,6.3960E-009,1528.530000,6.3960E-009,1528.530000,6.3960E-009,1528.530000,6.3960E-009,1528.530000,6.3960E-009,1528.530000,6.3960E-009,1528.530000,6.3960E-009,1528.530000,6.3960E-009,1528.530000,6.3960E-009
1528.690000,1.3010E-009,1528.690000,1.3010E-009,1528.690000,1.3010E-009,1528.690000,1.3010E-009,1528.690000,1.3010E-009,1528.690000,1.3010E-009,1528.690000,1.3010E-009,1528.690000,1.3010E-009,1528.690000,1.3010E-009,1528.690000,1.3010E-009
1528.850000,6.0330E-009,1528.850000,6.0330E-009,1528.850000,6.0330E-009,1528.850000,6.0330E-009,1528.850000,6.0330E-009,1528.850000,6.0330E-009,1528.850000,6.0330E-009,1528.850000,6.0330E-009,1528.850000,6.0330E-009,1528.850000,6.0330E-009
1529.010000,8.7860E-009,1529.010000,8.7860E-009,1529.010000,8.7860E-009,1529.010000,8.7860E-009,1529.010000,8.7860E-009,1529.010000,8.7860E-009,1529.010000,8.7860E-009,1529.010000,8.7860E-009,1529.010000,8.7860E-009,1529.010000,8.7860E-009
1529.170000,1.3800E-009,1529.170000,1.3800E-009,1529.170000,1.3800E-009,1529.170000,1.3800E-009,1529.170000,1.3800E-009,1529.170000,1.3800E-009,1529.170000,1.3800E-009,1529.170000,1.3800E-009,1529.170000,1.3800E-009,1529.170000,1.3800E-009
1529.330000,-6.3290E-009,1529.330000,-6.3290E-009,1529.330000,-6.3290E-009,1529.330000,-6.3290E-009,1529.330000,-6.3290E-009,1529.330000,-6.3290E-009,1529.330000,-6.3290E-009,1529.330000,-6.3290E-009,1529.330000,-6.3290E-009,1529.330000,-6.3290E-009
1529.490000,1.3900E-008,1529.490000,1.3900E-008,1529.490000,1.3900E-008,1529.490000,1.3900E-008,1529.490000,1.3900E-008,1529.490000,1.3900E-008,1529.490000,1.3900E-008,1529.490000,1.3900E-008,1529.490000,1.3900E-008,1529.490000,1.3900E-008
1529.650000,7.6670E-009,1529.650000,7.6670E-009,1529.650000,7.6670E-009,1529.650000,7.6670E-009,1529.650000,7.6670E-009,1529.650000,7.6670E-009,1529.650000,7.6670E-009,1529.650000,7.6670E-009,1529.650000,7.6670E-009,1529.650000,7.6670E-009
1529.810000,1.1590E-008,1529.810000,1.1590E-008,1529.810000,1.1590E-008,1529.810000,1.1590E-008,1529.810000,1.1590E-008,1529.810000,1.1590E-008,1529.810000,1.1590E-008,1529.810000,1.1590E-008,1529.810000,1.1590E-008,1529.810000,1.1590E-008
1529.970000,1.5440E-008,1529.970000,1.5440E-008,1529.970000,1.5440E-008,1529.970000,1.5440E-008,1529.970000,1.5440E-008,1529.970000,1.5440E-008,1529.970000,1.5440E-008,1529.970000,1.5440E-008,1529.970000,1.5440E-008,1529.970000,1.5440E-008
1530.130000,-2.9780E-009,1530.130000,-2.9780E-009,1530.130000,-2.9780E-009,1530.130000,-2.9780E-009,1530.130000,-2.9780E-009,1530.130000,-2.9780E-009,1530.130000,-2.9780E-009,1530.130000,-2.9780E-009,1530.130000,-2.9780E-009,1530.130000,-2.9780E-009
1530.290000,2.4580E-008,1530.290000,2.4580E-008,1530.290000,2.4580E-008,1530.290000,2.4580E-008,1530.290000,2.4580E-008,1530.290000,2.4580E-008,1530.290000,2.4580E-008,1530.290000,2.4580E-008,1530.290000,2.4580E-008,1530.290000,2.4580E-008
1530.450000,5.3660E-009,1530.450000,5.3660E-009,1530.450000,5.3660E-009,1530.450000,5.3660E-009,1530.450000,5.3660E-009,1530.450000,5.3660E-009,1530.450000,5.3660E-009,1530.450000,5.3660E-009,1530.450000,5.3660E-009,1530.450000,5.3660E-009
1530.610000,2.5480E-008,1530.610000,2.5480E-008,1530.610000,2.5480E-008,1530.610000,2.5480E-008,1530.610000,2.5480E-008,1530.610000,2.5480E-008,1530.610000,2.5480E-008,1530.610000,2.5480E-008,1530.610000,2.5480E-008,1530.610000,2.5480E-008
1530.770000,-2.1910E-011,1530.770000,-2.1910E-011,1530.770000,-2.1910E-011,1530.770000,-2.1910E-011,1530.770000,-2.1910E-011,1530.770000,-2.1910E-011,1530.770000,-2.1910E-011,1530.770000,-2.1910E-011,1530.770000,-2.1910E-011,1530.770000,-2.1910E-011
1530.930000,-1.7620E-009,1530.930000,-1.7620E-009,1530.930000,-1.7620E-009,1530.930000,-1.7620E-009,1530.930000,-1.7620E-009,1530.930000,-1.7620E-009,1530.930000,-1.7620E-009,1530.930000,-1.7620E-009,1530.930000,-1.7620E-009,1530.930000,-1.7620E-009
1531.090000,4.6130E-008,1531.090000,4.6130E-008,1531.090000,4.6130E-008,1531.090000,4.6130E-008,1531.090000,4.6130E-008,1531.090000,4.6130E-008,1531.090000,4.6130E-008,1531.090000,4.6130E-008,1531.090000,4.6130E-008,1531.090000,4.6130E-008
1531.250000,2.8040E-008,1531.250000,2.8040E-008,1531.250000,2.8040E-008,1531.250000,2.8040E-008,1531.250000,2.8040E-008,1531.250000,2.8040E-008,1531.250000,2.8040E-008,1531.250000,2.8040E-008,1531.250000,2.8040E-008,1531.250000,2.8040E-008
1531.410000,4.5370E-008,1531.410000,4.5370E-008,1531.410000,4.5370E-008,1531.410000,4.5370E-008,1531.410000,4.5370E-008,1531.410000,4.5370E-008,1531.410000,4.5370E-008,1531.410000,4.5370E-008,1531.410000,4.5370E-008,1531.410000,4.5370E-008
1531.570000,6.2870E-008,1531.570000,6.2870E-008,1531.570000,6.2870E-008,1531.570000,6.2870E-008,1531.570000,6.2870E-008,1531.570000,6.2870E-008,1531.570000,6.2870E-008,1531.570000,6.2870E-008,1531.570000,6.2870E-008,1531.570000,6.2870E-008
1531.730000,5.7640E-008,1531.730000,5.7640E-008,1531.730000,5.7640E-008,1531.730000,5.7640E-008,1531.730000,5.7640E-008,1531.730000,5.7640E-008,1531.730000,5.7640E-008,1531.730000,5.7640E-008,1531.730000,5.7640E-008,1531.730000,5.7640E-008
1531.890000,9.3010E-008,1531.890000,9.3010E-008,1531.890000,9.3010E-008,1531.890000,9.3010E-008,1531.890000,9.3010E-008,1531.890000,9.3010E-008,1531.890000,9.3010E-008,1531.890000,9.3010E-008,1531.890000,9.3010E-008,1531.890000,9.3010E-008
