File,WaveData20070101_020.csv,
Trace,G
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,H
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,I
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,J
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,-8.3860E-009,1520.050000,-8.3860E-009,1520.050000,-8.3860E-009,1520.050000,-8.3860E-009,1520.050000,-8.3860E-009,1520.050000,-8.3860E-009,1520.050000,-8.3860E-009,1520.050000,-8.3860E-009,1520.050000,-8.3860E-009,1520.050000,-8.3860E-009
1520.210000,8.8650E-009,1520.210000,8.8650E-009,1520.210000,8.8650E-009,1520.210000,8.8650E-009,1520.210000,8.8650E-009,1520.210000,8.8650E-009,1520.210000,8.8650E-009,1520.210000,8.8650E-009,1520.210000,8.8650E-009,1520.210000,8.8650E-009
1520.370000,1.9490E-009,1520.370000,1.9490E-009,1520.370000,1.9490E-009,1520.370000,1.9490E-009,1520.370000,1.9490E-009,1520.370000,1.9490E-009,1520.370000,1.9490E-009,1520.370000,1.9490E-009,1520.370000,1.9490E-009,1520.370000,1.9490E-009
1520.530000,-9.3350E-009,1520.530000,-9.3350E-009,1520.530000,-9.3350E-009,1520.530000,-9.3350E-009,1520.530000,-9.3350E-009,1520.530000,-9.3350E-009,1520.530000,-9.3350E-009,1520.530000,-9.3350E-009,1520.530000,-9.3350E-009,1520.530000,-9.3350E-009
1520.690000,9.3250E-009,1520.690000,9.3250E-009,1520.690000,9.3250E-009,1520.690000,9.3250E-009,1520.690000,9.3250E-009,1520.690000,9.3250E-009,1520.690000,9.3250E-009,1520.690000,9.3250E-009,1520.690000,9.3250E-009,1520.690000,9.3250E-009
1520.850000,-1.2360E-008,1520.850000,-1.2360E-008,1520.850000,-1.2360E-008,1520.850000,-1.2360E-008,1520.850000,-1.2360E-008,1520.850000,-1.2360E-008,1520.850000,-1.2360E-008,1520.850000,-1.2360E-008,1520.850000,-1.2360E-008,1520.850000,-1.2360E-008
1521.010000,-4.9020E-010,1521.010000,-4.9020E-010,1521.010000,-4.9020E-010,1521.010000,-4.9020E-010,1521.010000,-4.9020E-010,1521.010000,-4.9020E-010,1521.010000,-4.9020E-010,1521.010000,-4.9020E-010,1521.010000,-4.9020E-010,1521.010000,-4.9020E-010
1521.170000,-1.3480E-008,1521.170000,-1.3480E-008,1521.170000,-1.3480E-008,1521.170000,-1.3480E-008,1521.170000,-1.3480E-008,1521.170000,-1.3480E-008,1521.170000,-1.3480E-008,1521.170000,-1.3480E-008,1521.170000,-1.3480E-008,1521.170000,-1.3480E-008
1521.330000,3.7250E-009,1521.330000,3.7250E-009,1521.330000,3.7250E-009,1521.330000,3.7250E-009,1521.330000,3.7250E-009,1521.330000,3.7250E-009,1521.330000,3.7250E-009,1521.330000,3.7250E-009,1521.330000,3.7250E-009,1521.330000,3.7250E-009
1521.490000,-5.4480E-009,1521.490000,-5.4480E-009,1521.490000,-5.4480E-009,1521.490000,-5.4480E-009,1521.490000,-5.4480E-009,1521.490000,-5.4480E-009,1521.490000,-5.4480E-009,1521.490000,-5.4480E-009,1521.490000,-5.4480E-009,1521.490000,-5.4480E-009
1521.650000,-9.2400E-009,1521.650000,-9.2400E-009,1521.650000,-9.2400E-009,1521.650000,-9.2400E-009,1521.650000,-9.2400E-009,1521.650000,-9.2400E-009,1521.650000,-9.2400E-009,1521.650000,-9.2400E-009,1521.650000,-9.2400E-009,1521.650000,-9.2400E-009
1521.810000,1.1400E-008,1521.810000,1.1400E-008,1521.810000,1.1400E-008,1521.810000,1.1400E-008,1521.810000,1.1400E-008,1521.810000,1.1400E-008,1521.810000,1.1400E-008,1521.810000,1.1400E-008,1521.810000,1.1400E-008,1521.810000,1.1400E-008
1521.970000,-6.8220E-009,1521.970000,-6.8220E-009,1521.970000,-6.8220E-009,1521.970000,-6.8220E-009,1521.970000,-6.8220E-009,1521.970000,-6.8220E-009,1521.970000,-6.8220E-009,1521.970000,-6.8220E-009,1521.970000,-6.8220E-009,1521.970000,-6.8220E-009
1522.130000,-4.3690E-009,1522.130000,-4.3690E-009,1522.130000,-4.3690E-009,1522.130000,-4.3690E-009,1522.130000,-4.3690E-009,1522.130000,-4.3690E-009,1522.130000,-4.3690E-009,1522.130000,-4.3690E-009,1522.130000,-4.3690E-009,1522.130000,-4.3690E-009
1522.290000,4.5750E-010,1522.290000,4.5750E-010,1522.290000,4.5750E-010,1522.290000,4.5750E-010,1522.290000,4.5750E-010,1522.290000,4.5750E-010,1522.290000,4.5750E-010,1522.290000,4.5750E-010,1522.290000,4.5750E-010,1522.290000,4.5750E-010
1522.450000,-1.4140E-008,1522.450000,-1.4140E-008,1522.450000,-1.4140E-008,1522.450000,-1.4140E-008,1522.450000,-1.4140E-008,1522.450000,-1.4140E-008,1522.450000,-1.4140E-008,1522.450000,-1.4140E-008,1522.450000,-1.4140E-008,1522.450000,-1.4140E-008
1522.610000,-6.9260E-009,1522.610000,-6.9260E-009,1522.610000,-6.9260E-009,1522.610000,-6.9260E-009,1522.610000,-6.9260E-009,1522.610000,-6.9260E-009,1522.610000,-6.9260E-009,1522.610000,-6.9260E-009,1522.610000,-6.9260E-009,1522.610000,-6.9260E-009
1522.770000,-2.4790E-008,1522.770000,-2.4790E-008,1522.770000,-2.4790E-008,1522.770000,-2.4790E-008,1522.770000,-2.4790E-008,1522.770000,-2.4790E-008,1522.770000,-2.4790E-008,1522.770000,-2.4790E-008,1522.770000,-2.4790E-008,1522.770000,-2.4790E-008
1522.930000,-1.0720E-008,1522.930000,-1.0720E-008,1522.930000,-1.0720E-008,1522.930000,-1.0720E-008,1522.930000,-1.0720E-008,1522.930000,-1.0720E-008,1522.930000,-1.0720E-008,1522.930000,-1.0720E-008,1522.930000,-1.0720E-008,1522.930000,-1.0720E-008
1523.090000,2.8290E-009,1523.090000,2.8290E-009,1523.090000,2.8290E-009,1523.090000,2.8290E-009,1523.090000,2.8290E-009,1523.090000,2.8290E-009,1523.090000,2.8290E-009,1523.090000,2.8290E-009,1523.090000,2.8290E-009,1523.090000,2.8290E-009
1523.250000,-2.4080E-008,1523.250000,-2.4080E-008,1523.250000,-2.4080E-008,1523.250000,-2.4080E-008,1523.250000,-2.4080E-008,1523.250000,-2.4080E-008,1523.250000,-2.4080E-008,1523.250000,-2.4080E-008,1523.250000,-2.4080E-008,1523.250000,-2.4080E-008
1523.410000,-3.2850E-009,1523.410000,-3.2850E-009,1523.410000,-3.2850E-009,1523.410000,-3.2850E-009,1523.410000,-3.2850E-009,1523.410000,-3.2850E-009,1523.410000,-3.2850E-009,1523.410000,-3.2850E-009,1523.410000,-3.2850E-009,1523.410000,-3.2850E-009
1523.570000,-1.4440E-008,1523.570000,-1.4440E-008,1523.570000,-1.4440E-008,1523.570000,-1.4440E-008,1523.570000,-1.4440E-008,1523.570000,-1.4440E-008,1523.570000,-1.4440E-008,1523.570000,-1.4440E-008,1523.570000,-1.4440E-008,1523.570000,-1.4440E-008
1523.730000,-1.0840E-008,1523.730000,-1.0840E-008,1523.730000,-1.0840E-008,1523.730000,-1.0840E-008,1523.730000,-1.0840E-008,1523.730000,-1.0840E-008,1523.730000,-1.0840E-008,1523.730000,-1.0840E-008,1523.730000,-1.0840E-008,1523.730000,-1.0840E-008
1523.890000,-1.1300E-009,1523.890000,-1.1300E-009,1523.890000,-1.1300E-009,1523.890000,-1.1300E-009,1523.890000,-1.1300E-009,1523.890000,-1.1300E-009,1523.890000,-1.1300E-009,1523.890000,-1.1300E-009,1523.890000,-1.1300E-009,1523.890000,-1.1300E-009
1524.050000,-2.8040E-009,1524.050000,-2.8040E-009,1524.050000,-2.8040E-009,1524.050000,-2.8040E-009,1524.050000,-2.8040E-009,1524.050000,-2.8040E-009,1524.050000,-2.8040E-009,1524.050000,-2.8040E-009,1524.050000,-2.8040E-009,1524.050000,-2.8040E-009
1524.210000,-2.3310E-008,1524.210000,-2.3310E-008,1524.210000,-2.3310E-008,1524.210000,-2.3310E-008,1524.210000,-2.3310E-008,1524.210000,-2.3310E-008,1524.210000,-2.3310E-008,1524.210000,-2.3310E-008,1524.210000,-2.3310E-008,1524.210000,-2.3310E-008
1524.370000,2.7700E-009,1524.370000,2.7700E-009,1524.370000,2.7700E-009,1524.370000,2.7700E-009,1524.370000,2.7700E-009,1524.370000,2.7700E-009,1524.370000,2.7700E-009,1524.370000,2.7700E-009,1524.370000,2.7700E-009,1524.370000,2.7700E-009
1524.530000,3.1050E-009,1524.530000,3.1050E-009,1524.530000,3.1050E-009,1524.530000,3.1050E-009,1524.530000,3.1050E-009,1524.530000,3.1050E-009,1524.530000,3.1050E-009,1524.530000,3.1050E-009,1524.530000,3.1050E-009,1524.530000,3.1050E-009
1524.690000,-1.1070E-009,1524.690000,-1.1070E-009,1524.690000,-1.1070E-009,1524.690000,-1.1070E-009,1524.690000,-1.1070E-009,1524.690000,-1.1070E-009,1524.690000,-1.1070E-009,1524.690000,-1.1070E-009,1524.690000,-1.1070E-009,1524.690000,-1.1070E-009
1524.850000,9.4110E-009,1524.850000,9.4110E-009,1524.850000,9.4110E-009,1524.850000,9.4110E-009,1524.850000,9.4110E-009,1524.850000,9.4110E-009,1524.850000,9.4110E-009,1524.850000,9.4110E-009,1524.850000,9.4110E-009,1524.850000,9.4110E-009
1525.010000,4.0040E-009,1525.010000,4.0040E-009,1525.010000,4.0040E-009,1525.010000,4.0040E-009,1525.010000,4.0040E-009,1525.010000,4.0040E-009,1525.010000,4.0040E-009,1525.010000,4.0040E-009,1525.010000,4.0040E-009,1525.010000,4.0040E-009
1525.170000,-2.0910E-008,1525.170000,-2.0910E-008,1525.170000,-2.0910E-008,1525.170000,-2.0910E-008,1525.170000,-2.0910E-008,1525.170000,-2.0910E-008,1525.170000,-2.0910E-008,1525.170000,-2.0910E-008,1525.170000,-2.0910E-008,1525.170000,-2.0910E-008
1525.330000,1.1870E-008,1525.330000,1.1870E-008,1525.330000,1.1870E-008,1525.330000,1.1870E-008,1525.330000,1.1870E-008,1525.330000,1.1870E-008,1525.330000,1.1870E-008,1525.330000,1.1870E-008,1525.330000,1.1870E-008,1525.330000,1.1870E-008
1525.490000,-9.9300E-009,1525.490000,-9.9300E-009,1525.490000,-9.9300E-009,1525.490000,-9.9300E-009,1525.490000,-9.9300E-009,1525.490000,-9.9300E-009,1525.490000,-9.9300E-009,1525.490000,-9.9300E-009,1525.490000,-9.9300E-009,1525.490000,-9.9300E-009
1525.650000,9.0100E-009,1525.650000,9.0100E-009,1525.650000,9.0100E-009,1525.650000,9.0100E-009,1525.650000,9.0100E-009,1525.650000,9.0100E-009,1525.650000,9.0100E-009,1525.650000,9.0100E-009,1525.650000,9.0100E-009,1525.650000,9.0100E-009
1525.810000,5.1480E-009,1525.810000,5.1480E-009,1525.810000,5.1480E-009,1525.810000,5.1480E-009,1525.810000,5.1480E-009,1525.810000,5.1480E-009,1525.810000,5.1480E-009,1525.810000,5.1480E-009,1525.810000,5.1480E-009,1525.810000,5.1480E-009
1525.970000,1.9280E-009,1525.970000,1.9280E-009,1525.970000,1.9280E-009,1525.970000,1.9280E-009,1525.970000,1.9280E-009,1525.970000,1.9280E-009,1525.970000,1.9280E-009,1525.970000,1.9280E-009,1525.970000,1.9280E-009,1525.970000,1.9280E-009
1526.130000,-6.5380E-009,1526.130000,-6.5380E-009,1526.130000,-6.5380E-009,1526.130000,-6.5380E-009,1526.130000,-6.5380E-009,1526.130000,-6.5380E-009,1526.130000,-6.5380E-009,1526.130000,-6.5380E-009,1526.130000,-6.5380E-009,1526.130000,-6.5380E-009
1526.290000,1.4090E-009,1526.290000,1.4090E-009,1526.290000,1.4090E-009,1526.290000,1.4090E-009,1526.290000,1.4090E-009,1526.290000,1.4090E-009,1526.290000,1.4090E-009,1526.290000,1.4090E-009,1526.290000,1.4090E-009,1526.290000,1.4090E-009
1526.450000,9.7020E-009,1526.450000,9.7020E-009,1526.450000,9.7020E-009,1526.450000,9.7020E-009,1526.450000,9.7020E-009,1526.450000,9.7020E-009,1526.450000,9.7020E-009,1526.450000,9.7020E-009,1526.450000,9.7020E-009,1526.450000,9.7020E-009
1526.610000,6.8190E-009,1526.610000,6.8190E-009,1526.610000,6.8190E-009,1526.610000,6.8190E-009,1526.610000,6.8190E-009,1526.610000,6.8190E-009,1526.610000,6.8190E-009,1526.610000,6.8190E-009,1526.610000,6.8190E-009,1526.610000,6.8190E-009
1526.770000,4.4760E-009,1526.770000,4.4760E-009,1526.770000,4.4760E-009,1526.770000,4.4760E-009,1526.770000,4.4760E-009,1526.770000,4.4760E-009,1526.770000,4.4760E-009,1526.770000,4.4760E-009,1526.770000,4.4760E-009,1526.770000,4.4760E-009
1526.930000,-8.4570E-009,1526.930000,-8.4570E-009,1526.930000,-8.4570E-009,1526.930000,-8.4570E-009,1526.930000,-8.4570E-009,1526.930000,-8.4570E-009,1526.930000,-8.4570E-009,1526.930000,-8.4570E-009,1526.930000,-8.4570E-009,1526.930000,-8.4570E-009
1527.090000,-7.6570E-009,1527.090000,-7.6570E-009,1527.090000,-7.6570E-009,1527.090000,-7.6570E-009,1527.090000,-7.6570E-009,1527.090000,-7.6570E-009,1527.090000,-7.6570E-009,1527.090000,-7.6570E-009,1527.090000,-7.6570E-009,1527.090000,-7.6570E-009
1527.250000,3.9040E-008,1527.250000,3.9040E-008,1527.250000,3.9040E-008,1527.250000,3.9040E-008,1527.250000,3.9040E-008,1527.250000,3.9040E-008,1527.250000,3.9040E-008,1527.250000,3.9040E-008,1527.250000,3.9040E-008,1527.250000,3.9040E-008
1527.410000,-1.0220E-008,1527.410000,-1.0220E-008,1527.410000,-1.0220E-008,1527.410000,-1.0220E-008,1527.410000,-1.0220E-008,1527.410000,-1.0220E-008,1527.410000,-1.0220E-008,1527.410000,-1.0220E-008,1527.410000,-1.0220E-008,1527.410000,-1.0220E-008
1527.570000,2.8700E-008,1527.570000,2.8700E-008,1527.570000,2.8700E-008,1527.570000,2.8700E-008,1527.570000,2.8700E-008,1527.570000,2.8700E-008,1527.570000,2.8700E-008,1527.570000,2.8700E-008,1527.570000,2.8700E-008,1527.570000,2.8700E-008
1527.730000,3.1830E-008,1527.730000,3.1830E-008,1527.730000,3.1830E-008,1527.730000,3.1830E-008,1527.730000,3.1830E-008,1527.730000,3.1830E-008,1527.730000,3.1830E-008,1527.730000,3.1830E-008,1527.730000,3.1830E-008,1527.730000,3.1830E-008
1527.890000,3.0930E-008,1527.890000,3.0930E-008,1527.890000,3.0930E-008,1527.890000,3.0930E-008,1527.890000,3.0930E-008,1527.890000,3.0930E-008,1527.890000,3.0930E-008,1527.890000,3.0930E-008,1527.890000,3.0930E-008,1527.890000,3.0930E-008
1528.050000,4.3120E-008,1528.050000,4.3120E-008,1528.050000,4.3120E-008,1528.050000,4.3120E-008,1528.050000,4.3120E-008,1528.050000,4.3120E-008,1528.050000,4.3120E-008,1528.050000,4.3120E-008,1528.050000,4.3120E-008,1528.050000,4.3120E-008
1528.210000,4.3150E-008,1528.210000,4.3150E-008,1528.210000,4.3150E-008,1528.210000,4.3150E-008,1528.210000,4.3150E-008,1528.210000,4.3150E-008,1528.210000,4.3150E-008,1528.210000,4.3150E-008,1528.210000,4.3150E-008,1528.210000,4.3150E-008
1528.370000,4.5380E-008,1528.370000,4.5380E-008,1528.370000,4.5380E-008,1528.370000,4.5380E-008,1528.370000,4.5380E-008,1528.370000,4.5380E-008,1528.370000,4.5380E-008,1528.370000,4.5380E-008,1528.370000,4.5380E-008,1528.370000,4.5380E-008
1528.530000,9.6610E-008,1528.530000,9.6610E-008,1528.530000,9.6610E-008,1528.530000,9.6610E-008,1528.530000,9.6610E-008,1528.530000,9.6610E-008,1528.530000,9.6610E-008,1528.530000,9.6610E-008,1528.530000,9.6610E-008,1528.530000,9.6610E-008
1528.690000,1.1070E-007,1528.690000,1.1070E-007,1528.690000,1.1070E-007,1528.690000,1.1070E-007,1528.690000,1.1070E-007,1528.690000,1.1070E-007,1528.690000,1.1070E-007,1528.690000,1.1070E-007,1528.690000,1.1070E-007,1528.690000,1.1070E-007
1528.850000,1.5740E-007,1528.850000,1.5740E-007,1528.850000,1.5740E-007,1528.850000,1.5740E-007,1528.850000,1.5740E-007,1528.850000,1.5740E-007,1528.850000,1.5740E-007,1528.850000,1.5740E-007,1528.850000,1.5740E-007,1528.850000,1.5740E-007
1529.010000,2.3190E-007,1529.010000,2.3190E-007,1529.010000,2.3190E-007,1529.010000,2.3190E-007,1529.010000,2.3190E-007,1529.010000,2.3190E-007,1529.010000,2.3190E-007,1529.010000,2.3190E-007,1529.010000,2.3190E-007,1529.010000,2.3190E-007
1529.170000,3.0400E-007,1529.170000,3.0400E-007,1529.170000,3.0400E-007,1529.170000,3.0400E-007,1529.170000,3.0400E-007,1529.170000,3.0400E-007,1529.170000,3.0400E-007,1529.170000,3.0400E-007,1529.170000,3.0400E-007,1529.170000,3.0400E-007
1529.330000,4.6130E-007,1529.330000,4.6130E-007,1529.330000,4.6130E-007,1529.330000,4.6130E-007,1529.330000,4.6130E-007,1529.330000,4.6130E-007,1529.330000,4.6130E-007,1529.330000,4.6130E-007,1529.330000,4.6130E-007,1529.330000,4.6130E-007
1529.490000,5.5230E-007,1529.490000,5.5230E-007,1529.490000,5.5230E-007,1529.490000,5.5230E-007,1529.490000,5.5230E-007,1529.490000,5.5230E-007,1529.490000,5.5230E-007,1529.490000,5.5230E-007,1529.490000,5.5230E-007,1529.490000,5.5230E-007
1529.650000,1.0930E-006,1529.650000,1.0930E-006,1529.650000,1.0930E-006,1529.650000,1.0930E-006,1529.650000,1.0930E-006,1529.650000,1.0930E-006,1529.650000,1.0930E-006,1529.650000,1.0930E-006,1529.650000,1.0930E-006,1529.650000,1.0930E-006
1529.810000,2.2050E-005,1529.810000,2.2050E-005,1529.810000,2.2050E-005,1529.810000,2.2050E-005,1529.810000,2.2050E-005,1529.810000,2.2050E-005,1529.810000,2.2050E-005,1529.810000,2.2050E-005,1529.810000,2.2050E-005,1529.810000,2.2050E-005
1529.970000,1.3510E-006,1529.970000,1.3510E-006,1529.970000,1.3510E-006,1529.970000,1.3510E-006,1529.970000,1.3510E-006,1529.970000,1.3510E-006,1529.970000,1.3510E-006,1529.970000,1.3510E-006,1529.970000,1.3510E-006,1529.970000,1.3510E-006
1530.130000,7.4950E-007,1530.130000,7.4950E-007,1530.130000,7.4950E-007,1530.130000,7.4950E-007,1530.130000,7.4950E-007,1530.130000,7.4950E-007,1530.130000,7.4950E-007,1530.130000,7.4950E-007,1530.130000,7.4950E-007,1530.130000,7.4950E-007
1530.290000,8.6140E-007,1530.290000,8.6140E-007,1530.290000,8.6140E-007,1530.290000,8.6140E-007,1530.290000,8.6140E-007,1530.290000,8.6140E-007,1530.290000,8.6140E-007,1530.290000,8.6140E-007,1530.290000,8.6140E-007,1530.290000,8.6140E-007
1530.450000,8.4690E-007,1530.450000,8.4690E-007,1530.450000,8.4690E-007,1530.450000,8.4690E-007,1530.450000,8.4690E-007,1530.450000,8.4690E-007,1530.450000,8.4690E-007,1530.450000,8.4690E-007,1530.450000,8.4690E-007,1530.450000,8.4690E-007
1530.610000,7.4880E-007,1530.610000,7.4880E-007,1530.610000,7.4880E-007,1530.610000,7.4880E-007,1530.610000,7.4880E-007,1530.610000,7.4880E-007,1530.610000,7.4880E-007,1530.610000,7.4880E-007,1530.610000,7.4880E-007,1530.610000,7.4880E-007
1530.770000,1.1200E-005,1530.770000,1.1200E-005,1530.770000,1.1200E-005,1530.770000,1.1200E-005,1530.770000,1.1200E-005,1530.770000,1.1200E-005,1530.770000,1.1200E-005,1530.770000,1.1200E-005,1530.770000,1.1200E-005,1530.770000,1.1200E-005
1530.930000,1.3500E-005,1530.930000,1.3500E-005,1530.930000,1.3500E-005,1530.930000,1.3500E-005,1530.930000,1.3500E-005,1530.930000,1.3500E-005,1530.930000,1.3500E-005,1530.930000,1.3500E-005,1530.930000,1.3500E-005,1530.930000,1.3500E-005
1531.090000,9.7780E-007,1531.090000,9.7780E-007,1531.090000,9.7780E-007,1531.090000,9.7780E-007,1531.090000,9.7780E-007,1531.090000,9.7780E-007,1531.090000,9.7780E-007,1531.090000,9.7780E-007,1531.090000,9.7780E-007,1531.090000,9.7780E-007
1531.250000,6.3920E-007,1531.250000,6.3920E-007,1531.250000,6.3920E-007,1531.250000,6.3920E-007,1531.250000,6.3920E-007,1531.250000,6.3920E-007,1531.250000,6.3920E-007,1531.250000,6.3920E-007,1531.250000,6.3920E-007,1531.250000,6.3920E-007
1531.410000,7.9280E-007,1531.410000,7.9280E-007,1531.410000,7.9280E-007,1531.410000,7.9280E-007,1531.410000,7.9280E-007,1531.410000,7.9280E-007,1531.410000,7.9280E-007,1531.410000,7.9280E-007,1531.410000,7.9280E-007,1531.410000,7.9280E-007
1531.570000,7.5820E-007,1531.570000,7.5820E-007,1531.570000,7.5820E-007,1531.570000,7.5820E-007,1531.570000,7.5820E-007,1531.570000,7.5820E-007,1531.570000,7.5820E-007,1531.570000,7.5820E-007,1531.570000,7.5820E-007,1531.570000,7.5820E-007
1531.730000,6.5400E-007,1531.730000,6.5400E-007,1531.730000,6.5400E-007,1531.730000,6.5400E-007,1531.730000,6.5400E-007,1531.730000,6.5400E-007,1531.730000,6.5400E-007,1531.730000,6.5400E-007,1531.730000,6.5400E-007,1531.730000,6.5400E-007
1531.890000,3.5870E-006,1531.890000,3.5870E-006,1531.890000,3.5870E-006,1531.890000,3.5870E-006,1531.890000,3.5870E-006,1531.890000,3.5870E-006,1531.890000,3.5870E-006,1531.890000,3.5870E-006,1531.890000,3.5870E-006,1531.890000,3.5870E-006
