File,WaveData20070101_047.csv,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,-1.4910E-009,1520.050000,-1.4910E-009,1520.050000,-1.4910E-009,1520.050000,-1.4910E-009,1520.050000,-1.4910E-009,1520.050000,-1.4910E-009,1520.050000,-1.4910E-009,1520.050000,-1.4910E-009,1520.050000,-1.4910E-009,1520.050000,-1.4910E-009
1520.210000,6.9590E-009,1520.210000,6.9590E-009,1520.210000,6.9590E-009,1520.210000,6.9590E-009,1520.210000,6.9590E-009,1520.210000,6.9590E-009,1520.210000,6.9590E-009,1520.210000,6.9590E-009,1520.210000,6.9590E-009,1520.210000,6.9590E-009
1520.370000,6.7530E-009,1520.370000,6.7530E-009,1520.370000,6.7530E-009,1520.370000,6.7530E-009,1520.370000,6.7530E-009,1520.370000,6.7530E-009,1520.370000,6.7530E-009,1520.370000,6.7530E-009,1520.370000,6.7530E-009,1520.370000,6.7530E-009
1520.530000,5.1410E-009,1520.530000,5.1410E-009,1520.530000,5.1410E-009,1520.530000,5.1410E-009,1520.530000,5.1410E-009,1520.530000,5.1410E-009,1520.530000,5.1410E-009,1520.530000,5.1410E-009,1520.530000,5.1410E-009,1520.530000,5.1410E-009
1520.690000,-1.1270E-008,1520.690000,-1.1270E-008,1520.690000,-1.1270E-008,1520.690000,-1.1270E-008,1520.690000,-1.1270E-008,1520.690000,-1.1270E-008,1520.690000,-1.1270E-008,1520.690000,-1.1270E-008,1520.690000,-1.1270E-008,1520.690000,-1.1270E-008
1520.850000,-1.2190E-008,1520.850000,-1.2190E-008,1520.850000,-1.2190E-008,1520.850000,-1.2190E-008,1520.850000,-1.2190E-008,1520.850000,-1.2190E-008,1520.850000,-1.2190E-008,1520.850000,-1.2190E-008,1520.850000,-1.2190E-008,1520.850000,-1.2190E-008
1521.010000,-7.8980E-009,1521.010000,-7.8980E-009,1521.010000,-7.8980E-009,1521.010000,-7.8980E-009,1521.010000,-7.8980E-009,1521.010000,-7.8980E-009,1521.010000,-7.8980E-009,1521.010000,-7.8980E-009,1521.010000,-7.8980E-009,1521.010000,-7.8980E-009
1521.170000,-3.2010E-008,1521.170000,-3.2010E-008,1521.170000,-3.2010E-008,1521.170000,-3.2010E-008,1521.170000,-3.2010E-008,1521.170000,-3.2010E-008,1521.170000,-3.2010E-008,1521.170000,-3.2010E-008,1521.170000,-3.2010E-008,1521.170000,-3.2010E-008
1521.330000,-1.6350E-008,1521.330000,-1.6350E-008,1521.330000,-1.6350E-008,1521.330000,-1.6350E-008,1521.330000,-1.6350E-008,1521.330000,-1.6350E-008,1521.330000,-1.6350E-008,1521.330000,-1.6350E-008,1521.330000,-1.6350E-008,1521.330000,-1.6350E-008
1521.490000,-1.3020E-008,1521.490000,-1.3020E-008,1521.490000,-1.3020E-008,1521.490000,-1.3020E-008,1521.490000,-1.3020E-008,1521.490000,-1.3020E-008,1521.490000,-1.3020E-008,1521.490000,-1.3020E-008,1521.490000,-1.3020E-008,1521.490000,-1.3020E-008
1521.650000,5.6220E-009,1521.650000,5.6220E-009,1521.650000,5.6220E-009,1521.650000,5.6220E-009,1521.650000,5.6220E-009,1521.650000,5.6220E-009,1521.650000,5.6220E-009,1521.650000,5.6220E-009,1521.650000,5.6220E-009,1521.650000,5.6220E-009
1521.810000,-1.2820E-008,1521.810000,-1.2820E-008,1521.810000,-1.2820E-008,1521.810000,-1.2820E-008,1521.810000,-1.2820E-008,1521.810000,-1.2820E-008,1521.810000,-1.2820E-008,1521.810000,-1.2820E-008,1521.810000,-1.2820E-008,1521.810000,-1.2820E-008
1521.970000,-2.2450E-009,1521.970000,-2.2450E-009,1521.970000,-2.2450E-009,1521.970000,-2.2450E-009,1521.970000,-2.2450E-009,1521.970000,-2.2450E-009,1521.970000,-2.2450E-009,1521.970000,-2.2450E-009,1521.970000,-2.2450E-009,1521.970000,-2.2450E-009
1522.130000,-1.4500E-008,1522.130000,-1.4500E-008,1522.130000,-1.4500E-008,1522.130000,-1.4500E-008,1522.130000,-1.4500E-008,1522.130000,-1.4500E-008,1522.130000,-1.4500E-008,1522.130000,-1.4500E-008,1522.130000,-1.4500E-008,1522.130000,-1.4500E-008
1522.290000,-8.0290E-009,1522.290000,-8.0290E-009,1522.290000,-8.0290E-009,1522.290000,-8.0290E-009,1522.290000,-8.0290E-009,1522.290000,-8.0290E-009,1522.290000,-8.0290E-009,1522.290000,-8.0290E-009,1522.290000,-8.0290E-009,1522.290000,-8.0290E-009
1522.450000,-1.5720E-008,1522.450000,-1.5720E-008,1522.450000,-1.5720E-008,1522.450000,-1.5720E-008,1522.450000,-1.5720E-008,1522.450000,-1.5720E-008,1522.450000,-1.5720E-008,1522.450000,-1.5720E-008,1522.450000,-1.5720E-008,1522.450000,-1.5720E-008
1522.610000,-1.1480E-008,1522.610000,-1.1480E-008,1522.610000,-1.1480E-008,1522.610000,-1.1480E-008,1522.610000,-1.1480E-008,1522.610000,-1.1480E-008,1522.610000,-1.1480E-008,1522.610000,-1.1480E-008,1522.610000,-1.1480E-008,1522.610000,-1.1480E-008
1522.770000,5.2030E-009,1522.770000,5.2030E-009,1522.770000,5.2030E-009,1522.770000,5.2030E-009,1522.770000,5.2030E-009,1522.770000,5.2030E-009,1522.770000,5.2030E-009,1522.770000,5.2030E-009,1522.770000,5.2030E-009,1522.770000,5.2030E-009
1522.930000,-1.1460E-008,1522.930000,-1.1460E-008,1522.930000,-1.1460E-008,1522.930000,-1.1460E-008,1522.930000,-1.1460E-008,1522.930000,-1.1460E-008,1522.930000,-1.1460E-008,1522.930000,-1.1460E-008,1522.930000,-1.1460E-008,1522.930000,-1.1460E-008
1523.090000,-1.8150E-008,1523.090000,-1.8150E-008,1523.090000,-1.8150E-008,1523.090000,-1.8150E-008,1523.090000,-1.8150E-008,1523.090000,-1.8150E-008,1523.090000,-1.8150E-008,1523.090000,-1.8150E-008,1523.090000,-1.8150E-008,1523.090000,-1.8150E-008
1523.250000,-1.7940E-009,1523.250000,-1.7940E-009,1523.250000,-1.7940E-009,1523.250000,-1.7940E-009,1523.250000,-1.7940E-009,1523.250000,-1.7940E-009,1523.250000,-1.7940E-009,1523.250000,-1.7940E-009,1523.250000,-1.7940E-009,1523.250000,-1.7940E-009
1523.410000,-9.3110E-009,1523.410000,-9.3110E-009,1523.410000,-9.3110E-009,1523.410000,-9.3110E-009,1523.410000,-9.3110E-009,1523.410000,-9.3110E-009,1523.410000,-9.3110E-009,1523.410000,-9.3110E-009,1523.410000,-9.3110E-009,1523.410000,-9.3110E-009
1523.570000,1.7830E-009,1523.570000,1.7830E-009,1523.570000,1.7830E-009,1523.570000,1.7830E-009,1523.570000,1.7830E-009,1523.570000,1.7830E-009,1523.570000,1.7830E-009,1523.570000,1.7830E-009,1523.570000,1.7830E-009,1523.570000,1.7830E-009
1523.730000,-1.0350E-008,1523.730000,-1.0350E-008,1523.730000,-1.0350E-008,1523.730000,-1.0350E-008,1523.730000,-1.0350E-008,1523.730000,-1.0350E-008,1523.730000,-1.0350E-008,1523.730000,-1.0350E-008,1523.730000,-1.0350E-008,1523.730000,-1.0350E-008
1523.890000,3.7600E-009,1523.890000,3.7600E-009,1523.890000,3.7600E-009,1523.890000,3.7600E-009,1523.890000,3.7600E-009,1523.890000,3.7600E-009,1523.890000,3.7600E-009,1523.890000,3.7600E-009,1523.890000,3.7600E-009,1523.890000,3.7600E-009
1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009
1524.210000,-1.4080E-008,1524.210000,-1.4080E-008,1524.210000,-1.4080E-008,1524.210000,-1.4080E-008,1524.210000,-1.4080E-008,1524.210000,-1.4080E-008,1524.210000,-1.4080E-008,1524.210000,-1.4080E-008,1524.210000,-1.4080E-008,1524.210000,-1.4080E-008
1524.370000,-4.3220E-009,1524.370000,-4.3220E-009,1524.370000,-4.3220E-009,1524.370000,-4.3220E-009,1524.370000,-4.3220E-009,1524.370000,-4.3220E-009,1524.370000,-4.3220E-009,1524.370000,-4.3220E-009,1524.370000,-4.3220E-009,1524.370000,-4.3220E-009
1524.530000,-1.5200E-008,1524.530000,-1.5200E-008,1524.530000,-1.5200E-008,1524.530000,-1.5200E-008,1524.530000,-1.5200E-008,1524.530000,-1.5200E-008,1524.530000,-1.5200E-008,1524.530000,-1.5200E-008,1524.530000,-1.5200E-008,1524.530000,-1.5200E-008
1524.690000,4.1250E-009,1524.690000,4.1250E-009,1524.690000,4.1250E-009,1524.690000,4.1250E-009,1524.690000,4.1250E-009,1524.690000,4.1250E-009,1524.690000,4.1250E-009,1524.690000,4.1250E-009,1524.690000,4.1250E-009,1524.690000,4.1250E-009
1524.850000,-1.6800E-008,1524.850000,-1.6800E-008,1524.850000,-1.6800E-008,1524.850000,-1.6800E-008,1524.850000,-1.6800E-008,1524.850000,-1.6800E-008,1524.850000,-1.6800E-008,1524.850000,-1.6800E-008,1524.850000,-1.6800E-008,1524.850000,-1.6800E-008
1525.010000,-6.1530E-009,1525.010000,-6.1530E-009,1525.010000,-6.1530E-009,1525.010000,-6.1530E-009,1525.010000,-6.1530E-009,1525.010000,-6.1530E-009,1525.010000,-6.1530E-009,1525.010000,-6.1530E-009,1525.010000,-6.1530E-009,1525.010000,-6.1530E-009
1525.170000,8.0400E-009,1525.170000,8.0400E-009,1525.170000,8.0400E-009,1525.170000,8.0400E-009,1525.170000,8.0400E-009,1525.170000,8.0400E-009,1525.170000,8.0400E-009,1525.170000,8.0400E-009,1525.170000,8.0400E-009,1525.170000,8.0400E-009
1525.330000,-5.6830E-009,1525.330000,-5.6830E-009,1525.330000,-5.6830E-009,1525.330000,-5.6830E-009,1525.330000,-5.6830E-009,1525.330000,-5.6830E-009,1525.330000,-5.6830E-009,1525.330000,-5.6830E-009,1525.330000,-5.6830E-009,1525.330000,-5.6830E-009
1525.490000,-3.5130E-009,1525.490000,-3.5130E-009,1525.490000,-3.5130E-009,1525.490000,-3.5130E-009,1525.490000,-3.5130E-009,1525.490000,-3.5130E-009,1525.490000,-3.5130E-009,1525.490000,-3.5130E-009,1525.490000,-3.5130E-009,1525.490000,-3.5130E-009
1525.650000,-1.1920E-010,1525.650000,-1.1920E-010,1525.650000,-1.1920E-010,1525.650000,-1.1920E-010,1525.650000,-1.1920E-010,1525.650000,-1.1920E-010,1525.650000,-1.1920E-010,1525.650000,-1.1920E-010,1525.650000,-1.1920E-010,1525.650000,-1.1920E-010
1525.810000,-2.1980E-008,1525.810000,-2.1980E-008,1525.810000,-2.1980E-008,1525.810000,-2.1980E-008,1525.810000,-2.1980E-008,1525.810000,-2.1980E-008,1525.810000,-2.1980E-008,1525.810000,-2.1980E-008,1525.810000,-2.1980E-008,1525.810000,-2.1980E-008
1525.970000,-1.5770E-008,1525.970000,-1.5770E-008,1525.970000,-1.5770E-008,1525.970000,-1.5770E-008,1525.970000,-1.5770E-008,1525.970000,-1.5770E-008,1525.970000,-1.5770E-008,1525.970000,-1.5770E-008,1525.970000,-1.5770E-008,1525.970000,-1.5770E-008
1526.130000,-7.6760E-009,1526.130000,-7.6760E-009,1526.130000,-7.6760E-009,1526.130000,-7.6760E-009,1526.130000,-7.6760E-009,1526.130000,-7.6760E-009,1526.130000,-7.6760E-009,1526.130000,-7.6760E-009,1526.130000,-7.6760E-009,1526.130000,-7.6760E-009
1526.290000,5.1090E-009,1526.290000,5.1090E-009,1526.290000,5.1090E-009,1526.290000,5.1090E-009,1526.290000,5.1090E-009,1526.290000,5.1090E-009,1526.290000,5.1090E-009,1526.290000,5.1090E-009,1526.290000,5.1090E-009,1526.290000,5.1090E-009
1526.450000,-2.1880E-008,1526.450000,-2.1880E-008,1526.450000,-2.1880E-008,1526.450000,-2.1880E-008,1526.450000,-2.1880E-008,1526.450000,-2.1880E-008,1526.450000,-2.1880E-008,1526.450000,-2.1880E-008,1526.450000,-2.1880E-008,1526.450000,-2.1880E-008
1526.610000,-6.5590E-009,1526.610000,-6.5590E-009,1526.610000,-6.5590E-009,1526.610000,-6.5590E-009,1526.610000,-6.5590E-009,1526.610000,-6.5590E-009,1526.610000,-6.5590E-009,1526.610000,-6.5590E-009,1526.610000,-6.5590E-009,1526.610000,-6.5590E-009
1526.770000,1.2330E-008,1526.770000,1.2330E-008,1526.770000,1.2330E-008,1526.770000,1.2330E-008,1526.770000,1.2330E-008,1526.770000,1.2330E-008,1526.770000,1.2330E-008,1526.770000,1.2330E-008,1526.770000,1.2330E-008,1526.770000,1.2330E-008
1526.930000,1.2170E-008,1526.930000,1.2170E-008,1526.930000,1.2170E-008,1526.930000,1.2170E-008,1526.930000,1.2170E-008,1526.930000,1.2170E-008,1526.930000,1.2170E-008,1526.930000,1.2170E-008,1526.930000,1.2170E-008,1526.930000,1.2170E-008
1527.090000,1.0800E-008,1527.090000,1.0800E-008,1527.090000,1.0800E-008,1527.090000,1.0800E-008,1527.090000,1.0800E-008,1527.090000,1.0800E-008,1527.090000,1.0800E-008,1527.090000,1.0800E-008,1527.090000,1.0800E-008,1527.090000,1.0800E-008
1527.250000,-9.5550E-009,1527.250000,-9.5550E-009,1527.250000,-9.5550E-009,1527.250000,-9.5550E-009,1527.250000,-9.5550E-009,1527.250000,-9.5550E-009,1527.250000,-9.5550E-009,1527.250000,-9.5550E-009,1527.250000,-9.5550E-009,1527.250000,-9.5550E-009
1527.410000,1.9700E-009,1527.410000,1.9700E-009,1527.410000,1.9700E-009,1527.410000,1.9700E-009,1527.410000,1.9700E-009,1527.410000,1.9700E-009,1527.410000,1.9700E-009,1527.410000,1.9700E-009,1527.410000,1.9700E-009,1527.410000,1.9700E-009
1527.570000,1.1970E-008,1527.570000,1.1970E-008,1527.570000,1.1970E-008,1527.570000,1.1970E-008,1527.570000,1.1970E-008,1527.570000,1.1970E-008,1527.570000,1.1970E-008,1527.570000,1.1970E-008,1527.570000,1.1970E-008,1527.570000,1.1970E-008
1527.730000,-1.4960E-008,1527.730000,-1.4960E-008,1527.730000,-1.4960E-008,1527.730000,-1.4960E-008,1527.730000,-1.4960E-008,1527.730000,-1.4960E-008,1527.730000,-1.4960E-008,1527.730000,-1.4960E-008,1527.730000,-1.4960E-008,1527.730000,-1.4960E-008
1527.890000,-2.1150E-009,1527.890000,-2.1150E-009,1527.890000,-2.1150E-009,1527.890000,-2.1150E-009,1527.890000,-2.1150E-009,1527.890000,-2.1150E-009,1527.890000,-2.1150E-009,1527.890000,-2.1150E-009,1527.890000,-2.1150E-009,1527.890000,-2.1150E-009
1528.050000,-1.7130E-009,1528.050000,-1.7130E-009,1528.050000,-1.7130E-009,1528.050000,-1.7130E-009,1528.050000,-1.7130E-009,1528.050000,-1.7130E-009,1528.050000,-1.7130E-009,1528.050000,-1.7130E-009,1528.050000,-1.7130E-009,1528.050000,-1.7130E-009
1528.210000,-3.6030E-010,1528.210000,-3.6030E-010,1528.210000,-3.6030E-010,1528.210000,-3.6030E-010,1528.210000,-3.6030E-010,1528.210000,-3.6030E-010,1528.210000,-3.6030E-010,1528.210000,-3.6030E-010,1528.210000,-3.6030E-010,1528.210000,-3.6030E-010
1528.370000,-4.8290E-009,1528.370000,-4.8290E-009,1528.370000,-4.8290E-009,1528.370000,-4.8290E-009,1528.370000,-4.8290E-009,1528.370000,-4.8290E-009,1528.370000,-4.8290E-009,1528.370000,-4.8290E-009,1528.370000,-4.8290E-009,1528.370000,-4.8290E-009
1528.530000,-9.7310E-010,1528.530000,-9.7310E-010,1528.530000,-9.7310E-010,1528.530000,-9.7310E-010,1528.530000,-9.7310E-010,1528.530000,-9.7310E-010,1528.530000,-9.7310E-010,1528.530000,-9.7310E-010,1528.530000,-9.7310E-010,1528.530000,-9.7310E-010
1528.690000,2.1650E-009,1528.690000,2.1650E-009,1528.690000,2.1650E-009,1528.690000,2.1650E-009,1528.690000,2.1650E-009,1528.690000,2.1650E-009,1528.690000,2.1650E-009,1528.690000,2.1650E-009,1528.690000,2.1650E-009,1528.690000,2.1650E-009
1528.850000,-1.1310E-008,1528.850000,-1.1310E-008,1528.850000,-1.1310E-008,1528.850000,-1.1310E-008,1528.850000,-1.1310E-008,1528.850000,-1.1310E-008,1528.850000,-1.1310E-008,1528.850000,-1.1310E-008,1528.850000,-1.1310E-008,1528.850000,-1.1310E-008
1529.010000,-4.2170E-009,1529.010000,-4.2170E-009,1529.010000,-4.2170E-009,1529.010000,-4.2170E-009,1529.010000,-4.2170E-009,1529.010000,-4.2170E-009,1529.010000,-4.2170E-009,1529.010000,-4.2170E-009,1529.010000,-4.2170E-009,1529.010000,-4.2170E-009
1529.170000,1.6660E-009,1529.170000,1.6660E-009,1529.170000,1.6660E-009,1529.170000,1.6660E-009,1529.170000,1.6660E-009,1529.170000,1.6660E-009,1529.170000,1.6660E-009,1529.170000,1.6660E-009,1529.170000,1.6660E-009,1529.170000,1.6660E-009
1529.330000,-1.3300E-008,1529.330000,-1.3300E-008,1529.330000,-1.3300E-008,1529.330000,-1.3300E-008,1529.330000,-1.3300E-008,1529.330000,-1.3300E-008,1529.330000,-1.3300E-008,1529.330000,-1.3300E-008,1529.330000,-1.3300E-008,1529.330000,-1.3300E-008
1529.490000,6.0370E-010,1529.490000,6.0370E-010,1529.490000,6.0370E-010,1529.490000,6.0370E-010,1529.490000,6.0370E-010,1529.490000,6.0370E-010,1529.490000,6.0370E-010,1529.490000,6.0370E-010,1529.490000,6.0370E-010,1529.490000,6.0370E-010
1529.650000,1.3920E-008,1529.650000,1.3920E-008,1529.650000,1.3920E-008,1529.650000,1.3920E-008,1529.650000,1.3920E-008,1529.650000,1.3920E-008,1529.650000,1.3920E-008,1529.650000,1.3920E-008,1529.650000,1.3920E-008,1529.650000,1.3920E-008
1529.810000,9.7050E-009,1529.810000,9.7050E-009,1529.810000,9.7050E-009,1529.810000,9.7050E-009,1529.810000,9.7050E-009,1529.810000,9.7050E-009,1529.810000,9.7050E-009,1529.810000,9.7050E-009,1529.810000,9.7050E-009,1529.810000,9.7050E-009
1529.970000,-1.2560E-008,1529.970000,-1.2560E-008,1529.970000,-1.2560E-008,1529.970000,-1.2560E-008,1529.970000,-1.2560E-008,1529.970000,-1.2560E-008,1529.970000,-1.2560E-008,1529.970000,-1.2560E-008,1529.970000,-1.2560E-008,1529.970000,-1.2560E-008
1530.130000,8.1340E-010,1530.130000,8.1340E-010,1530.130000,8.1340E-010,1530.130000,8.1340E-010,1530.130000,8.1340E-010,1530.130000,8.1340E-010,1530.130000,8.1340E-010,1530.130000,8.1340E-010,1530.130000,8.1340E-010,1530.130000,8.1340E-010
1530.290000,-2.6460E-009,1530.290000,-2.6460E-009,1530.290000,-2.6460E-009,1530.290000,-2.6460E-009,1530.290000,-2.6460E-009,1530.290000,-2.6460E-009,1530.290000,-2.6460E-009,1530.290000,-2.6460E-009,1530.290000,-2.6460E-009,1530.290000,-2.6460E-009
1530.450000,-2.6420E-008,1530.450000,-2.6420E-008,1530.450000,-2.6420E-008,1530.450000,-2.6420E-008,1530.450000,-2.6420E-008,1530.450000,-2.6420E-008,1530.450000,-2.6420E-008,1530.450000,-2.6420E-008,1530.450000,-2.6420E-008,1530.450000,-2.6420E-008
1530.610000,-1.4360E-009,1530.610000,-1.4360E-009,1530.610000,-1.4360E-009,1530.610000,-1.4360E-009,1530.610000,-1.4360E-009,1530.610000,-1.4360E-009,1530.610000,-1.4360E-009,1530.610000,-1.4360E-009,1530.610000,-1.4360E-009,1530.610000,-1.4360E-009
1530.770000,-5.2370E-009,1530.770000,-5.2370E-009,1530.770000,-5.2370E-009,1530.770000,-5.2370E-009,1530.770000,-5.2370E-009,1530.770000,-5.2370E-009,1530.770000,-5.2370E-009,1530.770000,-5.2370E-009,1530.770000,-5.2370E-009,1530.770000,-5.2370E-009
1530.930000,-1.1510E-008,1530.930000,-1.1510E-008,1530.930000,-1.1510E-008,1530.930000,-1.1510E-008,1530.930000,-1.1510E-008,1530.930000,-1.1510E-008,1530.930000,-1.1510E-008,1530.930000,-1.1510E-008,1530.930000,-1.1510E-008,1530.930000,-1.1510E-008
1531.090000,1.5070E-008,1531.090000,1.5070E-008,1531.090000,1.5070E-008,1531.090000,1.5070E-008,1531.090000,1.5070E-008,1531.090000,1.5070E-008,1531.090000,1.5070E-008,1531.090000,1.5070E-008,1531.090000,1.5070E-008,1531.090000,1.5070E-008
1531.250000,1.9100E-008,1531.250000,1.9100E-008,1531.250000,1.9100E-008,1531.250000,1.9100E-008,1531.250000,1.9100E-008,1531.250000,1.9100E-008,1531.250000,1.9100E-008,1531.250000,1.9100E-008,1531.250000,1.9100E-008,1531.250000,1.9100E-008
1531.410000,-1.5150E-008,1531.410000,-1.5150E-008,1531.410000,-1.5150E-008,1531.410000,-1.5150E-008,1531.410000,-1.5150E-008,1531.410000,-1.5150E-008,1531.410000,-1.5150E-008,1531.410000,-1.5150E-008,1531.410000,-1.5150E-008,1531.410000,-1.5150E-008
1531.570000,1.4320E-008,1531.570000,1.4320E-008,1531.570000,1.4320E-008,1531.570000,1.4320E-008,1531.570000,1.4320E-008,1531.570000,1.4320E-008,1531.570000,1.4320E-008,1531.570000,1.4320E-008,1531.570000,1.4320E-008,1531.570000,1.4320E-008
