File,WaveData20070101_003.csv,
1520.690000,5.8820E-010,1520.690000,5.8820E-010,1520.690000,5.8820E-010,1520.690000,5.8820E-010,1520.690000,5.8820E-010,1520.690000,5.8820E-010,1520.690000,5.8820E-010,1520.690000,5.8820E-010,1520.690000,5.8820E-010,1520.690000,5.8820E-010
1520.850000,-2.7770E-009,1520.850000,-2.7770E-009,1520.850000,-2.7770E-009,1520.850000,-2.7770E-009,1520.850000,-2.7770E-009,1520.850000,-2.7770E-009,1520.850000,-2.7770E-009,1520.850000,-2.7770E-009,1520.850000,-2.7770E-009,1520.850000,-2.7770E-009
1521.010000,-1.6340E-009,1521.010000,-1.6340E-009,1521.010000,-1.6340E-009,1521.010000,-1.6340E-009,1521.010000,-1.6340E-009,1521.010000,-1.6340E-009,1521.010000,-1.6340E-009,1521.010000,-1.6340E-009,1521.010000,-1.6340E-009,1521.010000,-1.6340E-009
1521.170000,6.5920E-009,1521.170000,6.5920E-009,1521.170000,6.5920E-009,1521.170000,6.5920E-009,1521.170000,6.5920E-009,1521.170000,6.5920E-009,1521.170000,6.5920E-009,1521.170000,6.5920E-009,1521.170000,6.5920E-009,1521.170000,6.5920E-009
1521.330000,-4.5970E-009,1521.330000,-4.5970E-009,1521.330000,-4.5970E-009,1521.330000,-4.5970E-009,1521.330000,-4.5970E-009,1521.330000,-4.5970E-009,1521.330000,-4.5970E-009,1521.330000,-4.5970E-009,1521.330000,-4.5970E-009,1521.330000,-4.5970E-009
1521.490000,-3.7260E-009,1521.490000,-3.7260E-009,1521.490000,-3.7260E-009,1521.490000,-3.7260E-009,1521.490000,-3.7260E-009,1521.490000,-3.7260E-009,1521.490000,-3.7260E-009,1521.490000,-3.7260E-009,1521.490000,-3.7260E-009,1521.490000,-3.7260E-009
1521.650000,9.3500E-009,1521.650000,9.3500E-009,1521.650000,9.3500E-009,1521.650000,9.3500E-009,1521.650000,9.3500E-009,1521.650000,9.3500E-009,1521.650000,9.3500E-009,1521.650000,9.3500E-009,1521.650000,9.3500E-009,1521.650000,9.3500E-009
1521.810000,-2.3520E-008,1521.810000,-2.3520E-008,1521.810000,-2.3520E-008,1521.810000,-2.3520E-008,1521.810000,-2.3520E-008,1521.810000,-2.3520E-008,1521.810000,-2.3520E-008,1521.810000,-2.3520E-008,1521.810000,-2.3520E-008,1521.810000,-2.3520E-008
1521.970000,4.6420E-009,1521.970000,4.6420E-009,1521.970000,4.6420E-009,1521.970000,4.6420E-009,1521.970000,4.6420E-009,1521.970000,4.6420E-009,1521.970000,4.6420E-009,1521.970000,4.6420E-009,1521.970000,4.6420E-009,1521.970000,4.6420E-009
1522.130000,-1.4810E-008,1522.130000,-1.4810E-008,1522.130000,-1.4810E-008,1522.130000,-1.4810E-008,1522.130000,-1.4810E-008,1522.130000,-1.4810E-008,1522.130000,-1.4810E-008,1522.130000,-1.4810E-008,1522.130000,-1.4810E-008,1522.130000,-1.4810E-008
1522.290000,5.6650E-010,1522.290000,5.6650E-010,1522.290000,5.6650E-010,1522.290000,5.6650E-010,1522.290000,5.6650E-010,1522.290000,5.6650E-010,1522.290000,5.6650E-010,1522.290000,5.6650E-010,1522.290000,5.6650E-010,1522.290000,5.6650E-010
1522.450000,-5.4460E-010,1522.450000,-5.4460E-010,1522.450000,-5.4460E-010,1522.450000,-5.4460E-010,1522.450000,-5.4460E-010,1522.450000,-5.4460E-010,1522.450000,-5.4460E-010,1522.450000,-5.4460E-010,1522.450000,-5.4460E-010,1522.450000,-5.4460E-010
1522.610000,-1.3150E-008,1522.610000,-1.3150E-008,1522.610000,-1.3150E-008,1522.610000,-1.3150E-008,1522.610000,-1.3150E-008,1522.610000,-1.3150E-008,1522.610000,-1.3150E-008,1522.610000,-1.3150E-008,1522.610000,-1.3150E-008,1522.610000,-1.3150E-008
1522.770000,2.1990E-008,1522.770000,2.1990E-008,1522.770000,2.1990E-008,1522.770000,2.1990E-008,1522.770000,2.1990E-008,1522.770000,2.1990E-008,1522.770000,2.1990E-008,1522.770000,2.1990E-008,1522.770000,2.1990E-008,1522.770000,2.1990E-008
1522.930000,-2.6190E-008,1522.930000,-2.6190E-008,1522.930000,-2.6190E-008,1522.930000,-2.6190E-008,1522.930000,-2.6190E-008,1522.930000,-2.6190E-008,1522.930000,-2.6190E-008,1522.930000,-2.6190E-008,1522.930000,-2.6190E-008,1522.930000,-2.6190E-008
1523.090000,1.4830E-008,1523.090000,1.4830E-008,1523.090000,1.4830E-008,1523.090000,1.4830E-008,1523.090000,1.4830E-008,1523.090000,1.4830E-008,1523.090000,1.4830E-008,1523.090000,1.4830E-008,1523.090000,1.4830E-008,1523.090000,1.4830E-008
1523.250000,-6.4180E-009,1523.250000,-6.4180E-009,1523.250000,-6.4180E-009,1523.250000,-6.4180E-009,1523.250000,-6.4180E-009,1523.250000,-6.4180E-009,1523.250000,-6.4180E-009,1523.250000,-6.4180E-009,1523.250000,-6.4180E-009,1523.250000,-6.4180E-009
1523.410000,-9.7900E-010,1523.410000,-9.7900E-010,1523.410000,-9.7900E-010,1523.410000,-9.7900E-010,1523.410000,-9.7900E-010,1523.410000,-9.7900E-010,1523.410000,-9.7900E-010,1523.410000,-9.7900E-010,1523.410000,-9.7900E-010,1523.410000,-9.7900E-010
1523.570000,-1.1110E-008,1523.570000,-1.1110E-008,1523.570000,-1.1110E-008,1523.570000,-1.1110E-008,1523.570000,-1.1110E-008,1523.570000,-1.1110E-008,1523.570000,-1.1110E-008,1523.570000,-1.1110E-008,1523.570000,-1.1110E-008,1523.570000,-1.1110E-008
1523.730000,-9.8960E-009,1523.730000,-9.8960E-009,1523.730000,-9.8960E-009,1523.730000,-9.8960E-009,1523.730000,-9.8960E-009,1523.730000,-9.8960E-009,1523.730000,-9.8960E-009,1523.730000,-9.8960E-009,1523.730000,-9.8960E-009,1523.730000,-9.8960E-009
1523.890000,5.3800E-009,1523.890000,5.3800E-009,1523.890000,5.3800E-009,1523.890000,5.3800E-009,1523.890000,5.3800E-009,1523.890000,5.3800E-009,1523.890000,5.3800E-009,1523.890000,5.3800E-009,1523.890000,5.3800E-009,1523.890000,5.3800E-009
1524.050000,-1.3740E-008,1524.050000,-1.3740E-008,1524.050000,-1.3740E-008,1524.050000,-1.3740E-008,1524.050000,-1.3740E-008,1524.050000,-1.3740E-008,1524.050000,-1.3740E-008,1524.050000,-1.3740E-008,1524.050000,-1.3740E-008,1524.050000,-1.3740E-008
1524.210000,4.5300E-009,1524.210000,4.5300E-009,1524.210000,4.5300E-009,1524.210000,4.5300E-009,1524.210000,4.5300E-009,1524.210000,4.5300E-009,1524.210000,4.5300E-009,1524.210000,4.5300E-009,1524.210000,4.5300E-009,1524.210000,4.5300E-009
1524.370000,7.7230E-009,1524.370000,7.7230E-009,1524.370000,7.7230E-009,1524.370000,7.7230E-009,1524.370000,7.7230E-009,1524.370000,7.7230E-009,1524.370000,7.7230E-009,1524.370000,7.7230E-009,1524.370000,7.7230E-009,1524.370000,7.7230E-009
1524.530000,-1.8360E-008,1524.530000,-1.8360E-008,1524.530000,-1.8360E-008,1524.530000,-1.8360E-008,1524.530000,-1.8360E-008,1524.530000,-1.8360E-008,1524.530000,-1.8360E-008,1524.530000,-1.8360E-008,1524.530000,-1.8360E-008,1524.530000,-1.8360E-008
1524.690000,-8.6970E-009,1524.690000,-8.6970E-009,1524.690000,-8.6970E-009,1524.690000,-8.6970E-009,1524.690000,-8.6970E-009,1524.690000,-8.6970E-009,1524.690000,-8.6970E-009,1524.690000,-8.6970E-009,1524.690000,-8.6970E-009,1524.690000,-8.6970E-009
1524.850000,2.8330E-009,1524.850000,2.8330E-009,1524.850000,2.8330E-009,1524.850000,2.8330E-009,1524.850000,2.8330E-009,1524.850000,2.8330E-009,1524.850000,2.8330E-009,1524.850000,2.8330E-009,1524.850000,2.8330E-009,1524.850000,2.8330E-009
1525.010000,5.3820E-009,1525.010000,5.3820E-009,1525.010000,5.3820E-009,1525.010000,5.3820E-009,1525.010000,5.3820E-009,1525.010000,5.3820E-009,1525.010000,5.3820E-009,1525.010000,5.3820E-009,1525.010000,5.3820E-009,1525.010000,5.3820E-009
1525.170000,3.5150E-009,1525.170000,3.5150E-009,1525.170000,3.5150E-009,1525.170000,3.5150E-009,1525.170000,3.5150E-009,1525.170000,3.5150E-009,1525.170000,3.5150E-009,1525.170000,3.5150E-009,1525.170000,3.5150E-009,1525.170000,3.5150E-009
1525.330000,-5.6180E-009,1525.330000,-5.6180E-009,1525.330000,-5.6180E-009,1525.330000,-5.6180E-009,1525.330000,-5.6180E-009,1525.330000,-5.6180E-009,1525.330000,-5.6180E-009,1525.330000,-5.6180E-009,1525.330000,-5.6180E-009,1525.330000,-5.6180E-009
1525.490000,-1.3630E-008,1525.490000,-1.3630E-008,1525.490000,-1.3630E-008,1525.490000,-1.3630E-008,1525.490000,-1.3630E-008,1525.490000,-1.3630E-008,1525.490000,-1.3630E-008,1525.490000,-1.3630E-008,1525.490000,-1.3630E-008,1525.490000,-1.3630E-008
1525.650000,-8.2620E-009,1525.650000,-8.2620E-009,1525.650000,-8.2620E-009,1525.650000,-8.2620E-009,1525.650000,-8.2620E-009,1525.650000,-8.2620E-009,1525.650000,-8.2620E-009,1525.650000,-8.2620E-009,1525.650000,-8.2620E-009,1525.650000,-8.2620E-009
1525.810000,-3.5550E-009,1525.810000,-3.5550E-009,1525.810000,-3.5550E-009,1525.810000,-3.5550E-009,1525.810000,-3.5550E-009,1525.810000,-3.5550E-009,1525.810000,-3.5550E-009,1525.810000,-3.5550E-009,1525.810000,-3.5550E-009,1525.810000,-3.5550E-009
1525.970000,2.0830E-008,1525.970000,2.0830E-008,1525.970000,2.0830E-008,1525.970000,2.0830E-008,1525.970000,2.0830E-008,1525.970000,2.0830E-008,1525.970000,2.0830E-008,1525.970000,2.0830E-008,1525.970000,2.0830E-008,1525.970000,2.0830E-008
1526.130000,3.3610E-010,1526.130000,3.3610E-010,1526.130000,3.3610E-010,1526.130000,3.3610E-010,1526.130000,3.3610E-010,1526.130000,3.3610E-010,1526.130000,3.3610E-010,1526.130000,3.3610E-010,1526.130000,3.3610E-010,1526.130000,3.3610E-010
1526.290000,-2.5160E-008,1526.290000,-2.5160E-008,1526.290000,-2.5160E-008,1526.290000,-2.5160E-008,1526.290000,-2.5160E-008,1526.290000,-2.5160E-008,1526.290000,-2.5160E-008,1526.290000,-2.5160E-008,1526.290000,-2.5160E-008,1526.290000,-2.5160E-008
1526.450000,-5.6860E-009,1526.450000,-5.6860E-009,1526.450000,-5.6860E-009,1526.450000,-5.6860E-009,1526.450000,-5.6860E-009,1526.450000,-5.6860E-009,1526.450000,-5.6860E-009,1526.450000,-5.6860E-009,1526.450000,-5.6860E-009,1526.450000,-5.6860E-009
1526.610000,-9.5450E-009,1526.610000,-9.5450E-009,1526.610000,-9.5450E-009,1526.610000,-9.5450E-009,1526.610000,-9.5450E-009,1526.610000,-9.5450E-009,1526.610000,-9.5450E-009,1526.610000,-9.5450E-009,1526.610000,-9.5450E-009,1526.610000,-9.5450E-009
1526.770000,-2.4330E-009,1526.770000,-2.4330E-009,1526.770000,-2.4330E-009,1526.770000,-2.4330E-009,1526.770000,-2.4330E-009,1526.770000,-2.4330E-009,1526.770000,-2.4330E-009,1526.770000,-2.4330E-009,1526.770000,-2.4330E-009,1526.770000,-2.4330E-009
1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009,1526.930000,9.1960E-009
1527.090000,-3.2510E-009,1527.090000,-3.2510E-009,1527.090000,-3.2510E-009,1527.090000,-3.2510E-009,1527.090000,-3.2510E-009,1527.090000,-3.2510E-009,1527.090000,-3.2510E-009,1527.090000,-3.2510E-009,1527.090000,-3.2510E-009,1527.090000,-3.2510E-009
1527.250000,8.9900E-009,1527.250000,8.9900E-009,1527.250000,8.9900E-009,1527.250000,8.9900E-009,1527.250000,8.9900E-009,1527.250000,8.9900E-009,1527.250000,8.9900E-009,1527.250000,8.9900E-009,1527.250000,8.9900E-009,1527.250000,8.9900E-009
1527.410000,-1.5860E-008,1527.410000,-1.5860E-008,1527.410000,-1.5860E-008,1527.410000,-1.5860E-008,1527.410000,-1.5860E-008,1527.410000,-1.5860E-008,1527.410000,-1.5860E-008,1527.410000,-1.5860E-008,1527.410000,-1.5860E-008,1527.410000,-1.5860E-008
1527.570000,3.2130E-009,1527.570000,3.2130E-009,1527.570000,3.2130E-009,1527.570000,3.2130E-009,1527.570000,3.2130E-009,1527.570000,3.2130E-009,1527.570000,3.2130E-009,1527.570000,3.2130E-009,1527.570000,3.2130E-009,1527.570000,3.2130E-009
1527.730000,1.6670E-009,1527.730000,1.6670E-009,1527.730000,1.6670E-009,1527.730000,1.6670E-009,1527.730000,1.6670E-009,1527.730000,1.6670E-009,1527.730000,1.6670E-009,1527.730000,1.6670E-009,1527.730000,1.6670E-009,1527.730000,1.6670E-009
1527.890000,2.0930E-009,1527.890000,2.0930E-009,1527.890000,2.0930E-009,1527.890000,2.0930E-009,1527.890000,2.0930E-009,1527.890000,2.0930E-009,1527.890000,2.0930E-009,1527.890000,2.0930E-009,1527.890000,2.0930E-009,1527.890000,2.0930E-009
1528.050000,-7.0480E-009,1528.050000,-7.0480E-009,1528.050000,-7.0480E-009,1528.050000,-7.0480E-009,1528.050000,-7.0480E-009,1528.050000,-7.0480E-009,1528.050000,-7.0480E-009,1528.050000,-7.0480E-009,1528.050000,-7.0480E-009,1528.050000,-7.0480E-009
1528.210000,7.7640E-009,1528.210000,7.7640E-009,1528.210000,7.7640E-009,1528.210000,7.7640E-009,1528.210000,7.7640E-009,1528.210000,7.7640E-009,1528.210000,7.7640E-009,1528.210000,7.7640E-009,1528.210000,7.7640E-009,1528.210000,7.7640E-009
1528.370000,3.9990E-009,1528.370000,3.9990E-009,1528.370000,3.9990E-009,1528.370000,3.9990E-009,1528.370000,3.9990E-009,1528.370000,3.9990E-009,1528.370000,3.9990E-009,1528.370000,3.9990E-009,1528.370000,3.9990E-009,1528.370000,3.9990E-009
1528.530000,1.9130E-009,1528.530000,1.9130E-009,1528.530000,1.9130E-009,1528.530000,1.9130E-009,1528.530000,1.9130E-009,1528.530000,1.9130E-009,1528.530000,1.9130E-009,1528.530000,1.9130E-009,1528.530000,1.9130E-009,1528.530000,1.9130E-009
1528.690000,-4.1570E-009,1528.690000,-4.1570E-009,1528.690000,-4.1570E-009,1528.690000,-4.1570E-009,1528.690000,-4.1570E-009,1528.690000,-4.1570E-009,1528.690000,-4.1570E-009,1528.690000,-4.1570E-009,1528.690000,-4.1570E-009,1528.690000,-4.1570E-009
1528.850000,1.3860E-008,1528.850000,1.3860E-008,1528.850000,1.3860E-008,1528.850000,1.3860E-008,1528.850000,1.3860E-008,1528.850000,1.3860E-008,1528.850000,1.3860E-008,1528.850000,1.3860E-008,1528.850000,1.3860E-008,1528.850000,1.3860E-008
1529.010000,-1.9270E-009,1529.010000,-1.9270E-009,1529.010000,-1.9270E-009,1529.010000,-1.9270E-009,1529.010000,-1.9270E-009,1529.010000,-1.9270E-009,1529.010000,-1.9270E-009,1529.010000,-1.9270E-009,1529.010000,-1.9270E-009,1529.010000,-1.9270E-009
1529.170000,7.1810E-009,1529.170000,7.1810E-009,1529.170000,7.1810E-009,1529.170000,7.1810E-009,1529.170000,7.1810E-009,1529.170000,7.1810E-009,1529.170000,7.1810E-009,1529.170000,7.1810E-009,1529.170000,7.1810E-009,1529.170000,7.1810E-009
1529.330000,1.2720E-009,1529.330000,1.2720E-009,1529.330000,1.2720E-009,1529.330000,1.2720E-009,1529.330000,1.2720E-009,1529.330000,1.2720E-009,1529.330000,1.2720E-009,1529.330000,1.2720E-009,1529.330000,1.2720E-009,1529.330000,1.2720E-009
1529.490000,9.0000E-009,1529.490000,9.0000E-009,1529.490000,9.0000E-009,1529.490000,9.0000E-009,1529.490000,9.0000E-009,1529.490000,9.0000E-009,1529.490000,9.0000E-009,1529.490000,9.0000E-009,1529.490000,9.0000E-009,1529.490000,9.0000E-009
1529.650000,-6.2060E-009,1529.650000,-6.2060E-009,1529.650000,-6.2060E-009,1529.650000,-6.2060E-009,1529.650000,-6.2060E-009,1529.650000,-6.2060E-009,1529.650000,-6.2060E-009,1529.650000,-6.2060E-009,1529.650000,-6.2060E-009,1529.650000,-6.2060E-009
1529.810000,3.1430E-009,1529.810000,3.1430E-009,1529.810000,3.1430E-009,1529.810000,3.1430E-009,1529.810000,3.1430E-009,1529.810000,3.1430E-009,1529.810000,3.1430E-009,1529.810000,3.1430E-009,1529.810000,3.1430E-009,1529.810000,3.1430E-009
1529.970000,-1.2040E-008,1529.970000,-1.2040E-008,1529.970000,-1.2040E-008,1529.970000,-1.2040E-008,1529.970000,-1.2040E-008,1529.970000,-1.2040E-008,1529.970000,-1.2040E-008,1529.970000,-1.2040E-008,1529.970000,-1.2040E-008,1529.970000,-1.2040E-008
1530.130000,1.9800E-008,1530.130000,1.9800E-008,1530.130000,1.9800E-008,1530.130000,1.9800E-008,1530.130000,1.9800E-008,1530.130000,1.9800E-008,1530.130000,1.9800E-008,1530.130000,1.9800E-008,1530.130000,1.9800E-008,1530.130000,1.9800E-008
1530.290000,1.9320E-009,1530.290000,1.9320E-009,1530.290000,1.9320E-009,1530.290000,1.9320E-009,1530.290000,1.9320E-009,1530.290000,1.9320E-009,1530.290000,1.9320E-009,1530.290000,1.9320E-009,1530.290000,1.9320E-009,1530.290000,1.9320E-009
1530.450000,-1.5180E-008,1530.450000,-1.5180E-008,1530.450000,-1.5180E-008,1530.450000,-1.5180E-008,1530.450000,-1.5180E-008,1530.450000,-1.5180E-008,1530.450000,-1.5180E-008,1530.450000,-1.5180E-008,1530.450000,-1.5180E-008,1530.450000,-1.5180E-008
1530.610000,-7.6760E-011,1530.610000,-7.6760E-011,1530.610000,-7.6760E-011,1530.610000,-7.6760E-011,1530.610000,-7.6760E-011,1530.610000,-7.6760E-011,1530.610000,-7.6760E-011,1530.610000,-7.6760E-011,1530.610000,-7.6760E-011,1530.610000,-7.6760E-011
1530.770000,4.3600E-009,1530.770000,4.3600E-009,1530.770000,4.3600E-009,1530.770000,4.3600E-009,1530.770000,4.3600E-009,1530.770000,4.3600E-009,1530.770000,4.3600E-009,1530.770000,4.3600E-009,1530.770000,4.3600E-009,1530.770000,4.3600E-009
1530.930000,1.4320E-008,1530.930000,1.4320E-008,1530.930000,1.4320E-008,1530.930000,1.4320E-008,1530.930000,1.4320E-008,1530.930000,1.4320E-008,1530.930000,1.4320E-008,1530.930000,1.4320E-008,1530.930000,1.4320E-008,1530.930000,1.4320E-008
1531.090000,-6.9910E-009,1531.090000,-6.9910E-009,1531.090000,-6.9910E-009,1531.090000,-6.9910E-009,1531.090000,-6.9910E-009,1531.090000,-6.9910E-009,1531.090000,-6.9910E-009,1531.090000,-6.9910E-009,1531.090000,-6.9910E-009,1531.090000,-6.9910E-009
1531.250000,1.7430E-008,1531.250000,1.7430E-008,1531.250000,1.7430E-008,1531.250000,1.7430E-008,1531.250000,1.7430E-008,1531.250000,1.7430E-008,1531.250000,1.7430E-008,1531.250000,1.7430E-008,1531.250000,1.7430E-008,1531.250000,1.7430E-008
1531.410000,2.0560E-008,1531.410000,2.0560E-008,1531.410000,2.0560E-008,1531.410000,2.0560E-008,1531.410000,2.0560E-008,1531.410000,2.0560E-008,1531.410000,2.0560E-008,1531.410000,2.0560E-008,1531.410000,2.0560E-008,1531.410000,2.0560E-008
1531.570000,3.1280E-008,1531.570000,3.1280E-008,1531.570000,3.1280E-008,1531.570000,3.1280E-008,1531.570000,3.1280E-008,1531.570000,3.1280E-008,1531.570000,3.1280E-008,1531.570000,3.1280E-008,1531.570000,3.1280E-008,1531.570000,3.1280E-008
1531.730000,4.8500E-008,1531.730000,4.8500E-008,1531.730000,4.8500E-008,1531.730000,4.8500E-008,1531.730000,4.8500E-008,1531.730000,4.8500E-008,1531.730000,4.8500E-008,1531.730000,4.8500E-008,1531.730000,4.8500E-008,1531.730000,4.8500E-008
