File,WaveData20070101_018.csv,
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,G
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,H
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,I
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,J
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,4.3560E-010,1520.050000,4.3560E-010,1520.050000,4.3560E-010,1520.050000,4.3560E-010,1520.050000,4.3560E-010,1520.050000,4.3560E-010,1520.050000,4.3560E-010,1520.050000,4.3560E-010,1520.050000,4.3560E-010,1520.050000,4.3560E-010
1520.210000,2.0680E-010,1520.210000,2.0680E-010,1520.210000,2.0680E-010,1520.210000,2.0680E-010,1520.210000,2.0680E-010,1520.210000,2.0680E-010,1520.210000,2.0680E-010,1520.210000,2.0680E-010,1520.210000,2.0680E-010,1520.210000,2.0680E-010
1520.370000,-9.6280E-009,1520.370000,-9.6280E-009,1520.370000,-9.6280E-009,1520.370000,-9.6280E-009,1520.370000,-9.6280E-009,1520.370000,-9.6280E-009,1520.370000,-9.6280E-009,1520.370000,-9.6280E-009,1520.370000,-9.6280E-009,1520.370000,-9.6280E-009
1520.530000,-6.3170E-010,1520.530000,-6.3170E-010,1520.530000,-6.3170E-010,1520.530000,-6.3170E-010,1520.530000,-6.3170E-010,1520.530000,-6.3170E-010,1520.530000,-6.3170E-010,1520.530000,-6.3170E-010,1520.530000,-6.3170E-010,1520.530000,-6.3170E-010
1520.690000,7.9190E-009,1520.690000,7.9190E-009,1520.690000,7.9190E-009,1520.690000,7.9190E-009,1520.690000,7.9190E-009,1520.690000,7.9190E-009,1520.690000,7.9190E-009,1520.690000,7.9190E-009,1520.690000,7.9190E-009,1520.690000,7.9190E-009
1520.850000,-1.1730E-008,1520.850000,-1.1730E-008,1520.850000,-1.1730E-008,1520.850000,-1.1730E-008,1520.850000,-1.1730E-008,1520.850000,-1.1730E-008,1520.850000,-1.1730E-008,1520.850000,-1.1730E-008,1520.850000,-1.1730E-008,1520.850000,-1.1730E-008
1521.010000,-1.1440E-008,1521.010000,-1.1440E-008,1521.010000,-1.1440E-008,1521.010000,-1.1440E-008,1521.010000,-1.1440E-008,1521.010000,-1.1440E-008,1521.010000,-1.1440E-008,1521.010000,-1.1440E-008,1521.010000,-1.1440E-008,1521.010000,-1.1440E-008
1521.170000,5.9810E-009,1521.170000,5.9810E-009,1521.170000,5.9810E-009,1521.170000,5.9810E-009,1521.170000,5.9810E-009,1521.170000,5.9810E-009,1521.170000,5.9810E-009,1521.170000,5.9810E-009,1521.170000,5.9810E-009,1521.170000,5.9810E-009
1521.330000,-2.1670E-009,1521.330000,-2.1670E-009,1521.330000,-2.1670E-009,1521.330000,-2.1670E-009,1521.330000,-2.1670E-009,1521.330000,-2.1670E-009,1521.330000,-2.1670E-009,1521.330000,-2.1670E-009,1521.330000,-2.1670E-009,1521.330000,-2.1670E-009
1521.490000,7.1270E-009,1521.490000,7.1270E-009,1521.490000,7.1270E-009,1521.490000,7.1270E-009,1521.490000,7.1270E-009,1521.490000,7.1270E-009,1521.490000,7.1270E-009,1521.490000,7.1270E-009,1521.490000,7.1270E-009,1521.490000,7.1270E-009
1521.650000,7.1370E-009,1521.650000,7.1370E-009,1521.650000,7.1370E-009,1521.650000,7.1370E-009,1521.650000,7.1370E-009,1521.650000,7.1370E-009,1521.650000,7.1370E-009,1521.650000,7.1370E-009,1521.650000,7.1370E-009,1521.650000,7.1370E-009
1521.810000,-3.0400E-009,1521.810000,-3.0400E-009,1521.810000,-3.0400E-009,1521.810000,-3.0400E-009,1521.810000,-3.0400E-009,1521.810000,-3.0400E-009,1521.810000,-3.0400E-009,1521.810000,-3.0400E-009,1521.810000,-3.0400E-009,1521.810000,-3.0400E-009
1521.970000,-3.8900E-009,1521.970000,-3.8900E-009,1521.970000,-3.8900E-009,1521.970000,-3.8900E-009,1521.970000,-3.8900E-009,1521.970000,-3.8900E-009,1521.970000,-3.8900E-009,1521.970000,-3.8900E-009,1521.970000,-3.8900E-009,1521.970000,-3.8900E-009
1522.130000,-4.6310E-009,1522.130000,-4.6310E-009,1522.130000,-4.6310E-009,1522.130000,-4.6310E-009,1522.130000,-4.6310E-009,1522.130000,-4.6310E-009,1522.130000,-4.6310E-009,1522.130000,-4.6310E-009,1522.130000,-4.6310E-009,1522.130000,-4.6310E-009
1522.290000,-1.8620E-009,1522.290000,-1.8620E-009,1522.290000,-1.8620E-009,1522.290000,-1.8620E-009,1522.290000,-1.8620E-009,1522.290000,-1.8620E-009,1522.290000,-1.8620E-009,1522.290000,-1.8620E-009,1522.290000,-1.8620E-009,1522.290000,-1.8620E-009
1522.450000,-1.9050E-009,1522.450000,-1.9050E-009,1522.450000,-1.9050E-009,1522.450000,-1.9050E-009,1522.450000,-1.9050E-009,1522.450000,-1.9050E-009,1522.450000,-1.9050E-009,1522.450000,-1.9050E-009,1522.450000,-1.9050E-009,1522.450000,-1.9050E-009
1522.610000,-1.0940E-008,1522.610000,-1.0940E-008,1522.610000,-1.0940E-008,1522.610000,-1.0940E-008,1522.610000,-1.0940E-008,1522.610000,-1.0940E-008,1522.610000,-1.0940E-008,1522.610000,-1.0940E-008,1522.610000,-1.0940E-008,1522.610000,-1.0940E-008
1522.770000,1.8720E-009,1522.770000,1.8720E-009,1522.770000,1.8720E-009,1522.770000,1.8720E-009,1522.770000,1.8720E-009,1522.770000,1.8720E-009,1522.770000,1.8720E-009,1522.770000,1.8720E-009,1522.770000,1.8720E-009,1522.770000,1.8720E-009
1522.930000,-1.1350E-008,1522.930000,-1.1350E-008,1522.930000,-1.1350E-008,1522.930000,-1.1350E-008,1522.930000,-1.1350E-008,1522.930000,-1.1350E-008,1522.930000,-1.1350E-008,1522.930000,-1.1350E-008,1522.930000,-1.1350E-008,1522.930000,-1.1350E-008
1523.090000,9.7950E-009,1523.090000,9.7950E-009,1523.090000,9.7950E-009,1523.090000,9.7950E-009,1523.090000,9.7950E-009,1523.090000,9.7950E-009,1523.090000,9.7950E-009,1523.090000,9.7950E-009,1523.090000,9.7950E-009,1523.090000,9.7950E-009
1523.250000,3.5240E-009,1523.250000,3.5240E-009,1523.250000,3.5240E-009,1523.250000,3.5240E-009,1523.250000,3.5240E-009,1523.250000,3.5240E-009,1523.250000,3.5240E-009,1523.250000,3.5240E-009,1523.250000,3.5240E-009,1523.250000,3.5240E-009
1523.410000,-1.0100E-008,1523.410000,-1.0100E-008,1523.410000,-1.0100E-008,1523.410000,-1.0100E-008,1523.410000,-1.0100E-008,1523.410000,-1.0100E-008,1523.410000,-1.0100E-008,1523.410000,-1.0100E-008,1523.410000,-1.0100E-008,1523.410000,-1.0100E-008
1523.570000,-1.1230E-008,1523.570000,-1.1230E-008,1523.570000,-1.1230E-008,1523.570000,-1.1230E-008,1523.570000,-1.1230E-008,1523.570000,-1.1230E-008,1523.570000,-1.1230E-008,1523.570000,-1.1230E-008,1523.570000,-1.1230E-008,1523.570000,-1.1230E-008
1523.730000,-1.8580E-009,1523.730000,-1.8580E-009,1523.730000,-1.8580E-009,1523.730000,-1.8580E-009,1523.730000,-1.8580E-009,1523.730000,-1.8580E-009,1523.730000,-1.8580E-009,1523.730000,-1.8580E-009,1523.730000,-1.8580E-009,1523.730000,-1.8580E-009
1523.890000,-1.2490E-009,1523.890000,-1.2490E-009,1523.890000,-1.2490E-009,1523.890000,-1.2490E-009,1523.890000,-1.2490E-009,1523.890000,-1.2490E-009,1523.890000,-1.2490E-009,1523.890000,-1.2490E-009,1523.890000,-1.2490E-009,1523.890000,-1.2490E-009
1524.050000,-2.0960E-008,1524.050000,-2.0960E-008,1524.050000,-2.0960E-008,1524.050000,-2.0960E-008,1524.050000,-2.0960E-008,1524.050000,-2.0960E-008,1524.050000,-2.0960E-008,1524.050000,-2.0960E-008,1524.050000,-2.0960E-008,1524.050000,-2.0960E-008
1524.210000,-2.1260E-008,1524.210000,-2.1260E-008,1524.210000,-2.1260E-008,1524.210000,-2.1260E-008,1524.210000,-2.1260E-008,1524.210000,-2.1260E-008,1524.210000,-2.1260E-008,1524.210000,-2.1260E-008,1524.210000,-2.1260E-008,1524.210000,-2.1260E-008
1524.370000,4.5400E-009,1524.370000,4.5400E-009,1524.370000,4.5400E-009,1524.370000,4.5400E-009,1524.370000,4.5400E-009,1524.370000,4.5400E-009,1524.370000,4.5400E-009,1524.370000,4.5400E-009,1524.370000,4.5400E-009,1524.370000,4.5400E-009
1524.530000,2.2720E-008,1524.530000,2.2720E-008,1524.530000,2.2720E-008,1524.530000,2.2720E-008,1524.530000,2.2720E-008,1524.530000,2.2720E-008,1524.530000,2.2720E-008,1524.530000,2.2720E-008,1524.530000,2.2720E-008,1524.530000,2.2720E-008
1524.690000,-8.6310E-009,1524.690000,-8.6310E-009,1524.690000,-8.6310E-009,1524.690000,-8.6310E-009,1524.690000,-8.6310E-009,1524.690000,-8.6310E-009,1524.690000,-8.6310E-009,1524.690000,-8.6310E-009,1524.690000,-8.6310E-009,1524.690000,-8.6310E-009
1524.850000,-7.8260E-009,1524.850000,-7.8260E-009,1524.850000,-7.8260E-009,1524.850000,-7.8260E-009,1524.850000,-7.8260E-009,1524.850000,-7.8260E-009,1524.850000,-7.8260E-009,1524.850000,-7.8260E-009,1524.850000,-7.8260E-009,1524.850000,-7.8260E-009
1525.010000,-9.4420E-009,1525.010000,-9.4420E-009,1525.010000,-9.4420E-009,1525.010000,-9.4420E-009,1525.010000,-9.4420E-009,1525.010000,-9.4420E-009,1525.010000,-9.4420E-009,1525.010000,-9.4420E-009,1525.010000,-9.4420E-009,1525.010000,-9.4420E-009
1525.170000,1.6920E-009,1525.170000,1.6920E-009,1525.170000,1.6920E-009,1525.170000,1.6920E-009,1525.170000,1.6920E-009,1525.170000,1.6920E-009,1525.170000,1.6920E-009,1525.170000,1.6920E-009,1525.170000,1.6920E-009,1525.170000,1.6920E-009
1525.330000,3.6220E-009,1525.330000,3.6220E-009,1525.330000,3.6220E-009,1525.330000,3.6220E-009,1525.330000,3.6220E-009,1525.330000,3.6220E-009,1525.330000,3.6220E-009,1525.330000,3.6220E-009,1525.330000,3.6220E-009,1525.330000,3.6220E-009
1525.490000,-8.4590E-009,1525.490000,-8.4590E-009,1525.490000,-8.4590E-009,1525.490000,-8.4590E-009,1525.490000,-8.4590E-009,1525.490000,-8.4590E-009,1525.490000,-8.4590E-009,1525.490000,-8.4590E-009,1525.490000,-8.4590E-009,1525.490000,-8.4590E-009
1525.650000,2.8940E-009,1525.650000,2.8940E-009,1525.650000,2.8940E-009,1525.650000,2.8940E-009,1525.650000,2.8940E-009,1525.650000,2.8940E-009,1525.650000,2.8940E-009,1525.650000,2.8940E-009,1525.650000,2.8940E-009,1525.650000,2.8940E-009
1525.810000,-1.0220E-008,1525.810000,-1.0220E-008,1525.810000,-1.0220E-008,1525.810000,-1.0220E-008,1525.810000,-1.0220E-008,1525.810000,-1.0220E-008,1525.810000,-1.0220E-008,1525.810000,-1.0220E-008,1525.810000,-1.0220E-008,1525.810000,-1.0220E-008
1525.970000,9.7100E-009,1525.970000,9.7100E-009,1525.970000,9.7100E-009,1525.970000,9.7100E-009,1525.970000,9.7100E-009,1525.970000,9.7100E-009,1525.970000,9.7100E-009,1525.970000,9.7100E-009,1525.970000,9.7100E-009,1525.970000,9.7100E-009
1526.130000,-6.3200E-009,1526.130000,-6.3200E-009,1526.130000,-6.3200E-009,1526.130000,-6.3200E-009,1526.130000,-6.3200E-009,1526.130000,-6.3200E-009,1526.130000,-6.3200E-009,1526.130000,-6.3200E-009,1526.130000,-6.3200E-009,1526.130000,-6.3200E-009
1526.290000,9.7630E-009,1526.290000,9.7630E-009,1526.290000,9.7630E-009,1526.290000,9.7630E-009,1526.290000,9.7630E-009,1526.290000,9.7630E-009,1526.290000,9.7630E-009,1526.290000,9.7630E-009,1526.290000,9.7630E-009,1526.290000,9.7630E-009
1526.450000,-1.8440E-008,1526.450000,-1.8440E-008,1526.450000,-1.8440E-008,1526.450000,-1.8440E-008,1526.450000,-1.8440E-008,1526.450000,-1.8440E-008,1526.450000,-1.8440E-008,1526.450000,-1.8440E-008,1526.450000,-1.8440E-008,1526.450000,-1.8440E-008
1526.610000,-3.0510E-009,1526.610000,-3.0510E-009,1526.610000,-3.0510E-009,1526.610000,-3.0510E-009,1526.610000,-3.0510E-009,1526.610000,-3.0510E-009,1526.610000,-3.0510E-009,1526.610000,-3.0510E-009,1526.610000,-3.0510E-009,1526.610000,-3.0510E-009
1526.770000,-5.5950E-009,1526.770000,-5.5950E-009,1526.770000,-5.5950E-009,1526.770000,-5.5950E-009,1526.770000,-5.5950E-009,1526.770000,-5.5950E-009,1526.770000,-5.5950E-009,1526.770000,-5.5950E-009,1526.770000,-5.5950E-009,1526.770000,-5.5950E-009
1526.930000,-9.5870E-009,1526.930000,-9.5870E-009,1526.930000,-9.5870E-009,1526.930000,-9.5870E-009,1526.930000,-9.5870E-009,1526.930000,-9.5870E-009,1526.930000,-9.5870E-009,1526.930000,-9.5870E-009,1526.930000,-9.5870E-009,1526.930000,-9.5870E-009
1527.090000,-1.0190E-008,1527.090000,-1.0190E-008,1527.090000,-1.0190E-008,1527.090000,-1.0190E-008,1527.090000,-1.0190E-008,1527.090000,-1.0190E-008,1527.090000,-1.0190E-008,1527.090000,-1.0190E-008,1527.090000,-1.0190E-008,1527.090000,-1.0190E-008
1527.250000,-1.7200E-008,1527.250000,-1.7200E-008,1527.250000,-1.7200E-008,1527.250000,-1.7200E-008,1527.250000,-1.7200E-008,1527.250000,-1.7200E-008,1527.250000,-1.7200E-008,1527.250000,-1.7200E-008,1527.250000,-1.7200E-008,1527.250000,-1.7200E-008
1527.410000,9.7890E-009,1527.410000,9.7890E-009,1527.410000,9.7890E-009,1527.410000,9.7890E-009,1527.410000,9.7890E-009,1527.410000,9.7890E-009,1527.410000,9.7890E-009,1527.410000,9.7890E-009,1527.410000,9.7890E-009,1527.410000,9.7890E-009
1527.570000,-6.5910E-009,1527.570000,-6.5910E-009,1527.570000,-6.5910E-009,1527.570000,-6.5910E-009,1527.570000,-6.5910E-009,1527.570000,-6.5910E-009,1527.570000,-6.5910E-009,1527.570000,-6.5910E-009,1527.570000,-6.5910E-009,1527.570000,-6.5910E-009
1527.730000,-9.1350E-009,1527.730000,-9.1350E-009,1527.730000,-9.1350E-009,1527.730000,-9.1350E-009,1527.730000,-9.1350E-009,1527.730000,-9.1350E-009,1527.730000,-9.1350E-009,1527.730000,-9.1350E-009,1527.730000,-9.1350E-009,1527.730000,-9.1350E-009
1527.890000,2.0050E-008,1527.890000,2.0050E-008,1527.890000,2.0050E-008,1527.890000,2.0050E-008,1527.890000,2.0050E-008,1527.890000,2.0050E-008,1527.890000,2.0050E-008,1527.890000,2.0050E-008,1527.890000,2.0050E-008,1527.890000,2.0050E-008
1528.050000,8.1720E-009,1528.050000,8.1720E-009,1528.050000,8.1720E-009,1528.050000,8.1720E-009,1528.050000,8.1720E-009,1528.050000,8.1720E-009,1528.050000,8.1720E-009,1528.050000,8.1720E-009,1528.050000,8.1720E-009,1528.050000,8.1720E-009
1528.210000,-8.5610E-009,1528.210000,-8.5610E-009,1528.210000,-8.5610E-009,1528.210000,-8.5610E-009,1528.210000,-8.5610E-009,1528.210000,-8.5610E-009,1528.210000,-8.5610E-009,1528.210000,-8.5610E-009,1528.210000,-8.5610E-009,1528.210000,-8.5610E-009
1528.370000,-7.7800E-009,1528.370000,-7.7800E-009,1528.370000,-7.7800E-009,1528.370000,-7.7800E-009,1528.370000,-7.7800E-009,1528.370000,-7.7800E-009,1528.370000,-7.7800E-009,1528.370000,-7.7800E-009,1528.370000,-7.7800E-009,1528.370000,-7.7800E-009
1528.530000,-4.7990E-009,1528.530000,-4.7990E-009,1528.530000,-4.7990E-009,1528.530000,-4.7990E-009,1528.530000,-4.7990E-009,1528.530000,-4.7990E-009,1528.530000,-4.7990E-009,1528.530000,-4.7990E-009,1528.530000,-4.7990E-009,1528.530000,-4.7990E-009
1528.690000,-6.5870E-009,1528.690000,-6.5870E-009,1528.690000,-6.5870E-009,1528.690000,-6.5870E-009,1528.690000,-6.5870E-009,1528.690000,-6.5870E-009,1528.690000,-6.5870E-009,1528.690000,-6.5870E-009,1528.690000,-6.5870E-009,1528.690000,-6.5870E-009
1528.850000,-4.6310E-009,1528.850000,-4.6310E-009,1528.850000,-4.6310E-009,1528.850000,-4.6310E-009,1528.850000,-4.6310E-009,1528.850000,-4.6310E-009,1528.850000,-4.6310E-009,1528.850000,-4.6310E-009,1528.850000,-4.6310E-009,1528.850000,-4.6310E-009
1529.010000,1.6580E-008,1529.010000,1.6580E-008,1529.010000,1.6580E-008,1529.010000,1.6580E-008,1529.010000,1.6580E-008,1529.010000,1.6580E-008,1529.010000,1.6580E-008,1529.010000,1.6580E-008,1529.010000,1.6580E-008,1529.010000,1.6580E-008
1529.170000,-8.9680E-009,1529.170000,-8.9680E-009,1529.170000,-8.9680E-009,1529.170000,-8.9680E-009,1529.170000,-8.9680E-009,1529.170000,-8.9680E-009,1529.170000,-8.9680E-009,1529.170000,-8.9680E-009,1529.170000,-8.9680E-009,1529.170000,-8.9680E-009
1529.330000,4.1240E-009,1529.330000,4.1240E-009,1529.330000,4.1240E-009,1529.330000,4.1240E-009,1529.330000,4.1240E-009,1529.330000,4.1240E-009,1529.330000,4.1240E-009,1529.330000,4.1240E-009,1529.330000,4.1240E-009,1529.330000,4.1240E-009
1529.490000,-4.2690E-009,1529.490000,-4.2690E-009,1529.490000,-4.2690E-009,1529.490000,-4.2690E-009,1529.490000,-4.2690E-009,1529.490000,-4.2690E-009,1529.490000,-4.2690E-009,1529.490000,-4.2690E-009,1529.490000,-4.2690E-009,1529.490000,-4.2690E-009
1529.650000,1.1370E-008,1529.650000,1.1370E-008,1529.650000,1.1370E-008,1529.650000,1.1370E-008,1529.650000,1.1370E-008,1529.650000,1.1370E-008,1529.650000,1.1370E-008,1529.650000,1.1370E-008,1529.650000,1.1370E-008,1529.650000,1.1370E-008
1529.810000,1.8550E-008,1529.810000,1.8550E-008,1529.810000,1.8550E-008,1529.810000,1.8550E-008,1529.810000,1.8550E-008,1529.810000,1.8550E-008,1529.810000,1.8550E-008,1529.810000,1.8550E-008,1529.810000,1.8550E-008,1529.810000,1.8550E-008
1529.970000,1.9700E-008,1529.970000,1.9700E-008,1529.970000,1.9700E-008,1529.970000,1.9700E-008,1529.970000,1.9700E-008,1529.970000,1.9700E-008,1529.970000,1.9700E-008,1529.970000,1.9700E-008,1529.970000,1.9700E-008,1529.970000,1.9700E-008
1530.130000,2.0850E-008,1530.130000,2.0850E-008,1530.130000,2.0850E-008,1530.130000,2.0850E-008,1530.130000,2.0850E-008,1530.130000,2.0850E-008,1530.130000,2.0850E-008,1530.130000,2.0850E-008,1530.130000,2.0850E-008,1530.130000,2.0850E-008
1530.290000,2.4820E-008,1530.290000,2.4820E-008,1530.290000,2.4820E-008,1530.290000,2.4820E-008,1530.290000,2.4820E-008,1530.290000,2.4820E-008,1530.290000,2.4820E-008,1530.290000,2.4820E-008,1530.290000,2.4820E-008,1530.290000,2.4820E-008
1530.450000,2.4940E-008,1530.450000,2.4940E-008,1530.450000,2.4940E-008,1530.450000,2.4940E-008,1530.450000,2.4940E-008,1530.450000,2.4940E-008,1530.450000,2.4940E-008,1530.450000,2.4940E-008,1530.450000,2.4940E-008,1530.450000,2.4940E-008
1530.610000,2.2050E-008,1530.610000,2.2050E-008,1530.610000,2.2050E-008,1530.610000,2.2050E-008,1530.610000,2.2050E-008,1530.610000,2.2050E-008,1530.610000,2.2050E-008,1530.610000,2.2050E-008,1530.610000,2.2050E-008,1530.610000,2.2050E-008
1530.770000,3.1200E-008,1530.770000,3.1200E-008,1530.770000,3.1200E-008,1530.770000,3.1200E-008,1530.770000,3.1200E-008,1530.770000,3.1200E-008,1530.770000,3.1200E-008,1530.770000,3.1200E-008,1530.770000,3.1200E-008,1530.770000,3.1200E-008
1530.930000,3.5460E-008,1530.930000,3.5460E-008,1530.930000,3.5460E-008,1530.930000,3.5460E-008,1530.930000,3.5460E-008,1530.930000,3.5460E-008,1530.930000,3.5460E-008,1530.930000,3.5460E-008,1530.930000,3.5460E-008,1530.930000,3.5460E-008
1531.090000,3.4070E-008,1531.090000,3.4070E-008,1531.090000,3.4070E-008,1531.090000,3.4070E-008,1531.090000,3.4070E-008,1531.090000,3.4070E-008,1531.090000,3.4070E-008,1531.090000,3.4070E-008,1531.090000,3.4070E-008,1531.090000,3.4070E-008
1531.250000,6.3710E-008,1531.250000,6.3710E-008,1531.250000,6.3710E-008,1531.250000,6.3710E-008,1531.250000,6.3710E-008,1531.250000,6.3710E-008,1531.250000,6.3710E-008,1531.250000,6.3710E-008,1531.250000,6.3710E-008,1531.250000,6.3710E-008
1531.410000,7.6590E-008,1531.410000,7.6590E-008,1531.410000,7.6590E-008,1531.410000,7.6590E-008,1531.410000,7.6590E-008,1531.410000,7.6590E-008,1531.410000,7.6590E-008,1531.410000,7.6590E-008,1531.410000,7.6590E-008,1531.410000,7.6590E-008
1531.570000,8.7160E-008,1531.570000,8.7160E-008,1531.570000,8.7160E-008,1531.570000,8.7160E-008,1531.570000,8.7160E-008,1531.570000,8.7160E-008,1531.570000,8.7160E-008,1531.570000,8.7160E-008,1531.570000,8.7160E-008,1531.570000,8.7160E-008
1531.730000,1.1580E-007,1531.730000,1.1580E-007,1531.730000,1.1580E-007,1531.730000,1.1580E-007,1531.730000,1.1580E-007,1531.730000,1.1580E-007,1531.730000,1.1580E-007,1531.730000,1.1580E-007,1531.730000,1.1580E-007,1531.730000,1.1580E-007
