File,WaveData20070101_026.csv,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,H
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,I
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,J
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,1.4520E-008,1520.050000,1.4520E-008,1520.050000,1.4520E-008,1520.050000,1.4520E-008,1520.050000,1.4520E-008,1520.050000,1.4520E-008,1520.050000,1.4520E-008,1520.050000,1.4520E-008,1520.050000,1.4520E-008,1520.050000,1.4520E-008
1520.210000,-1.3200E-008,1520.210000,-1.3200E-008,1520.210000,-1.3200E-008,1520.210000,-1.3200E-008,1520.210000,-1.3200E-008,1520.210000,-1.3200E-008,1520.210000,-1.3200E-008,1520.210000,-1.3200E-008,1520.210000,-1.3200E-008,1520.210000,-1.3200E-008
1520.370000,-1.3050E-008,1520.370000,-1.3050E-008,1520.370000,-1.3050E-008,1520.370000,-1.3050E-008,1520.370000,-1.3050E-008,1520.370000,-1.3050E-008,1520.370000,-1.3050E-008,1520.370000,-1.3050E-008,1520.370000,-1.3050E-008,1520.370000,-1.3050E-008
1520.530000,-1.8870E-008,1520.530000,-1.8870E-008,1520.530000,-1.8870E-008,1520.530000,-1.8870E-008,1520.530000,-1.8870E-008,1520.530000,-1.8870E-008,1520.530000,-1.8870E-008,1520.530000,-1.8870E-008,1520.530000,-1.8870E-008,1520.530000,-1.8870E-008
1520.690000,1.2410E-008,1520.690000,1.2410E-008,1520.690000,1.2410E-008,1520.690000,1.2410E-008,1520.690000,1.2410E-008,1520.690000,1.2410E-008,1520.690000,1.2410E-008,1520.690000,1.2410E-008,1520.690000,1.2410E-008,1520.690000,1.2410E-008
1520.850000,-2.7000E-009,1520.850000,-2.7000E-009,1520.850000,-2.7000E-009,1520.850000,-2.7000E-009,1520.850000,-2.7000E-009,1520.850000,-2.7000E-009,1520.850000,-2.7000E-009,1520.850000,-2.7000E-009,1520.850000,-2.7000E-009,1520.850000,-2.7000E-009
1521.010000,1.1160E-008,1521.010000,1.1160E-008,1521.010000,1.1160E-008,1521.010000,1.1160E-008,1521.010000,1.1160E-008,1521.010000,1.1160E-008,1521.010000,1.1160E-008,1521.010000,1.1160E-008,1521.010000,1.1160E-008,1521.010000,1.1160E-008
1521.170000,4.7930E-009,1521.170000,4.7930E-009,1521.170000,4.7930E-009,1521.170000,4.7930E-009,1521.170000,4.7930E-009,1521.170000,4.7930E-009,1521.170000,4.7930E-009,1521.170000,4.7930E-009,1521.170000,4.7930E-009,1521.170000,4.7930E-009
1521.330000,5.4480E-010,1521.330000,5.4480E-010,1521.330000,5.4480E-010,1521.330000,5.4480E-010,1521.330000,5.4480E-010,1521.330000,5.4480E-010,1521.330000,5.4480E-010,1521.330000,5.4480E-010,1521.330000,5.4480E-010,1521.330000,5.4480E-010
1521.490000,-9.8730E-009,1521.490000,-9.8730E-009,1521.490000,-9.8730E-009,1521.490000,-9.8730E-009,1521.490000,-9.8730E-009,1521.490000,-9.8730E-009,1521.490000,-9.8730E-009,1521.490000,-9.8730E-009,1521.490000,-9.8730E-009,1521.490000,-9.8730E-009
1521.650000,-1.1240E-008,1521.650000,-1.1240E-008,1521.650000,-1.1240E-008,1521.650000,-1.1240E-008,1521.650000,-1.1240E-008,1521.650000,-1.1240E-008,1521.650000,-1.1240E-008,1521.650000,-1.1240E-008,1521.650000,-1.1240E-008,1521.650000,-1.1240E-008
1521.810000,-4.2490E-009,1521.810000,-4.2490E-009,1521.810000,-4.2490E-009,1521.810000,-4.2490E-009,1521.810000,-4.2490E-009,1521.810000,-4.2490E-009,1521.810000,-4.2490E-009,1521.810000,-4.2490E-009,1521.810000,-4.2490E-009,1521.810000,-4.2490E-009
1521.970000,-1.0340E-009,1521.970000,-1.0340E-009,1521.970000,-1.0340E-009,1521.970000,-1.0340E-009,1521.970000,-1.0340E-009,1521.970000,-1.0340E-009,1521.970000,-1.0340E-009,1521.970000,-1.0340E-009,1521.970000,-1.0340E-009,1521.970000,-1.0340E-009
1522.130000,-7.1370E-009,1522.130000,-7.1370E-009,1522.130000,-7.1370E-009,1522.130000,-7.1370E-009,1522.130000,-7.1370E-009,1522.130000,-7.1370E-009,1522.130000,-7.1370E-009,1522.130000,-7.1370E-009,1522.130000,-7.1370E-009,1522.130000,-7.1370E-009
1522.290000,-8.6280E-009,1522.290000,-8.6280E-009,1522.290000,-8.6280E-009,1522.290000,-8.6280E-009,1522.290000,-8.6280E-009,1522.290000,-8.6280E-009,1522.290000,-8.6280E-009,1522.290000,-8.6280E-009,1522.290000,-8.6280E-009,1522.290000,-8.6280E-009
1522.450000,-1.6610E-008,1522.450000,-1.6610E-008,1522.450000,-1.6610E-008,1522.450000,-1.6610E-008,1522.450000,-1.6610E-008,1522.450000,-1.6610E-008,1522.450000,-1.6610E-008,1522.450000,-1.6610E-008,1522.450000,-1.6610E-008,1522.450000,-1.6610E-008
1522.610000,-5.9560E-009,1522.610000,-5.9560E-009,1522.610000,-5.9560E-009,1522.610000,-5.9560E-009,1522.610000,-5.9560E-009,1522.610000,-5.9560E-009,1522.610000,-5.9560E-009,1522.610000,-5.9560E-009,1522.610000,-5.9560E-009,1522.610000,-5.9560E-009
1522.770000,7.6210E-011,1522.770000,7.6210E-011,1522.770000,7.6210E-011,1522.770000,7.6210E-011,1522.770000,7.6210E-011,1522.770000,7.6210E-011,1522.770000,7.6210E-011,1522.770000,7.6210E-011,1522.770000,7.6210E-011,1522.770000,7.6210E-011
1522.930000,-1.6100E-008,1522.930000,-1.6100E-008,1522.930000,-1.6100E-008,1522.930000,-1.6100E-008,1522.930000,-1.6100E-008,1522.930000,-1.6100E-008,1522.930000,-1.6100E-008,1522.930000,-1.6100E-008,1522.930000,-1.6100E-008,1522.930000,-1.6100E-008
1523.090000,-1.4760E-008,1523.090000,-1.4760E-008,1523.090000,-1.4760E-008,1523.090000,-1.4760E-008,1523.090000,-1.4760E-008,1523.090000,-1.4760E-008,1523.090000,-1.4760E-008,1523.090000,-1.4760E-008,1523.090000,-1.4760E-008,1523.090000,-1.4760E-008
1523.250000,4.7210E-009,1523.250000,4.7210E-009,1523.250000,4.7210E-009,1523.250000,4.7210E-009,1523.250000,4.7210E-009,1523.250000,4.7210E-009,1523.250000,4.7210E-009,1523.250000,4.7210E-009,1523.250000,4.7210E-009,1523.250000,4.7210E-009
1523.410000,-1.1930E-008,1523.410000,-1.1930E-008,1523.410000,-1.1930E-008,1523.410000,-1.1930E-008,1523.410000,-1.1930E-008,1523.410000,-1.1930E-008,1523.410000,-1.1930E-008,1523.410000,-1.1930E-008,1523.410000,-1.1930E-008,1523.410000,-1.1930E-008
1523.570000,-1.1900E-008,1523.570000,-1.1900E-008,1523.570000,-1.1900E-008,1523.570000,-1.1900E-008,1523.570000,-1.1900E-008,1523.570000,-1.1900E-008,1523.570000,-1.1900E-008,1523.570000,-1.1900E-008,1523.570000,-1.1900E-008,1523.570000,-1.1900E-008
1523.730000,-2.0310E-008,1523.730000,-2.0310E-008,1523.730000,-2.0310E-008,1523.730000,-2.0310E-008,1523.730000,-2.0310E-008,1523.730000,-2.0310E-008,1523.730000,-2.0310E-008,1523.730000,-2.0310E-008,1523.730000,-2.0310E-008,1523.730000,-2.0310E-008
1523.890000,1.7600E-009,1523.890000,1.7600E-009,1523.890000,1.7600E-009,1523.890000,1.7600E-009,1523.890000,1.7600E-009,1523.890000,1.7600E-009,1523.890000,1.7600E-009,1523.890000,1.7600E-009,1523.890000,1.7600E-009,1523.890000,1.7600E-009
1524.050000,-2.0920E-008,1524.050000,-2.0920E-008,1524.050000,-2.0920E-008,1524.050000,-2.0920E-008,1524.050000,-2.0920E-008,1524.050000,-2.0920E-008,1524.050000,-2.0920E-008,1524.050000,-2.0920E-008,1524.050000,-2.0920E-008,1524.050000,-2.0920E-008
1524.210000,5.2140E-010,1524.210000,5.2140E-010,1524.210000,5.2140E-010,1524.210000,5.2140E-010,1524.210000,5.2140E-010,1524.210000,5.2140E-010,1524.210000,5.2140E-010,1524.210000,5.2140E-010,1524.210000,5.2140E-010,1524.210000,5.2140E-010
1524.370000,-6.6040E-009,1524.370000,-6.6040E-009,1524.370000,-6.6040E-009,1524.370000,-6.6040E-009,1524.370000,-6.6040E-009,1524.370000,-6.6040E-009,1524.370000,-6.6040E-009,1524.370000,-6.6040E-009,1524.370000,-6.6040E-009,1524.370000,-6.6040E-009
1524.530000,-4.5720E-009,1524.530000,-4.5720E-009,1524.530000,-4.5720E-009,1524.530000,-4.5720E-009,1524.530000,-4.5720E-009,1524.530000,-4.5720E-009,1524.530000,-4.5720E-009,1524.530000,-4.5720E-009,1524.530000,-4.5720E-009,1524.530000,-4.5720E-009
1524.690000,6.5470E-009,1524.690000,6.5470E-009,1524.690000,6.5470E-009,1524.690000,6.5470E-009,1524.690000,6.5470E-009,1524.690000,6.5470E-009,1524.690000,6.5470E-009,1524.690000,6.5470E-009,1524.690000,6.5470E-009,1524.690000,6.5470E-009
1524.850000,-2.8220E-010,1524.850000,-2.8220E-010,1524.850000,-2.8220E-010,1524.850000,-2.8220E-010,1524.850000,-2.8220E-010,1524.850000,-2.8220E-010,1524.850000,-2.8220E-010,1524.850000,-2.8220E-010,1524.850000,-2.8220E-010,1524.850000,-2.8220E-010
1525.010000,7.5970E-011,1525.010000,7.5970E-011,1525.010000,7.5970E-011,1525.010000,7.5970E-011,1525.010000,7.5970E-011,1525.010000,7.5970E-011,1525.010000,7.5970E-011,1525.010000,7.5970E-011,1525.010000,7.5970E-011,1525.010000,7.5970E-011
1525.170000,-2.2130E-008,1525.170000,-2.2130E-008,1525.170000,-2.2130E-008,1525.170000,-2.2130E-008,1525.170000,-2.2130E-008,1525.170000,-2.2130E-008,1525.170000,-2.2130E-008,1525.170000,-2.2130E-008,1525.170000,-2.2130E-008,1525.170000,-2.2130E-008
1525.330000,1.6310E-008,1525.330000,1.6310E-008,1525.330000,1.6310E-008,1525.330000,1.6310E-008,1525.330000,1.6310E-008,1525.330000,1.6310E-008,1525.330000,1.6310E-008,1525.330000,1.6310E-008,1525.330000,1.6310E-008,1525.330000,1.6310E-008
1525.490000,-8.6760E-010,1525.490000,-8.6760E-010,1525.490000,-8.6760E-010,1525.490000,-8.6760E-010,1525.490000,-8.6760E-010,1525.490000,-8.6760E-010,1525.490000,-8.6760E-010,1525.490000,-8.6760E-010,1525.490000,-8.6760E-010,1525.490000,-8.6760E-010
1525.650000,-7.2640E-010,1525.650000,-7.2640E-010,1525.650000,-7.2640E-010,1525.650000,-7.2640E-010,1525.650000,-7.2640E-010,1525.650000,-7.2640E-010,1525.650000,-7.2640E-010,1525.650000,-7.2640E-010,1525.650000,-7.2640E-010,1525.650000,-7.2640E-010
1525.810000,4.1070E-009,1525.810000,4.1070E-009,1525.810000,4.1070E-009,1525.810000,4.1070E-009,1525.810000,4.1070E-009,1525.810000,4.1070E-009,1525.810000,4.1070E-009,1525.810000,4.1070E-009,1525.810000,4.1070E-009,1525.810000,4.1070E-009
1525.970000,1.0280E-008,1525.970000,1.0280E-008,1525.970000,1.0280E-008,1525.970000,1.0280E-008,1525.970000,1.0280E-008,1525.970000,1.0280E-008,1525.970000,1.0280E-008,1525.970000,1.0280E-008,1525.970000,1.0280E-008,1525.970000,1.0280E-008
1526.130000,1.3440E-008,1526.130000,1.3440E-008,1526.130000,1.3440E-008,1526.130000,1.3440E-008,1526.130000,1.3440E-008,1526.130000,1.3440E-008,1526.130000,1.3440E-008,1526.130000,1.3440E-008,1526.130000,1.3440E-008,1526.130000,1.3440E-008
1526.290000,5.3580E-009,1526.290000,5.3580E-009,1526.290000,5.3580E-009,1526.290000,5.3580E-009,1526.290000,5.3580E-009,1526.290000,5.3580E-009,1526.290000,5.3580E-009,1526.290000,5.3580E-009,1526.290000,5.3580E-009,1526.290000,5.3580E-009
1526.450000,1.5830E-009,1526.450000,1.5830E-009,1526.450000,1.5830E-009,1526.450000,1.5830E-009,1526.450000,1.5830E-009,1526.450000,1.5830E-009,1526.450000,1.5830E-009,1526.450000,1.5830E-009,1526.450000,1.5830E-009,1526.450000,1.5830E-009
1526.610000,8.2530E-009,1526.610000,8.2530E-009,1526.610000,8.2530E-009,1526.610000,8.2530E-009,1526.610000,8.2530E-009,1526.610000,8.2530E-009,1526.610000,8.2530E-009,1526.610000,8.2530E-009,1526.610000,8.2530E-009,1526.610000,8.2530E-009
1526.770000,-4.9980E-009,1526.770000,-4.9980E-009,1526.770000,-4.9980E-009,1526.770000,-4.9980E-009,1526.770000,-4.9980E-009,1526.770000,-4.9980E-009,1526.770000,-4.9980E-009,1526.770000,-4.9980E-009,1526.770000,-4.9980E-009,1526.770000,-4.9980E-009
1526.930000,2.4020E-008,1526.930000,2.4020E-008,1526.930000,2.4020E-008,1526.930000,2.4020E-008,1526.930000,2.4020E-008,1526.930000,2.4020E-008,1526.930000,2.4020E-008,1526.930000,2.4020E-008,1526.930000,2.4020E-008,1526.930000,2.4020E-008
1527.090000,5.8290E-009,1527.090000,5.8290E-009,1527.090000,5.8290E-009,1527.090000,5.8290E-009,1527.090000,5.8290E-009,1527.090000,5.8290E-009,1527.090000,5.8290E-009,1527.090000,5.8290E-009,1527.090000,5.8290E-009,1527.090000,5.8290E-009
1527.250000,3.1010E-008,1527.250000,3.1010E-008,1527.250000,3.1010E-008,1527.250000,3.1010E-008,1527.250000,3.1010E-008,1527.250000,3.1010E-008,1527.250000,3.1010E-008,1527.250000,3.1010E-008,1527.250000,3.1010E-008,1527.250000,3.1010E-008
1527.410000,3.7630E-008,1527.410000,3.7630E-008,1527.410000,3.7630E-008,1527.410000,3.7630E-008,1527.410000,3.7630E-008,1527.410000,3.7630E-008,1527.410000,3.7630E-008,1527.410000,3.7630E-008,1527.410000,3.7630E-008,1527.410000,3.7630E-008
1527.570000,5.5680E-008,1527.570000,5.5680E-008,1527.570000,5.5680E-008,1527.570000,5.5680E-008,1527.570000,5.5680E-008,1527.570000,5.5680E-008,1527.570000,5.5680E-008,1527.570000,5.5680E-008,1527.570000,5.5680E-008,1527.570000,5.5680E-008
1527.730000,8.8690E-008,1527.730000,8.8690E-008,1527.730000,8.8690E-008,1527.730000,8.8690E-008,1527.730000,8.8690E-008,1527.730000,8.8690E-008,1527.730000,8.8690E-008,1527.730000,8.8690E-008,1527.730000,8.8690E-008,1527.730000,8.8690E-008
1527.890000,1.2440E-007,1527.890000,1.2440E-007,1527.890000,1.2440E-007,1527.890000,1.2440E-007,1527.890000,1.2440E-007,1527.890000,1.2440E-007,1527.890000,1.2440E-007,1527.890000,1.2440E-007,1527.890000,1.2440E-007,1527.890000,1.2440E-007
1528.050000,2.3680E-007,1528.050000,2.3680E-007,1528.050000,2.3680E-007,1528.050000,2.3680E-007,1528.050000,2.3680E-007,1528.050000,2.3680E-007,1528.050000,2.3680E-007,1528.050000,2.3680E-007,1528.050000,2.3680E-007,1528.050000,2.3680E-007
1528.210000,3.4190E-007,1528.210000,3.4190E-007,1528.210000,3.4190E-007,1528.210000,3.4190E-007,1528.210000,3.4190E-007,1528.210000,3.4190E-007,1528.210000,3.4190E-007,1528.210000,3.4190E-007,1528.210000,3.4190E-007,1528.210000,3.4190E-007
1528.370000,5.6120E-007,1528.370000,5.6120E-007,1528.370000,5.6120E-007,1528.370000,5.6120E-007,1528.370000,5.6120E-007,1528.370000,5.6120E-007,1528.370000,5.6120E-007,1528.370000,5.6120E-007,1528.370000,5.6120E-007,1528.370000,5.6120E-007
1528.530000,3.4180E-005,1528.530000,3.4180E-005,1528.530000,3.4180E-005,1528.530000,3.4180E-005,1528.530000,3.4180E-005,1528.530000,3.4180E-005,1528.530000,3.4180E-005,1528.530000,3.4180E-005,1528.530000,3.4180E-005,1528.530000,3.4180E-005
1528.690000,3.1180E-006,1528.690000,3.1180E-006,1528.690000,3.1180E-006,1528.690000,3.1180E-006,1528.690000,3.1180E-006,1528.690000,3.1180E-006,1528.690000,3.1180E-006,1528.690000,3.1180E-006,1528.690000,3.1180E-006,1528.690000,3.1180E-006
1528.850000,1.1770E-006,1528.850000,1.1770E-006,1528.850000,1.1770E-006,1528.850000,1.1770E-006,1528.850000,1.1770E-006,1528.850000,1.1770E-006,1528.850000,1.1770E-006,1528.850000,1.1770E-006,1528.850000,1.1770E-006,1528.850000,1.1770E-006
1529.010000,1.2840E-005,1529.010000,1.2840E-005,1529.010000,1.2840E-005,1529.010000,1.2840E-005,1529.010000,1.2840E-005,1529.010000,1.2840E-005,1529.010000,1.2840E-005,1529.010000,1.2840E-005,1529.010000,1.2840E-005,1529.010000,1.2840E-005
1529.170000,1.5280E-006,1529.170000,1.5280E-006,1529.170000,1.5280E-006,1529.170000,1.5280E-006,1529.170000,1.5280E-006,1529.170000,1.5280E-006,1529.170000,1.5280E-006,1529.170000,1.5280E-006,1529.170000,1.5280E-006,1529.170000,1.5280E-006
1529.330000,9.6700E-007,1529.330000,9.6700E-007,1529.330000,9.6700E-007,1529.330000,9.6700E-007,1529.330000,9.6700E-007,1529.330000,9.6700E-007,1529.330000,9.6700E-007,1529.330000,9.6700E-007,1529.330000,9.6700E-007,1529.330000,9.6700E-007
1529.490000,1.1750E-006,1529.490000,1.1750E-006,1529.490000,1.1750E-006,1529.490000,1.1750E-006,1529.490000,1.1750E-006,1529.490000,1.1750E-006,1529.490000,1.1750E-006,1529.490000,1.1750E-006,1529.490000,1.1750E-006,1529.490000,1.1750E-006
1529.650000,4.6730E-005,1529.650000,4.6730E-005,1529.650000,4.6730E-005,1529.650000,4.6730E-005,1529.650000,4.6730E-005,1529.650000,4.6730E-005,1529.650000,4.6730E-005,1529.650000,4.6730E-005,1529.650000,4.6730E-005,1529.650000,4.6730E-005
1529.810000,5.3280E-006,1529.810000,5.3280E-006,1529.810000,5.3280E-006,1529.810000,5.3280E-006,1529.810000,5.3280E-006,1529.810000,5.3280E-006,1529.810000,5.3280E-006,1529.810000,5.3280E-006,1529.810000,5.3280E-006,1529.810000,5.3280E-006
1529.970000,1.0420E-006,1529.970000,1.0420E-006,1529.970000,1.0420E-006,1529.970000,1.0420E-006,1529.970000,1.0420E-006,1529.970000,1.0420E-006,1529.970000,1.0420E-006,1529.970000,1.0420E-006,1529.970000,1.0420E-006,1529.970000,1.0420E-006
1530.130000,8.9450E-007,1530.130000,8.9450E-007,1530.130000,8.9450E-007,1530.130000,8.9450E-007,1530.130000,8.9450E-007,1530.130000,8.9450E-007,1530.130000,8.9450E-007,1530.130000,8.9450E-007,1530.130000,8.9450E-007,1530.130000,8.9450E-007
1530.290000,7.8650E-007,1530.290000,7.8650E-007,1530.290000,7.8650E-007,1530.290000,7.8650E-007,1530.290000,7.8650E-007,1530.290000,7.8650E-007,1530.290000,7.8650E-007,1530.290000,7.8650E-007,1530.290000,7.8650E-007,1530.290000,7.8650E-007
1530.450000,7.6910E-007,1530.450000,7.6910E-007,1530.450000,7.6910E-007,1530.450000,7.6910E-007,1530.450000,7.6910E-007,1530.450000,7.6910E-007,1530.450000,7.6910E-007,1530.450000,7.6910E-007,1530.450000,7.6910E-007,1530.450000,7.6910E-007
1530.610000,1.1540E-006,1530.610000,1.1540E-006,1530.610000,1.1540E-006,1530.610000,1.1540E-006,1530.610000,1.1540E-006,1530.610000,1.1540E-006,1530.610000,1.1540E-006,1530.610000,1.1540E-006,1530.610000,1.1540E-006,1530.610000,1.1540E-006
1530.770000,9.3810E-005,1530.770000,9.3810E-005,1530.770000,9.3810E-005,1530.770000,9.3810E-005,1530.770000,9.3810E-005,1530.770000,9.3810E-005,1530.770000,9.3810E-005,1530.770000,9.3810E-005,1530.770000,9.3810E-005,1530.770000,9.3810E-005
1530.930000,1.9780E-006,1530.930000,1.9780E-006,1530.930000,1.9780E-006,1530.930000,1.9780E-006,1530.930000,1.9780E-006,1530.930000,1.9780E-006,1530.930000,1.9780E-006,1530.930000,1.9780E-006,1530.930000,1.9780E-006,1530.930000,1.9780E-006
1531.090000,9.7610E-007,1531.090000,9.7610E-007,1531.090000,9.7610E-007,1531.090000,9.7610E-007,1531.090000,9.7610E-007,1531.090000,9.7610E-007,1531.090000,9.7610E-007,1531.090000,9.7610E-007,1531.090000,9.7610E-007,1531.090000,9.7610E-007
1531.250000,9.8650E-007,1531.250000,9.8650E-007,1531.250000,9.8650E-007,1531.250000,9.8650E-007,1531.250000,9.8650E-007,1531.250000,9.8650E-007,1531.250000,9.8650E-007,1531.250000,9.8650E-007,1531.250000,9.8650E-007,1531.250000,9.8650E-007
1531.410000,1.0100E-006,1531.410000,1.0100E-006,1531.410000,1.0100E-006,1531.410000,1.0100E-006,1531.410000,1.0100E-006,1531.410000,1.0100E-006,1531.410000,1.0100E-006,1531.410000,1.0100E-006,1531.410000,1.0100E-006,1531.410000,1.0100E-006
1531.570000,8.2950E-007,1531.570000,8.2950E-007,1531.570000,8.2950E-007,1531.570000,8.2950E-007,1531.570000,8.2950E-007,1531.570000,8.2950E-007,1531.570000,8.2950E-007,1531.570000,8.2950E-007,1531.570000,8.2950E-007,1531.570000,8.2950E-007
1531.730000,1.0150E-006,1531.730000,1.0150E-006,1531.730000,1.0150E-006,1531.730000,1.0150E-006,1531.730000,1.0150E-006,1531.730000,1.0150E-006,1531.730000,1.0150E-006,1531.730000,1.0150E-006,1531.730000,1.0150E-006,1531.730000,1.0150E-006
1531.890000,7.6230E-005,1531.890000,7.6230E-005,1531.890000,7.6230E-005,1531.890000,7.6230E-005,1531.890000,7.6230E-005,1531.890000,7.6230E-005,1531.890000,7.6230E-005,1531.890000,7.6230E-005,1531.890000,7.6230E-005,1531.890000,7.6230E-005
