File,WaveData20070101_008.csv,
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,2.7230E-010,1520.050000,2.7230E-010,1520.050000,2.7230E-010,1520.050000,2.7230E-010,1520.050000,2.7230E-010,1520.050000,2.7230E-010,1520.050000,2.7230E-010,1520.050000,2.7230E-010,1520.050000,2.7230E-010,1520.050000,2.7230E-010
1520.210000,-5.2920E-009,1520.210000,-5.2920E-009,1520.210000,-5.2920E-009,1520.210000,-5.2920E-009,1520.210000,-5.2920E-009,1520.210000,-5.2920E-009,1520.210000,-5.2920E-009,1520.210000,-5.2920E-009,1520.210000,-5.2920E-009,1520.210000,-5.2920E-009
1520.370000,-1.4290E-008,1520.370000,-1.4290E-008,1520.370000,-1.4290E-008,1520.370000,-1.4290E-008,1520.370000,-1.4290E-008,1520.370000,-1.4290E-008,1520.370000,-1.4290E-008,1520.370000,-1.4290E-008,1520.370000,-1.4290E-008,1520.370000,-1.4290E-008
1520.530000,-4.1820E-009,1520.530000,-4.1820E-009,1520.530000,-4.1820E-009,1520.530000,-4.1820E-009,1520.530000,-4.1820E-009,1520.530000,-4.1820E-009,1520.530000,-4.1820E-009,1520.530000,-4.1820E-009,1520.530000,-4.1820E-009,1520.530000,-4.1820E-009
1520.690000,1.6990E-009,1520.690000,1.6990E-009,1520.690000,1.6990E-009,1520.690000,1.6990E-009,1520.690000,1.6990E-009,1520.690000,1.6990E-009,1520.690000,1.6990E-009,1520.690000,1.6990E-009,1520.690000,1.6990E-009,1520.690000,1.6990E-009
1520.850000,-2.8750E-008,1520.850000,-2.8750E-008,1520.850000,-2.8750E-008,1520.850000,-2.8750E-008,1520.850000,-2.8750E-008,1520.850000,-2.8750E-008,1520.850000,-2.8750E-008,1520.850000,-2.8750E-008,1520.850000,-2.8750E-008,1520.850000,-2.8750E-008
1521.010000,3.7030E-009,1521.010000,3.7030E-009,1521.010000,3.7030E-009,1521.010000,3.7030E-009,1521.010000,3.7030E-009,1521.010000,3.7030E-009,1521.010000,3.7030E-009,1521.010000,3.7030E-009,1521.010000,3.7030E-009,1521.010000,3.7030E-009
1521.170000,1.9170E-009,1521.170000,1.9170E-009,1521.170000,1.9170E-009,1521.170000,1.9170E-009,1521.170000,1.9170E-009,1521.170000,1.9170E-009,1521.170000,1.9170E-009,1521.170000,1.9170E-009,1521.170000,1.9170E-009,1521.170000,1.9170E-009
1521.330000,-8.0300E-009,1521.330000,-8.0300E-009,1521.330000,-8.0300E-009,1521.330000,-8.0300E-009,1521.330000,-8.0300E-009,1521.330000,-8.0300E-009,1521.330000,-8.0300E-009,1521.330000,-8.0300E-009,1521.330000,-8.0300E-009,1521.330000,-8.0300E-009
1521.490000,-5.4590E-009,1521.490000,-5.4590E-009,1521.490000,-5.4590E-009,1521.490000,-5.4590E-009,1521.490000,-5.4590E-009,1521.490000,-5.4590E-009,1521.490000,-5.4590E-009,1521.490000,-5.4590E-009,1521.490000,-5.4590E-009,1521.490000,-5.4590E-009
1521.650000,-4.4780E-009,1521.650000,-4.4780E-009,1521.650000,-4.4780E-009,1521.650000,-4.4780E-009,1521.650000,-4.4780E-009,1521.650000,-4.4780E-009,1521.650000,-4.4780E-009,1521.650000,-4.4780E-009,1521.650000,-4.4780E-009,1521.650000,-4.4780E-009
1521.810000,-2.4620E-009,1521.810000,-2.4620E-009,1521.810000,-2.4620E-009,1521.810000,-2.4620E-009,1521.810000,-2.4620E-009,1521.810000,-2.4620E-009,1521.810000,-2.4620E-009,1521.810000,-2.4620E-009,1521.810000,-2.4620E-009,1521.810000,-2.4620E-009
1521.970000,-1.8060E-008,1521.970000,-1.8060E-008,1521.970000,-1.8060E-008,1521.970000,-1.8060E-008,1521.970000,-1.8060E-008,1521.970000,-1.8060E-008,1521.970000,-1.8060E-008,1521.970000,-1.8060E-008,1521.970000,-1.8060E-008,1521.970000,-1.8060E-008
1522.130000,1.5440E-008,1522.130000,1.5440E-008,1522.130000,1.5440E-008,1522.130000,1.5440E-008,1522.130000,1.5440E-008,1522.130000,1.5440E-008,1522.130000,1.5440E-008,1522.130000,1.5440E-008,1522.130000,1.5440E-008,1522.130000,1.5440E-008
1522.290000,-1.0050E-008,1522.290000,-1.0050E-008,1522.290000,-1.0050E-008,1522.290000,-1.0050E-008,1522.290000,-1.0050E-008,1522.290000,-1.0050E-008,1522.290000,-1.0050E-008,1522.290000,-1.0050E-008,1522.290000,-1.0050E-008,1522.290000,-1.0050E-008
1522.450000,1.0870E-008,1522.450000,1.0870E-008,1522.450000,1.0870E-008,1522.450000,1.0870E-008,1522.450000,1.0870E-008,1522.450000,1.0870E-008,1522.450000,1.0870E-008,1522.450000,1.0870E-008,1522.450000,1.0870E-008,1522.450000,1.0870E-008
1522.610000,-1.1610E-008,1522.610000,-1.1610E-008,1522.610000,-1.1610E-008,1522.610000,-1.1610E-008,1522.610000,-1.1610E-008,1522.610000,-1.1610E-008,1522.610000,-1.1610E-008,1522.610000,-1.1610E-008,1522.610000,-1.1610E-008,1522.610000,-1.1610E-008
1522.770000,-1.4100E-008,1522.770000,-1.4100E-008,1522.770000,-1.4100E-008,1522.770000,-1.4100E-008,1522.770000,-1.4100E-008,1522.770000,-1.4100E-008,1522.770000,-1.4100E-008,1522.770000,-1.4100E-008,1522.770000,-1.4100E-008,1522.770000,-1.4100E-008
1522.930000,1.4920E-008,1522.930000,1.4920E-008,1522.930000,1.4920E-008,1522.930000,1.4920E-008,1522.930000,1.4920E-008,1522.930000,1.4920E-008,1522.930000,1.4920E-008,1522.930000,1.4920E-008,1522.930000,1.4920E-008,1522.930000,1.4920E-008
1523.090000,-6.9530E-009,1523.090000,-6.9530E-009,1523.090000,-6.9530E-009,1523.090000,-6.9530E-009,1523.090000,-6.9530E-009,1523.090000,-6.9530E-009,1523.090000,-6.9530E-009,1523.090000,-6.9530E-009,1523.090000,-6.9530E-009,1523.090000,-6.9530E-009
1523.250000,-1.3700E-009,1523.250000,-1.3700E-009,1523.250000,-1.3700E-009,1523.250000,-1.3700E-009,1523.250000,-1.3700E-009,1523.250000,-1.3700E-009,1523.250000,-1.3700E-009,1523.250000,-1.3700E-009,1523.250000,-1.3700E-009,1523.250000,-1.3700E-009
1523.410000,-1.0210E-008,1523.410000,-1.0210E-008,1523.410000,-1.0210E-008,1523.410000,-1.0210E-008,1523.410000,-1.0210E-008,1523.410000,-1.0210E-008,1523.410000,-1.0210E-008,1523.410000,-1.0210E-008,1523.410000,-1.0210E-008,1523.410000,-1.0210E-008
1523.570000,-2.0790E-008,1523.570000,-2.0790E-008,1523.570000,-2.0790E-008,1523.570000,-2.0790E-008,1523.570000,-2.0790E-008,1523.570000,-2.0790E-008,1523.570000,-2.0790E-008,1523.570000,-2.0790E-008,1523.570000,-2.0790E-008,1523.570000,-2.0790E-008
1523.730000,-2.1600E-008,1523.730000,-2.1600E-008,1523.730000,-2.1600E-008,1523.730000,-2.1600E-008,1523.730000,-2.1600E-008,1523.730000,-2.1600E-008,1523.730000,-2.1600E-008,1523.730000,-2.1600E-008,1523.730000,-2.1600E-008,1523.730000,-2.1600E-008
1523.890000,-8.9680E-009,1523.890000,-8.9680E-009,1523.890000,-8.9680E-009,1523.890000,-8.9680E-009,1523.890000,-8.9680E-009,1523.890000,-8.9680E-009,1523.890000,-8.9680E-009,1523.890000,-8.9680E-009,1523.890000,-8.9680E-009,1523.890000,-8.9680E-009
1524.050000,1.2170E-009,1524.050000,1.2170E-009,1524.050000,1.2170E-009,1524.050000,1.2170E-009,1524.050000,1.2170E-009,1524.050000,1.2170E-009,1524.050000,1.2170E-009,1524.050000,1.2170E-009,1524.050000,1.2170E-009,1524.050000,1.2170E-009
1524.210000,-4.9760E-009,1524.210000,-4.9760E-009,1524.210000,-4.9760E-009,1524.210000,-4.9760E-009,1524.210000,-4.9760E-009,1524.210000,-4.9760E-009,1524.210000,-4.9760E-009,1524.210000,-4.9760E-009,1524.210000,-4.9760E-009,1524.210000,-4.9760E-009
1524.370000,-5.6480E-010,1524.370000,-5.6480E-010,1524.370000,-5.6480E-010,1524.370000,-5.6480E-010,1524.370000,-5.6480E-010,1524.370000,-5.6480E-010,1524.370000,-5.6480E-010,1524.370000,-5.6480E-010,1524.370000,-5.6480E-010,1524.370000,-5.6480E-010
1524.530000,-1.4230E-008,1524.530000,-1.4230E-008,1524.530000,-1.4230E-008,1524.530000,-1.4230E-008,1524.530000,-1.4230E-008,1524.530000,-1.4230E-008,1524.530000,-1.4230E-008,1524.530000,-1.4230E-008,1524.530000,-1.4230E-008,1524.530000,-1.4230E-008
1524.690000,-2.1930E-009,1524.690000,-2.1930E-009,1524.690000,-2.1930E-009,1524.690000,-2.1930E-009,1524.690000,-2.1930E-009,1524.690000,-2.1930E-009,1524.690000,-2.1930E-009,1524.690000,-2.1930E-009,1524.690000,-2.1930E-009,1524.690000,-2.1930E-009
1524.850000,-4.7100E-009,1524.850000,-4.7100E-009,1524.850000,-4.7100E-009,1524.850000,-4.7100E-009,1524.850000,-4.7100E-009,1524.850000,-4.7100E-009,1524.850000,-4.7100E-009,1524.850000,-4.7100E-009,1524.850000,-4.7100E-009,1524.850000,-4.7100E-009
1525.010000,-2.8300E-008,1525.010000,-2.8300E-008,1525.010000,-2.8300E-008,1525.010000,-2.8300E-008,1525.010000,-2.8300E-008,1525.010000,-2.8300E-008,1525.010000,-2.8300E-008,1525.010000,-2.8300E-008,1525.010000,-2.8300E-008,1525.010000,-2.8300E-008
1525.170000,1.1060E-009,1525.170000,1.1060E-009,1525.170000,1.1060E-009,1525.170000,1.1060E-009,1525.170000,1.1060E-009,1525.170000,1.1060E-009,1525.170000,1.1060E-009,1525.170000,1.1060E-009,1525.170000,1.1060E-009,1525.170000,1.1060E-009
1525.330000,1.1080E-008,1525.330000,1.1080E-008,1525.330000,1.1080E-008,1525.330000,1.1080E-008,1525.330000,1.1080E-008,1525.330000,1.1080E-008,1525.330000,1.1080E-008,1525.330000,1.1080E-008,1525.330000,1.1080E-008,1525.330000,1.1080E-008
1525.490000,1.8900E-008,1525.490000,1.8900E-008,1525.490000,1.8900E-008,1525.490000,1.8900E-008,1525.490000,1.8900E-008,1525.490000,1.8900E-008,1525.490000,1.8900E-008,1525.490000,1.8900E-008,1525.490000,1.8900E-008,1525.490000,1.8900E-008
1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008,1525.650000,1.2790E-008
1525.810000,1.3870E-009,1525.810000,1.3870E-009,1525.810000,1.3870E-009,1525.810000,1.3870E-009,1525.810000,1.3870E-009,1525.810000,1.3870E-009,1525.810000,1.3870E-009,1525.810000,1.3870E-009,1525.810000,1.3870E-009,1525.810000,1.3870E-009
1525.970000,2.0950E-008,1525.970000,2.0950E-008,1525.970000,2.0950E-008,1525.970000,2.0950E-008,1525.970000,2.0950E-008,1525.970000,2.0950E-008,1525.970000,2.0950E-008,1525.970000,2.0950E-008,1525.970000,2.0950E-008,1525.970000,2.0950E-008
1526.130000,3.5080E-008,1526.130000,3.5080E-008,1526.130000,3.5080E-008,1526.130000,3.5080E-008,1526.130000,3.5080E-008,1526.130000,3.5080E-008,1526.130000,3.5080E-008,1526.130000,3.5080E-008,1526.130000,3.5080E-008,1526.130000,3.5080E-008
1526.290000,-2.4690E-008,1526.290000,-2.4690E-008,1526.290000,-2.4690E-008,1526.290000,-2.4690E-008,1526.290000,-2.4690E-008,1526.290000,-2.4690E-008,1526.290000,-2.4690E-008,1526.290000,-2.4690E-008,1526.290000,-2.4690E-008,1526.290000,-2.4690E-008
1526.450000,-4.8720E-009,1526.450000,-4.8720E-009,1526.450000,-4.8720E-009,1526.450000,-4.8720E-009,1526.450000,-4.8720E-009,1526.450000,-4.8720E-009,1526.450000,-4.8720E-009,1526.450000,-4.8720E-009,1526.450000,-4.8720E-009,1526.450000,-4.8720E-009
1526.610000,1.8800E-008,1526.610000,1.8800E-008,1526.610000,1.8800E-008,1526.610000,1.8800E-008,1526.610000,1.8800E-008,1526.610000,1.8800E-008,1526.610000,1.8800E-008,1526.610000,1.8800E-008,1526.610000,1.8800E-008,1526.610000,1.8800E-008
1526.770000,1.3400E-008,1526.770000,1.3400E-008,1526.770000,1.3400E-008,1526.770000,1.3400E-008,1526.770000,1.3400E-008,1526.770000,1.3400E-008,1526.770000,1.3400E-008,1526.770000,1.3400E-008,1526.770000,1.3400E-008,1526.770000,1.3400E-008
1526.930000,4.1190E-009,1526.930000,4.1190E-009,1526.930000,4.1190E-009,1526.930000,4.1190E-009,1526.930000,4.1190E-009,1526.930000,4.1190E-009,1526.930000,4.1190E-009,1526.930000,4.1190E-009,1526.930000,4.1190E-009,1526.930000,4.1190E-009
1527.090000,1.3070E-008,1527.090000,1.3070E-008,1527.090000,1.3070E-008,1527.090000,1.3070E-008,1527.090000,1.3070E-008,1527.090000,1.3070E-008,1527.090000,1.3070E-008,1527.090000,1.3070E-008,1527.090000,1.3070E-008,1527.090000,1.3070E-008
1527.250000,1.4570E-009,1527.250000,1.4570E-009,1527.250000,1.4570E-009,1527.250000,1.4570E-009,1527.250000,1.4570E-009,1527.250000,1.4570E-009,1527.250000,1.4570E-009,1527.250000,1.4570E-009,1527.250000,1.4570E-009,1527.250000,1.4570E-009
1527.410000,5.7270E-009,1527.410000,5.7270E-009,1527.410000,5.7270E-009,1527.410000,5.7270E-009,1527.410000,5.7270E-009,1527.410000,5.7270E-009,1527.410000,5.7270E-009,1527.410000,5.7270E-009,1527.410000,5.7270E-009,1527.410000,5.7270E-009
1527.570000,2.1910E-008,1527.570000,2.1910E-008,1527.570000,2.1910E-008,1527.570000,2.1910E-008,1527.570000,2.1910E-008,1527.570000,2.1910E-008,1527.570000,2.1910E-008,1527.570000,2.1910E-008,1527.570000,2.1910E-008,1527.570000,2.1910E-008
1527.730000,2.9190E-008,1527.730000,2.9190E-008,1527.730000,2.9190E-008,1527.730000,2.9190E-008,1527.730000,2.9190E-008,1527.730000,2.9190E-008,1527.730000,2.9190E-008,1527.730000,2.9190E-008,1527.730000,2.9190E-008,1527.730000,2.9190E-008
1527.890000,2.7930E-008,1527.890000,2.7930E-008,1527.890000,2.7930E-008,1527.890000,2.7930E-008,1527.890000,2.7930E-008,1527.890000,2.7930E-008,1527.890000,2.7930E-008,1527.890000,2.7930E-008,1527.890000,2.7930E-008,1527.890000,2.7930E-008
1528.050000,3.9780E-008,1528.050000,3.9780E-008,1528.050000,3.9780E-008,1528.050000,3.9780E-008,1528.050000,3.9780E-008,1528.050000,3.9780E-008,1528.050000,3.9780E-008,1528.050000,3.9780E-008,1528.050000,3.9780E-008,1528.050000,3.9780E-008
1528.210000,5.3240E-008,1528.210000,5.3240E-008,1528.210000,5.3240E-008,1528.210000,5.3240E-008,1528.210000,5.3240E-008,1528.210000,5.3240E-008,1528.210000,5.3240E-008,1528.210000,5.3240E-008,1528.210000,5.3240E-008,1528.210000,5.3240E-008
1528.370000,6.7410E-008,1528.370000,6.7410E-008,1528.370000,6.7410E-008,1528.370000,6.7410E-008,1528.370000,6.7410E-008,1528.370000,6.7410E-008,1528.370000,6.7410E-008,1528.370000,6.7410E-008,1528.370000,6.7410E-008,1528.370000,6.7410E-008
1528.530000,9.5890E-008,1528.530000,9.5890E-008,1528.530000,9.5890E-008,1528.530000,9.5890E-008,1528.530000,9.5890E-008,1528.530000,9.5890E-008,1528.530000,9.5890E-008,1528.530000,9.5890E-008,1528.530000,9.5890E-008,1528.530000,9.5890E-008
1528.690000,1.2180E-007,1528.690000,1.2180E-007,1528.690000,1.2180E-007,1528.690000,1.2180E-007,1528.690000,1.2180E-007,1528.690000,1.2180E-007,1528.690000,1.2180E-007,1528.690000,1.2180E-007,1528.690000,1.2180E-007,1528.690000,1.2180E-007
1528.850000,2.1140E-007,1528.850000,2.1140E-007,1528.850000,2.1140E-007,1528.850000,2.1140E-007,1528.850000,2.1140E-007,1528.850000,2.1140E-007,1528.850000,2.1140E-007,1528.850000,2.1140E-007,1528.850000,2.1140E-007,1528.850000,2.1140E-007
1529.010000,2.4970E-007,1529.010000,2.4970E-007,1529.010000,2.4970E-007,1529.010000,2.4970E-007,1529.010000,2.4970E-007,1529.010000,2.4970E-007,1529.010000,2.4970E-007,1529.010000,2.4970E-007,1529.010000,2.4970E-007,1529.010000,2.4970E-007
1529.170000,3.3000E-007,1529.170000,3.3000E-007,1529.170000,3.3000E-007,1529.170000,3.3000E-007,1529.170000,3.3000E-007,1529.170000,3.3000E-007,1529.170000,3.3000E-007,1529.170000,3.3000E-007,1529.170000,3.3000E-007,1529.170000,3.3000E-007
1529.330000,5.3830E-007,1529.330000,5.3830E-007,1529.330000,5.3830E-007,1529.330000,5.3830E-007,1529.330000,5.3830E-007,1529.330000,5.3830E-007,1529.330000,5.3830E-007,1529.330000,5.3830E-007,1529.330000,5.3830E-007,1529.330000,5.3830E-007
1529.490000,6.5430E-007,1529.490000,6.5430E-007,1529.490000,6.5430E-007,1529.490000,6.5430E-007,1529.490000,6.5430E-007,1529.490000,6.5430E-007,1529.490000,6.5430E-007,1529.490000,6.5430E-007,1529.490000,6.5430E-007,1529.490000,6.5430E-007
1529.650000,7.6580E-007,1529.650000,7.6580E-007,1529.650000,7.6580E-007,1529.650000,7.6580E-007,1529.650000,7.6580E-007,1529.650000,7.6580E-007,1529.650000,7.6580E-007,1529.650000,7.6580E-007,1529.650000,7.6580E-007,1529.650000,7.6580E-007
1529.810000,3.8780E-005,1529.810000,3.8780E-005,1529.810000,3.8780E-005,1529.810000,3.8780E-005,1529.810000,3.8780E-005,1529.810000,3.8780E-005,1529.810000,3.8780E-005,1529.810000,3.8780E-005,1529.810000,3.8780E-005,1529.810000,3.8780E-005
1529.970000,3.9870E-006,1529.970000,3.9870E-006,1529.970000,3.9870E-006,1529.970000,3.9870E-006,1529.970000,3.9870E-006,1529.970000,3.9870E-006,1529.970000,3.9870E-006,1529.970000,3.9870E-006,1529.970000,3.9870E-006,1529.970000,3.9870E-006
1530.130000,8.0240E-007,1530.130000,8.0240E-007,1530.130000,8.0240E-007,1530.130000,8.0240E-007,1530.130000,8.0240E-007,1530.130000,8.0240E-007,1530.130000,8.0240E-007,1530.130000,8.0240E-007,1530.130000,8.0240E-007,1530.130000,8.0240E-007
1530.290000,6.9970E-007,1530.290000,6.9970E-007,1530.290000,6.9970E-007,1530.290000,6.9970E-007,1530.290000,6.9970E-007,1530.290000,6.9970E-007,1530.290000,6.9970E-007,1530.290000,6.9970E-007,1530.290000,6.9970E-007,1530.290000,6.9970E-007
1530.450000,8.7640E-007,1530.450000,8.7640E-007,1530.450000,8.7640E-007,1530.450000,8.7640E-007,1530.450000,8.7640E-007,1530.450000,8.7640E-007,1530.450000,8.7640E-007,1530.450000,8.7640E-007,1530.450000,8.7640E-007,1530.450000,8.7640E-007
1530.610000,9.3820E-007,1530.610000,9.3820E-007,1530.610000,9.3820E-007,1530.610000,9.3820E-007,1530.610000,9.3820E-007,1530.610000,9.3820E-007,1530.610000,9.3820E-007,1530.610000,9.3820E-007,1530.610000,9.3820E-007,1530.610000,9.3820E-007
1530.770000,8.6930E-007,1530.770000,8.6930E-007,1530.770000,8.6930E-007,1530.770000,8.6930E-007,1530.770000,8.6930E-007,1530.770000,8.6930E-007,1530.770000,8.6930E-007,1530.770000,8.6930E-007,1530.770000,8.6930E-007,1530.770000,8.6930E-007
1530.930000,5.2180E-005,1530.930000,5.2180E-005,1530.930000,5.2180E-005,1530.930000,5.2180E-005,1530.930000,5.2180E-005,1530.930000,5.2180E-005,1530.930000,5.2180E-005,1530.930000,5.2180E-005,1530.930000,5.2180E-005,1530.930000,5.2180E-005
1531.090000,6.3250E-006,1531.090000,6.3250E-006,1531.090000,6.3250E-006,1531.090000,6.3250E-006,1531.090000,6.3250E-006,1531.090000,6.3250E-006,1531.090000,6.3250E-006,1531.090000,6.3250E-006,1531.090000,6.3250E-006,1531.090000,6.3250E-006
1531.250000,8.9090E-007,1531.250000,8.9090E-007,1531.250000,8.9090E-007,1531.250000,8.9090E-007,1531.250000,8.9090E-007,1531.250000,8.9090E-007,1531.250000,8.9090E-007,1531.250000,8.9090E-007,1531.250000,8.9090E-007,1531.250000,8.9090E-007
1531.410000,8.6660E-007,1531.410000,8.6660E-007,1531.410000,8.6660E-007,1531.410000,8.6660E-007,1531.410000,8.6660E-007,1531.410000,8.6660E-007,1531.410000,8.6660E-007,1531.410000,8.6660E-007,1531.410000,8.6660E-007,1531.410000,8.6660E-007
1531.570000,9.7610E-006,1531.570000,9.7610E-006,1531.570000,9.7610E-006,1531.570000,9.7610E-006,1531.570000,9.7610E-006,1531.570000,9.7610E-006,1531.570000,9.7610E-006,1531.570000,9.7610E-006,1531.570000,9.7610E-006,1531.570000,9.7610E-006
1531.730000,1.1470E-006,1531.730000,1.1470E-006,1531.730000,1.1470E-006,1531.730000,1.1470E-006,1531.730000,1.1470E-006,1531.730000,1.1470E-006,1531.730000,1.1470E-006,1531.730000,1.1470E-006,1531.730000,1.1470E-006,1531.730000,1.1470E-006
1531.890000,8.7780E-007,1531.890000,8.7780E-007,1531.890000,8.7780E-007,1531.890000,8.7780E-007,1531.890000,8.7780E-007,1531.890000,8.7780E-007,1531.890000,8.7780E-007,1531.890000,8.7780E-007,1531.890000,8.7780E-007,1531.890000,8.7780E-007
