File,WaveData20070101_049.csv,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,-4.1380E-010,1520.050000,-4.1380E-010,1520.050000,-4.1380E-010,1520.050000,-4.1380E-010,1520.050000,-4.1380E-010,1520.050000,-4.1380E-010,1520.050000,-4.1380E-010,1520.050000,-4.1380E-010,1520.050000,-4.1380E-010,1520.050000,-4.1380E-010
1520.210000,-4.7590E-009,1520.210000,-4.7590E-009,1520.210000,-4.7590E-009,1520.210000,-4.7590E-009,1520.210000,-4.7590E-009,1520.210000,-4.7590E-009,1520.210000,-4.7590E-009,1520.210000,-4.7590E-009,1520.210000,-4.7590E-009,1520.210000,-4.7590E-009
1520.370000,-5.3910E-009,1520.370000,-5.3910E-009,1520.370000,-5.3910E-009,1520.370000,-5.3910E-009,1520.370000,-5.3910E-009,1520.370000,-5.3910E-009,1520.370000,-5.3910E-009,1520.370000,-5.3910E-009,1520.370000,-5.3910E-009,1520.370000,-5.3910E-009
1520.530000,-1.9760E-008,1520.530000,-1.9760E-008,1520.530000,-1.9760E-008,1520.530000,-1.9760E-008,1520.530000,-1.9760E-008,1520.530000,-1.9760E-008,1520.530000,-1.9760E-008,1520.530000,-1.9760E-008,1520.530000,-1.9760E-008,1520.530000,-1.9760E-008
1520.690000,7.0250E-009,1520.690000,7.0250E-009,1520.690000,7.0250E-009,1520.690000,7.0250E-009,1520.690000,7.0250E-009,1520.690000,7.0250E-009,1520.690000,7.0250E-009,1520.690000,7.0250E-009,1520.690000,7.0250E-009,1520.690000,7.0250E-009
1520.850000,-3.5830E-009,1520.850000,-3.5830E-009,1520.850000,-3.5830E-009,1520.850000,-3.5830E-009,1520.850000,-3.5830E-009,1520.850000,-3.5830E-009,1520.850000,-3.5830E-009,1520.850000,-3.5830E-009,1520.850000,-3.5830E-009,1520.850000,-3.5830E-009
1521.010000,2.2870E-009,1521.010000,2.2870E-009,1521.010000,2.2870E-009,1521.010000,2.2870E-009,1521.010000,2.2870E-009,1521.010000,2.2870E-009,1521.010000,2.2870E-009,1521.010000,2.2870E-009,1521.010000,2.2870E-009,1521.010000,2.2870E-009
1521.170000,-7.0600E-009,1521.170000,-7.0600E-009,1521.170000,-7.0600E-009,1521.170000,-7.0600E-009,1521.170000,-7.0600E-009,1521.170000,-7.0600E-009,1521.170000,-7.0600E-009,1521.170000,-7.0600E-009,1521.170000,-7.0600E-009,1521.170000,-7.0600E-009
1521.330000,1.0450E-009,1521.330000,1.0450E-009,1521.330000,1.0450E-009,1521.330000,1.0450E-009,1521.330000,1.0450E-009,1521.330000,1.0450E-009,1521.330000,1.0450E-009,1521.330000,1.0450E-009,1521.330000,1.0450E-009,1521.330000,1.0450E-009
1521.490000,-2.2350E-008,1521.490000,-2.2350E-008,1521.490000,-2.2350E-008,1521.490000,-2.2350E-008,1521.490000,-2.2350E-008,1521.490000,-2.2350E-008,1521.490000,-2.2350E-008,1521.490000,-2.2350E-008,1521.490000,-2.2350E-008,1521.490000,-2.2350E-008
1521.650000,3.5630E-009,1521.650000,3.5630E-009,1521.650000,3.5630E-009,1521.650000,3.5630E-009,1521.650000,3.5630E-009,1521.650000,3.5630E-009,1521.650000,3.5630E-009,1521.650000,3.5630E-009,1521.650000,3.5630E-009,1521.650000,3.5630E-009
1521.810000,-1.4960E-008,1521.810000,-1.4960E-008,1521.810000,-1.4960E-008,1521.810000,-1.4960E-008,1521.810000,-1.4960E-008,1521.810000,-1.4960E-008,1521.810000,-1.4960E-008,1521.810000,-1.4960E-008,1521.810000,-1.4960E-008,1521.810000,-1.4960E-008
1521.970000,-8.7190E-010,1521.970000,-8.7190E-010,1521.970000,-8.7190E-010,1521.970000,-8.7190E-010,1521.970000,-8.7190E-010,1521.970000,-8.7190E-010,1521.970000,-8.7190E-010,1521.970000,-8.7190E-010,1521.970000,-8.7190E-010,1521.970000,-8.7190E-010
1522.130000,5.0560E-009,1522.130000,5.0560E-009,1522.130000,5.0560E-009,1522.130000,5.0560E-009,1522.130000,5.0560E-009,1522.130000,5.0560E-009,1522.130000,5.0560E-009,1522.130000,5.0560E-009,1522.130000,5.0560E-009,1522.130000,5.0560E-009
1522.290000,-1.0340E-008,1522.290000,-1.0340E-008,1522.290000,-1.0340E-008,1522.290000,-1.0340E-008,1522.290000,-1.0340E-008,1522.290000,-1.0340E-008,1522.290000,-1.0340E-008,1522.290000,-1.0340E-008,1522.290000,-1.0340E-008,1522.290000,-1.0340E-008
1522.450000,-2.1360E-008,1522.450000,-2.1360E-008,1522.450000,-2.1360E-008,1522.450000,-2.1360E-008,1522.450000,-2.1360E-008,1522.450000,-2.1360E-008,1522.450000,-2.1360E-008,1522.450000,-2.1360E-008,1522.450000,-2.1360E-008,1522.450000,-2.1360E-008
1522.610000,7.6230E-009,1522.610000,7.6230E-009,1522.610000,7.6230E-009,1522.610000,7.6230E-009,1522.610000,7.6230E-009,1522.610000,7.6230E-009,1522.610000,7.6230E-009,1522.610000,7.6230E-009,1522.610000,7.6230E-009,1522.610000,7.6230E-009
1522.770000,-2.0930E-008,1522.770000,-2.0930E-008,1522.770000,-2.0930E-008,1522.770000,-2.0930E-008,1522.770000,-2.0930E-008,1522.770000,-2.0930E-008,1522.770000,-2.0930E-008,1522.770000,-2.0930E-008,1522.770000,-2.0930E-008,1522.770000,-2.0930E-008
1522.930000,-1.9960E-008,1522.930000,-1.9960E-008,1522.930000,-1.9960E-008,1522.930000,-1.9960E-008,1522.930000,-1.9960E-008,1522.930000,-1.9960E-008,1522.930000,-1.9960E-008,1522.930000,-1.9960E-008,1522.930000,-1.9960E-008,1522.930000,-1.9960E-008
1523.090000,-1.0530E-008,1523.090000,-1.0530E-008,1523.090000,-1.0530E-008,1523.090000,-1.0530E-008,1523.090000,-1.0530E-008,1523.090000,-1.0530E-008,1523.090000,-1.0530E-008,1523.090000,-1.0530E-008,1523.090000,-1.0530E-008,1523.090000,-1.0530E-008
1523.250000,-1.4770E-008,1523.250000,-1.4770E-008,1523.250000,-1.4770E-008,1523.250000,-1.4770E-008,1523.250000,-1.4770E-008,1523.250000,-1.4770E-008,1523.250000,-1.4770E-008,1523.250000,-1.4770E-008,1523.250000,-1.4770E-008,1523.250000,-1.4770E-008
1523.410000,-8.7340E-009,1523.410000,-8.7340E-009,1523.410000,-8.7340E-009,1523.410000,-8.7340E-009,1523.410000,-8.7340E-009,1523.410000,-8.7340E-009,1523.410000,-8.7340E-009,1523.410000,-8.7340E-009,1523.410000,-8.7340E-009,1523.410000,-8.7340E-009
1523.570000,-5.4150E-009,1523.570000,-5.4150E-009,1523.570000,-5.4150E-009,1523.570000,-5.4150E-009,1523.570000,-5.4150E-009,1523.570000,-5.4150E-009,1523.570000,-5.4150E-009,1523.570000,-5.4150E-009,1523.570000,-5.4150E-009,1523.570000,-5.4150E-009
1523.730000,-4.3710E-009,1523.730000,-4.3710E-009,1523.730000,-4.3710E-009,1523.730000,-4.3710E-009,1523.730000,-4.3710E-009,1523.730000,-4.3710E-009,1523.730000,-4.3710E-009,1523.730000,-4.3710E-009,1523.730000,-4.3710E-009,1523.730000,-4.3710E-009
1523.890000,-6.1520E-009,1523.890000,-6.1520E-009,1523.890000,-6.1520E-009,1523.890000,-6.1520E-009,1523.890000,-6.1520E-009,1523.890000,-6.1520E-009,1523.890000,-6.1520E-009,1523.890000,-6.1520E-009,1523.890000,-6.1520E-009,1523.890000,-6.1520E-009
1524.050000,-1.6110E-008,1524.050000,-1.6110E-008,1524.050000,-1.6110E-008,1524.050000,-1.6110E-008,1524.050000,-1.6110E-008,1524.050000,-1.6110E-008,1524.050000,-1.6110E-008,1524.050000,-1.6110E-008,1524.050000,-1.6110E-008,1524.050000,-1.6110E-008
1524.210000,-6.1820E-009,1524.210000,-6.1820E-009,1524.210000,-6.1820E-009,1524.210000,-6.1820E-009,1524.210000,-6.1820E-009,1524.210000,-6.1820E-009,1524.210000,-6.1820E-009,1524.210000,-6.1820E-009,1524.210000,-6.1820E-009,1524.210000,-6.1820E-009
1524.370000,-4.3110E-009,1524.370000,-4.3110E-009,1524.370000,-4.3110E-009,1524.370000,-4.3110E-009,1524.370000,-4.3110E-009,1524.370000,-4.3110E-009,1524.370000,-4.3110E-009,1524.370000,-4.3110E-009,1524.370000,-4.3110E-009,1524.370000,-4.3110E-009
1524.530000,0.0000E000,1524.530000,0.0000E000,1524.530000,0.0000E000,1524.530000,0.0000E000,1524.530000,0.0000E000,1524.530000,0.0000E000,1524.530000,0.0000E000,1524.530000,0.0000E000,1524.530000,0.0000E000,1524.530000,0.0000E000
1524.690000,-4.9940E-009,1524.690000,-4.9940E-009,1524.690000,-4.9940E-009,1524.690000,-4.9940E-009,1524.690000,-4.9940E-009,1524.690000,-4.9940E-009,1524.690000,-4.9940E-009,1524.690000,-4.9940E-009,1524.690000,-4.9940E-009,1524.690000,-4.9940E-009
1524.850000,1.1600E-008,1524.850000,1.1600E-008,1524.850000,1.1600E-008,1524.850000,1.1600E-008,1524.850000,1.1600E-008,1524.850000,1.1600E-008,1524.850000,1.1600E-008,1524.850000,1.1600E-008,1524.850000,1.1600E-008,1524.850000,1.1600E-008
1525.010000,1.1540E-008,1525.010000,1.1540E-008,1525.010000,1.1540E-008,1525.010000,1.1540E-008,1525.010000,1.1540E-008,1525.010000,1.1540E-008,1525.010000,1.1540E-008,1525.010000,1.1540E-008,1525.010000,1.1540E-008,1525.010000,1.1540E-008
1525.170000,5.5440E-009,1525.170000,5.5440E-009,1525.170000,5.5440E-009,1525.170000,5.5440E-009,1525.170000,5.5440E-009,1525.170000,5.5440E-009,1525.170000,5.5440E-009,1525.170000,5.5440E-009,1525.170000,5.5440E-009,1525.170000,5.5440E-009
1525.330000,3.9700E-009,1525.330000,3.9700E-009,1525.330000,3.9700E-009,1525.330000,3.9700E-009,1525.330000,3.9700E-009,1525.330000,3.9700E-009,1525.330000,3.9700E-009,1525.330000,3.9700E-009,1525.330000,3.9700E-009,1525.330000,3.9700E-009
1525.490000,-5.1720E-009,1525.490000,-5.1720E-009,1525.490000,-5.1720E-009,1525.490000,-5.1720E-009,1525.490000,-5.1720E-009,1525.490000,-5.1720E-009,1525.490000,-5.1720E-009,1525.490000,-5.1720E-009,1525.490000,-5.1720E-009,1525.490000,-5.1720E-009
1525.650000,-1.6860E-008,1525.650000,-1.6860E-008,1525.650000,-1.6860E-008,1525.650000,-1.6860E-008,1525.650000,-1.6860E-008,1525.650000,-1.6860E-008,1525.650000,-1.6860E-008,1525.650000,-1.6860E-008,1525.650000,-1.6860E-008,1525.650000,-1.6860E-008
1525.810000,-5.5060E-009,1525.810000,-5.5060E-009,1525.810000,-5.5060E-009,1525.810000,-5.5060E-009,1525.810000,-5.5060E-009,1525.810000,-5.5060E-009,1525.810000,-5.5060E-009,1525.810000,-5.5060E-009,1525.810000,-5.5060E-009,1525.810000,-5.5060E-009
1525.970000,-1.2130E-008,1525.970000,-1.2130E-008,1525.970000,-1.2130E-008,1525.970000,-1.2130E-008,1525.970000,-1.2130E-008,1525.970000,-1.2130E-008,1525.970000,-1.2130E-008,1525.970000,-1.2130E-008,1525.970000,-1.2130E-008,1525.970000,-1.2130E-008
1526.130000,-6.8730E-009,1526.130000,-6.8730E-009,1526.130000,-6.8730E-009,1526.130000,-6.8730E-009,1526.130000,-6.8730E-009,1526.130000,-6.8730E-009,1526.130000,-6.8730E-009,1526.130000,-6.8730E-009,1526.130000,-6.8730E-009,1526.130000,-6.8730E-009
1526.290000,1.1360E-008,1526.290000,1.1360E-008,1526.290000,1.1360E-008,1526.290000,1.1360E-008,1526.290000,1.1360E-008,1526.290000,1.1360E-008,1526.290000,1.1360E-008,1526.290000,1.1360E-008,1526.290000,1.1360E-008,1526.290000,1.1360E-008
1526.450000,-3.7000E-009,1526.450000,-3.7000E-009,1526.450000,-3.7000E-009,1526.450000,-3.7000E-009,1526.450000,-3.7000E-009,1526.450000,-3.7000E-009,1526.450000,-3.7000E-009,1526.450000,-3.7000E-009,1526.450000,-3.7000E-009,1526.450000,-3.7000E-009
1526.610000,7.9590E-009,1526.610000,7.9590E-009,1526.610000,7.9590E-009,1526.610000,7.9590E-009,1526.610000,7.9590E-009,1526.610000,7.9590E-009,1526.610000,7.9590E-009,1526.610000,7.9590E-009,1526.610000,7.9590E-009,1526.610000,7.9590E-009
1526.770000,-9.8000E-009,1526.770000,-9.8000E-009,1526.770000,-9.8000E-009,1526.770000,-9.8000E-009,1526.770000,-9.8000E-009,1526.770000,-9.8000E-009,1526.770000,-9.8000E-009,1526.770000,-9.8000E-009,1526.770000,-9.8000E-009,1526.770000,-9.8000E-009
1526.930000,-4.8040E-009,1526.930000,-4.8040E-009,1526.930000,-4.8040E-009,1526.930000,-4.8040E-009,1526.930000,-4.8040E-009,1526.930000,-4.8040E-009,1526.930000,-4.8040E-009,1526.930000,-4.8040E-009,1526.930000,-4.8040E-009,1526.930000,-4.8040E-009
1527.090000,5.3720E-009,1527.090000,5.3720E-009,1527.090000,5.3720E-009,1527.090000,5.3720E-009,1527.090000,5.3720E-009,1527.090000,5.3720E-009,1527.090000,5.3720E-009,1527.090000,5.3720E-009,1527.090000,5.3720E-009,1527.090000,5.3720E-009
1527.250000,-3.4930E-009,1527.250000,-3.4930E-009,1527.250000,-3.4930E-009,1527.250000,-3.4930E-009,1527.250000,-3.4930E-009,1527.250000,-3.4930E-009,1527.250000,-3.4930E-009,1527.250000,-3.4930E-009,1527.250000,-3.4930E-009,1527.250000,-3.4930E-009
1527.410000,-2.7760E-009,1527.410000,-2.7760E-009,1527.410000,-2.7760E-009,1527.410000,-2.7760E-009,1527.410000,-2.7760E-009,1527.410000,-2.7760E-009,1527.410000,-2.7760E-009,1527.410000,-2.7760E-009,1527.410000,-2.7760E-009,1527.410000,-2.7760E-009
1527.570000,1.5680E-009,1527.570000,1.5680E-009,1527.570000,1.5680E-009,1527.570000,1.5680E-009,1527.570000,1.5680E-009,1527.570000,1.5680E-009,1527.570000,1.5680E-009,1527.570000,1.5680E-009,1527.570000,1.5680E-009,1527.570000,1.5680E-009
1527.730000,3.2470E-009,1527.730000,3.2470E-009,1527.730000,3.2470E-009,1527.730000,3.2470E-009,1527.730000,3.2470E-009,1527.730000,3.2470E-009,1527.730000,3.2470E-009,1527.730000,3.2470E-009,1527.730000,3.2470E-009,1527.730000,3.2470E-009
1527.890000,3.8390E-009,1527.890000,3.8390E-009,1527.890000,3.8390E-009,1527.890000,3.8390E-009,1527.890000,3.8390E-009,1527.890000,3.8390E-009,1527.890000,3.8390E-009,1527.890000,3.8390E-009,1527.890000,3.8390E-009,1527.890000,3.8390E-009
1528.050000,-4.2980E-009,1528.050000,-4.2980E-009,1528.050000,-4.2980E-009,1528.050000,-4.2980E-009,1528.050000,-4.2980E-009,1528.050000,-4.2980E-009,1528.050000,-4.2980E-009,1528.050000,-4.2980E-009,1528.050000,-4.2980E-009,1528.050000,-4.2980E-009
1528.210000,1.0760E-008,1528.210000,1.0760E-008,1528.210000,1.0760E-008,1528.210000,1.0760E-008,1528.210000,1.0760E-008,1528.210000,1.0760E-008,1528.210000,1.0760E-008,1528.210000,1.0760E-008,1528.210000,1.0760E-008,1528.210000,1.0760E-008
1528.370000,1.4110E-008,1528.370000,1.4110E-008,1528.370000,1.4110E-008,1528.370000,1.4110E-008,1528.370000,1.4110E-008,1528.370000,1.4110E-008,1528.370000,1.4110E-008,1528.370000,1.4110E-008,1528.370000,1.4110E-008,1528.370000,1.4110E-008
1528.530000,4.3740E-010,1528.530000,4.3740E-010,1528.530000,4.3740E-010,1528.530000,4.3740E-010,1528.530000,4.3740E-010,1528.530000,4.3740E-010,1528.530000,4.3740E-010,1528.530000,4.3740E-010,1528.530000,4.3740E-010,1528.530000,4.3740E-010
1528.690000,-2.5590E-009,1528.690000,-2.5590E-009,1528.690000,-2.5590E-009,1528.690000,-2.5590E-009,1528.690000,-2.5590E-009,1528.690000,-2.5590E-009,1528.690000,-2.5590E-009,1528.690000,-2.5590E-009,1528.690000,-2.5590E-009,1528.690000,-2.5590E-009
1528.850000,-1.6360E-008,1528.850000,-1.6360E-008,1528.850000,-1.6360E-008,1528.850000,-1.6360E-008,1528.850000,-1.6360E-008,1528.850000,-1.6360E-008,1528.850000,-1.6360E-008,1528.850000,-1.6360E-008,1528.850000,-1.6360E-008,1528.850000,-1.6360E-008
1529.010000,1.3810E-008,1529.010000,1.3810E-008,1529.010000,1.3810E-008,1529.010000,1.3810E-008,1529.010000,1.3810E-008,1529.010000,1.3810E-008,1529.010000,1.3810E-008,1529.010000,1.3810E-008,1529.010000,1.3810E-008,1529.010000,1.3810E-008
1529.170000,9.7130E-009,1529.170000,9.7130E-009,1529.170000,9.7130E-009,1529.170000,9.7130E-009,1529.170000,9.7130E-009,1529.170000,9.7130E-009,1529.170000,9.7130E-009,1529.170000,9.7130E-009,1529.170000,9.7130E-009,1529.170000,9.7130E-009
1529.330000,-3.9920E-009,1529.330000,-3.9920E-009,1529.330000,-3.9920E-009,1529.330000,-3.9920E-009,1529.330000,-3.9920E-009,1529.330000,-3.9920E-009,1529.330000,-3.9920E-009,1529.330000,-3.9920E-009,1529.330000,-3.9920E-009,1529.330000,-3.9920E-009
1529.490000,3.5010E-009,1529.490000,3.5010E-009,1529.490000,3.5010E-009,1529.490000,3.5010E-009,1529.490000,3.5010E-009,1529.490000,3.5010E-009,1529.490000,3.5010E-009,1529.490000,3.5010E-009,1529.490000,3.5010E-009,1529.490000,3.5010E-009
1529.650000,1.3710E-008,1529.650000,1.3710E-008,1529.650000,1.3710E-008,1529.650000,1.3710E-008,1529.650000,1.3710E-008,1529.650000,1.3710E-008,1529.650000,1.3710E-008,1529.650000,1.3710E-008,1529.650000,1.3710E-008,1529.650000,1.3710E-008
1529.810000,3.2970E-010,1529.810000,3.2970E-010,1529.810000,3.2970E-010,1529.810000,3.2970E-010,1529.810000,3.2970E-010,1529.810000,3.2970E-010,1529.810000,3.2970E-010,1529.810000,3.2970E-010,1529.810000,3.2970E-010,1529.810000,3.2970E-010
1529.970000,-2.6380E-008,1529.970000,-2.6380E-008,1529.970000,-2.6380E-008,1529.970000,-2.6380E-008,1529.970000,-2.6380E-008,1529.970000,-2.6380E-008,1529.970000,-2.6380E-008,1529.970000,-2.6380E-008,1529.970000,-2.6380E-008,1529.970000,-2.6380E-008
1530.130000,-1.6360E-008,1530.130000,-1.6360E-008,1530.130000,-1.6360E-008,1530.130000,-1.6360E-008,1530.130000,-1.6360E-008,1530.130000,-1.6360E-008,1530.130000,-1.6360E-008,1530.130000,-1.6360E-008,1530.130000,-1.6360E-008,1530.130000,-1.6360E-008
1530.290000,-1.5440E-008,1530.290000,-1.5440E-008,1530.290000,-1.5440E-008,1530.290000,-1.5440E-008,1530.290000,-1.5440E-008,1530.290000,-1.5440E-008,1530.290000,-1.5440E-008,1530.290000,-1.5440E-008,1530.290000,-1.5440E-008,1530.290000,-1.5440E-008
1530.450000,-1.0770E-008,1530.450000,-1.0770E-008,1530.450000,-1.0770E-008,1530.450000,-1.0770E-008,1530.450000,-1.0770E-008,1530.450000,-1.0770E-008,1530.450000,-1.0770E-008,1530.450000,-1.0770E-008,1530.450000,-1.0770E-008,1530.450000,-1.0770E-008
1530.610000,2.8070E-009,1530.610000,2.8070E-009,1530.610000,2.8070E-009,1530.610000,2.8070E-009,1530.610000,2.8070E-009,1530.610000,2.8070E-009,1530.610000,2.8070E-009,1530.610000,2.8070E-009,1530.610000,2.8070E-009,1530.610000,2.8070E-009
1530.770000,-8.7320E-009,1530.770000,-8.7320E-009,1530.770000,-8.7320E-009,1530.770000,-8.7320E-009,1530.770000,-8.7320E-009,1530.770000,-8.7320E-009,1530.770000,-8.7320E-009,1530.770000,-8.7320E-009,1530.770000,-8.7320E-009,1530.770000,-8.7320E-009
1530.930000,7.9810E-009,1530.930000,7.9810E-009,1530.930000,7.9810E-009,1530.930000,7.9810E-009,1530.930000,7.9810E-009,1530.930000,7.9810E-009,1530.930000,7.9810E-009,1530.930000,7.9810E-009,1530.930000,7.9810E-009,1530.930000,7.9810E-009
1531.090000,-2.0220E-008,1531.090000,-2.0220E-008,1531.090000,-2.0220E-008,1531.090000,-2.0220E-008,1531.090000,-2.0220E-008,1531.090000,-2.0220E-008,1531.090000,-2.0220E-008,1531.090000,-2.0220E-008,1531.090000,-2.0220E-008,1531.090000,-2.0220E-008
1531.250000,1.2460E-009,1531.250000,1.2460E-009,1531.250000,1.2460E-009,1531.250000,1.2460E-009,1531.250000,1.2460E-009,1531.250000,1.2460E-009,1531.250000,1.2460E-009,1531.250000,1.2460E-009,1531.250000,1.2460E-009,1531.250000,1.2460E-009
1531.410000,-2.7630E-009,1531.410000,-2.7630E-009,1531.410000,-2.7630E-009,1531.410000,-2.7630E-009,1531.410000,-2.7630E-009,1531.410000,-2.7630E-009,1531.410000,-2.7630E-009,1531.410000,-2.7630E-009,1531.410000,-2.7630E-009,1531.410000,-2.7630E-009
1531.570000,-6.4380E-009,1531.570000,-6.4380E-009,1531.570000,-6.4380E-009,1531.570000,-6.4380E-009,1531.570000,-6.4380E-009,1531.570000,-6.4380E-009,1531.570000,-6.4380E-009,1531.570000,-6.4380E-009,1531.570000,-6.4380E-009,1531.570000,-6.4380E-009
1531.730000,-6.2370E-009,1531.730000,-6.2370E-009,1531.730000,-6.2370E-009,1531.730000,-6.2370E-009,1531.730000,-6.2370E-009,1531.730000,-6.2370E-009,1531.730000,-6.2370E-009,1531.730000,-6.2370E-009,1531.730000,-6.2370E-009,1531.730000,-6.2370E-009
