File,WaveData20070101_013.csv,
1521.010000,2.4370E-008,1521.010000,2.4370E-008,1521.010000,2.4370E-008,1521.010000,2.4370E-008,1521.010000,2.4370E-008,1521.010000,2.4370E-008,1521.010000,2.4370E-008,1521.010000,2.4370E-008,1521.010000,2.4370E-008,1521.010000,2.4370E-008
1521.170000,-4.3140E-009,1521.170000,-4.3140E-009,1521.170000,-4.3140E-009,1521.170000,-4.3140E-009,1521.170000,-4.3140E-009,1521.170000,-4.3140E-009,1521.170000,-4.3140E-009,1521.170000,-4.3140E-009,1521.170000,-4.3140E-009,1521.170000,-4.3140E-009
1521.330000,-1.2330E-008,1521.330000,-1.2330E-008,1521.330000,-1.2330E-008,1521.330000,-1.2330E-008,1521.330000,-1.2330E-008,1521.330000,-1.2330E-008,1521.330000,-1.2330E-008,1521.330000,-1.2330E-008,1521.330000,-1.2330E-008,1521.330000,-1.2330E-008
1521.490000,-1.5440E-008,1521.490000,-1.5440E-008,1521.490000,-1.5440E-008,1521.490000,-1.5440E-008,1521.490000,-1.5440E-008,1521.490000,-1.5440E-008,1521.490000,-1.5440E-008,1521.490000,-1.5440E-008,1521.490000,-1.5440E-008,1521.490000,-1.5440E-008
1521.650000,-1.2300E-008,1521.650000,-1.2300E-008,1521.650000,-1.2300E-008,1521.650000,-1.2300E-008,1521.650000,-1.2300E-008,1521.650000,-1.2300E-008,1521.650000,-1.2300E-008,1521.650000,-1.2300E-008,1521.650000,-1.2300E-008,1521.650000,-1.2300E-008
1521.810000,4.2270E-009,1521.810000,4.2270E-009,1521.810000,4.2270E-009,1521.810000,4.2270E-009,1521.810000,4.2270E-009,1521.810000,4.2270E-009,1521.810000,4.2270E-009,1521.810000,4.2270E-009,1521.810000,4.2270E-009,1521.810000,4.2270E-009
1521.970000,-1.8010E-008,1521.970000,-1.8010E-008,1521.970000,-1.8010E-008,1521.970000,-1.8010E-008,1521.970000,-1.8010E-008,1521.970000,-1.8010E-008,1521.970000,-1.8010E-008,1521.970000,-1.8010E-008,1521.970000,-1.8010E-008,1521.970000,-1.8010E-008
1522.130000,-1.5240E-009,1522.130000,-1.5240E-009,1522.130000,-1.5240E-009,1522.130000,-1.5240E-009,1522.130000,-1.5240E-009,1522.130000,-1.5240E-009,1522.130000,-1.5240E-009,1522.130000,-1.5240E-009,1522.130000,-1.5240E-009,1522.130000,-1.5240E-009
1522.290000,-8.9120E-009,1522.290000,-8.9120E-009,1522.290000,-8.9120E-009,1522.290000,-8.9120E-009,1522.290000,-8.9120E-009,1522.290000,-8.9120E-009,1522.290000,-8.9120E-009,1522.290000,-8.9120E-009,1522.290000,-8.9120E-009,1522.290000,-8.9120E-009
1522.450000,-9.1270E-009,1522.450000,-9.1270E-009,1522.450000,-9.1270E-009,1522.450000,-9.1270E-009,1522.450000,-9.1270E-009,1522.450000,-9.1270E-009,1522.450000,-9.1270E-009,1522.450000,-9.1270E-009,1522.450000,-9.1270E-009,1522.450000,-9.1270E-009
1522.610000,7.6340E-009,1522.610000,7.6340E-009,1522.610000,7.6340E-009,1522.610000,7.6340E-009,1522.610000,7.6340E-009,1522.610000,7.6340E-009,1522.610000,7.6340E-009,1522.610000,7.6340E-009,1522.610000,7.6340E-009,1522.610000,7.6340E-009
1522.770000,-3.2350E-008,1522.770000,-3.2350E-008,1522.770000,-3.2350E-008,1522.770000,-3.2350E-008,1522.770000,-3.2350E-008,1522.770000,-3.2350E-008,1522.770000,-3.2350E-008,1522.770000,-3.2350E-008,1522.770000,-3.2350E-008,1522.770000,-3.2350E-008
1522.930000,-1.4090E-008,1522.930000,-1.4090E-008,1522.930000,-1.4090E-008,1522.930000,-1.4090E-008,1522.930000,-1.4090E-008,1522.930000,-1.4090E-008,1522.930000,-1.4090E-008,1522.930000,-1.4090E-008,1522.930000,-1.4090E-008,1522.930000,-1.4090E-008
1523.090000,6.7250E-009,1523.090000,6.7250E-009,1523.090000,6.7250E-009,1523.090000,6.7250E-009,1523.090000,6.7250E-009,1523.090000,6.7250E-009,1523.090000,6.7250E-009,1523.090000,6.7250E-009,1523.090000,6.7250E-009,1523.090000,6.7250E-009
1523.250000,-1.4490E-008,1523.250000,-1.4490E-008,1523.250000,-1.4490E-008,1523.250000,-1.4490E-008,1523.250000,-1.4490E-008,1523.250000,-1.4490E-008,1523.250000,-1.4490E-008,1523.250000,-1.4490E-008,1523.250000,-1.4490E-008,1523.250000,-1.4490E-008
1523.410000,-1.7400E-010,1523.410000,-1.7400E-010,1523.410000,-1.7400E-010,1523.410000,-1.7400E-010,1523.410000,-1.7400E-010,1523.410000,-1.7400E-010,1523.410000,-1.7400E-010,1523.410000,-1.7400E-010,1523.410000,-1.7400E-010,1523.410000,-1.7400E-010
1523.570000,-1.4150E-008,1523.570000,-1.4150E-008,1523.570000,-1.4150E-008,1523.570000,-1.4150E-008,1523.570000,-1.4150E-008,1523.570000,-1.4150E-008,1523.570000,-1.4150E-008,1523.570000,-1.4150E-008,1523.570000,-1.4150E-008,1523.570000,-1.4150E-008
1523.730000,-1.9470E-008,1523.730000,-1.9470E-008,1523.730000,-1.9470E-008,1523.730000,-1.9470E-008,1523.730000,-1.9470E-008,1523.730000,-1.9470E-008,1523.730000,-1.9470E-008,1523.730000,-1.9470E-008,1523.730000,-1.9470E-008,1523.730000,-1.9470E-008
1523.890000,2.0070E-008,1523.890000,2.0070E-008,1523.890000,2.0070E-008,1523.890000,2.0070E-008,1523.890000,2.0070E-008,1523.890000,2.0070E-008,1523.890000,2.0070E-008,1523.890000,2.0070E-008,1523.890000,2.0070E-008,1523.890000,2.0070E-008
1524.050000,-9.8360E-009,1524.050000,-9.8360E-009,1524.050000,-9.8360E-009,1524.050000,-9.8360E-009,1524.050000,-9.8360E-009,1524.050000,-9.8360E-009,1524.050000,-9.8360E-009,1524.050000,-9.8360E-009,1524.050000,-9.8360E-009,1524.050000,-9.8360E-009
1524.210000,-1.0070E-008,1524.210000,-1.0070E-008,1524.210000,-1.0070E-008,1524.210000,-1.0070E-008,1524.210000,-1.0070E-008,1524.210000,-1.0070E-008,1524.210000,-1.0070E-008,1524.210000,-1.0070E-008,1524.210000,-1.0070E-008,1524.210000,-1.0070E-008
1524.370000,1.6620E-009,1524.370000,1.6620E-009,1524.370000,1.6620E-009,1524.370000,1.6620E-009,1524.370000,1.6620E-009,1524.370000,1.6620E-009,1524.370000,1.6620E-009,1524.370000,1.6620E-009,1524.370000,1.6620E-009,1524.370000,1.6620E-009
1524.530000,1.1210E-008,1524.530000,1.1210E-008,1524.530000,1.1210E-008,1524.530000,1.1210E-008,1524.530000,1.1210E-008,1524.530000,1.1210E-008,1524.530000,1.1210E-008,1524.530000,1.1210E-008,1524.530000,1.1210E-008,1524.530000,1.1210E-008
1524.690000,-9.1950E-009,1524.690000,-9.1950E-009,1524.690000,-9.1950E-009,1524.690000,-9.1950E-009,1524.690000,-9.1950E-009,1524.690000,-9.1950E-009,1524.690000,-9.1950E-009,1524.690000,-9.1950E-009,1524.690000,-9.1950E-009,1524.690000,-9.1950E-009
1524.850000,-1.5130E-008,1524.850000,-1.5130E-008,1524.850000,-1.5130E-008,1524.850000,-1.5130E-008,1524.850000,-1.5130E-008,1524.850000,-1.5130E-008,1524.850000,-1.5130E-008,1524.850000,-1.5130E-008,1524.850000,-1.5130E-008,1524.850000,-1.5130E-008
1525.010000,-1.1580E-008,1525.010000,-1.1580E-008,1525.010000,-1.1580E-008,1525.010000,-1.1580E-008,1525.010000,-1.1580E-008,1525.010000,-1.1580E-008,1525.010000,-1.1580E-008,1525.010000,-1.1580E-008,1525.010000,-1.1580E-008,1525.010000,-1.1580E-008
1525.170000,-5.4250E-011,1525.170000,-5.4250E-011,1525.170000,-5.4250E-011,1525.170000,-5.4250E-011,1525.170000,-5.4250E-011,1525.170000,-5.4250E-011,1525.170000,-5.4250E-011,1525.170000,-5.4250E-011,1525.170000,-5.4250E-011,1525.170000,-5.4250E-011
1525.330000,1.8450E-008,1525.330000,1.8450E-008,1525.330000,1.8450E-008,1525.330000,1.8450E-008,1525.330000,1.8450E-008,1525.330000,1.8450E-008,1525.330000,1.8450E-008,1525.330000,1.8450E-008,1525.330000,1.8450E-008,1525.330000,1.8450E-008
1525.490000,-9.2940E-009,1525.490000,-9.2940E-009,1525.490000,-9.2940E-009,1525.490000,-9.2940E-009,1525.490000,-9.2940E-009,1525.490000,-9.2940E-009,1525.490000,-9.2940E-009,1525.490000,-9.2940E-009,1525.490000,-9.2940E-009,1525.490000,-9.2940E-009
1525.650000,1.3030E-008,1525.650000,1.3030E-008,1525.650000,1.3030E-008,1525.650000,1.3030E-008,1525.650000,1.3030E-008,1525.650000,1.3030E-008,1525.650000,1.3030E-008,1525.650000,1.3030E-008,1525.650000,1.3030E-008,1525.650000,1.3030E-008
1525.810000,-9.1050E-009,1525.810000,-9.1050E-009,1525.810000,-9.1050E-009,1525.810000,-9.1050E-009,1525.810000,-9.1050E-009,1525.810000,-9.1050E-009,1525.810000,-9.1050E-009,1525.810000,-9.1050E-009,1525.810000,-9.1050E-009,1525.810000,-9.1050E-009
1525.970000,5.6350E-009,1525.970000,5.6350E-009,1525.970000,5.6350E-009,1525.970000,5.6350E-009,1525.970000,5.6350E-009,1525.970000,5.6350E-009,1525.970000,5.6350E-009,1525.970000,5.6350E-009,1525.970000,5.6350E-009,1525.970000,5.6350E-009
1526.130000,-1.5800E-008,1526.130000,-1.5800E-008,1526.130000,-1.5800E-008,1526.130000,-1.5800E-008,1526.130000,-1.5800E-008,1526.130000,-1.5800E-008,1526.130000,-1.5800E-008,1526.130000,-1.5800E-008,1526.130000,-1.5800E-008,1526.130000,-1.5800E-008
1526.290000,1.8410E-008,1526.290000,1.8410E-008,1526.290000,1.8410E-008,1526.290000,1.8410E-008,1526.290000,1.8410E-008,1526.290000,1.8410E-008,1526.290000,1.8410E-008,1526.290000,1.8410E-008,1526.290000,1.8410E-008,1526.290000,1.8410E-008
1526.450000,1.4770E-008,1526.450000,1.4770E-008,1526.450000,1.4770E-008,1526.450000,1.4770E-008,1526.450000,1.4770E-008,1526.450000,1.4770E-008,1526.450000,1.4770E-008,1526.450000,1.4770E-008,1526.450000,1.4770E-008,1526.450000,1.4770E-008
1526.610000,1.6060E-009,1526.610000,1.6060E-009,1526.610000,1.6060E-009,1526.610000,1.6060E-009,1526.610000,1.6060E-009,1526.610000,1.6060E-009,1526.610000,1.6060E-009,1526.610000,1.6060E-009,1526.610000,1.6060E-009,1526.610000,1.6060E-009
1526.770000,-4.8890E-010,1526.770000,-4.8890E-010,1526.770000,-4.8890E-010,1526.770000,-4.8890E-010,1526.770000,-4.8890E-010,1526.770000,-4.8890E-010,1526.770000,-4.8890E-010,1526.770000,-4.8890E-010,1526.770000,-4.8890E-010,1526.770000,-4.8890E-010
1526.930000,-1.1770E-008,1526.930000,-1.1770E-008,1526.930000,-1.1770E-008,1526.930000,-1.1770E-008,1526.930000,-1.1770E-008,1526.930000,-1.1770E-008,1526.930000,-1.1770E-008,1526.930000,-1.1770E-008,1526.930000,-1.1770E-008,1526.930000,-1.1770E-008
1527.090000,-1.1040E-008,1527.090000,-1.1040E-008,1527.090000,-1.1040E-008,1527.090000,-1.1040E-008,1527.090000,-1.1040E-008,1527.090000,-1.1040E-008,1527.090000,-1.1040E-008,1527.090000,-1.1040E-008,1527.090000,-1.1040E-008,1527.090000,-1.1040E-008
1527.250000,5.0280E-009,1527.250000,5.0280E-009,1527.250000,5.0280E-009,1527.250000,5.0280E-009,1527.250000,5.0280E-009,1527.250000,5.0280E-009,1527.250000,5.0280E-009,1527.250000,5.0280E-009,1527.250000,5.0280E-009,1527.250000,5.0280E-009
1527.410000,1.0750E-008,1527.410000,1.0750E-008,1527.410000,1.0750E-008,1527.410000,1.0750E-008,1527.410000,1.0750E-008,1527.410000,1.0750E-008,1527.410000,1.0750E-008,1527.410000,1.0750E-008,1527.410000,1.0750E-008,1527.410000,1.0750E-008
1527.570000,-4.8250E-009,1527.570000,-4.8250E-009,1527.570000,-4.8250E-009,1527.570000,-4.8250E-009,1527.570000,-4.8250E-009,1527.570000,-4.8250E-009,1527.570000,-4.8250E-009,1527.570000,-4.8250E-009,1527.570000,-4.8250E-009,1527.570000,-4.8250E-009
1527.730000,-2.5930E-009,1527.730000,-2.5930E-009,1527.730000,-2.5930E-009,1527.730000,-2.5930E-009,1527.730000,-2.5930E-009,1527.730000,-2.5930E-009,1527.730000,-2.5930E-009,1527.730000,-2.5930E-009,1527.730000,-2.5930E-009,1527.730000,-2.5930E-009
1527.890000,7.6230E-009,1527.890000,7.6230E-009,1527.890000,7.6230E-009,1527.890000,7.6230E-009,1527.890000,7.6230E-009,1527.890000,7.6230E-009,1527.890000,7.6230E-009,1527.890000,7.6230E-009,1527.890000,7.6230E-009,1527.890000,7.6230E-009
1528.050000,-9.9220E-010,1528.050000,-9.9220E-010,1528.050000,-9.9220E-010,1528.050000,-9.9220E-010,1528.050000,-9.9220E-010,1528.050000,-9.9220E-010,1528.050000,-9.9220E-010,1528.050000,-9.9220E-010,1528.050000,-9.9220E-010,1528.050000,-9.9220E-010
1528.210000,5.2300E-009,1528.210000,5.2300E-009,1528.210000,5.2300E-009,1528.210000,5.2300E-009,1528.210000,5.2300E-009,1528.210000,5.2300E-009,1528.210000,5.2300E-009,1528.210000,5.2300E-009,1528.210000,5.2300E-009,1528.210000,5.2300E-009
1528.370000,-3.7140E-010,1528.370000,-3.7140E-010,1528.370000,-3.7140E-010,1528.370000,-3.7140E-010,1528.370000,-3.7140E-010,1528.370000,-3.7140E-010,1528.370000,-3.7140E-010,1528.370000,-3.7140E-010,1528.370000,-3.7140E-010,1528.370000,-3.7140E-010
1528.530000,-1.4280E-008,1528.530000,-1.4280E-008,1528.530000,-1.4280E-008,1528.530000,-1.4280E-008,1528.530000,-1.4280E-008,1528.530000,-1.4280E-008,1528.530000,-1.4280E-008,1528.530000,-1.4280E-008,1528.530000,-1.4280E-008,1528.530000,-1.4280E-008
1528.690000,-1.5070E-008,1528.690000,-1.5070E-008,1528.690000,-1.5070E-008,1528.690000,-1.5070E-008,1528.690000,-1.5070E-008,1528.690000,-1.5070E-008,1528.690000,-1.5070E-008,1528.690000,-1.5070E-008,1528.690000,-1.5070E-008,1528.690000,-1.5070E-008
1528.850000,-9.6340E-009,1528.850000,-9.6340E-009,1528.850000,-9.6340E-009,1528.850000,-9.6340E-009,1528.850000,-9.6340E-009,1528.850000,-9.6340E-009,1528.850000,-9.6340E-009,1528.850000,-9.6340E-009,1528.850000,-9.6340E-009,1528.850000,-9.6340E-009
1529.010000,-5.2580E-010,1529.010000,-5.2580E-010,1529.010000,-5.2580E-010,1529.010000,-5.2580E-010,1529.010000,-5.2580E-010,1529.010000,-5.2580E-010,1529.010000,-5.2580E-010,1529.010000,-5.2580E-010,1529.010000,-5.2580E-010,1529.010000,-5.2580E-010
1529.170000,-3.1450E-009,1529.170000,-3.1450E-009,1529.170000,-3.1450E-009,1529.170000,-3.1450E-009,1529.170000,-3.1450E-009,1529.170000,-3.1450E-009,1529.170000,-3.1450E-009,1529.170000,-3.1450E-009,1529.170000,-3.1450E-009,1529.170000,-3.1450E-009
1529.330000,-1.3590E-008,1529.330000,-1.3590E-008,1529.330000,-1.3590E-008,1529.330000,-1.3590E-008,1529.330000,-1.3590E-008,1529.330000,-1.3590E-008,1529.330000,-1.3590E-008,1529.330000,-1.3590E-008,1529.330000,-1.3590E-008,1529.330000,-1.3590E-008
1529.490000,-4.2470E-009,1529.490000,-4.2470E-009,1529.490000,-4.2470E-009,1529.490000,-4.2470E-009,1529.490000,-4.2470E-009,1529.490000,-4.2470E-009,1529.490000,-4.2470E-009,1529.490000,-4.2470E-009,1529.490000,-4.2470E-009,1529.490000,-4.2470E-009
1529.650000,1.2660E-008,1529.650000,1.2660E-008,1529.650000,1.2660E-008,1529.650000,1.2660E-008,1529.650000,1.2660E-008,1529.650000,1.2660E-008,1529.650000,1.2660E-008,1529.650000,1.2660E-008,1529.650000,1.2660E-008,1529.650000,1.2660E-008
1529.810000,4.0990E-009,1529.810000,4.0990E-009,1529.810000,4.0990E-009,1529.810000,4.0990E-009,1529.810000,4.0990E-009,1529.810000,4.0990E-009,1529.810000,4.0990E-009,1529.810000,4.0990E-009,1529.810000,4.0990E-009,1529.810000,4.0990E-009
1529.970000,-2.3310E-009,1529.970000,-2.3310E-009,1529.970000,-2.3310E-009,1529.970000,-2.3310E-009,1529.970000,-2.3310E-009,1529.970000,-2.3310E-009,1529.970000,-2.3310E-009,1529.970000,-2.3310E-009,1529.970000,-2.3310E-009,1529.970000,-2.3310E-009
1530.130000,-1.4050E-008,1530.130000,-1.4050E-008,1530.130000,-1.4050E-008,1530.130000,-1.4050E-008,1530.130000,-1.4050E-008,1530.130000,-1.4050E-008,1530.130000,-1.4050E-008,1530.130000,-1.4050E-008,1530.130000,-1.4050E-008,1530.130000,-1.4050E-008
1530.290000,1.7880E-008,1530.290000,1.7880E-008,1530.290000,1.7880E-008,1530.290000,1.7880E-008,1530.290000,1.7880E-008,1530.290000,1.7880E-008,1530.290000,1.7880E-008,1530.290000,1.7880E-008,1530.290000,1.7880E-008,1530.290000,1.7880E-008
1530.450000,8.6920E-009,1530.450000,8.6920E-009,1530.450000,8.6920E-009,1530.450000,8.6920E-009,1530.450000,8.6920E-009,1530.450000,8.6920E-009,1530.450000,8.6920E-009,1530.450000,8.6920E-009,1530.450000,8.6920E-009,1530.450000,8.6920E-009
1530.610000,-5.6140E-009,1530.610000,-5.6140E-009,1530.610000,-5.6140E-009,1530.610000,-5.6140E-009,1530.610000,-5.6140E-009,1530.610000,-5.6140E-009,1530.610000,-5.6140E-009,1530.610000,-5.6140E-009,1530.610000,-5.6140E-009,1530.610000,-5.6140E-009
1530.770000,1.0710E-008,1530.770000,1.0710E-008,1530.770000,1.0710E-008,1530.770000,1.0710E-008,1530.770000,1.0710E-008,1530.770000,1.0710E-008,1530.770000,1.0710E-008,1530.770000,1.0710E-008,1530.770000,1.0710E-008,1530.770000,1.0710E-008
1530.930000,-7.4230E-009,1530.930000,-7.4230E-009,1530.930000,-7.4230E-009,1530.930000,-7.4230E-009,1530.930000,-7.4230E-009,1530.930000,-7.4230E-009,1530.930000,-7.4230E-009,1530.930000,-7.4230E-009,1530.930000,-7.4230E-009,1530.930000,-7.4230E-009
1531.090000,1.1850E-008,1531.090000,1.1850E-008,1531.090000,1.1850E-008,1531.090000,1.1850E-008,1531.090000,1.1850E-008,1531.090000,1.1850E-008,1531.090000,1.1850E-008,1531.090000,1.1850E-008,1531.090000,1.1850E-008,1531.090000,1.1850E-008
1531.250000,7.5530E-009,1531.250000,7.5530E-009,1531.250000,7.5530E-009,1531.250000,7.5530E-009,1531.250000,7.5530E-009,1531.250000,7.5530E-009,1531.250000,7.5530E-009,1531.250000,7.5530E-009,1531.250000,7.5530E-009,1531.250000,7.5530E-009
1531.410000,1.3570E-008,1531.410000,1.3570E-008,1531.410000,1.3570E-008,1531.410000,1.3570E-008,1531.410000,1.3570E-008,1531.410000,1.3570E-008,1531.410000,1.3570E-008,1531.410000,1.3570E-008,1531.410000,1.3570E-008,1531.410000,1.3570E-008
1531.570000,-6.6240E-009,1531.570000,-6.6240E-009,1531.570000,-6.6240E-009,1531.570000,-6.6240E-009,1531.570000,-6.6240E-009,1531.570000,-6.6240E-009,1531.570000,-6.6240E-009,1531.570000,-6.6240E-009,1531.570000,-6.6240E-009,1531.570000,-6.6240E-009
