File,WaveData20070101_045.csv,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,F
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,G
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,H
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,I
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,J
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,-1.6980E-008,1520.050000,-1.6980E-008,1520.050000,-1.6980E-008,1520.050000,-1.6980E-008,1520.050000,-1.6980E-008,1520.050000,-1.6980E-008,1520.050000,-1.6980E-008,1520.050000,-1.6980E-008,1520.050000,-1.6980E-008,1520.050000,-1.6980E-008
1520.210000,2.0460E-009,1520.210000,2.0460E-009,1520.210000,2.0460E-009,1520.210000,2.0460E-009,1520.210000,2.0460E-009,1520.210000,2.0460E-009,1520.210000,2.0460E-009,1520.210000,2.0460E-009,1520.210000,2.0460E-009,1520.210000,2.0460E-009
1520.370000,-1.8150E-008,1520.370000,-1.8150E-008,1520.370000,-1.8150E-008,1520.370000,-1.8150E-008,1520.370000,-1.8150E-008,1520.370000,-1.8150E-008,1520.370000,-1.8150E-008,1520.370000,-1.8150E-008,1520.370000,-1.8150E-008,1520.370000,-1.8150E-008
1520.530000,-2.5930E-008,1520.530000,-2.5930E-008,1520.530000,-2.5930E-008,1520.530000,-2.5930E-008,1520.530000,-2.5930E-008,1520.530000,-2.5930E-008,1520.530000,-2.5930E-008,1520.530000,-2.5930E-008,1520.530000,-2.5930E-008,1520.530000,-2.5930E-008
1520.690000,5.0430E-009,1520.690000,5.0430E-009,1520.690000,5.0430E-009,1520.690000,5.0430E-009,1520.690000,5.0430E-009,1520.690000,5.0430E-009,1520.690000,5.0430E-009,1520.690000,5.0430E-009,1520.690000,5.0430E-009,1520.690000,5.0430E-009
1520.850000,-3.5720E-009,1520.850000,-3.5720E-009,1520.850000,-3.5720E-009,1520.850000,-3.5720E-009,1520.850000,-3.5720E-009,1520.850000,-3.5720E-009,1520.850000,-3.5720E-009,1520.850000,-3.5720E-009,1520.850000,-3.5720E-009,1520.850000,-3.5720E-009
1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010
1521.170000,-2.8320E-010,1521.170000,-2.8320E-010,1521.170000,-2.8320E-010,1521.170000,-2.8320E-010,1521.170000,-2.8320E-010,1521.170000,-2.8320E-010,1521.170000,-2.8320E-010,1521.170000,-2.8320E-010,1521.170000,-2.8320E-010,1521.170000,-2.8320E-010
1521.330000,-1.9760E-008,1521.330000,-1.9760E-008,1521.330000,-1.9760E-008,1521.330000,-1.9760E-008,1521.330000,-1.9760E-008,1521.330000,-1.9760E-008,1521.330000,-1.9760E-008,1521.330000,-1.9760E-008,1521.330000,-1.9760E-008,1521.330000,-1.9760E-008
1521.490000,-2.6240E-008,1521.490000,-2.6240E-008,1521.490000,-2.6240E-008,1521.490000,-2.6240E-008,1521.490000,-2.6240E-008,1521.490000,-2.6240E-008,1521.490000,-2.6240E-008,1521.490000,-2.6240E-008,1521.490000,-2.6240E-008,1521.490000,-2.6240E-008
1521.650000,-1.8250E-008,1521.650000,-1.8250E-008,1521.650000,-1.8250E-008,1521.650000,-1.8250E-008,1521.650000,-1.8250E-008,1521.650000,-1.8250E-008,1521.650000,-1.8250E-008,1521.650000,-1.8250E-008,1521.650000,-1.8250E-008,1521.650000,-1.8250E-008
1521.810000,-1.9150E-008,1521.810000,-1.9150E-008,1521.810000,-1.9150E-008,1521.810000,-1.9150E-008,1521.810000,-1.9150E-008,1521.810000,-1.9150E-008,1521.810000,-1.9150E-008,1521.810000,-1.9150E-008,1521.810000,-1.9150E-008,1521.810000,-1.9150E-008
1521.970000,3.2250E-009,1521.970000,3.2250E-009,1521.970000,3.2250E-009,1521.970000,3.2250E-009,1521.970000,3.2250E-009,1521.970000,3.2250E-009,1521.970000,3.2250E-009,1521.970000,3.2250E-009,1521.970000,3.2250E-009,1521.970000,3.2250E-009
1522.130000,-1.4610E-008,1522.130000,-1.4610E-008,1522.130000,-1.4610E-008,1522.130000,-1.4610E-008,1522.130000,-1.4610E-008,1522.130000,-1.4610E-008,1522.130000,-1.4610E-008,1522.130000,-1.4610E-008,1522.130000,-1.4610E-008,1522.130000,-1.4610E-008
1522.290000,1.1640E-008,1522.290000,1.1640E-008,1522.290000,1.1640E-008,1522.290000,1.1640E-008,1522.290000,1.1640E-008,1522.290000,1.1640E-008,1522.290000,1.1640E-008,1522.290000,1.1640E-008,1522.290000,1.1640E-008,1522.290000,1.1640E-008
1522.450000,-3.9640E-009,1522.450000,-3.9640E-009,1522.450000,-3.9640E-009,1522.450000,-3.9640E-009,1522.450000,-3.9640E-009,1522.450000,-3.9640E-009,1522.450000,-3.9640E-009,1522.450000,-3.9640E-009,1522.450000,-3.9640E-009,1522.450000,-3.9640E-009
1522.610000,2.8310E-009,1522.610000,2.8310E-009,1522.610000,2.8310E-009,1522.610000,2.8310E-009,1522.610000,2.8310E-009,1522.610000,2.8310E-009,1522.610000,2.8310E-009,1522.610000,2.8310E-009,1522.610000,2.8310E-009,1522.610000,2.8310E-009
1522.770000,1.1510E-008,1522.770000,1.1510E-008,1522.770000,1.1510E-008,1522.770000,1.1510E-008,1522.770000,1.1510E-008,1522.770000,1.1510E-008,1522.770000,1.1510E-008,1522.770000,1.1510E-008,1522.770000,1.1510E-008,1522.770000,1.1510E-008
1522.930000,-1.3180E-008,1522.930000,-1.3180E-008,1522.930000,-1.3180E-008,1522.930000,-1.3180E-008,1522.930000,-1.3180E-008,1522.930000,-1.3180E-008,1522.930000,-1.3180E-008,1522.930000,-1.3180E-008,1522.930000,-1.3180E-008,1522.930000,-1.3180E-008
1523.090000,-9.4680E-009,1523.090000,-9.4680E-009,1523.090000,-9.4680E-009,1523.090000,-9.4680E-009,1523.090000,-9.4680E-009,1523.090000,-9.4680E-009,1523.090000,-9.4680E-009,1523.090000,-9.4680E-009,1523.090000,-9.4680E-009,1523.090000,-9.4680E-009
1523.250000,4.5360E-009,1523.250000,4.5360E-009,1523.250000,4.5360E-009,1523.250000,4.5360E-009,1523.250000,4.5360E-009,1523.250000,4.5360E-009,1523.250000,4.5360E-009,1523.250000,4.5360E-009,1523.250000,4.5360E-009,1523.250000,4.5360E-009
1523.410000,-2.6010E-008,1523.410000,-2.6010E-008,1523.410000,-2.6010E-008,1523.410000,-2.6010E-008,1523.410000,-2.6010E-008,1523.410000,-2.6010E-008,1523.410000,-2.6010E-008,1523.410000,-2.6010E-008,1523.410000,-2.6010E-008,1523.410000,-2.6010E-008
1523.570000,2.2820E-008,1523.570000,2.2820E-008,1523.570000,2.2820E-008,1523.570000,2.2820E-008,1523.570000,2.2820E-008,1523.570000,2.2820E-008,1523.570000,2.2820E-008,1523.570000,2.2820E-008,1523.570000,2.2820E-008,1523.570000,2.2820E-008
1523.730000,-5.9800E-009,1523.730000,-5.9800E-009,1523.730000,-5.9800E-009,1523.730000,-5.9800E-009,1523.730000,-5.9800E-009,1523.730000,-5.9800E-009,1523.730000,-5.9800E-009,1523.730000,-5.9800E-009,1523.730000,-5.9800E-009,1523.730000,-5.9800E-009
1523.890000,-2.3800E-009,1523.890000,-2.3800E-009,1523.890000,-2.3800E-009,1523.890000,-2.3800E-009,1523.890000,-2.3800E-009,1523.890000,-2.3800E-009,1523.890000,-2.3800E-009,1523.890000,-2.3800E-009,1523.890000,-2.3800E-009,1523.890000,-2.3800E-009
1524.050000,5.7160E-009,1524.050000,5.7160E-009,1524.050000,5.7160E-009,1524.050000,5.7160E-009,1524.050000,5.7160E-009,1524.050000,5.7160E-009,1524.050000,5.7160E-009,1524.050000,5.7160E-009,1524.050000,5.7160E-009,1524.050000,5.7160E-009
1524.210000,-1.1990E-008,1524.210000,-1.1990E-008,1524.210000,-1.1990E-008,1524.210000,-1.1990E-008,1524.210000,-1.1990E-008,1524.210000,-1.1990E-008,1524.210000,-1.1990E-008,1524.210000,-1.1990E-008,1524.210000,-1.1990E-008,1524.210000,-1.1990E-008
1524.370000,-4.9640E-009,1524.370000,-4.9640E-009,1524.370000,-4.9640E-009,1524.370000,-4.9640E-009,1524.370000,-4.9640E-009,1524.370000,-4.9640E-009,1524.370000,-4.9640E-009,1524.370000,-4.9640E-009,1524.370000,-4.9640E-009,1524.370000,-4.9640E-009
1524.530000,7.6890E-009,1524.530000,7.6890E-009,1524.530000,7.6890E-009,1524.530000,7.6890E-009,1524.530000,7.6890E-009,1524.530000,7.6890E-009,1524.530000,7.6890E-009,1524.530000,7.6890E-009,1524.530000,7.6890E-009,1524.530000,7.6890E-009
1524.690000,-7.2630E-009,1524.690000,-7.2630E-009,1524.690000,-7.2630E-009,1524.690000,-7.2630E-009,1524.690000,-7.2630E-009,1524.690000,-7.2630E-009,1524.690000,-7.2630E-009,1524.690000,-7.2630E-009,1524.690000,-7.2630E-009,1524.690000,-7.2630E-009
1524.850000,-5.2530E-009,1524.850000,-5.2530E-009,1524.850000,-5.2530E-009,1524.850000,-5.2530E-009,1524.850000,-5.2530E-009,1524.850000,-5.2530E-009,1524.850000,-5.2530E-009,1524.850000,-5.2530E-009,1524.850000,-5.2530E-009,1524.850000,-5.2530E-009
1525.010000,-1.1020E-008,1525.010000,-1.1020E-008,1525.010000,-1.1020E-008,1525.010000,-1.1020E-008,1525.010000,-1.1020E-008,1525.010000,-1.1020E-008,1525.010000,-1.1020E-008,1525.010000,-1.1020E-008,1525.010000,-1.1020E-008,1525.010000,-1.1020E-008
1525.170000,-3.0910E-009,1525.170000,-3.0910E-009,1525.170000,-3.0910E-009,1525.170000,-3.0910E-009,1525.170000,-3.0910E-009,1525.170000,-3.0910E-009,1525.170000,-3.0910E-009,1525.170000,-3.0910E-009,1525.170000,-3.0910E-009,1525.170000,-3.0910E-009
1525.330000,8.0480E-009,1525.330000,8.0480E-009,1525.330000,8.0480E-009,1525.330000,8.0480E-009,1525.330000,8.0480E-009,1525.330000,8.0480E-009,1525.330000,8.0480E-009,1525.330000,8.0480E-009,1525.330000,8.0480E-009,1525.330000,8.0480E-009
1525.490000,-2.0480E-008,1525.490000,-2.0480E-008,1525.490000,-2.0480E-008,1525.490000,-2.0480E-008,1525.490000,-2.0480E-008,1525.490000,-2.0480E-008,1525.490000,-2.0480E-008,1525.490000,-2.0480E-008,1525.490000,-2.0480E-008,1525.490000,-2.0480E-008
1525.650000,1.5380E-009,1525.650000,1.5380E-009,1525.650000,1.5380E-009,1525.650000,1.5380E-009,1525.650000,1.5380E-009,1525.650000,1.5380E-009,1525.650000,1.5380E-009,1525.650000,1.5380E-009,1525.650000,1.5380E-009,1525.650000,1.5380E-009
1525.810000,-1.7930E-008,1525.810000,-1.7930E-008,1525.810000,-1.7930E-008,1525.810000,-1.7930E-008,1525.810000,-1.7930E-008,1525.810000,-1.7930E-008,1525.810000,-1.7930E-008,1525.810000,-1.7930E-008,1525.810000,-1.7930E-008,1525.810000,-1.7930E-008
1525.970000,-8.7780E-009,1525.970000,-8.7780E-009,1525.970000,-8.7780E-009,1525.970000,-8.7780E-009,1525.970000,-8.7780E-009,1525.970000,-8.7780E-009,1525.970000,-8.7780E-009,1525.970000,-8.7780E-009,1525.970000,-8.7780E-009,1525.970000,-8.7780E-009
1526.130000,-2.6330E-009,1526.130000,-2.6330E-009,1526.130000,-2.6330E-009,1526.130000,-2.6330E-009,1526.130000,-2.6330E-009,1526.130000,-2.6330E-009,1526.130000,-2.6330E-009,1526.130000,-2.6330E-009,1526.130000,-2.6330E-009,1526.130000,-2.6330E-009
1526.290000,-1.0090E-008,1526.290000,-1.0090E-008,1526.290000,-1.0090E-008,1526.290000,-1.0090E-008,1526.290000,-1.0090E-008,1526.290000,-1.0090E-008,1526.290000,-1.0090E-008,1526.290000,-1.0090E-008,1526.290000,-1.0090E-008,1526.290000,-1.0090E-008
1526.450000,-8.8990E-009,1526.450000,-8.8990E-009,1526.450000,-8.8990E-009,1526.450000,-8.8990E-009,1526.450000,-8.8990E-009,1526.450000,-8.8990E-009,1526.450000,-8.8990E-009,1526.450000,-8.8990E-009,1526.450000,-8.8990E-009,1526.450000,-8.8990E-009
1526.610000,-2.8660E-009,1526.610000,-2.8660E-009,1526.610000,-2.8660E-009,1526.610000,-2.8660E-009,1526.610000,-2.8660E-009,1526.610000,-2.8660E-009,1526.610000,-2.8660E-009,1526.610000,-2.8660E-009,1526.610000,-2.8660E-009,1526.610000,-2.8660E-009
1526.770000,-4.4430E-009,1526.770000,-4.4430E-009,1526.770000,-4.4430E-009,1526.770000,-4.4430E-009,1526.770000,-4.4430E-009,1526.770000,-4.4430E-009,1526.770000,-4.4430E-009,1526.770000,-4.4430E-009,1526.770000,-4.4430E-009,1526.770000,-4.4430E-009
1526.930000,-9.2510E-009,1526.930000,-9.2510E-009,1526.930000,-9.2510E-009,1526.930000,-9.2510E-009,1526.930000,-9.2510E-009,1526.930000,-9.2510E-009,1526.930000,-9.2510E-009,1526.930000,-9.2510E-009,1526.930000,-9.2510E-009,1526.930000,-9.2510E-009
1527.090000,-1.8570E-008,1527.090000,-1.8570E-008,1527.090000,-1.8570E-008,1527.090000,-1.8570E-008,1527.090000,-1.8570E-008,1527.090000,-1.8570E-008,1527.090000,-1.8570E-008,1527.090000,-1.8570E-008,1527.090000,-1.8570E-008,1527.090000,-1.8570E-008
1527.250000,-1.7480E-008,1527.250000,-1.7480E-008,1527.250000,-1.7480E-008,1527.250000,-1.7480E-008,1527.250000,-1.7480E-008,1527.250000,-1.7480E-008,1527.250000,-1.7480E-008,1527.250000,-1.7480E-008,1527.250000,-1.7480E-008,1527.250000,-1.7480E-008
1527.410000,-1.0220E-009,1527.410000,-1.0220E-009,1527.410000,-1.0220E-009,1527.410000,-1.0220E-009,1527.410000,-1.0220E-009,1527.410000,-1.0220E-009,1527.410000,-1.0220E-009,1527.410000,-1.0220E-009,1527.410000,-1.0220E-009,1527.410000,-1.0220E-009
1527.570000,-2.3150E-008,1527.570000,-2.3150E-008,1527.570000,-2.3150E-008,1527.570000,-2.3150E-008,1527.570000,-2.3150E-008,1527.570000,-2.3150E-008,1527.570000,-2.3150E-008,1527.570000,-2.3150E-008,1527.570000,-2.3150E-008,1527.570000,-2.3150E-008
1527.730000,9.8110E-009,1527.730000,9.8110E-009,1527.730000,9.8110E-009,1527.730000,9.8110E-009,1527.730000,9.8110E-009,1527.730000,9.8110E-009,1527.730000,9.8110E-009,1527.730000,9.8110E-009,1527.730000,9.8110E-009,1527.730000,9.8110E-009
1527.890000,-1.2430E-008,1527.890000,-1.2430E-008,1527.890000,-1.2430E-008,1527.890000,-1.2430E-008,1527.890000,-1.2430E-008,1527.890000,-1.2430E-008,1527.890000,-1.2430E-008,1527.890000,-1.2430E-008,1527.890000,-1.2430E-008,1527.890000,-1.2430E-008
1528.050000,-7.9980E-009,1528.050000,-7.9980E-009,1528.050000,-7.9980E-009,1528.050000,-7.9980E-009,1528.050000,-7.9980E-009,1528.050000,-7.9980E-009,1528.050000,-7.9980E-009,1528.050000,-7.9980E-009,1528.050000,-7.9980E-009,1528.050000,-7.9980E-009
1528.210000,-2.0960E-008,1528.210000,-2.0960E-008,1528.210000,-2.0960E-008,1528.210000,-2.0960E-008,1528.210000,-2.0960E-008,1528.210000,-2.0960E-008,1528.210000,-2.0960E-008,1528.210000,-2.0960E-008,1528.210000,-2.0960E-008,1528.210000,-2.0960E-008
1528.370000,-1.0760E-008,1528.370000,-1.0760E-008,1528.370000,-1.0760E-008,1528.370000,-1.0760E-008,1528.370000,-1.0760E-008,1528.370000,-1.0760E-008,1528.370000,-1.0760E-008,1528.370000,-1.0760E-008,1528.370000,-1.0760E-008,1528.370000,-1.0760E-008
1528.530000,-3.8700E-009,1528.530000,-3.8700E-009,1528.530000,-3.8700E-009,1528.530000,-3.8700E-009,1528.530000,-3.8700E-009,1528.530000,-3.8700E-009,1528.530000,-3.8700E-009,1528.530000,-3.8700E-009,1528.530000,-3.8700E-009,1528.530000,-3.8700E-009
1528.690000,-1.8270E-008,1528.690000,-1.8270E-008,1528.690000,-1.8270E-008,1528.690000,-1.8270E-008,1528.690000,-1.8270E-008,1528.690000,-1.8270E-008,1528.690000,-1.8270E-008,1528.690000,-1.8270E-008,1528.690000,-1.8270E-008,1528.690000,-1.8270E-008
1528.850000,-3.8970E-009,1528.850000,-3.8970E-009,1528.850000,-3.8970E-009,1528.850000,-3.8970E-009,1528.850000,-3.8970E-009,1528.850000,-3.8970E-009,1528.850000,-3.8970E-009,1528.850000,-3.8970E-009,1528.850000,-3.8970E-009,1528.850000,-3.8970E-009
1529.010000,-9.7820E-009,1529.010000,-9.7820E-009,1529.010000,-9.7820E-009,1529.010000,-9.7820E-009,1529.010000,-9.7820E-009,1529.010000,-9.7820E-009,1529.010000,-9.7820E-009,1529.010000,-9.7820E-009,1529.010000,-9.7820E-009,1529.010000,-9.7820E-009
1529.170000,5.7220E-009,1529.170000,5.7220E-009,1529.170000,5.7220E-009,1529.170000,5.7220E-009,1529.170000,5.7220E-009,1529.170000,5.7220E-009,1529.170000,5.7220E-009,1529.170000,5.7220E-009,1529.170000,5.7220E-009,1529.170000,5.7220E-009
1529.330000,-1.4310E-008,1529.330000,-1.4310E-008,1529.330000,-1.4310E-008,1529.330000,-1.4310E-008,1529.330000,-1.4310E-008,1529.330000,-1.4310E-008,1529.330000,-1.4310E-008,1529.330000,-1.4310E-008,1529.330000,-1.4310E-008,1529.330000,-1.4310E-008
1529.490000,-8.1440E-009,1529.490000,-8.1440E-009,1529.490000,-8.1440E-009,1529.490000,-8.1440E-009,1529.490000,-8.1440E-009,1529.490000,-8.1440E-009,1529.490000,-8.1440E-009,1529.490000,-8.1440E-009,1529.490000,-8.1440E-009,1529.490000,-8.1440E-009
1529.650000,-1.1290E-008,1529.650000,-1.1290E-008,1529.650000,-1.1290E-008,1529.650000,-1.1290E-008,1529.650000,-1.1290E-008,1529.650000,-1.1290E-008,1529.650000,-1.1290E-008,1529.650000,-1.1290E-008,1529.650000,-1.1290E-008,1529.650000,-1.1290E-008
1529.810000,-1.3200E-008,1529.810000,-1.3200E-008,1529.810000,-1.3200E-008,1529.810000,-1.3200E-008,1529.810000,-1.3200E-008,1529.810000,-1.3200E-008,1529.810000,-1.3200E-008,1529.810000,-1.3200E-008,1529.810000,-1.3200E-008,1529.810000,-1.3200E-008
1529.970000,-2.6710E-009,1529.970000,-2.6710E-009,1529.970000,-2.6710E-009,1529.970000,-2.6710E-009,1529.970000,-2.6710E-009,1529.970000,-2.6710E-009,1529.970000,-2.6710E-009,1529.970000,-2.6710E-009,1529.970000,-2.6710E-009,1529.970000,-2.6710E-009
1530.130000,-1.4880E-008,1530.130000,-1.4880E-008,1530.130000,-1.4880E-008,1530.130000,-1.4880E-008,1530.130000,-1.4880E-008,1530.130000,-1.4880E-008,1530.130000,-1.4880E-008,1530.130000,-1.4880E-008,1530.130000,-1.4880E-008,1530.130000,-1.4880E-008
1530.290000,9.0500E-009,1530.290000,9.0500E-009,1530.290000,9.0500E-009,1530.290000,9.0500E-009,1530.290000,9.0500E-009,1530.290000,9.0500E-009,1530.290000,9.0500E-009,1530.290000,9.0500E-009,1530.290000,9.0500E-009,1530.290000,9.0500E-009
1530.450000,3.9070E-009,1530.450000,3.9070E-009,1530.450000,3.9070E-009,1530.450000,3.9070E-009,1530.450000,3.9070E-009,1530.450000,3.9070E-009,1530.450000,3.9070E-009,1530.450000,3.9070E-009,1530.450000,3.9070E-009,1530.450000,3.9070E-009
1530.610000,8.2250E-010,1530.610000,8.2250E-010,1530.610000,8.2250E-010,1530.610000,8.2250E-010,1530.610000,8.2250E-010,1530.610000,8.2250E-010,1530.610000,8.2250E-010,1530.610000,8.2250E-010,1530.610000,8.2250E-010,1530.610000,8.2250E-010
1530.770000,1.4290E-008,1530.770000,1.4290E-008,1530.770000,1.4290E-008,1530.770000,1.4290E-008,1530.770000,1.4290E-008,1530.770000,1.4290E-008,1530.770000,1.4290E-008,1530.770000,1.4290E-008,1530.770000,1.4290E-008,1530.770000,1.4290E-008
1530.930000,8.3610E-008,1530.930000,8.3610E-008,1530.930000,8.3610E-008,1530.930000,8.3610E-008,1530.930000,8.3610E-008,1530.930000,8.3610E-008,1530.930000,8.3610E-008,1530.930000,8.3610E-008,1530.930000,8.3610E-008,1530.930000,8.3610E-008
1531.090000,1.5630E-007,1531.090000,1.5630E-007,1531.090000,1.5630E-007,1531.090000,1.5630E-007,1531.090000,1.5630E-007,1531.090000,1.5630E-007,1531.090000,1.5630E-007,1531.090000,1.5630E-007,1531.090000,1.5630E-007,1531.090000,1.5630E-007
1531.250000,6.3140E-008,1531.250000,6.3140E-008,1531.250000,6.3140E-008,1531.250000,6.3140E-008,1531.250000,6.3140E-008,1531.250000,6.3140E-008,1531.250000,6.3140E-008,1531.250000,6.3140E-008,1531.250000,6.3140E-008,1531.250000,6.3140E-008
1531.410000,1.9610E-008,1531.410000,1.9610E-008,1531.410000,1.9610E-008,1531.410000,1.9610E-008,1531.410000,1.9610E-008,1531.410000,1.9610E-008,1531.410000,1.9610E-008,1531.410000,1.9610E-008,1531.410000,1.9610E-008,1531.410000,1.9610E-008
1531.570000,2.7230E-008,1531.570000,2.7230E-008,1531.570000,2.7230E-008,1531.570000,2.7230E-008,1531.570000,2.7230E-008,1531.570000,2.7230E-008,1531.570000,2.7230E-008,1531.570000,2.7230E-008,1531.570000,2.7230E-008,1531.570000,2.7230E-008
