File,WaveData20070101_032.csv,
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,3.8000E-009,1520.050000,3.8000E-009,1520.050000,3.8000E-009,1520.050000,3.8000E-009,1520.050000,3.8000E-009,1520.050000,3.8000E-009,1520.050000,3.8000E-009,1520.050000,3.8000E-009,1520.050000,3.8000E-009,1520.050000,3.8000E-009
1520.210000,-5.9900E-010,1520.210000,-5.9900E-010,1520.210000,-5.9900E-010,1520.210000,-5.9900E-010,1520.210000,-5.9900E-010,1520.210000,-5.9900E-010,1520.210000,-5.9900E-010,1520.210000,-5.9900E-010,1520.210000,-5.9900E-010,1520.210000,-5.9900E-010
1520.370000,-2.1290E-008,1520.370000,-2.1290E-008,1520.370000,-2.1290E-008,1520.370000,-2.1290E-008,1520.370000,-2.1290E-008,1520.370000,-2.1290E-008,1520.370000,-2.1290E-008,1520.370000,-2.1290E-008,1520.370000,-2.1290E-008,1520.370000,-2.1290E-008
1520.530000,-6.2520E-009,1520.530000,-6.2520E-009,1520.530000,-6.2520E-009,1520.530000,-6.2520E-009,1520.530000,-6.2520E-009,1520.530000,-6.2520E-009,1520.530000,-6.2520E-009,1520.530000,-6.2520E-009,1520.530000,-6.2520E-009,1520.530000,-6.2520E-009
1520.690000,4.3130E-009,1520.690000,4.3130E-009,1520.690000,4.3130E-009,1520.690000,4.3130E-009,1520.690000,4.3130E-009,1520.690000,4.3130E-009,1520.690000,4.3130E-009,1520.690000,4.3130E-009,1520.690000,4.3130E-009,1520.690000,4.3130E-009
1520.850000,2.2220E-009,1520.850000,2.2220E-009,1520.850000,2.2220E-009,1520.850000,2.2220E-009,1520.850000,2.2220E-009,1520.850000,2.2220E-009,1520.850000,2.2220E-009,1520.850000,2.2220E-009,1520.850000,2.2220E-009,1520.850000,2.2220E-009
1521.010000,-4.4660E-010,1521.010000,-4.4660E-010,1521.010000,-4.4660E-010,1521.010000,-4.4660E-010,1521.010000,-4.4660E-010,1521.010000,-4.4660E-010,1521.010000,-4.4660E-010,1521.010000,-4.4660E-010,1521.010000,-4.4660E-010,1521.010000,-4.4660E-010
1521.170000,5.3050E-009,1521.170000,5.3050E-009,1521.170000,5.3050E-009,1521.170000,5.3050E-009,1521.170000,5.3050E-009,1521.170000,5.3050E-009,1521.170000,5.3050E-009,1521.170000,5.3050E-009,1521.170000,5.3050E-009,1521.170000,5.3050E-009
1521.330000,-2.1560E-008,1521.330000,-2.1560E-008,1521.330000,-2.1560E-008,1521.330000,-2.1560E-008,1521.330000,-2.1560E-008,1521.330000,-2.1560E-008,1521.330000,-2.1560E-008,1521.330000,-2.1560E-008,1521.330000,-2.1560E-008,1521.330000,-2.1560E-008
1521.490000,-3.7040E-010,1521.490000,-3.7040E-010,1521.490000,-3.7040E-010,1521.490000,-3.7040E-010,1521.490000,-3.7040E-010,1521.490000,-3.7040E-010,1521.490000,-3.7040E-010,1521.490000,-3.7040E-010,1521.490000,-3.7040E-010,1521.490000,-3.7040E-010
1521.650000,-3.3990E-009,1521.650000,-3.3990E-009,1521.650000,-3.3990E-009,1521.650000,-3.3990E-009,1521.650000,-3.3990E-009,1521.650000,-3.3990E-009,1521.650000,-3.3990E-009,1521.650000,-3.3990E-009,1521.650000,-3.3990E-009,1521.650000,-3.3990E-009
1521.810000,-1.2010E-008,1521.810000,-1.2010E-008,1521.810000,-1.2010E-008,1521.810000,-1.2010E-008,1521.810000,-1.2010E-008,1521.810000,-1.2010E-008,1521.810000,-1.2010E-008,1521.810000,-1.2010E-008,1521.810000,-1.2010E-008,1521.810000,-1.2010E-008
1521.970000,-3.7260E-009,1521.970000,-3.7260E-009,1521.970000,-3.7260E-009,1521.970000,-3.7260E-009,1521.970000,-3.7260E-009,1521.970000,-3.7260E-009,1521.970000,-3.7260E-009,1521.970000,-3.7260E-009,1521.970000,-3.7260E-009,1521.970000,-3.7260E-009
1522.130000,-1.3500E-009,1522.130000,-1.3500E-009,1522.130000,-1.3500E-009,1522.130000,-1.3500E-009,1522.130000,-1.3500E-009,1522.130000,-1.3500E-009,1522.130000,-1.3500E-009,1522.130000,-1.3500E-009,1522.130000,-1.3500E-009,1522.130000,-1.3500E-009
1522.290000,-3.2560E-009,1522.290000,-3.2560E-009,1522.290000,-3.2560E-009,1522.290000,-3.2560E-009,1522.290000,-3.2560E-009,1522.290000,-3.2560E-009,1522.290000,-3.2560E-009,1522.290000,-3.2560E-009,1522.290000,-3.2560E-009,1522.290000,-3.2560E-009
1522.450000,5.5110E-009,1522.450000,5.5110E-009,1522.450000,5.5110E-009,1522.450000,5.5110E-009,1522.450000,5.5110E-009,1522.450000,5.5110E-009,1522.450000,5.5110E-009,1522.450000,5.5110E-009,1522.450000,5.5110E-009,1522.450000,5.5110E-009
1522.610000,-2.1170E-008,1522.610000,-2.1170E-008,1522.610000,-2.1170E-008,1522.610000,-2.1170E-008,1522.610000,-2.1170E-008,1522.610000,-2.1170E-008,1522.610000,-2.1170E-008,1522.610000,-2.1170E-008,1522.610000,-2.1170E-008,1522.610000,-2.1170E-008
1522.770000,-4.6480E-009,1522.770000,-4.6480E-009,1522.770000,-4.6480E-009,1522.770000,-4.6480E-009,1522.770000,-4.6480E-009,1522.770000,-4.6480E-009,1522.770000,-4.6480E-009,1522.770000,-4.6480E-009,1522.770000,-4.6480E-009,1522.770000,-4.6480E-009
1522.930000,1.4440E-008,1522.930000,1.4440E-008,1522.930000,1.4440E-008,1522.930000,1.4440E-008,1522.930000,1.4440E-008,1522.930000,1.4440E-008,1522.930000,1.4440E-008,1522.930000,1.4440E-008,1522.930000,1.4440E-008,1522.930000,1.4440E-008
1523.090000,-1.4380E-008,1523.090000,-1.4380E-008,1523.090000,-1.4380E-008,1523.090000,-1.4380E-008,1523.090000,-1.4380E-008,1523.090000,-1.4380E-008,1523.090000,-1.4380E-008,1523.090000,-1.4380E-008,1523.090000,-1.4380E-008,1523.090000,-1.4380E-008
1523.250000,-4.3520E-010,1523.250000,-4.3520E-010,1523.250000,-4.3520E-010,1523.250000,-4.3520E-010,1523.250000,-4.3520E-010,1523.250000,-4.3520E-010,1523.250000,-4.3520E-010,1523.250000,-4.3520E-010,1523.250000,-4.3520E-010,1523.250000,-4.3520E-010
1523.410000,2.1520E-009,1523.410000,2.1520E-009,1523.410000,2.1520E-009,1523.410000,2.1520E-009,1523.410000,2.1520E-009,1523.410000,2.1520E-009,1523.410000,2.1520E-009,1523.410000,2.1520E-009,1523.410000,2.1520E-009,1523.410000,2.1520E-009
1523.570000,7.9820E-009,1523.570000,7.9820E-009,1523.570000,7.9820E-009,1523.570000,7.9820E-009,1523.570000,7.9820E-009,1523.570000,7.9820E-009,1523.570000,7.9820E-009,1523.570000,7.9820E-009,1523.570000,7.9820E-009,1523.570000,7.9820E-009
1523.730000,-3.0840E-008,1523.730000,-3.0840E-008,1523.730000,-3.0840E-008,1523.730000,-3.0840E-008,1523.730000,-3.0840E-008,1523.730000,-3.0840E-008,1523.730000,-3.0840E-008,1523.730000,-3.0840E-008,1523.730000,-3.0840E-008,1523.730000,-3.0840E-008
1523.890000,3.1510E-009,1523.890000,3.1510E-009,1523.890000,3.1510E-009,1523.890000,3.1510E-009,1523.890000,3.1510E-009,1523.890000,3.1510E-009,1523.890000,3.1510E-009,1523.890000,3.1510E-009,1523.890000,3.1510E-009,1523.890000,3.1510E-009
1524.050000,-4.5640E-009,1524.050000,-4.5640E-009,1524.050000,-4.5640E-009,1524.050000,-4.5640E-009,1524.050000,-4.5640E-009,1524.050000,-4.5640E-009,1524.050000,-4.5640E-009,1524.050000,-4.5640E-009,1524.050000,-4.5640E-009,1524.050000,-4.5640E-009
1524.210000,4.3670E-009,1524.210000,4.3670E-009,1524.210000,4.3670E-009,1524.210000,4.3670E-009,1524.210000,4.3670E-009,1524.210000,4.3670E-009,1524.210000,4.3670E-009,1524.210000,4.3670E-009,1524.210000,4.3670E-009,1524.210000,4.3670E-009
1524.370000,-3.4970E-009,1524.370000,-3.4970E-009,1524.370000,-3.4970E-009,1524.370000,-3.4970E-009,1524.370000,-3.4970E-009,1524.370000,-3.4970E-009,1524.370000,-3.4970E-009,1524.370000,-3.4970E-009,1524.370000,-3.4970E-009,1524.370000,-3.4970E-009
1524.530000,6.4070E-009,1524.530000,6.4070E-009,1524.530000,6.4070E-009,1524.530000,6.4070E-009,1524.530000,6.4070E-009,1524.530000,6.4070E-009,1524.530000,6.4070E-009,1524.530000,6.4070E-009,1524.530000,6.4070E-009,1524.530000,6.4070E-009
1524.690000,-1.3800E-008,1524.690000,-1.3800E-008,1524.690000,-1.3800E-008,1524.690000,-1.3800E-008,1524.690000,-1.3800E-008,1524.690000,-1.3800E-008,1524.690000,-1.3800E-008,1524.690000,-1.3800E-008,1524.690000,-1.3800E-008,1524.690000,-1.3800E-008
1524.850000,2.2360E-009,1524.850000,2.2360E-009,1524.850000,2.2360E-009,1524.850000,2.2360E-009,1524.850000,2.2360E-009,1524.850000,2.2360E-009,1524.850000,2.2360E-009,1524.850000,2.2360E-009,1524.850000,2.2360E-009,1524.850000,2.2360E-009
1525.010000,5.7300E-009,1525.010000,5.7300E-009,1525.010000,5.7300E-009,1525.010000,5.7300E-009,1525.010000,5.7300E-009,1525.010000,5.7300E-009,1525.010000,5.7300E-009,1525.010000,5.7300E-009,1525.010000,5.7300E-009,1525.010000,5.7300E-009
1525.170000,-1.6850E-008,1525.170000,-1.6850E-008,1525.170000,-1.6850E-008,1525.170000,-1.6850E-008,1525.170000,-1.6850E-008,1525.170000,-1.6850E-008,1525.170000,-1.6850E-008,1525.170000,-1.6850E-008,1525.170000,-1.6850E-008,1525.170000,-1.6850E-008
1525.330000,1.4960E-009,1525.330000,1.4960E-009,1525.330000,1.4960E-009,1525.330000,1.4960E-009,1525.330000,1.4960E-009,1525.330000,1.4960E-009,1525.330000,1.4960E-009,1525.330000,1.4960E-009,1525.330000,1.4960E-009,1525.330000,1.4960E-009
1525.490000,-1.2570E-008,1525.490000,-1.2570E-008,1525.490000,-1.2570E-008,1525.490000,-1.2570E-008,1525.490000,-1.2570E-008,1525.490000,-1.2570E-008,1525.490000,-1.2570E-008,1525.490000,-1.2570E-008,1525.490000,-1.2570E-008,1525.490000,-1.2570E-008
1525.650000,-9.6710E-009,1525.650000,-9.6710E-009,1525.650000,-9.6710E-009,1525.650000,-9.6710E-009,1525.650000,-9.6710E-009,1525.650000,-9.6710E-009,1525.650000,-9.6710E-009,1525.650000,-9.6710E-009,1525.650000,-9.6710E-009,1525.650000,-9.6710E-009
1525.810000,-1.9490E-008,1525.810000,-1.9490E-008,1525.810000,-1.9490E-008,1525.810000,-1.9490E-008,1525.810000,-1.9490E-008,1525.810000,-1.9490E-008,1525.810000,-1.9490E-008,1525.810000,-1.9490E-008,1525.810000,-1.9490E-008,1525.810000,-1.9490E-008
1525.970000,-1.1160E-009,1525.970000,-1.1160E-009,1525.970000,-1.1160E-009,1525.970000,-1.1160E-009,1525.970000,-1.1160E-009,1525.970000,-1.1160E-009,1525.970000,-1.1160E-009,1525.970000,-1.1160E-009,1525.970000,-1.1160E-009,1525.970000,-1.1160E-009
1526.130000,-2.5040E-009,1526.130000,-2.5040E-009,1526.130000,-2.5040E-009,1526.130000,-2.5040E-009,1526.130000,-2.5040E-009,1526.130000,-2.5040E-009,1526.130000,-2.5040E-009,1526.130000,-2.5040E-009,1526.130000,-2.5040E-009,1526.130000,-2.5040E-009
1526.290000,-2.0980E-008,1526.290000,-2.0980E-008,1526.290000,-2.0980E-008,1526.290000,-2.0980E-008,1526.290000,-2.0980E-008,1526.290000,-2.0980E-008,1526.290000,-2.0980E-008,1526.290000,-2.0980E-008,1526.290000,-2.0980E-008,1526.290000,-2.0980E-008
1526.450000,-2.8100E-008,1526.450000,-2.8100E-008,1526.450000,-2.8100E-008,1526.450000,-2.8100E-008,1526.450000,-2.8100E-008,1526.450000,-2.8100E-008,1526.450000,-2.8100E-008,1526.450000,-2.8100E-008,1526.450000,-2.8100E-008,1526.450000,-2.8100E-008
1526.610000,-1.1940E-009,1526.610000,-1.1940E-009,1526.610000,-1.1940E-009,1526.610000,-1.1940E-009,1526.610000,-1.1940E-009,1526.610000,-1.1940E-009,1526.610000,-1.1940E-009,1526.610000,-1.1940E-009,1526.610000,-1.1940E-009,1526.610000,-1.1940E-009
1526.770000,-2.0290E-008,1526.770000,-2.0290E-008,1526.770000,-2.0290E-008,1526.770000,-2.0290E-008,1526.770000,-2.0290E-008,1526.770000,-2.0290E-008,1526.770000,-2.0290E-008,1526.770000,-2.0290E-008,1526.770000,-2.0290E-008,1526.770000,-2.0290E-008
1526.930000,-1.3880E-008,1526.930000,-1.3880E-008,1526.930000,-1.3880E-008,1526.930000,-1.3880E-008,1526.930000,-1.3880E-008,1526.930000,-1.3880E-008,1526.930000,-1.3880E-008,1526.930000,-1.3880E-008,1526.930000,-1.3880E-008,1526.930000,-1.3880E-008
1527.090000,-1.2650E-008,1527.090000,-1.2650E-008,1527.090000,-1.2650E-008,1527.090000,-1.2650E-008,1527.090000,-1.2650E-008,1527.090000,-1.2650E-008,1527.090000,-1.2650E-008,1527.090000,-1.2650E-008,1527.090000,-1.2650E-008,1527.090000,-1.2650E-008
1527.250000,-2.3940E-009,1527.250000,-2.3940E-009,1527.250000,-2.3940E-009,1527.250000,-2.3940E-009,1527.250000,-2.3940E-009,1527.250000,-2.3940E-009,1527.250000,-2.3940E-009,1527.250000,-2.3940E-009,1527.250000,-2.3940E-009,1527.250000,-2.3940E-009
1527.410000,-1.1550E-008,1527.410000,-1.1550E-008,1527.410000,-1.1550E-008,1527.410000,-1.1550E-008,1527.410000,-1.1550E-008,1527.410000,-1.1550E-008,1527.410000,-1.1550E-008,1527.410000,-1.1550E-008,1527.410000,-1.1550E-008,1527.410000,-1.1550E-008
1527.570000,-5.9580E-009,1527.570000,-5.9580E-009,1527.570000,-5.9580E-009,1527.570000,-5.9580E-009,1527.570000,-5.9580E-009,1527.570000,-5.9580E-009,1527.570000,-5.9580E-009,1527.570000,-5.9580E-009,1527.570000,-5.9580E-009,1527.570000,-5.9580E-009
1527.730000,1.5230E-008,1527.730000,1.5230E-008,1527.730000,1.5230E-008,1527.730000,1.5230E-008,1527.730000,1.5230E-008,1527.730000,1.5230E-008,1527.730000,1.5230E-008,1527.730000,1.5230E-008,1527.730000,1.5230E-008,1527.730000,1.5230E-008
1527.890000,-1.7550E-009,1527.890000,-1.7550E-009,1527.890000,-1.7550E-009,1527.890000,-1.7550E-009,1527.890000,-1.7550E-009,1527.890000,-1.7550E-009,1527.890000,-1.7550E-009,1527.890000,-1.7550E-009,1527.890000,-1.7550E-009,1527.890000,-1.7550E-009
1528.050000,1.6930E-008,1528.050000,1.6930E-008,1528.050000,1.6930E-008,1528.050000,1.6930E-008,1528.050000,1.6930E-008,1528.050000,1.6930E-008,1528.050000,1.6930E-008,1528.050000,1.6930E-008,1528.050000,1.6930E-008,1528.050000,1.6930E-008
1528.210000,-1.1640E-008,1528.210000,-1.1640E-008,1528.210000,-1.1640E-008,1528.210000,-1.1640E-008,1528.210000,-1.1640E-008,1528.210000,-1.1640E-008,1528.210000,-1.1640E-008,1528.210000,-1.1640E-008,1528.210000,-1.1640E-008,1528.210000,-1.1640E-008
1528.370000,1.3010E-008,1528.370000,1.3010E-008,1528.370000,1.3010E-008,1528.370000,1.3010E-008,1528.370000,1.3010E-008,1528.370000,1.3010E-008,1528.370000,1.3010E-008,1528.370000,1.3010E-008,1528.370000,1.3010E-008,1528.370000,1.3010E-008
1528.530000,-3.4110E-009,1528.530000,-3.4110E-009,1528.530000,-3.4110E-009,1528.530000,-3.4110E-009,1528.530000,-3.4110E-009,1528.530000,-3.4110E-009,1528.530000,-3.4110E-009,1528.530000,-3.4110E-009,1528.530000,-3.4110E-009,1528.530000,-3.4110E-009
1528.690000,1.8110E-008,1528.690000,1.8110E-008,1528.690000,1.8110E-008,1528.690000,1.8110E-008,1528.690000,1.8110E-008,1528.690000,1.8110E-008,1528.690000,1.8110E-008,1528.690000,1.8110E-008,1528.690000,1.8110E-008,1528.690000,1.8110E-008
1528.850000,5.1130E-009,1528.850000,5.1130E-009,1528.850000,5.1130E-009,1528.850000,5.1130E-009,1528.850000,5.1130E-009,1528.850000,5.1130E-009,1528.850000,5.1130E-009,1528.850000,5.1130E-009,1528.850000,5.1130E-009,1528.850000,5.1130E-009
1529.010000,1.1610E-008,1529.010000,1.1610E-008,1529.010000,1.1610E-008,1529.010000,1.1610E-008,1529.010000,1.1610E-008,1529.010000,1.1610E-008,1529.010000,1.1610E-008,1529.010000,1.1610E-008,1529.010000,1.1610E-008,1529.010000,1.1610E-008
1529.170000,1.3100E-008,1529.170000,1.3100E-008,1529.170000,1.3100E-008,1529.170000,1.3100E-008,1529.170000,1.3100E-008,1529.170000,1.3100E-008,1529.170000,1.3100E-008,1529.170000,1.3100E-008,1529.170000,1.3100E-008,1529.170000,1.3100E-008
1529.330000,9.8730E-011,1529.330000,9.8730E-011,1529.330000,9.8730E-011,1529.330000,9.8730E-011,1529.330000,9.8730E-011,1529.330000,9.8730E-011,1529.330000,9.8730E-011,1529.330000,9.8730E-011,1529.330000,9.8730E-011,1529.330000,9.8730E-011
1529.490000,2.9300E-009,1529.490000,2.9300E-009,1529.490000,2.9300E-009,1529.490000,2.9300E-009,1529.490000,2.9300E-009,1529.490000,2.9300E-009,1529.490000,2.9300E-009,1529.490000,2.9300E-009,1529.490000,2.9300E-009,1529.490000,2.9300E-009
1529.650000,2.0320E-008,1529.650000,2.0320E-008,1529.650000,2.0320E-008,1529.650000,2.0320E-008,1529.650000,2.0320E-008,1529.650000,2.0320E-008,1529.650000,2.0320E-008,1529.650000,2.0320E-008,1529.650000,2.0320E-008,1529.650000,2.0320E-008
1529.810000,2.0810E-008,1529.810000,2.0810E-008,1529.810000,2.0810E-008,1529.810000,2.0810E-008,1529.810000,2.0810E-008,1529.810000,2.0810E-008,1529.810000,2.0810E-008,1529.810000,2.0810E-008,1529.810000,2.0810E-008,1529.810000,2.0810E-008
1529.970000,9.3260E-009,1529.970000,9.3260E-009,1529.970000,9.3260E-009,1529.970000,9.3260E-009,1529.970000,9.3260E-009,1529.970000,9.3260E-009,1529.970000,9.3260E-009,1529.970000,9.3260E-009,1529.970000,9.3260E-009,1529.970000,9.3260E-009
1530.130000,2.3840E-008,1530.130000,2.3840E-008,1530.130000,2.3840E-008,1530.130000,2.3840E-008,1530.130000,2.3840E-008,1530.130000,2.3840E-008,1530.130000,2.3840E-008,1530.130000,2.3840E-008,1530.130000,2.3840E-008,1530.130000,2.3840E-008
1530.290000,5.1750E-008,1530.290000,5.1750E-008,1530.290000,5.1750E-008,1530.290000,5.1750E-008,1530.290000,5.1750E-008,1530.290000,5.1750E-008,1530.290000,5.1750E-008,1530.290000,5.1750E-008,1530.290000,5.1750E-008,1530.290000,5.1750E-008
1530.450000,3.1080E-007,1530.450000,3.1080E-007,1530.450000,3.1080E-007,1530.450000,3.1080E-007,1530.450000,3.1080E-007,1530.450000,3.1080E-007,1530.450000,3.1080E-007,1530.450000,3.1080E-007,1530.450000,3.1080E-007,1530.450000,3.1080E-007
1530.610000,5.1380E-007,1530.610000,5.1380E-007,1530.610000,5.1380E-007,1530.610000,5.1380E-007,1530.610000,5.1380E-007,1530.610000,5.1380E-007,1530.610000,5.1380E-007,1530.610000,5.1380E-007,1530.610000,5.1380E-007,1530.610000,5.1380E-007
1530.770000,1.0760E-007,1530.770000,1.0760E-007,1530.770000,1.0760E-007,1530.770000,1.0760E-007,1530.770000,1.0760E-007,1530.770000,1.0760E-007,1530.770000,1.0760E-007,1530.770000,1.0760E-007,1530.770000,1.0760E-007,1530.770000,1.0760E-007
1530.930000,6.8710E-008,1530.930000,6.8710E-008,1530.930000,6.8710E-008,1530.930000,6.8710E-008,1530.930000,6.8710E-008,1530.930000,6.8710E-008,1530.930000,6.8710E-008,1530.930000,6.8710E-008,1530.930000,6.8710E-008,1530.930000,6.8710E-008
1531.090000,4.3630E-008,1531.090000,4.3630E-008,1531.090000,4.3630E-008,1531.090000,4.3630E-008,1531.090000,4.3630E-008,1531.090000,4.3630E-008,1531.090000,4.3630E-008,1531.090000,4.3630E-008,1531.090000,4.3630E-008,1531.090000,4.3630E-008
1531.250000,2.5510E-008,1531.250000,2.5510E-008,1531.250000,2.5510E-008,1531.250000,2.5510E-008,1531.250000,2.5510E-008,1531.250000,2.5510E-008,1531.250000,2.5510E-008,1531.250000,2.5510E-008,1531.250000,2.5510E-008,1531.250000,2.5510E-008
1531.410000,3.4240E-008,1531.410000,3.4240E-008,1531.410000,3.4240E-008,1531.410000,3.4240E-008,1531.410000,3.4240E-008,1531.410000,3.4240E-008,1531.410000,3.4240E-008,1531.410000,3.4240E-008,1531.410000,3.4240E-008,1531.410000,3.4240E-008
1531.570000,2.6270E-008,1531.570000,2.6270E-008,1531.570000,2.6270E-008,1531.570000,2.6270E-008,1531.570000,2.6270E-008,1531.570000,2.6270E-008,1531.570000,2.6270E-008,1531.570000,2.6270E-008,1531.570000,2.6270E-008,1531.570000,2.6270E-008
1531.730000,2.9370E-008,1531.730000,2.9370E-008,1531.730000,2.9370E-008,1531.730000,2.9370E-008,1531.730000,2.9370E-008,1531.730000,2.9370E-008,1531.730000,2.9370E-008,1531.730000,2.9370E-008,1531.730000,2.9370E-008,1531.730000,2.9370E-008
