File,WaveData20070101_037.csv,
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,G
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,H
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,I
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,J
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,-1.3060E-008,1520.050000,-1.3060E-008,1520.050000,-1.3060E-008,1520.050000,-1.3060E-008,1520.050000,-1.3060E-008,1520.050000,-1.3060E-008,1520.050000,-1.3060E-008,1520.050000,-1.3060E-008,1520.050000,-1.3060E-008,1520.050000,-1.3060E-008
1520.210000,-1.6390E-008,1520.210000,-1.6390E-008,1520.210000,-1.6390E-008,1520.210000,-1.6390E-008,1520.210000,-1.6390E-008,1520.210000,-1.6390E-008,1520.210000,-1.6390E-008,1520.210000,-1.6390E-008,1520.210000,-1.6390E-008,1520.210000,-1.6390E-008
1520.370000,-1.6390E-008,1520.370000,-1.6390E-008,1520.370000,-1.6390E-008,1520.370000,-1.6390E-008,1520.370000,-1.6390E-008,1520.370000,-1.6390E-008,1520.370000,-1.6390E-008,1520.370000,-1.6390E-008,1520.370000,-1.6390E-008,1520.370000,-1.6390E-008
1520.530000,-3.3760E-010,1520.530000,-3.3760E-010,1520.530000,-3.3760E-010,1520.530000,-3.3760E-010,1520.530000,-3.3760E-010,1520.530000,-3.3760E-010,1520.530000,-3.3760E-010,1520.530000,-3.3760E-010,1520.530000,-3.3760E-010,1520.530000,-3.3760E-010
1520.690000,-3.5940E-009,1520.690000,-3.5940E-009,1520.690000,-3.5940E-009,1520.690000,-3.5940E-009,1520.690000,-3.5940E-009,1520.690000,-3.5940E-009,1520.690000,-3.5940E-009,1520.690000,-3.5940E-009,1520.690000,-3.5940E-009,1520.690000,-3.5940E-009
1520.850000,-8.0500E-009,1520.850000,-8.0500E-009,1520.850000,-8.0500E-009,1520.850000,-8.0500E-009,1520.850000,-8.0500E-009,1520.850000,-8.0500E-009,1520.850000,-8.0500E-009,1520.850000,-8.0500E-009,1520.850000,-8.0500E-009,1520.850000,-8.0500E-009
1521.010000,-2.5030E-008,1521.010000,-2.5030E-008,1521.010000,-2.5030E-008,1521.010000,-2.5030E-008,1521.010000,-2.5030E-008,1521.010000,-2.5030E-008,1521.010000,-2.5030E-008,1521.010000,-2.5030E-008,1521.010000,-2.5030E-008,1521.010000,-2.5030E-008
1521.170000,0.0000E000,1521.170000,0.0000E000,1521.170000,0.0000E000,1521.170000,0.0000E000,1521.170000,0.0000E000,1521.170000,0.0000E000,1521.170000,0.0000E000,1521.170000,0.0000E000,1521.170000,0.0000E000,1521.170000,0.0000E000
1521.330000,2.6360E-009,1521.330000,2.6360E-009,1521.330000,2.6360E-009,1521.330000,2.6360E-009,1521.330000,2.6360E-009,1521.330000,2.6360E-009,1521.330000,2.6360E-009,1521.330000,2.6360E-009,1521.330000,2.6360E-009,1521.330000,2.6360E-009
1521.490000,-1.7150E-008,1521.490000,-1.7150E-008,1521.490000,-1.7150E-008,1521.490000,-1.7150E-008,1521.490000,-1.7150E-008,1521.490000,-1.7150E-008,1521.490000,-1.7150E-008,1521.490000,-1.7150E-008,1521.490000,-1.7150E-008,1521.490000,-1.7150E-008
1521.650000,9.5340E-009,1521.650000,9.5340E-009,1521.650000,9.5340E-009,1521.650000,9.5340E-009,1521.650000,9.5340E-009,1521.650000,9.5340E-009,1521.650000,9.5340E-009,1521.650000,9.5340E-009,1521.650000,9.5340E-009,1521.650000,9.5340E-009
1521.810000,-2.8110E-009,1521.810000,-2.8110E-009,1521.810000,-2.8110E-009,1521.810000,-2.8110E-009,1521.810000,-2.8110E-009,1521.810000,-2.8110E-009,1521.810000,-2.8110E-009,1521.810000,-2.8110E-009,1521.810000,-2.8110E-009,1521.810000,-2.8110E-009
1521.970000,-5.6560E-009,1521.970000,-5.6560E-009,1521.970000,-5.6560E-009,1521.970000,-5.6560E-009,1521.970000,-5.6560E-009,1521.970000,-5.6560E-009,1521.970000,-5.6560E-009,1521.970000,-5.6560E-009,1521.970000,-5.6560E-009,1521.970000,-5.6560E-009
1522.130000,-7.5620E-009,1522.130000,-7.5620E-009,1522.130000,-7.5620E-009,1522.130000,-7.5620E-009,1522.130000,-7.5620E-009,1522.130000,-7.5620E-009,1522.130000,-7.5620E-009,1522.130000,-7.5620E-009,1522.130000,-7.5620E-009,1522.130000,-7.5620E-009
1522.290000,-3.3120E-009,1522.290000,-3.3120E-009,1522.290000,-3.3120E-009,1522.290000,-3.3120E-009,1522.290000,-3.3120E-009,1522.290000,-3.3120E-009,1522.290000,-3.3120E-009,1522.290000,-3.3120E-009,1522.290000,-3.3120E-009,1522.290000,-3.3120E-009
1522.450000,9.5960E-009,1522.450000,9.5960E-009,1522.450000,9.5960E-009,1522.450000,9.5960E-009,1522.450000,9.5960E-009,1522.450000,9.5960E-009,1522.450000,9.5960E-009,1522.450000,9.5960E-009,1522.450000,9.5960E-009,1522.450000,9.5960E-009
1522.610000,1.2500E-008,1522.610000,1.2500E-008,1522.610000,1.2500E-008,1522.610000,1.2500E-008,1522.610000,1.2500E-008,1522.610000,1.2500E-008,1522.610000,1.2500E-008,1522.610000,1.2500E-008,1522.610000,1.2500E-008,1522.610000,1.2500E-008
1522.770000,-8.3280E-009,1522.770000,-8.3280E-009,1522.770000,-8.3280E-009,1522.770000,-8.3280E-009,1522.770000,-8.3280E-009,1522.770000,-8.3280E-009,1522.770000,-8.3280E-009,1522.770000,-8.3280E-009,1522.770000,-8.3280E-009,1522.770000,-8.3280E-009
1522.930000,2.1650E-009,1522.930000,2.1650E-009,1522.930000,2.1650E-009,1522.930000,2.1650E-009,1522.930000,2.1650E-009,1522.930000,2.1650E-009,1522.930000,2.1650E-009,1522.930000,2.1650E-009,1522.930000,2.1650E-009,1522.930000,2.1650E-009
1523.090000,-2.4020E-008,1523.090000,-2.4020E-008,1523.090000,-2.4020E-008,1523.090000,-2.4020E-008,1523.090000,-2.4020E-008,1523.090000,-2.4020E-008,1523.090000,-2.4020E-008,1523.090000,-2.4020E-008,1523.090000,-2.4020E-008,1523.090000,-2.4020E-008
1523.250000,-5.2210E-010,1523.250000,-5.2210E-010,1523.250000,-5.2210E-010,1523.250000,-5.2210E-010,1523.250000,-5.2210E-010,1523.250000,-5.2210E-010,1523.250000,-5.2210E-010,1523.250000,-5.2210E-010,1523.250000,-5.2210E-010,1523.250000,-5.2210E-010
1523.410000,-1.1090E-008,1523.410000,-1.1090E-008,1523.410000,-1.1090E-008,1523.410000,-1.1090E-008,1523.410000,-1.1090E-008,1523.410000,-1.1090E-008,1523.410000,-1.1090E-008,1523.410000,-1.1090E-008,1523.410000,-1.1090E-008,1523.410000,-1.1090E-008
1523.570000,-8.4820E-009,1523.570000,-8.4820E-009,1523.570000,-8.4820E-009,1523.570000,-8.4820E-009,1523.570000,-8.4820E-009,1523.570000,-8.4820E-009,1523.570000,-8.4820E-009,1523.570000,-8.4820E-009,1523.570000,-8.4820E-009,1523.570000,-8.4820E-009
1523.730000,1.0600E-008,1523.730000,1.0600E-008,1523.730000,1.0600E-008,1523.730000,1.0600E-008,1523.730000,1.0600E-008,1523.730000,1.0600E-008,1523.730000,1.0600E-008,1523.730000,1.0600E-008,1523.730000,1.0600E-008,1523.730000,1.0600E-008
1523.890000,-5.0110E-009,1523.890000,-5.0110E-009,1523.890000,-5.0110E-009,1523.890000,-5.0110E-009,1523.890000,-5.0110E-009,1523.890000,-5.0110E-009,1523.890000,-5.0110E-009,1523.890000,-5.0110E-009,1523.890000,-5.0110E-009,1523.890000,-5.0110E-009
1524.050000,-4.6510E-009,1524.050000,-4.6510E-009,1524.050000,-4.6510E-009,1524.050000,-4.6510E-009,1524.050000,-4.6510E-009,1524.050000,-4.6510E-009,1524.050000,-4.6510E-009,1524.050000,-4.6510E-009,1524.050000,-4.6510E-009,1524.050000,-4.6510E-009
1524.210000,-1.1480E-008,1524.210000,-1.1480E-008,1524.210000,-1.1480E-008,1524.210000,-1.1480E-008,1524.210000,-1.1480E-008,1524.210000,-1.1480E-008,1524.210000,-1.1480E-008,1524.210000,-1.1480E-008,1524.210000,-1.1480E-008,1524.210000,-1.1480E-008
1524.370000,-1.1330E-008,1524.370000,-1.1330E-008,1524.370000,-1.1330E-008,1524.370000,-1.1330E-008,1524.370000,-1.1330E-008,1524.370000,-1.1330E-008,1524.370000,-1.1330E-008,1524.370000,-1.1330E-008,1524.370000,-1.1330E-008,1524.370000,-1.1330E-008
1524.530000,-1.7140E-008,1524.530000,-1.7140E-008,1524.530000,-1.7140E-008,1524.530000,-1.7140E-008,1524.530000,-1.7140E-008,1524.530000,-1.7140E-008,1524.530000,-1.7140E-008,1524.530000,-1.7140E-008,1524.530000,-1.7140E-008,1524.530000,-1.7140E-008
1524.690000,-8.3710E-009,1524.690000,-8.3710E-009,1524.690000,-8.3710E-009,1524.690000,-8.3710E-009,1524.690000,-8.3710E-009,1524.690000,-8.3710E-009,1524.690000,-8.3710E-009,1524.690000,-8.3710E-009,1524.690000,-8.3710E-009,1524.690000,-8.3710E-009
1524.850000,7.6310E-009,1524.850000,7.6310E-009,1524.850000,7.6310E-009,1524.850000,7.6310E-009,1524.850000,7.6310E-009,1524.850000,7.6310E-009,1524.850000,7.6310E-009,1524.850000,7.6310E-009,1524.850000,7.6310E-009,1524.850000,7.6310E-009
1525.010000,-9.0510E-009,1525.010000,-9.0510E-009,1525.010000,-9.0510E-009,1525.010000,-9.0510E-009,1525.010000,-9.0510E-009,1525.010000,-9.0510E-009,1525.010000,-9.0510E-009,1525.010000,-9.0510E-009,1525.010000,-9.0510E-009,1525.010000,-9.0510E-009
1525.170000,-1.5290E-008,1525.170000,-1.5290E-008,1525.170000,-1.5290E-008,1525.170000,-1.5290E-008,1525.170000,-1.5290E-008,1525.170000,-1.5290E-008,1525.170000,-1.5290E-008,1525.170000,-1.5290E-008,1525.170000,-1.5290E-008,1525.170000,-1.5290E-008
1525.330000,-1.1450E-008,1525.330000,-1.1450E-008,1525.330000,-1.1450E-008,1525.330000,-1.1450E-008,1525.330000,-1.1450E-008,1525.330000,-1.1450E-008,1525.330000,-1.1450E-008,1525.330000,-1.1450E-008,1525.330000,-1.1450E-008,1525.330000,-1.1450E-008
1525.490000,-6.3110E-009,1525.490000,-6.3110E-009,1525.490000,-6.3110E-009,1525.490000,-6.3110E-009,1525.490000,-6.3110E-009,1525.490000,-6.3110E-009,1525.490000,-6.3110E-009,1525.490000,-6.3110E-009,1525.490000,-6.3110E-009,1525.490000,-6.3110E-009
1525.650000,2.6340E-009,1525.650000,2.6340E-009,1525.650000,2.6340E-009,1525.650000,2.6340E-009,1525.650000,2.6340E-009,1525.650000,2.6340E-009,1525.650000,2.6340E-009,1525.650000,2.6340E-009,1525.650000,2.6340E-009,1525.650000,2.6340E-009
1525.810000,1.3650E-009,1525.810000,1.3650E-009,1525.810000,1.3650E-009,1525.810000,1.3650E-009,1525.810000,1.3650E-009,1525.810000,1.3650E-009,1525.810000,1.3650E-009,1525.810000,1.3650E-009,1525.810000,1.3650E-009,1525.810000,1.3650E-009
1525.970000,-1.1910E-008,1525.970000,-1.1910E-008,1525.970000,-1.1910E-008,1525.970000,-1.1910E-008,1525.970000,-1.1910E-008,1525.970000,-1.1910E-008,1525.970000,-1.1910E-008,1525.970000,-1.1910E-008,1525.970000,-1.1910E-008,1525.970000,-1.1910E-008
1526.130000,-5.4210E-011,1526.130000,-5.4210E-011,1526.130000,-5.4210E-011,1526.130000,-5.4210E-011,1526.130000,-5.4210E-011,1526.130000,-5.4210E-011,1526.130000,-5.4210E-011,1526.130000,-5.4210E-011,1526.130000,-5.4210E-011,1526.130000,-5.4210E-011
1526.290000,-8.9160E-009,1526.290000,-8.9160E-009,1526.290000,-8.9160E-009,1526.290000,-8.9160E-009,1526.290000,-8.9160E-009,1526.290000,-8.9160E-009,1526.290000,-8.9160E-009,1526.290000,-8.9160E-009,1526.290000,-8.9160E-009,1526.290000,-8.9160E-009
1526.450000,1.7150E-008,1526.450000,1.7150E-008,1526.450000,1.7150E-008,1526.450000,1.7150E-008,1526.450000,1.7150E-008,1526.450000,1.7150E-008,1526.450000,1.7150E-008,1526.450000,1.7150E-008,1526.450000,1.7150E-008,1526.450000,1.7150E-008
1526.610000,-1.2050E-008,1526.610000,-1.2050E-008,1526.610000,-1.2050E-008,1526.610000,-1.2050E-008,1526.610000,-1.2050E-008,1526.610000,-1.2050E-008,1526.610000,-1.2050E-008,1526.610000,-1.2050E-008,1526.610000,-1.2050E-008,1526.610000,-1.2050E-008
1526.770000,-1.4310E-008,1526.770000,-1.4310E-008,1526.770000,-1.4310E-008,1526.770000,-1.4310E-008,1526.770000,-1.4310E-008,1526.770000,-1.4310E-008,1526.770000,-1.4310E-008,1526.770000,-1.4310E-008,1526.770000,-1.4310E-008,1526.770000,-1.4310E-008
1526.930000,-2.2700E-008,1526.930000,-2.2700E-008,1526.930000,-2.2700E-008,1526.930000,-2.2700E-008,1526.930000,-2.2700E-008,1526.930000,-2.2700E-008,1526.930000,-2.2700E-008,1526.930000,-2.2700E-008,1526.930000,-2.2700E-008,1526.930000,-2.2700E-008
1527.090000,1.1330E-008,1527.090000,1.1330E-008,1527.090000,1.1330E-008,1527.090000,1.1330E-008,1527.090000,1.1330E-008,1527.090000,1.1330E-008,1527.090000,1.1330E-008,1527.090000,1.1330E-008,1527.090000,1.1330E-008,1527.090000,1.1330E-008
1527.250000,8.5970E-009,1527.250000,8.5970E-009,1527.250000,8.5970E-009,1527.250000,8.5970E-009,1527.250000,8.5970E-009,1527.250000,8.5970E-009,1527.250000,8.5970E-009,1527.250000,8.5970E-009,1527.250000,8.5970E-009,1527.250000,8.5970E-009
1527.410000,-9.9310E-009,1527.410000,-9.9310E-009,1527.410000,-9.9310E-009,1527.410000,-9.9310E-009,1527.410000,-9.9310E-009,1527.410000,-9.9310E-009,1527.410000,-9.9310E-009,1527.410000,-9.9310E-009,1527.410000,-9.9310E-009,1527.410000,-9.9310E-009
1527.570000,-7.4840E-009,1527.570000,-7.4840E-009,1527.570000,-7.4840E-009,1527.570000,-7.4840E-009,1527.570000,-7.4840E-009,1527.570000,-7.4840E-009,1527.570000,-7.4840E-009,1527.570000,-7.4840E-009,1527.570000,-7.4840E-009,1527.570000,-7.4840E-009
1527.730000,-9.5600E-009,1527.730000,-9.5600E-009,1527.730000,-9.5600E-009,1527.730000,-9.5600E-009,1527.730000,-9.5600E-009,1527.730000,-9.5600E-009,1527.730000,-9.5600E-009,1527.730000,-9.5600E-009,1527.730000,-9.5600E-009,1527.730000,-9.5600E-009
1527.890000,2.1810E-010,1527.890000,2.1810E-010,1527.890000,2.1810E-010,1527.890000,2.1810E-010,1527.890000,2.1810E-010,1527.890000,2.1810E-010,1527.890000,2.1810E-010,1527.890000,2.1810E-010,1527.890000,2.1810E-010,1527.890000,2.1810E-010
1528.050000,1.7590E-008,1528.050000,1.7590E-008,1528.050000,1.7590E-008,1528.050000,1.7590E-008,1528.050000,1.7590E-008,1528.050000,1.7590E-008,1528.050000,1.7590E-008,1528.050000,1.7590E-008,1528.050000,1.7590E-008,1528.050000,1.7590E-008
1528.210000,1.7250E-009,1528.210000,1.7250E-009,1528.210000,1.7250E-009,1528.210000,1.7250E-009,1528.210000,1.7250E-009,1528.210000,1.7250E-009,1528.210000,1.7250E-009,1528.210000,1.7250E-009,1528.210000,1.7250E-009,1528.210000,1.7250E-009
1528.370000,5.5290E-009,1528.370000,5.5290E-009,1528.370000,5.5290E-009,1528.370000,5.5290E-009,1528.370000,5.5290E-009,1528.370000,5.5290E-009,1528.370000,5.5290E-009,1528.370000,5.5290E-009,1528.370000,5.5290E-009,1528.370000,5.5290E-009
1528.530000,-2.4050E-008,1528.530000,-2.4050E-008,1528.530000,-2.4050E-008,1528.530000,-2.4050E-008,1528.530000,-2.4050E-008,1528.530000,-2.4050E-008,1528.530000,-2.4050E-008,1528.530000,-2.4050E-008,1528.530000,-2.4050E-008,1528.530000,-2.4050E-008
1528.690000,-9.1580E-009,1528.690000,-9.1580E-009,1528.690000,-9.1580E-009,1528.690000,-9.1580E-009,1528.690000,-9.1580E-009,1528.690000,-9.1580E-009,1528.690000,-9.1580E-009,1528.690000,-9.1580E-009,1528.690000,-9.1580E-009,1528.690000,-9.1580E-009
1528.850000,1.0750E-008,1528.850000,1.0750E-008,1528.850000,1.0750E-008,1528.850000,1.0750E-008,1528.850000,1.0750E-008,1528.850000,1.0750E-008,1528.850000,1.0750E-008,1528.850000,1.0750E-008,1528.850000,1.0750E-008,1528.850000,1.0750E-008
1529.010000,-1.3900E-008,1529.010000,-1.3900E-008,1529.010000,-1.3900E-008,1529.010000,-1.3900E-008,1529.010000,-1.3900E-008,1529.010000,-1.3900E-008,1529.010000,-1.3900E-008,1529.010000,-1.3900E-008,1529.010000,-1.3900E-008,1529.010000,-1.3900E-008
1529.170000,-1.1800E-008,1529.170000,-1.1800E-008,1529.170000,-1.1800E-008,1529.170000,-1.1800E-008,1529.170000,-1.1800E-008,1529.170000,-1.1800E-008,1529.170000,-1.1800E-008,1529.170000,-1.1800E-008,1529.170000,-1.1800E-008,1529.170000,-1.1800E-008
1529.330000,-9.0930E-009,1529.330000,-9.0930E-009,1529.330000,-9.0930E-009,1529.330000,-9.0930E-009,1529.330000,-9.0930E-009,1529.330000,-9.0930E-009,1529.330000,-9.0930E-009,1529.330000,-9.0930E-009,1529.330000,-9.0930E-009,1529.330000,-9.0930E-009
1529.490000,-2.0500E-008,1529.490000,-2.0500E-008,1529.490000,-2.0500E-008,1529.490000,-2.0500E-008,1529.490000,-2.0500E-008,1529.490000,-2.0500E-008,1529.490000,-2.0500E-008,1529.490000,-2.0500E-008,1529.490000,-2.0500E-008,1529.490000,-2.0500E-008
1529.650000,-1.6760E-008,1529.650000,-1.6760E-008,1529.650000,-1.6760E-008,1529.650000,-1.6760E-008,1529.650000,-1.6760E-008,1529.650000,-1.6760E-008,1529.650000,-1.6760E-008,1529.650000,-1.6760E-008,1529.650000,-1.6760E-008,1529.650000,-1.6760E-008
1529.810000,7.6820E-009,1529.810000,7.6820E-009,1529.810000,7.6820E-009,1529.810000,7.6820E-009,1529.810000,7.6820E-009,1529.810000,7.6820E-009,1529.810000,7.6820E-009,1529.810000,7.6820E-009,1529.810000,7.6820E-009,1529.810000,7.6820E-009
1529.970000,-2.8310E-008,1529.970000,-2.8310E-008,1529.970000,-2.8310E-008,1529.970000,-2.8310E-008,1529.970000,-2.8310E-008,1529.970000,-2.8310E-008,1529.970000,-2.8310E-008,1529.970000,-2.8310E-008,1529.970000,-2.8310E-008,1529.970000,-2.8310E-008
1530.130000,-1.0870E-009,1530.130000,-1.0870E-009,1530.130000,-1.0870E-009,1530.130000,-1.0870E-009,1530.130000,-1.0870E-009,1530.130000,-1.0870E-009,1530.130000,-1.0870E-009,1530.130000,-1.0870E-009,1530.130000,-1.0870E-009,1530.130000,-1.0870E-009
1530.290000,-6.2380E-009,1530.290000,-6.2380E-009,1530.290000,-6.2380E-009,1530.290000,-6.2380E-009,1530.290000,-6.2380E-009,1530.290000,-6.2380E-009,1530.290000,-6.2380E-009,1530.290000,-6.2380E-009,1530.290000,-6.2380E-009,1530.290000,-6.2380E-009
1530.450000,-1.8650E-010,1530.450000,-1.8650E-010,1530.450000,-1.8650E-010,1530.450000,-1.8650E-010,1530.450000,-1.8650E-010,1530.450000,-1.8650E-010,1530.450000,-1.8650E-010,1530.450000,-1.8650E-010,1530.450000,-1.8650E-010,1530.450000,-1.8650E-010
1530.610000,-2.4350E-008,1530.610000,-2.4350E-008,1530.610000,-2.4350E-008,1530.610000,-2.4350E-008,1530.610000,-2.4350E-008,1530.610000,-2.4350E-008,1530.610000,-2.4350E-008,1530.610000,-2.4350E-008,1530.610000,-2.4350E-008,1530.610000,-2.4350E-008
1530.770000,4.5250E-009,1530.770000,4.5250E-009,1530.770000,4.5250E-009,1530.770000,4.5250E-009,1530.770000,4.5250E-009,1530.770000,4.5250E-009,1530.770000,4.5250E-009,1530.770000,4.5250E-009,1530.770000,4.5250E-009,1530.770000,4.5250E-009
1530.930000,3.1630E-009,1530.930000,3.1630E-009,1530.930000,3.1630E-009,1530.930000,3.1630E-009,1530.930000,3.1630E-009,1530.930000,3.1630E-009,1530.930000,3.1630E-009,1530.930000,3.1630E-009,1530.930000,3.1630E-009,1530.930000,3.1630E-009
1531.090000,-5.5360E-009,1531.090000,-5.5360E-009,1531.090000,-5.5360E-009,1531.090000,-5.5360E-009,1531.090000,-5.5360E-009,1531.090000,-5.5360E-009,1531.090000,-5.5360E-009,1531.090000,-5.5360E-009,1531.090000,-5.5360E-009,1531.090000,-5.5360E-009
1531.250000,1.4640E-009,1531.250000,1.4640E-009,1531.250000,1.4640E-009,1531.250000,1.4640E-009,1531.250000,1.4640E-009,1531.250000,1.4640E-009,1531.250000,1.4640E-009,1531.250000,1.4640E-009,1531.250000,1.4640E-009,1531.250000,1.4640E-009
1531.410000,-1.0250E-009,1531.410000,-1.0250E-009,1531.410000,-1.0250E-009,1531.410000,-1.0250E-009,1531.410000,-1.0250E-009,1531.410000,-1.0250E-009,1531.410000,-1.0250E-009,1531.410000,-1.0250E-009,1531.410000,-1.0250E-009,1531.410000,-1.0250E-009
1531.570000,7.6720E-009,1531.570000,7.6720E-009,1531.570000,7.6720E-009,1531.570000,7.6720E-009,1531.570000,7.6720E-009,1531.570000,7.6720E-009,1531.570000,7.6720E-009,1531.570000,7.6720E-009,1531.570000,7.6720E-009,1531.570000,7.6720E-009
