File,WaveData20070101_046.csv,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,F
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,G
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,H
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,I
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm
Trace,J
Center Wavelength,1560.05,nm
Span Wavelength,80,nm
Start Wavelength,1520.05,nm
Stop Wavelength,1600.05,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520.05,nm
Stop,1600.05,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E),Wavelength(F),Level(F),Wavelength(G),Level(G),Wavelength(H),Level(H),Wavelength(I),Level(I),Wavelength(J),Level(J)
1520.050000,-1.0250E-008,1520.050000,-1.0250E-008,1520.050000,-1.0250E-008,1520.050000,-1.0250E-008,1520.050000,-1.0250E-008,1520.050000,-1.0250E-008,1520.050000,-1.0250E-008,1520.050000,-1.0250E-008,1520.050000,-1.0250E-008,1520.050000,-1.0250E-008
1520.210000,-1.7420E-009,1520.210000,-1.7420E-009,1520.210000,-1.7420E-009,1520.210000,-1.7420E-009,1520.210000,-1.7420E-009,1520.210000,-1.7420E-009,1520.210000,-1.7420E-009,1520.210000,-1.7420E-009,1520.210000,-1.7420E-009,1520.210000,-1.7420E-009
1520.370000,3.0160E-009,1520.370000,3.0160E-009,1520.370000,3.0160E-009,1520.370000,3.0160E-009,1520.370000,3.0160E-009,1520.370000,3.0160E-009,1520.370000,3.0160E-009,1520.370000,3.0160E-009,1520.370000,3.0160E-009,1520.370000,3.0160E-009
1520.530000,8.0920E-009,1520.530000,8.0920E-009,1520.530000,8.0920E-009,1520.530000,8.0920E-009,1520.530000,8.0920E-009,1520.530000,8.0920E-009,1520.530000,8.0920E-009,1520.530000,8.0920E-009,1520.530000,8.0920E-009,1520.530000,8.0920E-009
1520.690000,-3.1690E-009,1520.690000,-3.1690E-009,1520.690000,-3.1690E-009,1520.690000,-3.1690E-009,1520.690000,-3.1690E-009,1520.690000,-3.1690E-009,1520.690000,-3.1690E-009,1520.690000,-3.1690E-009,1520.690000,-3.1690E-009,1520.690000,-3.1690E-009
1520.850000,-5.4470E-010,1520.850000,-5.4470E-010,1520.850000,-5.4470E-010,1520.850000,-5.4470E-010,1520.850000,-5.4470E-010,1520.850000,-5.4470E-010,1520.850000,-5.4470E-010,1520.850000,-5.4470E-010,1520.850000,-5.4470E-010,1520.850000,-5.4470E-010
1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010,1521.010000,-7.9530E-010
1521.170000,-1.5070E-008,1521.170000,-1.5070E-008,1521.170000,-1.5070E-008,1521.170000,-1.5070E-008,1521.170000,-1.5070E-008,1521.170000,-1.5070E-008,1521.170000,-1.5070E-008,1521.170000,-1.5070E-008,1521.170000,-1.5070E-008,1521.170000,-1.5070E-008
1521.330000,7.1800E-009,1521.330000,7.1800E-009,1521.330000,7.1800E-009,1521.330000,7.1800E-009,1521.330000,7.1800E-009,1521.330000,7.1800E-009,1521.330000,7.1800E-009,1521.330000,7.1800E-009,1521.330000,7.1800E-009,1521.330000,7.1800E-009
1521.490000,-2.0920E-008,1521.490000,-2.0920E-008,1521.490000,-2.0920E-008,1521.490000,-2.0920E-008,1521.490000,-2.0920E-008,1521.490000,-2.0920E-008,1521.490000,-2.0920E-008,1521.490000,-2.0920E-008,1521.490000,-2.0920E-008,1521.490000,-2.0920E-008
1521.650000,-2.8540E-009,1521.650000,-2.8540E-009,1521.650000,-2.8540E-009,1521.650000,-2.8540E-009,1521.650000,-2.8540E-009,1521.650000,-2.8540E-009,1521.650000,-2.8540E-009,1521.650000,-2.8540E-009,1521.650000,-2.8540E-009,1521.650000,-2.8540E-009
1521.810000,1.0480E-008,1521.810000,1.0480E-008,1521.810000,1.0480E-008,1521.810000,1.0480E-008,1521.810000,1.0480E-008,1521.810000,1.0480E-008,1521.810000,1.0480E-008,1521.810000,1.0480E-008,1521.810000,1.0480E-008,1521.810000,1.0480E-008
1521.970000,-4.5110E-009,1521.970000,-4.5110E-009,1521.970000,-4.5110E-009,1521.970000,-4.5110E-009,1521.970000,-4.5110E-009,1521.970000,-4.5110E-009,1521.970000,-4.5110E-009,1521.970000,-4.5110E-009,1521.970000,-4.5110E-009,1521.970000,-4.5110E-009
1522.130000,-2.1130E-009,1522.130000,-2.1130E-009,1522.130000,-2.1130E-009,1522.130000,-2.1130E-009,1522.130000,-2.1130E-009,1522.130000,-2.1130E-009,1522.130000,-2.1130E-009,1522.130000,-2.1130E-009,1522.130000,-2.1130E-009,1522.130000,-2.1130E-009
1522.290000,-2.6150E-008,1522.290000,-2.6150E-008,1522.290000,-2.6150E-008,1522.290000,-2.6150E-008,1522.290000,-2.6150E-008,1522.290000,-2.6150E-008,1522.290000,-2.6150E-008,1522.290000,-2.6150E-008,1522.290000,-2.6150E-008,1522.290000,-2.6150E-008
1522.450000,7.0800E-009,1522.450000,7.0800E-009,1522.450000,7.0800E-009,1522.450000,7.0800E-009,1522.450000,7.0800E-009,1522.450000,7.0800E-009,1522.450000,7.0800E-009,1522.450000,7.0800E-009,1522.450000,7.0800E-009,1522.450000,7.0800E-009
1522.610000,-1.7630E-008,1522.610000,-1.7630E-008,1522.610000,-1.7630E-008,1522.610000,-1.7630E-008,1522.610000,-1.7630E-008,1522.610000,-1.7630E-008,1522.610000,-1.7630E-008,1522.610000,-1.7630E-008,1522.610000,-1.7630E-008,1522.610000,-1.7630E-008
1522.770000,-2.2010E-008,1522.770000,-2.2010E-008,1522.770000,-2.2010E-008,1522.770000,-2.2010E-008,1522.770000,-2.2010E-008,1522.770000,-2.2010E-008,1522.770000,-2.2010E-008,1522.770000,-2.2010E-008,1522.770000,-2.2010E-008,1522.770000,-2.2010E-008
1522.930000,1.8440E-008,1522.930000,1.8440E-008,1522.930000,1.8440E-008,1522.930000,1.8440E-008,1522.930000,1.8440E-008,1522.930000,1.8440E-008,1522.930000,1.8440E-008,1522.930000,1.8440E-008,1522.930000,1.8440E-008,1522.930000,1.8440E-008
1523.090000,-1.6720E-008,1523.090000,-1.6720E-008,1523.090000,-1.6720E-008,1523.090000,-1.6720E-008,1523.090000,-1.6720E-008,1523.090000,-1.6720E-008,1523.090000,-1.6720E-008,1523.090000,-1.6720E-008,1523.090000,-1.6720E-008,1523.090000,-1.6720E-008
1523.250000,-6.1030E-009,1523.250000,-6.1030E-009,1523.250000,-6.1030E-009,1523.250000,-6.1030E-009,1523.250000,-6.1030E-009,1523.250000,-6.1030E-009,1523.250000,-6.1030E-009,1523.250000,-6.1030E-009,1523.250000,-6.1030E-009,1523.250000,-6.1030E-009
1523.410000,3.3710E-010,1523.410000,3.3710E-010,1523.410000,3.3710E-010,1523.410000,3.3710E-010,1523.410000,3.3710E-010,1523.410000,3.3710E-010,1523.410000,3.3710E-010,1523.410000,3.3710E-010,1523.410000,3.3710E-010,1523.410000,3.3710E-010
1523.570000,-8.3620E-009,1523.570000,-8.3620E-009,1523.570000,-8.3620E-009,1523.570000,-8.3620E-009,1523.570000,-8.3620E-009,1523.570000,-8.3620E-009,1523.570000,-8.3620E-009,1523.570000,-8.3620E-009,1523.570000,-8.3620E-009,1523.570000,-8.3620E-009
1523.730000,1.7640E-008,1523.730000,1.7640E-008,1523.730000,1.7640E-008,1523.730000,1.7640E-008,1523.730000,1.7640E-008,1523.730000,1.7640E-008,1523.730000,1.7640E-008,1523.730000,1.7640E-008,1523.730000,1.7640E-008,1523.730000,1.7640E-008
1523.890000,-3.1960E-008,1523.890000,-3.1960E-008,1523.890000,-3.1960E-008,1523.890000,-3.1960E-008,1523.890000,-3.1960E-008,1523.890000,-3.1960E-008,1523.890000,-3.1960E-008,1523.890000,-3.1960E-008,1523.890000,-3.1960E-008,1523.890000,-3.1960E-008
1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009,1524.050000,-6.4330E-009
1524.210000,-3.8680E-009,1524.210000,-3.8680E-009,1524.210000,-3.8680E-009,1524.210000,-3.8680E-009,1524.210000,-3.8680E-009,1524.210000,-3.8680E-009,1524.210000,-3.8680E-009,1524.210000,-3.8680E-009,1524.210000,-3.8680E-009,1524.210000,-3.8680E-009
1524.370000,-7.9400E-009,1524.370000,-7.9400E-009,1524.370000,-7.9400E-009,1524.370000,-7.9400E-009,1524.370000,-7.9400E-009,1524.370000,-7.9400E-009,1524.370000,-7.9400E-009,1524.370000,-7.9400E-009,1524.370000,-7.9400E-009,1524.370000,-7.9400E-009
1524.530000,-1.1200E-008,1524.530000,-1.1200E-008,1524.530000,-1.1200E-008,1524.530000,-1.1200E-008,1524.530000,-1.1200E-008,1524.530000,-1.1200E-008,1524.530000,-1.1200E-008,1524.530000,-1.1200E-008,1524.530000,-1.1200E-008,1524.530000,-1.1200E-008
1524.690000,-1.6630E-008,1524.690000,-1.6630E-008,1524.690000,-1.6630E-008,1524.690000,-1.6630E-008,1524.690000,-1.6630E-008,1524.690000,-1.6630E-008,1524.690000,-1.6630E-008,1524.690000,-1.6630E-008,1524.690000,-1.6630E-008,1524.690000,-1.6630E-008
1524.850000,-2.6840E-008,1524.850000,-2.6840E-008,1524.850000,-2.6840E-008,1524.850000,-2.6840E-008,1524.850000,-2.6840E-008,1524.850000,-2.6840E-008,1524.850000,-2.6840E-008,1524.850000,-2.6840E-008,1524.850000,-2.6840E-008,1524.850000,-2.6840E-008
1525.010000,-1.5290E-009,1525.010000,-1.5290E-009,1525.010000,-1.5290E-009,1525.010000,-1.5290E-009,1525.010000,-1.5290E-009,1525.010000,-1.5290E-009,1525.010000,-1.5290E-009,1525.010000,-1.5290E-009,1525.010000,-1.5290E-009,1525.010000,-1.5290E-009
1525.170000,-1.0290E-008,1525.170000,-1.0290E-008,1525.170000,-1.0290E-008,1525.170000,-1.0290E-008,1525.170000,-1.0290E-008,1525.170000,-1.0290E-008,1525.170000,-1.0290E-008,1525.170000,-1.0290E-008,1525.170000,-1.0290E-008,1525.170000,-1.0290E-008
1525.330000,-2.0800E-008,1525.330000,-2.0800E-008,1525.330000,-2.0800E-008,1525.330000,-2.0800E-008,1525.330000,-2.0800E-008,1525.330000,-2.0800E-008,1525.330000,-2.0800E-008,1525.330000,-2.0800E-008,1525.330000,-2.0800E-008,1525.330000,-2.0800E-008
1525.490000,-7.9710E-009,1525.490000,-7.9710E-009,1525.490000,-7.9710E-009,1525.490000,-7.9710E-009,1525.490000,-7.9710E-009,1525.490000,-7.9710E-009,1525.490000,-7.9710E-009,1525.490000,-7.9710E-009,1525.490000,-7.9710E-009,1525.490000,-7.9710E-009
1525.650000,-8.1760E-009,1525.650000,-8.1760E-009,1525.650000,-8.1760E-009,1525.650000,-8.1760E-009,1525.650000,-8.1760E-009,1525.650000,-8.1760E-009,1525.650000,-8.1760E-009,1525.650000,-8.1760E-009,1525.650000,-8.1760E-009,1525.650000,-8.1760E-009
1525.810000,-8.7800E-010,1525.810000,-8.7800E-010,1525.810000,-8.7800E-010,1525.810000,-8.7800E-010,1525.810000,-8.7800E-010,1525.810000,-8.7800E-010,1525.810000,-8.7800E-010,1525.810000,-8.7800E-010,1525.810000,-8.7800E-010,1525.810000,-8.7800E-010
1525.970000,7.2070E-009,1525.970000,7.2070E-009,1525.970000,7.2070E-009,1525.970000,7.2070E-009,1525.970000,7.2070E-009,1525.970000,7.2070E-009,1525.970000,7.2070E-009,1525.970000,7.2070E-009,1525.970000,7.2070E-009,1525.970000,7.2070E-009
1526.130000,-1.9200E-008,1526.130000,-1.9200E-008,1526.130000,-1.9200E-008,1526.130000,-1.9200E-008,1526.130000,-1.9200E-008,1526.130000,-1.9200E-008,1526.130000,-1.9200E-008,1526.130000,-1.9200E-008,1526.130000,-1.9200E-008,1526.130000,-1.9200E-008
1526.290000,-1.5310E-008,1526.290000,-1.5310E-008,1526.290000,-1.5310E-008,1526.290000,-1.5310E-008,1526.290000,-1.5310E-008,1526.290000,-1.5310E-008,1526.290000,-1.5310E-008,1526.290000,-1.5310E-008,1526.290000,-1.5310E-008,1526.290000,-1.5310E-008
1526.450000,-3.4070E-008,1526.450000,-3.4070E-008,1526.450000,-3.4070E-008,1526.450000,-3.4070E-008,1526.450000,-3.4070E-008,1526.450000,-3.4070E-008,1526.450000,-3.4070E-008,1526.450000,-3.4070E-008,1526.450000,-3.4070E-008,1526.450000,-3.4070E-008
1526.610000,-4.1470E-009,1526.610000,-4.1470E-009,1526.610000,-4.1470E-009,1526.610000,-4.1470E-009,1526.610000,-4.1470E-009,1526.610000,-4.1470E-009,1526.610000,-4.1470E-009,1526.610000,-4.1470E-009,1526.610000,-4.1470E-009,1526.610000,-4.1470E-009
1526.770000,-3.6060E-009,1526.770000,-3.6060E-009,1526.770000,-3.6060E-009,1526.770000,-3.6060E-009,1526.770000,-3.6060E-009,1526.770000,-3.6060E-009,1526.770000,-3.6060E-009,1526.770000,-3.6060E-009,1526.770000,-3.6060E-009,1526.770000,-3.6060E-009
1526.930000,2.0430E-009,1526.930000,2.0430E-009,1526.930000,2.0430E-009,1526.930000,2.0430E-009,1526.930000,2.0430E-009,1526.930000,2.0430E-009,1526.930000,2.0430E-009,1526.930000,2.0430E-009,1526.930000,2.0430E-009,1526.930000,2.0430E-009
1527.090000,8.2560E-009,1527.090000,8.2560E-009,1527.090000,8.2560E-009,1527.090000,8.2560E-009,1527.090000,8.2560E-009,1527.090000,8.2560E-009,1527.090000,8.2560E-009,1527.090000,8.2560E-009,1527.090000,8.2560E-009,1527.090000,8.2560E-009
1527.250000,-8.7070E-010,1527.250000,-8.7070E-010,1527.250000,-8.7070E-010,1527.250000,-8.7070E-010,1527.250000,-8.7070E-010,1527.250000,-8.7070E-010,1527.250000,-8.7070E-010,1527.250000,-8.7070E-010,1527.250000,-8.7070E-010,1527.250000,-8.7070E-010
1527.410000,-1.3070E-008,1527.410000,-1.3070E-008,1527.410000,-1.3070E-008,1527.410000,-1.3070E-008,1527.410000,-1.3070E-008,1527.410000,-1.3070E-008,1527.410000,-1.3070E-008,1527.410000,-1.3070E-008,1527.410000,-1.3070E-008,1527.410000,-1.3070E-008
1527.570000,-6.4380E-009,1527.570000,-6.4380E-009,1527.570000,-6.4380E-009,1527.570000,-6.4380E-009,1527.570000,-6.4380E-009,1527.570000,-6.4380E-009,1527.570000,-6.4380E-009,1527.570000,-6.4380E-009,1527.570000,-6.4380E-009,1527.570000,-6.4380E-009
1527.730000,-1.3190E-008,1527.730000,-1.3190E-008,1527.730000,-1.3190E-008,1527.730000,-1.3190E-008,1527.730000,-1.3190E-008,1527.730000,-1.3190E-008,1527.730000,-1.3190E-008,1527.730000,-1.3190E-008,1527.730000,-1.3190E-008,1527.730000,-1.3190E-008
1527.890000,-1.8510E-008,1527.890000,-1.8510E-008,1527.890000,-1.8510E-008,1527.890000,-1.8510E-008,1527.890000,-1.8510E-008,1527.890000,-1.8510E-008,1527.890000,-1.8510E-008,1527.890000,-1.8510E-008,1527.890000,-1.8510E-008,1527.890000,-1.8510E-008
1528.050000,-1.5120E-008,1528.050000,-1.5120E-008,1528.050000,-1.5120E-008,1528.050000,-1.5120E-008,1528.050000,-1.5120E-008,1528.050000,-1.5120E-008,1528.050000,-1.5120E-008,1528.050000,-1.5120E-008,1528.050000,-1.5120E-008,1528.050000,-1.5120E-008
1528.210000,-7.5010E-009,1528.210000,-7.5010E-009,1528.210000,-7.5010E-009,1528.210000,-7.5010E-009,1528.210000,-7.5010E-009,1528.210000,-7.5010E-009,1528.210000,-7.5010E-009,1528.210000,-7.5010E-009,1528.210000,-7.5010E-009,1528.210000,-7.5010E-009
1528.370000,-7.3420E-009,1528.370000,-7.3420E-009,1528.370000,-7.3420E-009,1528.370000,-7.3420E-009,1528.370000,-7.3420E-009,1528.370000,-7.3420E-009,1528.370000,-7.3420E-009,1528.370000,-7.3420E-009,1528.370000,-7.3420E-009,1528.370000,-7.3420E-009
1528.530000,-1.8330E-008,1528.530000,-1.8330E-008,1528.530000,-1.8330E-008,1528.530000,-1.8330E-008,1528.530000,-1.8330E-008,1528.530000,-1.8330E-008,1528.530000,-1.8330E-008,1528.530000,-1.8330E-008,1528.530000,-1.8330E-008,1528.530000,-1.8330E-008
1528.690000,-4.9670E-009,1528.690000,-4.9670E-009,1528.690000,-4.9670E-009,1528.690000,-4.9670E-009,1528.690000,-4.9670E-009,1528.690000,-4.9670E-009,1528.690000,-4.9670E-009,1528.690000,-4.9670E-009,1528.690000,-4.9670E-009,1528.690000,-4.9670E-009
1528.850000,-7.9920E-009,1528.850000,-7.9920E-009,1528.850000,-7.9920E-009,1528.850000,-7.9920E-009,1528.850000,-7.9920E-009,1528.850000,-7.9920E-009,1528.850000,-7.9920E-009,1528.850000,-7.9920E-009,1528.850000,-7.9920E-009,1528.850000,-7.9920E-009
1529.010000,-8.6430E-009,1529.010000,-8.6430E-009,1529.010000,-8.6430E-009,1529.010000,-8.6430E-009,1529.010000,-8.6430E-009,1529.010000,-8.6430E-009,1529.010000,-8.6430E-009,1529.010000,-8.6430E-009,1529.010000,-8.6430E-009,1529.010000,-8.6430E-009
1529.170000,-1.8270E-008,1529.170000,-1.8270E-008,1529.170000,-1.8270E-008,1529.170000,-1.8270E-008,1529.170000,-1.8270E-008,1529.170000,-1.8270E-008,1529.170000,-1.8270E-008,1529.170000,-1.8270E-008,1529.170000,-1.8270E-008,1529.170000,-1.8270E-008
1529.330000,-4.9020E-009,1529.330000,-4.9020E-009,1529.330000,-4.9020E-009,1529.330000,-4.9020E-009,1529.330000,-4.9020E-009,1529.330000,-4.9020E-009,1529.330000,-4.9020E-009,1529.330000,-4.9020E-009,1529.330000,-4.9020E-009,1529.330000,-4.9020E-009
1529.490000,-8.5610E-010,1529.490000,-8.5610E-010,1529.490000,-8.5610E-010,1529.490000,-8.5610E-010,1529.490000,-8.5610E-010,1529.490000,-8.5610E-010,1529.490000,-8.5610E-010,1529.490000,-8.5610E-010,1529.490000,-8.5610E-010,1529.490000,-8.5610E-010
1529.650000,4.7450E-009,1529.650000,4.7450E-009,1529.650000,4.7450E-009,1529.650000,4.7450E-009,1529.650000,4.7450E-009,1529.650000,4.7450E-009,1529.650000,4.7450E-009,1529.650000,4.7450E-009,1529.650000,4.7450E-009,1529.650000,4.7450E-009
1529.810000,-2.4830E-009,1529.810000,-2.4830E-009,1529.810000,-2.4830E-009,1529.810000,-2.4830E-009,1529.810000,-2.4830E-009,1529.810000,-2.4830E-009,1529.810000,-2.4830E-009,1529.810000,-2.4830E-009,1529.810000,-2.4830E-009,1529.810000,-2.4830E-009
1529.970000,-2.0780E-008,1529.970000,-2.0780E-008,1529.970000,-2.0780E-008,1529.970000,-2.0780E-008,1529.970000,-2.0780E-008,1529.970000,-2.0780E-008,1529.970000,-2.0780E-008,1529.970000,-2.0780E-008,1529.970000,-2.0780E-008,1529.970000,-2.0780E-008
1530.130000,-7.8270E-009,1530.130000,-7.8270E-009,1530.130000,-7.8270E-009,1530.130000,-7.8270E-009,1530.130000,-7.8270E-009,1530.130000,-7.8270E-009,1530.130000,-7.8270E-009,1530.130000,-7.8270E-009,1530.130000,-7.8270E-009,1530.130000,-7.8270E-009
1530.290000,9.4020E-009,1530.290000,9.4020E-009,1530.290000,9.4020E-009,1530.290000,9.4020E-009,1530.290000,9.4020E-009,1530.290000,9.4020E-009,1530.290000,9.4020E-009,1530.290000,9.4020E-009,1530.290000,9.4020E-009,1530.290000,9.4020E-009
1530.450000,2.0550E-008,1530.450000,2.0550E-008,1530.450000,2.0550E-008,1530.450000,2.0550E-008,1530.450000,2.0550E-008,1530.450000,2.0550E-008,1530.450000,2.0550E-008,1530.450000,2.0550E-008,1530.450000,2.0550E-008,1530.450000,2.0550E-008
1530.610000,3.6290E-008,1530.610000,3.6290E-008,1530.610000,3.6290E-008,1530.610000,3.6290E-008,1530.610000,3.6290E-008,1530.610000,3.6290E-008,1530.610000,3.6290E-008,1530.610000,3.6290E-008,1530.610000,3.6290E-008,1530.610000,3.6290E-008
1530.770000,2.6360E-007,1530.770000,2.6360E-007,1530.770000,2.6360E-007,1530.770000,2.6360E-007,1530.770000,2.6360E-007,1530.770000,2.6360E-007,1530.770000,2.6360E-007,1530.770000,2.6360E-007,1530.770000,2.6360E-007,1530.770000,2.6360E-007
1530.930000,7.2970E-008,1530.930000,7.2970E-008,1530.930000,7.2970E-008,1530.930000,7.2970E-008,1530.930000,7.2970E-008,1530.930000,7.2970E-008,1530.930000,7.2970E-008,1530.930000,7.2970E-008,1530.930000,7.2970E-008,1530.930000,7.2970E-008
1531.090000,6.5480E-008,1531.090000,6.5480E-008,1531.090000,6.5480E-008,1531.090000,6.5480E-008,1531.090000,6.5480E-008,1531.090000,6.5480E-008,1531.090000,6.5480E-008,1531.090000,6.5480E-008,1531.090000,6.5480E-008,1531.090000,6.5480E-008
1531.250000,4.3410E-008,1531.250000,4.3410E-008,1531.250000,4.3410E-008,1531.250000,4.3410E-008,1531.250000,4.3410E-008,1531.250000,4.3410E-008,1531.250000,4.3410E-008,1531.250000,4.3410E-008,1531.250000,4.3410E-008,1531.250000,4.3410E-008
1531.410000,2.3910E-009,1531.410000,2.3910E-009,1531.410000,2.3910E-009,1531.410000,2.3910E-009,1531.410000,2.3910E-009,1531.410000,2.3910E-009,1531.410000,2.3910E-009,1531.410000,2.3910E-009,1531.410000,2.3910E-009,1531.410000,2.3910E-009
1531.570000,-1.0250E-009,1531.570000,-1.0250E-009,1531.570000,-1.0250E-009,1531.570000,-1.0250E-009,1531.570000,-1.0250E-009,1531.570000,-1.0250E-009,1531.570000,-1.0250E-009,1531.570000,-1.0250E-009,1531.570000,-1.0250E-009,1531.570000,-1.0250E-009
